Date;30.10.2025
Time;17.12.48
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
69;0.14;-0.75;-0.10;4;-22;-3;19.47;2
70;0.10;-0.88;-0.07;3;-26;-2;19.80;2
71;0.10;-0.95;-0.14;3;-28;-4;19.47;2
72;0.10;-0.92;-0.07;3;-27;-2;19.61;2
73;0.14;-0.78;-0.07;4;-23;-2;19.47;2
74;0.10;-0.78;-0.14;3;-23;-4;19.80;2
75;0.14;-0.85;-0.20;4;-25;-6;19.47;2
76;0.03;-0.78;-0.14;1;-23;-4;19.54;2
77;0.07;-0.85;-0.10;2;-25;-3;19.67;2
78;-0.03;-0.92;-0.10;-1;-27;-3;19.54;2
79;0.00;-0.75;-0.07;0;-22;-2;19.41;2
80;0.17;-0.71;-0.10;5;-21;-3;19.28;2
81;0.07;-0.88;-0.10;2;-26;-3;19.47;2
82;0.17;-0.68;-0.07;5;-20;-2;19.74;2
83;0.03;-0.92;-0.17;1;-27;-5;19.80;2
84;0.14;-0.85;-0.10;4;-25;-3;19.54;2
85;0.14;-0.78;-0.07;4;-23;-2;19.74;2
86;0.10;-0.85;-0.17;3;-25;-5;19.54;2
87;0.03;-0.75;-0.07;1;-22;-2;19.61;2
88;0.10;-0.81;-0.10;3;-24;-3;19.74;2
89;0.14;-0.85;-0.17;4;-25;-5;19.54;2
90;0.17;-0.81;-0.10;5;-24;-3;19.67;2
91;0.17;-0.88;-0.10;5;-26;-3;19.74;2
92;0.03;-0.92;-0.14;1;-27;-4;19.47;2
93;-0.07;-0.75;-0.14;-2;-22;-4;19.74;2
94;0.03;-0.71;-0.10;1;-21;-3;19.80;2
95;0.03;-0.75;-0.14;1;-22;-4;19.47;2
96;0.07;-0.81;-0.03;2;-24;-1;19.67;2
97;0.07;-0.75;-0.07;2;-22;-2;19.74;2
98;0.14;-0.81;-0.10;4;-24;-3;19.34;2
99;0.17;-0.78;-0.14;5;-23;-4;19.80;2
100;0.17;-0.75;-0.03;5;-22;-1;19.61;2
101;0.10;-0.85;-0.03;3;-25;-1;19.61;2
102;0.10;-0.85;-0.07;3;-25;-2;19.41;2
103;0.03;-0.81;-0.03;1;-24;-1;19.61;2
104;0.24;-0.88;-0.03;7;-26;-1;19.47;2
105;-0.03;-0.85;-0.07;-1;-25;-2;19.61;2
106;0.07;-0.78;-0.03;2;-23;-1;19.67;2
107;0.03;-0.88;-0.14;1;-26;-4;19.41;2
108;0.10;-0.78;-0.07;3;-23;-2;19.61;2
109;0.14;-0.78;-0.17;4;-23;-5;19.47;2
110;-0.03;-0.78;-0.07;-1;-23;-2;19.47;2
111;-0.14;-0.71;-0.10;-4;-21;-3;19.34;2
112;0.07;-0.78;-0.03;2;-23;-1;19.54;2
113;0.10;-0.75;-0.17;3;-22;-5;19.61;2
114;-0.03;-0.68;0.00;-1;-20;0;19.61;2
115;0.10;-0.78;-0.14;3;-23;-4;19.87;2
116;0.00;-0.98;-0.10;0;-29;-3;19.74;2
117;0.10;-0.85;-0.10;3;-25;-3;19.61;2
118;0.14;-0.92;-0.10;4;-27;-3;19.61;2
119;0.07;-0.75;-0.14;2;-22;-4;19.93;2
120;0.07;-0.85;-0.14;2;-25;-4;19.67;2
121;0.03;-0.88;-0.14;1;-26;-4;19.54;2
122;0.03;-0.92;-0.10;1;-27;-3;19.34;2
123;0.17;-0.78;-0.10;5;-23;-3;19.47;2
124;0.07;-0.95;-0.14;2;-28;-4;19.34;2
125;0.10;-0.75;0.03;3;-22;1;19.74;2
126;0.10;-0.92;-0.07;3;-27;-2;19.54;2
127;-0.07;-0.81;-0.07;-2;-24;-2;19.80;2
128;0.10;-0.92;-0.07;3;-27;-2;19.74;2
129;0.00;-0.75;-0.10;0;-22;-3;19.61;2
130;0.20;-0.75;-0.07;6;-22;-2;19.93;2
131;0.10;-0.85;-0.07;3;-25;-2;19.74;2
132;0.07;-0.88;-0.07;2;-26;-2;19.54;2
133;0.34;-0.85;-0.07;10;-25;-2;19.54;2
134;0.27;-0.88;0.00;8;-26;0;19.67;2
135;-0.07;-0.78;-0.10;-2;-23;-3;19.67;2
136;0.10;-0.81;-0.10;3;-24;-3;19.61;2
137;0.03;-0.92;-0.07;1;-27;-2;19.08;2
138;0.10;-0.78;-0.03;3;-23;-1;19.54;2
139;0.20;-0.92;-0.14;6;-27;-4;19.80;2
140;0.20;-0.85;-0.14;6;-25;-4;19.61;2
141;0.10;-0.81;-0.07;3;-24;-2;19.41;2
142;0.03;-0.85;-0.03;1;-25;-1;19.47;2
143;0.10;-0.85;-0.10;3;-25;-3;19.54;2
144;0.07;-0.75;-0.17;2;-22;-5;19.34;2
145;0.17;-0.75;-0.07;5;-22;-2;19.47;2
146;0.10;-0.81;-0.14;3;-24;-4;19.47;2
147;0.14;-0.68;-0.03;4;-20;-1;19.74;2
148;0.07;-0.81;-0.07;2;-24;-2;19.41;2
149;0.03;-0.81;-0.14;1;-24;-4;19.67;2
150;0.07;-0.78;-0.10;2;-23;-3;19.41;2
151;0.07;-0.88;-0.10;2;-26;-3;19.41;2
152;0.00;-0.64;-0.14;0;-19;-4;19.61;2
153;0.20;-0.81;-0.07;6;-24;-2;19.47;2
154;-0.03;-0.81;-0.14;-1;-24;-4;19.61;2
155;0.14;-0.92;-0.03;4;-27;-1;19.61;2
156;0.03;-0.85;-0.07;1;-25;-2;19.67;2
157;0.10;-0.78;-0.10;3;-23;-3;19.54;2
158;0.14;-0.81;-0.03;4;-24;-1;19.61;2
159;0.03;-0.78;-0.10;1;-23;-3;19.54;2
160;0.17;-0.85;-0.07;5;-25;-2;19.61;2
161;0.20;-0.81;-0.17;6;-24;-5;19.54;2
162;0.14;-0.71;-0.10;4;-21;-3;19.47;2
163;-0.07;-0.85;-0.10;-2;-25;-3;19.74;2
164;0.07;-0.78;-0.10;2;-23;-3;19.61;2
165;0.07;-0.68;-0.07;2;-20;-2;19.61;2
166;0.03;-0.81;-0.07;1;-24;-2;19.41;2
167;0.14;-0.95;-0.14;4;-28;-4;19.61;2
168;0.07;-0.78;-0.17;2;-23;-5;19.61;2
169;0.17;-0.78;-0.07;5;-23;-2;19.61;2
170;-0.03;-0.81;-0.14;-1;-24;-4;19.61;2
171;0.20;-0.88;-0.14;6;-26;-4;19.47;2
172;0.10;-0.78;-0.07;3;-23;-2;19.93;2
173;0.20;-0.88;-0.07;6;-26;-2;19.74;2
174;-0.10;-0.85;-0.10;-3;-25;-3;19.47;2
175;0.17;-0.92;-0.17;5;-27;-5;19.41;2
176;0.24;-0.78;-0.14;7;-23;-4;19.87;2
177;0.07;-0.92;-0.10;2;-27;-3;19.41;2
178;0.17;-0.88;-0.10;5;-26;-3;19.34;2
179;0.00;-0.81;-0.03;0;-24;-1;19.28;2
180;0.07;-0.81;0.00;2;-24;0;19.61;2
181;0.03;-0.81;-0.10;1;-24;-3;19.41;2
182;0.24;-0.75;-0.10;7;-22;-3;19.54;2
183;0.07;-0.85;-0.03;2;-25;-1;19.61;2
184;0.07;-0.75;-0.10;2;-22;-3;19.54;2
185;0.14;-0.88;-0.10;4;-26;-3;19.47;2
186;0.14;-0.78;-0.14;4;-23;-4;19.47;2
187;0.24;-0.75;-0.07;7;-22;-2;19.61;2
188;0.14;-0.88;-0.07;4;-26;-2;19.61;2
189;0.20;-0.88;-0.10;6;-26;-3;19.41;2
190;-0.07;-0.85;-0.07;-2;-25;-2;19.61;2
191;0.17;-0.61;-0.03;5;-18;-1;19.34;2
192;0.07;-0.75;-0.10;2;-22;-3;19.41;2
193;0.14;-0.78;0.00;4;-23;0;19.54;2
194;0.07;-0.78;-0.10;2;-23;-3;19.47;2
195;0.00;-0.88;-0.17;0;-26;-5;19.67;2
196;0.17;-0.92;-0.14;5;-27;-4;19.47;2
197;0.03;-0.88;-0.14;1;-26;-4;19.61;2
198;0.03;-0.88;-0.17;1;-26;-5;19.67;2
199;0.00;-0.85;-0.07;0;-25;-2;19.67;2
200;0.17;-0.81;-0.10;5;-24;-3;19.54;2
201;0.14;-0.75;-0.10;4;-22;-3;19.87;2
202;0.00;-0.85;-0.10;0;-25;-3;19.47;2
203;0.20;-0.78;-0.07;6;-23;-2;19.34;2
204;0.14;-0.71;-0.07;4;-21;-2;19.47;2
205;0.07;-0.81;-0.03;2;-24;-1;19.87;2
206;-0.03;-1.02;-0.10;-1;-30;-3;19.54;2
207;0.20;-0.95;-0.10;6;-28;-3;19.61;2
208;0.14;-0.78;-0.10;4;-23;-3;19.54;2
209;0.10;-0.81;-0.10;3;-24;-3;19.74;2
210;0.07;-0.81;0.00;2;-24;0;19.74;2
211;0.10;-0.85;-0.07;3;-25;-2;19.54;2
212;0.10;-0.88;0.00;3;-26;0;19.61;2
213;-0.03;-0.78;-0.14;-1;-23;-4;19.74;2
214;0.10;-0.81;-0.14;3;-24;-4;19.47;2
215;0.03;-0.78;-0.03;1;-23;-1;19.67;2
216;0.03;-0.81;-0.03;1;-24;-1;19.41;2
217;0.07;-0.78;-0.10;2;-23;-3;19.61;2
218;0.17;-0.88;-0.07;5;-26;-2;19.67;2
219;0.00;-0.75;-0.17;0;-22;-5;19.47;2
220;0.17;-0.95;-0.07;5;-28;-2;19.67;2
221;0.03;-0.85;-0.07;1;-25;-2;19.80;2
222;0.03;-0.68;-0.14;1;-20;-4;19.61;2
223;0.27;-0.81;-0.07;8;-24;-2;19.34;2
224;0.14;-0.81;-0.07;4;-24;-2;19.61;2
225;0.24;-0.88;-0.10;7;-26;-3;19.67;2
226;0.10;-0.85;-0.14;3;-25;-4;19.74;2
227;0.24;-0.78;-0.07;7;-23;-2;19.41;2
228;0.14;-0.88;-0.14;4;-26;-4;19.21;2
229;0.10;-0.75;-0.17;3;-22;-5;19.61;2
230;0.03;-0.78;-0.10;1;-23;-3;19.47;2
231;0.14;-0.78;-0.10;4;-23;-3;19.54;2
232;0.14;-0.81;-0.17;4;-24;-5;19.34;2
233;0.07;-0.88;-0.07;2;-26;-2;19.61;2
234;0.14;-0.98;-0.10;4;-29;-3;19.80;2
235;0.14;-0.88;-0.14;4;-26;-4;19.54;2
236;0.03;-0.68;-0.07;1;-20;-2;19.87;2
237;0.10;-0.92;0.00;3;-27;0;19.41;2
238;0.03;-0.85;-0.14;1;-25;-4;19.47;2
239;0.17;-0.81;-0.14;5;-24;-4;19.28;2
240;0.03;-0.92;-0.07;1;-27;-2;19.61;2
241;0.00;-0.88;-0.20;0;-26;-6;19.61;2
242;0.07;-0.88;-0.14;2;-26;-4;19.47;2
243;0.10;-0.75;-0.10;3;-22;-3;19.67;2
244;0.10;-0.92;-0.10;3;-27;-3;19.80;2
245;0.07;-0.81;-0.14;2;-24;-4;19.74;2
246;0.20;-0.81;-0.14;6;-24;-4;19.67;2
247;0.14;-0.81;-0.07;4;-24;-2;19.61;2
248;0.20;-0.71;-0.07;6;-21;-2;19.74;2
249;0.14;-0.88;-0.10;4;-26;-3;19.61;2
250;0.07;-0.85;-0.07;2;-25;-2;19.87;2
251;0.10;-0.61;-0.10;3;-18;-3;19.47;2
252;0.10;-0.68;0.00;3;-20;0;19.54;2
253;0.20;-0.88;-0.07;6;-26;-2;19.54;2
254;0.14;-0.81;-0.07;4;-24;-2;19.80;2
255;0.10;-0.88;-0.07;3;-26;-2;19.28;2
256;0.00;-0.88;-0.14;0;-26;-4;19.67;2
257;0.07;-0.71;-0.07;2;-21;-2;19.67;2
258;0.14;-0.75;-0.14;4;-22;-4;19.54;2
259;0.14;-0.81;-0.10;4;-24;-3;19.61;2
260;0.10;-0.78;-0.17;3;-23;-5;19.74;2
261;0.20;-0.64;-0.14;6;-19;-4;19.54;2
262;0.14;-0.85;-0.07;4;-25;-2;19.67;2
263;0.07;-0.78;-0.07;2;-23;-2;19.74;2
264;0.00;-0.85;-0.10;0;-25;-3;19.74;2
265;0.03;-0.78;-0.03;1;-23;-1;19.54;2
266;0.17;-0.85;-0.10;5;-25;-3;19.54;2
267;0.00;-0.71;-0.10;0;-21;-3;19.41;2
268;0.17;-0.75;-0.07;5;-22;-2;19.61;2
269;0.03;-0.81;-0.07;1;-24;-2;19.54;2
270;0.07;-0.75;-0.14;2;-22;-4;19.34;2
271;0.10;-0.85;-0.03;3;-25;-1;19.67;2
272;0.10;-0.75;-0.10;3;-22;-3;19.61;2
273;0.20;-0.75;-0.17;6;-22;-5;19.80;2
274;0.03;-0.78;-0.17;1;-23;-5;19.54;2
275;0.03;-0.88;-0.10;1;-26;-3;19.87;2
276;0.17;-0.78;-0.20;5;-23;-6;19.41;2
277;0.07;-0.92;-0.14;2;-27;-4;19.87;2
278;0.10;-0.71;-0.10;3;-21;-3;19.47;2
279;0.17;-0.78;-0.17;5;-23;-5;19.61;2
280;0.00;-0.88;-0.17;0;-26;-5;19.41;2
281;0.14;-0.81;-0.10;4;-24;-3;19.47;2
282;0.03;-0.75;0.00;1;-22;0;19.61;2
283;0.07;-0.71;-0.10;2;-21;-3;19.67;2
284;0.07;-0.78;-0.14;2;-23;-4;19.54;2
285;0.10;-0.81;0.00;3;-24;0;19.80;2
286;0.20;-0.85;0.00;6;-25;0;19.41;2
287;0.07;-0.92;-0.10;2;-27;-3;19.41;2
288;0.07;-0.81;-0.14;2;-24;-4;19.61;2
289;0.03;-0.81;-0.03;1;-24;-1;19.47;2
290;0.07;-0.78;-0.07;2;-23;-2;19.34;2
291;0.07;-0.78;-0.17;2;-23;-5;19.54;2
292;0.10;-0.92;0.00;3;-27;0;19.54;2
293;0.03;-0.75;-0.03;1;-22;-1;19.54;2
294;-0.03;-0.78;-0.10;-1;-23;-3;19.61;2
295;0.00;-0.71;-0.07;0;-21;-2;19.67;2
296;0.14;-0.85;-0.07;4;-25;-2;19.67;2
297;0.03;-0.78;0.00;1;-23;0;19.47;2
298;0.14;-0.85;-0.14;4;-25;-4;19.67;2
299;0.03;-0.78;-0.10;1;-23;-3;19.41;2
300;0.07;-0.75;-0.07;2;-22;-2;19.87;2
301;0.17;-0.78;-0.10;5;-23;-3;19.61;2
302;0.10;-0.78;0.03;3;-23;1;19.61;2
303;-0.14;-0.88;-0.10;-4;-26;-3;19.41;2
304;0.07;-0.92;-0.07;2;-27;-2;19.93;2
305;0.00;-0.78;-0.10;0;-23;-3;19.41;2
306;0.10;-0.88;-0.14;3;-26;-4;19.61;2
307;0.00;-0.81;-0.10;0;-24;-3;19.74;2
308;0.14;-0.75;-0.17;4;-22;-5;19.93;2
309;0.24;-0.78;-0.10;7;-23;-3;19.80;2
310;0.07;-0.95;-0.03;2;-28;-1;19.54;2
311;0.07;-0.85;-0.07;2;-25;-2;19.61;2
312;0.14;-0.92;-0.07;4;-27;-2;19.61;2
313;0.10;-0.88;-0.07;3;-26;-2;19.54;2
314;-0.03;-0.75;-0.07;-1;-22;-2;19.54;2
315;0.20;-0.88;0.00;6;-26;0;19.61;2
316;0.14;-0.88;-0.07;4;-26;-2;19.41;2
317;0.14;-0.88;-0.14;4;-26;-4;19.54;2
318;0.24;-0.81;-0.20;7;-24;-6;19.67;2
319;0.03;-0.78;-0.20;1;-23;-6;19.41;2
320;0.07;-0.75;-0.10;2;-22;-3;19.67;2
321;0.14;-0.78;-0.10;4;-23;-3;19.34;2
322;0.17;-0.88;-0.10;5;-26;-3;19.61;2
323;0.00;-0.85;-0.14;0;-25;-4;19.74;2
324;0.03;-0.75;-0.10;1;-22;-3;19.54;2
325;-0.07;-0.88;-0.17;-2;-26;-5;19.61;2
326;0.14;-0.78;-0.24;4;-23;-7;19.47;2
327;0.20;-0.81;-0.17;6;-24;-5;19.41;2
328;0.07;-0.81;-0.14;2;-24;-4;19.67;2
329;0.03;-0.75;-0.03;1;-22;-1;19.61;2
330;0.07;-0.88;-0.07;2;-26;-2;19.61;2
331;0.00;-0.64;-0.07;0;-19;-2;19.87;2
332;0.24;-0.85;-0.10;7;-25;-3;19.47;2
333;0.03;-0.85;-0.10;1;-25;-3;19.47;2
334;0.03;-0.71;-0.07;1;-21;-2;19.54;2
335;0.07;-0.78;-0.10;2;-23;-3;19.54;2
336;0.10;-0.85;0.00;3;-25;0;19.61;2
337;0.14;-0.75;0.00;4;-22;0;19.54;2
338;0.07;-0.78;-0.03;2;-23;-1;19.54;2
339;0.14;-0.78;-0.10;4;-23;-3;19.80;2
340;0.00;-0.85;-0.07;0;-25;-2;19.61;2
341;0.07;-0.81;-0.10;2;-24;-3;19.67;2
342;0.10;-0.81;-0.14;3;-24;-4;19.67;2
343;0.00;-0.64;-0.14;0;-19;-4;19.47;2
344;0.00;-0.75;-0.03;0;-22;-1;19.61;2
345;-0.03;-0.71;-0.07;-1;-21;-2;19.80;2
346;0.00;-0.75;-0.03;0;-22;-1;19.61;2
347;0.00;-0.88;-0.07;0;-26;-2;19.61;2
348;-0.07;-0.75;-0.07;-2;-22;-2;19.41;2
349;0.14;-0.98;-0.03;4;-29;-1;19.54;2
350;0.10;-0.78;-0.17;3;-23;-5;19.54;2
351;0.17;-0.88;-0.07;5;-26;-2;19.61;2
352;0.07;-0.88;-0.14;2;-26;-4;19.41;2
353;0.20;-0.81;-0.10;6;-24;-3;19.41;2
354;0.07;-0.85;-0.14;2;-25;-4;19.74;2
355;0.14;-0.81;-0.07;4;-24;-2;19.61;2
356;0.03;-0.85;-0.10;1;-25;-3;19.54;2
357;0.03;-0.78;-0.10;1;-23;-3;19.54;2
358;0.14;-0.75;-0.07;4;-22;-2;19.47;2
359;0.10;-0.85;-0.14;3;-25;-4;19.87;2
360;0.10;-0.71;-0.10;3;-21;-3;19.80;2
361;0.14;-0.92;-0.07;4;-27;-2;19.41;2
362;0.03;-0.88;-0.10;1;-26;-3;19.80;2
363;0.07;-0.68;-0.07;2;-20;-2;19.74;2
364;0.03;-0.68;-0.07;1;-20;-2;19.41;2
365;0.20;-0.71;0.00;6;-21;0;19.74;2
366;0.17;-0.78;-0.07;5;-23;-2;19.54;2
367;0.03;-0.85;0.03;1;-25;1;19.67;2
368;0.14;-0.92;-0.17;4;-27;-5;19.74;2
369;0.10;-0.81;-0.10;3;-24;-3;19.67;2
370;0.10;-0.78;-0.03;3;-23;-1;19.47;2
371;0.07;-0.71;0.00;2;-21;0;19.61;2
372;0.10;-0.88;-0.07;3;-26;-2;19.54;2
373;0.07;-0.88;-0.10;2;-26;-3;19.54;2
374;0.17;-0.75;-0.14;5;-22;-4;19.74;2
375;0.14;-0.68;-0.14;4;-20;-4;19.80;2
376;0.03;-0.85;-0.10;1;-25;-3;19.54;2
377;0.17;-0.71;-0.10;5;-21;-3;19.54;2
378;0.10;-0.88;-0.14;3;-26;-4;19.41;2
379;0.03;-0.98;-0.20;1;-29;-6;19.80;2
380;0.03;-0.85;-0.07;1;-25;-2;19.74;2
381;-0.07;-0.85;-0.10;-2;-25;-3;19.47;2
382;0.07;-0.85;-0.10;2;-25;-3;19.34;2
383;0.17;-0.68;-0.14;5;-20;-4;19.34;2
384;0.03;-0.88;-0.14;1;-26;-4;19.61;2
385;0.14;-0.98;-0.10;4;-29;-3;19.80;2
386;0.03;-0.98;-0.07;1;-29;-2;19.34;2
387;0.03;-0.88;-0.07;1;-26;-2;19.61;2
388;0.10;-0.81;0.00;3;-24;0;19.54;2
389;0.03;-0.81;-0.10;1;-24;-3;19.80;2
390;0.14;-0.81;-0.07;4;-24;-2;19.54;2
391;0.17;-0.78;-0.10;5;-23;-3;19.67;2
392;0.10;-0.64;-0.10;3;-19;-3;19.67;2
393;-0.03;-0.85;-0.07;-1;-25;-2;19.41;2
394;0.17;-0.92;-0.07;5;-27;-2;19.54;2
395;0.03;-0.75;-0.17;1;-22;-5;19.54;2
396;0.10;-0.85;-0.07;3;-25;-2;19.74;2
397;0.14;-0.78;-0.10;4;-23;-3;19.41;2
398;0.07;-0.75;-0.20;2;-22;-6;19.54;2
399;0.10;-0.71;-0.10;3;-21;-3;19.80;2
400;-0.07;-0.88;0.00;-2;-26;0;19.41;2
401;0.03;-0.95;-0.03;1;-28;-1;19.61;2
402;0.14;-0.81;-0.14;4;-24;-4;19.61;2
403;-0.03;-0.71;-0.10;-1;-21;-3;19.74;2
404;0.10;-0.81;-0.14;3;-24;-4;19.54;2
405;0.07;-0.68;-0.07;2;-20;-2;19.67;2
406;0.10;-0.85;-0.14;3;-25;-4;19.47;2
407;-0.03;-0.88;0.00;-1;-26;0;19.54;2
408;0.14;-0.92;-0.10;4;-27;-3;19.61;2
409;0.03;-0.95;-0.14;1;-28;-4;19.54;2
410;0.31;-0.75;-0.03;9;-22;-1;19.67;2
411;0.14;-0.85;-0.07;4;-25;-2;19.67;2
412;0.03;-0.92;-0.14;1;-27;-4;19.61;2
413;-0.03;-0.88;-0.10;-1;-26;-3;19.54;2
414;0.14;-0.85;-0.10;4;-25;-3;19.61;2
415;0.10;-0.95;-0.10;3;-28;-3;19.67;2
416;0.00;-0.78;-0.17;0;-23;-5;19.54;2
417;0.03;-0.88;-0.14;1;-26;-4;19.67;2
418;0.03;-0.71;-0.10;1;-21;-3;19.41;2
419;0.00;-0.95;-0.10;0;-28;-3;19.61;2
420;0.07;-0.92;-0.10;2;-27;-3;19.80;2
421;0.14;-0.71;-0.14;4;-21;-4;19.61;2
422;-0.07;-0.78;-0.07;-2;-23;-2;19.67;2
423;0.14;-0.81;-0.14;4;-24;-4;19.74;2
424;0.00;-0.78;-0.10;0;-23;-3;19.61;2
425;0.03;-0.78;-0.07;1;-23;-2;19.47;2
426;0.20;-0.81;-0.10;6;-24;-3;19.61;2
427;0.20;-0.68;-0.10;6;-20;-3;19.61;2
428;0.14;-0.98;-0.07;4;-29;-2;19.67;2
429;0.20;-0.75;-0.10;6;-22;-3;19.80;2
430;0.14;-0.68;-0.07;4;-20;-2;19.67;2
431;0.14;-0.92;-0.07;4;-27;-2;19.61;2
432;0.07;-0.85;-0.17;2;-25;-5;19.14;2
433;0.07;-0.64;-0.10;2;-19;-3;19.41;2
434;0.03;-0.85;-0.14;1;-25;-4;19.47;2
435;0.10;-0.85;-0.10;3;-25;-3;19.54;2
436;0.10;-0.81;-0.03;3;-24;-1;19.34;2
437;0.03;-0.75;-0.10;1;-22;-3;19.74;2
438;0.10;-0.81;0.00;3;-24;0;19.54;2
439;0.03;-0.88;-0.10;1;-26;-3;19.61;2
440;0.17;-0.71;0.00;5;-21;0;20.13;2
441;0.14;-0.81;-0.07;4;-24;-2;19.61;2
442;0.00;-0.88;-0.07;0;-26;-2;19.47;2
443;0.03;-0.85;-0.07;1;-25;-2;19.61;2
444;-0.07;-0.85;-0.07;-2;-25;-2;19.67;2
445;0.10;-0.61;-0.10;3;-18;-3;19.74;2
446;0.14;-0.75;0.00;4;-22;0;19.47;2
447;0.24;-0.75;-0.07;7;-22;-2;19.47;2
448;0.20;-0.71;-0.10;6;-21;-3;19.54;2
449;0.03;-0.64;-0.07;1;-19;-2;19.54;2
450;0.17;-0.92;-0.10;5;-27;-3;19.80;2
451;0.03;-0.92;-0.07;1;-27;-2;19.61;2
452;0.17;-0.95;-0.07;5;-28;-2;19.74;2
453;0.07;-0.85;-0.10;2;-25;-3;19.41;2
454;0.00;-0.92;-0.10;0;-27;-3;19.54;2
455;0.14;-0.75;-0.10;4;-22;-3;19.28;2
456;0.24;-0.81;-0.17;7;-24;-5;19.54;2
457;0.07;-0.85;-0.10;2;-25;-3;19.61;2
