Date;30.10.2025
Time;17.04.04
Sensor name:;TLE493D-P3I8

Comment:;0


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
89;-54.92;-277.63;24.88;-1620;-8190;734;20.53;2
90;-54.92;-277.63;24.88;-1620;-8190;734;20.66;2
91;-54.98;-277.63;24.92;-1622;-8190;735;20.39;2
92;-54.88;-277.63;24.81;-1619;-8190;732;20.33;2
93;-55.05;-277.63;24.88;-1624;-8190;734;20.59;2
94;-54.95;-277.63;24.98;-1621;-8190;737;20.33;2
95;-54.88;-277.63;24.88;-1619;-8190;734;20.39;2
96;-54.88;-277.63;24.92;-1619;-8190;735;20.46;2
97;-54.85;-277.63;24.95;-1618;-8190;736;20.20;2
98;-54.81;-277.63;24.95;-1617;-8190;736;20.20;2
99;-54.98;-277.63;24.98;-1622;-8190;737;20.39;2
100;-54.85;-277.63;24.88;-1618;-8190;734;20.33;2
101;-54.98;-277.63;24.98;-1622;-8190;737;20.39;2
102;-55.12;-277.63;24.95;-1626;-8190;736;20.46;2
103;-54.88;-277.63;24.85;-1619;-8190;733;20.46;2
104;-55.02;-277.63;24.95;-1623;-8190;736;20.33;2
105;-54.88;-277.63;24.95;-1619;-8190;736;20.46;2
106;-54.95;-277.63;24.88;-1621;-8190;734;20.33;2
107;-55.02;-277.63;24.88;-1623;-8190;734;20.53;2
108;-54.85;-277.63;24.95;-1618;-8190;736;20.20;2
109;-54.95;-277.63;24.95;-1621;-8190;736;20.26;2
110;-55.02;-277.63;24.88;-1623;-8190;734;20.39;2
111;-54.85;-277.63;24.95;-1618;-8190;736;20.39;2
112;-54.92;-277.63;24.98;-1620;-8190;737;20.46;2
113;-55.02;-277.63;24.88;-1623;-8190;734;20.53;2
114;-54.95;-277.63;24.88;-1621;-8190;734;20.53;2
115;-54.95;-277.63;24.88;-1621;-8190;734;20.53;2
116;-54.81;-277.63;24.88;-1617;-8190;734;20.33;2
117;-54.88;-277.63;24.98;-1619;-8190;737;20.20;2
118;-54.85;-277.63;24.95;-1618;-8190;736;20.53;2
119;-54.98;-277.63;24.98;-1622;-8190;737;20.33;2
120;-55.02;-277.63;24.88;-1623;-8190;734;20.33;2
121;-55.05;-277.63;24.98;-1624;-8190;737;20.33;2
122;-55.05;-277.63;24.88;-1624;-8190;734;20.20;2
123;-54.85;-277.63;24.95;-1618;-8190;736;20.53;2
124;-54.92;-277.63;24.85;-1620;-8190;733;20.53;2
125;-54.95;-277.63;24.88;-1621;-8190;734;20.53;2
126;-54.92;-277.63;24.95;-1620;-8190;736;20.46;2
127;-55.02;-277.63;24.98;-1623;-8190;737;20.66;2
128;-54.95;-277.63;24.95;-1621;-8190;736;20.39;2
129;-54.98;-277.63;24.88;-1622;-8190;734;20.46;2
130;-54.92;-277.63;24.92;-1620;-8190;735;20.59;2
131;-54.88;-277.63;24.88;-1619;-8190;734;20.20;2
132;-54.85;-277.63;24.85;-1618;-8190;733;20.53;2
133;-54.98;-277.63;24.95;-1622;-8190;736;20.46;2
134;-55.02;-277.63;24.95;-1623;-8190;736;20.46;2
135;-54.92;-277.63;24.85;-1620;-8190;733;20.33;2
136;-54.98;-277.63;24.92;-1622;-8190;735;20.26;2
137;-55.05;-277.63;24.98;-1624;-8190;737;20.20;2
138;-55.08;-277.63;24.88;-1625;-8190;734;20.33;2
139;-55.02;-277.63;24.98;-1623;-8190;737;20.26;2
140;-54.95;-277.63;24.88;-1621;-8190;734;20.33;2
141;-54.98;-277.63;24.88;-1622;-8190;734;20.39;2
142;-55.02;-277.63;24.85;-1623;-8190;733;20.59;2
143;-55.02;-277.63;24.88;-1623;-8190;734;20.46;2
144;-54.92;-277.63;24.85;-1620;-8190;733;20.39;2
145;-55.02;-277.63;24.92;-1623;-8190;735;20.33;2
146;-54.88;-277.63;24.95;-1619;-8190;736;20.46;2
147;-54.88;-277.63;24.88;-1619;-8190;734;20.33;2
148;-55.08;-277.63;24.88;-1625;-8190;734;20.33;2
149;-54.81;-277.63;24.88;-1617;-8190;734;20.26;2
150;-54.88;-277.63;24.85;-1619;-8190;733;20.33;2
151;-54.88;-277.63;24.78;-1619;-8190;731;20.66;2
152;-54.98;-277.63;24.95;-1622;-8190;736;20.53;2
153;-54.95;-277.63;24.85;-1621;-8190;733;20.53;2
154;-54.88;-277.63;24.98;-1619;-8190;737;20.26;2
155;-55.02;-277.63;24.95;-1623;-8190;736;20.66;2
156;-55.05;-277.63;24.78;-1624;-8190;731;20.59;2
157;-54.98;-277.63;25.02;-1622;-8190;738;20.39;2
158;-54.95;-277.63;24.95;-1621;-8190;736;20.59;2
159;-54.92;-277.63;24.88;-1620;-8190;734;20.72;2
160;-54.92;-277.63;24.88;-1620;-8190;734;20.72;2
161;-54.92;-277.63;24.88;-1620;-8190;734;20.33;2
162;-54.98;-277.63;24.88;-1622;-8190;734;20.46;2
163;-55.02;-277.63;24.88;-1623;-8190;734;20.33;2
164;-54.85;-277.63;24.85;-1618;-8190;733;20.33;2
165;-54.98;-277.63;24.88;-1622;-8190;734;20.53;2
166;-54.92;-277.63;24.92;-1620;-8190;735;20.59;2
167;-55.02;-277.63;24.95;-1623;-8190;736;20.39;2
168;-54.88;-277.63;24.92;-1619;-8190;735;20.53;2
169;-54.88;-277.63;24.88;-1619;-8190;734;20.26;2
170;-54.98;-277.63;24.81;-1622;-8190;732;20.33;2
171;-54.92;-277.63;24.98;-1620;-8190;737;20.53;2
172;-55.08;-277.63;24.95;-1625;-8190;736;20.46;2
173;-54.95;-277.63;24.81;-1621;-8190;732;20.59;2
174;-54.98;-277.63;24.88;-1622;-8190;734;20.33;2
175;-54.92;-277.63;24.88;-1620;-8190;734;20.46;2
176;-54.85;-277.63;24.92;-1618;-8190;735;20.46;2
177;-54.81;-277.63;24.98;-1617;-8190;737;20.33;2
178;-54.95;-277.63;24.85;-1621;-8190;733;20.39;2
179;-54.98;-277.63;24.88;-1622;-8190;734;20.53;2
180;-54.92;-277.63;24.88;-1620;-8190;734;20.59;2
181;-54.95;-277.63;24.88;-1621;-8190;734;20.59;2
182;-54.98;-277.63;24.85;-1622;-8190;733;20.33;2
183;-54.98;-277.63;24.92;-1622;-8190;735;20.39;2
184;-54.92;-277.63;24.98;-1620;-8190;737;20.33;2
185;-55.02;-277.63;24.88;-1623;-8190;734;20.26;2
186;-55.08;-277.63;24.88;-1625;-8190;734;20.39;2
187;-55.02;-277.63;24.88;-1623;-8190;734;20.59;2
188;-54.92;-277.63;24.95;-1620;-8190;736;20.53;2
189;-54.88;-277.63;24.98;-1619;-8190;737;20.39;2
190;-55.02;-277.63;25.02;-1623;-8190;738;20.39;2
191;-54.98;-277.63;24.85;-1622;-8190;733;20.46;2
192;-55.05;-277.63;24.85;-1624;-8190;733;20.33;2
193;-54.98;-277.63;24.85;-1622;-8190;733;20.33;2
194;-54.85;-277.63;24.88;-1618;-8190;734;20.39;2
195;-54.88;-277.63;24.88;-1619;-8190;734;20.72;2
196;-54.85;-277.63;24.88;-1618;-8190;734;20.33;2
197;-54.98;-277.63;24.98;-1622;-8190;737;20.26;2
198;-54.92;-277.63;24.88;-1620;-8190;734;20.53;2
199;-55.05;-277.63;24.78;-1624;-8190;731;20.53;2
200;-54.95;-277.63;24.81;-1621;-8190;732;20.33;2
201;-55.02;-277.63;25.02;-1623;-8190;738;20.59;2
202;-54.95;-277.63;24.81;-1621;-8190;732;20.26;2
203;-54.88;-277.63;24.88;-1619;-8190;734;20.59;2
204;-54.95;-277.63;24.92;-1621;-8190;735;20.33;2
205;-54.85;-277.63;24.92;-1618;-8190;735;20.39;2
206;-54.95;-277.63;24.85;-1621;-8190;733;20.46;2
207;-54.92;-277.63;24.95;-1620;-8190;736;20.66;2
208;-55.08;-277.63;24.85;-1625;-8190;733;20.53;2
209;-54.98;-277.63;24.88;-1622;-8190;734;20.26;2
210;-54.98;-277.63;24.95;-1622;-8190;736;20.26;2
211;-55.05;-277.63;24.95;-1624;-8190;736;20.53;2
212;-54.95;-277.63;24.88;-1621;-8190;734;20.39;2
213;-54.98;-277.63;24.78;-1622;-8190;731;20.46;2
214;-54.92;-277.63;24.95;-1620;-8190;736;20.46;2
215;-54.98;-277.63;24.98;-1622;-8190;737;20.07;2
216;-54.95;-277.63;24.92;-1621;-8190;735;20.66;2
217;-54.88;-277.63;24.95;-1619;-8190;736;20.26;2
218;-54.98;-277.63;24.95;-1622;-8190;736;20.59;2
219;-54.88;-277.63;24.95;-1619;-8190;736;20.33;2
220;-54.78;-277.63;24.98;-1616;-8190;737;20.39;2
221;-54.95;-277.63;24.98;-1621;-8190;737;20.33;2
222;-54.98;-277.63;24.92;-1622;-8190;735;20.33;2
223;-54.81;-277.63;24.95;-1617;-8190;736;20.46;2
224;-54.95;-277.63;24.98;-1621;-8190;737;20.26;2
225;-54.75;-277.63;24.88;-1615;-8190;734;20.39;2
226;-54.95;-277.63;24.95;-1621;-8190;736;20.26;2
227;-54.95;-277.63;24.88;-1621;-8190;734;20.59;2
228;-54.92;-277.63;24.85;-1620;-8190;733;20.46;2
229;-54.98;-277.63;24.85;-1622;-8190;733;20.39;2
230;-54.78;-277.63;24.88;-1616;-8190;734;20.46;2
231;-55.02;-277.63;24.88;-1623;-8190;734;20.26;2
232;-54.98;-277.63;24.95;-1622;-8190;736;20.66;2
233;-54.88;-277.63;24.95;-1619;-8190;736;20.53;2
234;-54.92;-277.63;24.88;-1620;-8190;734;20.33;2
235;-54.98;-277.63;24.92;-1622;-8190;735;20.53;2
236;-54.92;-277.63;24.95;-1620;-8190;736;20.46;2
237;-55.02;-277.63;24.85;-1623;-8190;733;20.33;2
238;-54.88;-277.63;24.85;-1619;-8190;733;20.66;2
239;-54.88;-277.63;24.95;-1619;-8190;736;20.66;2
240;-54.88;-277.63;24.85;-1619;-8190;733;20.33;2
241;-54.85;-277.63;24.88;-1618;-8190;734;20.72;2
242;-54.81;-277.63;24.85;-1617;-8190;733;20.53;2
243;-55.05;-277.63;24.95;-1624;-8190;736;20.53;2
244;-54.92;-277.63;24.95;-1620;-8190;736;20.33;2
245;-54.85;-277.63;24.88;-1618;-8190;734;20.26;2
246;-55.05;-277.63;24.95;-1624;-8190;736;20.33;2
247;-55.02;-277.63;24.85;-1623;-8190;733;20.46;2
248;-54.88;-277.63;24.81;-1619;-8190;732;20.46;2
249;-54.95;-277.63;24.81;-1621;-8190;732;20.26;2
250;-55.05;-277.63;24.92;-1624;-8190;735;20.53;2
251;-55.08;-277.63;24.95;-1625;-8190;736;20.26;2
252;-54.98;-277.63;24.95;-1622;-8190;736;20.33;2
253;-54.85;-277.63;24.95;-1618;-8190;736;20.46;2
254;-54.98;-277.63;24.95;-1622;-8190;736;20.33;2
255;-54.85;-277.63;24.88;-1618;-8190;734;20.66;2
256;-55.02;-277.63;24.88;-1623;-8190;734;20.39;2
257;-54.95;-277.63;24.98;-1621;-8190;737;20.53;2
258;-54.88;-277.63;24.88;-1619;-8190;734;20.53;2
259;-54.98;-277.63;24.88;-1622;-8190;734;20.46;2
260;-55.02;-277.63;24.92;-1623;-8190;735;20.39;2
261;-55.05;-277.63;25.02;-1624;-8190;738;20.46;2
262;-54.78;-277.63;24.88;-1616;-8190;734;20.39;2
263;-54.85;-277.63;24.95;-1618;-8190;736;20.53;2
264;-54.95;-277.63;24.98;-1621;-8190;737;20.59;2
265;-54.92;-277.63;24.88;-1620;-8190;734;20.46;2
266;-54.92;-277.63;24.88;-1620;-8190;734;20.53;2
267;-54.92;-277.63;24.95;-1620;-8190;736;20.33;2
268;-54.98;-277.63;24.88;-1622;-8190;734;20.46;2
269;-54.98;-277.63;24.95;-1622;-8190;736;20.39;2
270;-54.88;-277.63;24.98;-1619;-8190;737;20.39;2
271;-55.05;-277.63;24.92;-1624;-8190;735;20.53;2
272;-55.08;-277.63;24.88;-1625;-8190;734;20.13;2
273;-54.92;-277.63;24.88;-1620;-8190;734;20.26;2
274;-54.88;-277.63;24.98;-1619;-8190;737;20.53;2
275;-54.98;-277.63;24.88;-1622;-8190;734;20.26;2
276;-54.95;-277.63;24.95;-1621;-8190;736;20.33;2
277;-54.88;-277.63;24.92;-1619;-8190;735;20.26;2
278;-54.98;-277.63;24.88;-1622;-8190;734;20.46;2
279;-54.98;-277.63;24.95;-1622;-8190;736;20.33;2
280;-54.98;-277.63;24.85;-1622;-8190;733;20.39;2
281;-55.05;-277.63;24.92;-1624;-8190;735;20.46;2
282;-54.98;-277.63;24.88;-1622;-8190;734;20.46;2
283;-54.88;-277.63;24.92;-1619;-8190;735;20.46;2
284;-54.98;-277.63;24.88;-1622;-8190;734;20.53;2
285;-55.02;-277.63;24.88;-1623;-8190;734;20.66;2
286;-54.92;-277.63;24.95;-1620;-8190;736;20.46;2
287;-55.02;-277.63;24.88;-1623;-8190;734;20.33;2
288;-55.08;-277.63;24.88;-1625;-8190;734;20.53;2
289;-55.02;-277.63;24.92;-1623;-8190;735;20.33;2
290;-54.92;-277.63;24.95;-1620;-8190;736;20.46;2
291;-54.81;-277.63;24.88;-1617;-8190;734;20.53;2
292;-54.88;-277.63;24.88;-1619;-8190;734;20.39;2
293;-55.02;-277.63;24.92;-1623;-8190;735;20.46;2
294;-54.81;-277.63;24.98;-1617;-8190;737;20.20;2
295;-54.92;-277.63;24.95;-1620;-8190;736;20.26;2
296;-55.05;-277.63;24.92;-1624;-8190;735;20.20;2
297;-54.88;-277.63;24.81;-1619;-8190;732;20.46;2
298;-54.88;-277.63;24.95;-1619;-8190;736;20.53;2
299;-54.92;-277.63;24.88;-1620;-8190;734;20.33;2
300;-54.92;-277.63;24.98;-1620;-8190;737;20.26;2
301;-55.02;-277.63;24.88;-1623;-8190;734;20.26;2
302;-55.12;-277.63;24.85;-1626;-8190;733;20.33;2
303;-54.95;-277.63;24.88;-1621;-8190;734;20.46;2
304;-54.92;-277.63;24.92;-1620;-8190;735;20.33;2
305;-54.85;-277.63;24.95;-1618;-8190;736;20.33;2
306;-54.88;-277.63;24.98;-1619;-8190;737;20.13;2
307;-55.02;-277.63;24.95;-1623;-8190;736;20.53;2
308;-54.92;-277.63;24.95;-1620;-8190;736;20.46;2
309;-54.95;-277.63;24.92;-1621;-8190;735;20.46;2
310;-54.78;-277.63;24.85;-1616;-8190;733;20.66;2
311;-54.92;-277.63;24.98;-1620;-8190;737;20.53;2
312;-54.95;-277.63;24.95;-1621;-8190;736;20.53;2
313;-55.02;-277.63;24.88;-1623;-8190;734;20.46;2
314;-54.88;-277.63;24.92;-1619;-8190;735;20.59;2
315;-54.95;-277.63;24.95;-1621;-8190;736;20.46;2
316;-54.88;-277.63;24.88;-1619;-8190;734;20.46;2
317;-54.98;-277.63;24.98;-1622;-8190;737;20.39;2
318;-54.81;-277.63;24.88;-1617;-8190;734;20.26;2
319;-54.98;-277.63;24.92;-1622;-8190;735;20.33;2
320;-54.88;-277.63;24.92;-1619;-8190;735;20.33;2
321;-54.78;-277.63;24.81;-1616;-8190;732;20.26;2
322;-54.85;-277.63;24.81;-1618;-8190;732;20.46;2
323;-55.08;-277.63;24.88;-1625;-8190;734;20.72;2
324;-54.78;-277.63;24.95;-1616;-8190;736;20.39;2
325;-54.92;-277.63;24.95;-1620;-8190;736;20.46;2
326;-54.88;-277.63;24.88;-1619;-8190;734;20.79;2
327;-54.98;-277.63;24.88;-1622;-8190;734;20.39;2
328;-55.05;-277.63;24.88;-1624;-8190;734;20.39;2
329;-54.88;-277.63;24.88;-1619;-8190;734;20.39;2
330;-54.85;-277.63;24.95;-1618;-8190;736;20.59;2
331;-54.78;-277.63;24.81;-1616;-8190;732;20.46;2
332;-55.02;-277.63;24.95;-1623;-8190;736;20.59;2
333;-54.92;-277.63;24.88;-1620;-8190;734;20.26;2
334;-54.92;-277.63;24.81;-1620;-8190;732;20.53;2
335;-54.92;-277.63;24.85;-1620;-8190;733;20.33;2
336;-54.88;-277.63;24.98;-1619;-8190;737;20.33;2
337;-54.95;-277.63;24.95;-1621;-8190;736;20.33;2
338;-55.19;-277.63;24.92;-1628;-8190;735;20.46;2
339;-54.95;-277.63;24.92;-1621;-8190;735;20.53;2
340;-54.98;-277.63;24.92;-1622;-8190;735;20.46;2
341;-54.92;-277.63;24.92;-1620;-8190;735;20.13;2
342;-54.88;-277.63;24.95;-1619;-8190;736;20.26;2
343;-54.81;-277.63;24.95;-1617;-8190;736;20.59;2
344;-54.92;-277.63;24.98;-1620;-8190;737;20.39;2
345;-54.95;-277.63;24.85;-1621;-8190;733;20.53;2
346;-55.02;-277.63;24.92;-1623;-8190;735;20.46;2
347;-54.85;-277.63;24.85;-1618;-8190;733;20.46;2
348;-54.98;-277.63;24.85;-1622;-8190;733;20.33;2
349;-55.08;-277.63;24.81;-1625;-8190;732;20.39;2
350;-54.88;-277.63;24.88;-1619;-8190;734;20.53;2
351;-54.98;-277.63;24.81;-1622;-8190;732;20.53;2
352;-55.08;-277.63;24.92;-1625;-8190;735;20.46;2
353;-54.95;-277.63;24.88;-1621;-8190;734;20.53;2
354;-55.02;-277.63;24.88;-1623;-8190;734;20.33;2
355;-54.92;-277.63;24.88;-1620;-8190;734;20.39;2
356;-54.95;-277.63;24.85;-1621;-8190;733;20.46;2
357;-54.98;-277.63;24.95;-1622;-8190;736;20.53;2
358;-54.88;-277.63;24.88;-1619;-8190;734;20.39;2
359;-55.05;-277.63;24.95;-1624;-8190;736;20.53;2
360;-55.02;-277.63;24.92;-1623;-8190;735;20.46;2
361;-55.02;-277.63;24.92;-1623;-8190;735;20.39;2
362;-54.92;-277.63;24.92;-1620;-8190;735;20.26;2
363;-54.98;-277.63;24.98;-1622;-8190;737;20.33;2
364;-54.95;-277.63;24.88;-1621;-8190;734;20.53;2
365;-54.85;-277.63;24.98;-1618;-8190;737;20.46;2
366;-54.95;-277.63;24.92;-1621;-8190;735;20.26;2
367;-54.95;-277.63;24.85;-1621;-8190;733;20.53;2
368;-54.88;-277.63;24.88;-1619;-8190;734;20.53;2
369;-54.98;-277.63;24.95;-1622;-8190;736;20.20;2
370;-54.98;-277.63;24.88;-1622;-8190;734;20.59;2
371;-54.98;-277.63;24.88;-1622;-8190;734;20.13;2
372;-54.92;-277.63;24.85;-1620;-8190;733;20.26;2
373;-54.81;-277.63;24.95;-1617;-8190;736;20.39;2
374;-54.98;-277.63;24.85;-1622;-8190;733;20.33;2
375;-54.98;-277.63;24.95;-1622;-8190;736;20.33;2
376;-54.95;-277.63;24.92;-1621;-8190;735;20.53;2
377;-54.95;-277.63;24.95;-1621;-8190;736;20.53;2
378;-54.88;-277.63;24.95;-1619;-8190;736;20.39;2
379;-54.98;-277.63;24.88;-1622;-8190;734;20.26;2
380;-54.85;-277.63;24.92;-1618;-8190;735;20.53;2
381;-54.85;-277.63;24.92;-1618;-8190;735;20.33;2
382;-54.98;-277.63;25.02;-1622;-8190;738;20.53;2
383;-55.12;-277.63;24.78;-1626;-8190;731;20.39;2
384;-54.98;-277.63;24.92;-1622;-8190;735;20.72;2
385;-54.98;-277.63;24.92;-1622;-8190;735;20.46;2
386;-54.85;-277.63;24.85;-1618;-8190;733;20.39;2
387;-54.92;-277.63;24.95;-1620;-8190;736;20.53;2
388;-54.98;-277.63;24.88;-1622;-8190;734;20.66;2
389;-54.95;-277.63;24.88;-1621;-8190;734;20.59;2
390;-54.92;-277.63;24.81;-1620;-8190;732;20.39;2
391;-55.05;-277.63;24.88;-1624;-8190;734;20.53;2
392;-55.02;-277.63;24.88;-1623;-8190;734;20.53;2
393;-54.98;-277.63;24.98;-1622;-8190;737;20.46;2
394;-54.95;-277.63;24.81;-1621;-8190;732;20.39;2
395;-55.02;-277.63;24.98;-1623;-8190;737;20.66;2
396;-54.98;-277.63;24.92;-1622;-8190;735;20.46;2
397;-54.95;-277.63;24.95;-1621;-8190;736;20.66;2
398;-54.92;-277.63;24.95;-1620;-8190;736;20.20;2
399;-54.98;-277.63;24.88;-1622;-8190;734;20.39;2
400;-55.22;-277.63;24.95;-1629;-8190;736;20.46;2
401;-55.05;-277.63;24.81;-1624;-8190;732;20.46;2
402;-55.05;-277.63;24.92;-1624;-8190;735;20.59;2
403;-54.78;-277.63;24.92;-1616;-8190;735;20.46;2
404;-54.95;-277.63;24.92;-1621;-8190;735;20.39;2
405;-54.81;-277.63;24.88;-1617;-8190;734;20.39;2
406;-54.92;-277.63;24.88;-1620;-8190;734;20.59;2
407;-54.98;-277.63;24.88;-1622;-8190;734;20.66;2
408;-54.85;-277.63;24.85;-1618;-8190;733;20.33;2
409;-54.81;-277.63;24.95;-1617;-8190;736;20.26;2
410;-55.05;-277.63;24.95;-1624;-8190;736;20.26;2
411;-54.85;-277.63;24.88;-1618;-8190;734;20.39;2
412;-54.95;-277.63;24.92;-1621;-8190;735;20.46;2
413;-54.98;-277.63;24.95;-1622;-8190;736;20.46;2
414;-54.95;-277.63;24.95;-1621;-8190;736;20.39;2
415;-54.98;-277.63;24.88;-1622;-8190;734;20.59;2
416;-54.95;-277.63;24.88;-1621;-8190;734;20.66;2
417;-54.95;-277.63;24.92;-1621;-8190;735;20.46;2
418;-54.85;-277.63;24.81;-1618;-8190;732;20.39;2
419;-54.85;-277.63;24.88;-1618;-8190;734;20.39;2
420;-54.95;-277.63;24.92;-1621;-8190;735;20.46;2
421;-54.92;-277.63;24.95;-1620;-8190;736;20.53;2
422;-54.92;-277.63;24.88;-1620;-8190;734;20.46;2
423;-54.88;-277.63;24.98;-1619;-8190;737;20.33;2
424;-54.92;-277.63;24.95;-1620;-8190;736;20.33;2
425;-55.05;-277.63;24.88;-1624;-8190;734;20.39;2
426;-54.95;-277.63;24.95;-1621;-8190;736;20.33;2
427;-54.95;-277.63;24.88;-1621;-8190;734;20.39;2
428;-54.85;-277.63;24.88;-1618;-8190;734;20.33;2
429;-54.95;-277.63;24.92;-1621;-8190;735;20.46;2
