Date;30.10.2025
Time;17.18.51
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
40;0.00;-0.17;0.00;0;-5;0;19.74;2
41;0.14;-0.34;-0.03;4;-10;-1;19.41;2
42;0.07;-0.14;-0.07;2;-4;-2;19.34;2
43;0.17;-0.14;-0.17;5;-4;-5;19.61;2
44;0.03;-0.27;-0.07;1;-8;-2;19.67;2
45;0.17;-0.20;-0.07;5;-6;-2;19.80;2
46;0.07;-0.14;-0.03;2;-4;-1;19.74;2
47;0.17;-0.27;-0.10;5;-8;-3;19.54;2
48;0.03;-0.20;-0.07;1;-6;-2;19.93;2
49;0.17;-0.14;-0.07;5;-4;-2;19.61;2
50;0.14;-0.20;-0.03;4;-6;-1;19.54;2
51;0.17;-0.24;-0.07;5;-7;-2;19.74;2
52;0.00;-0.10;-0.10;0;-3;-3;19.93;2
53;0.10;-0.14;-0.14;3;-4;-4;19.74;2
54;0.24;-0.10;0.00;7;-3;0;19.74;2
55;0.07;-0.14;-0.14;2;-4;-4;19.61;2
56;0.14;-0.14;0.03;4;-4;1;19.41;2
57;0.20;-0.20;-0.03;6;-6;-1;19.74;2
58;0.20;-0.17;-0.07;6;-5;-2;19.54;2
59;0.20;-0.10;-0.10;6;-3;-3;19.47;2
60;0.17;-0.24;-0.03;5;-7;-1;19.74;2
61;0.14;-0.24;-0.07;4;-7;-2;19.87;2
62;0.00;-0.14;-0.07;0;-4;-2;19.34;2
63;0.10;-0.10;-0.07;3;-3;-2;19.47;2
64;0.10;-0.17;-0.07;3;-5;-2;19.87;2
65;0.07;-0.31;-0.10;2;-9;-3;19.87;2
66;0.14;-0.14;-0.07;4;-4;-2;19.61;2
67;0.10;-0.14;0.00;3;-4;0;19.54;2
68;0.03;-0.17;0.00;1;-5;0;19.80;2
69;0.17;-0.31;-0.10;5;-9;-3;19.54;2
70;0.17;-0.07;-0.10;5;-2;-3;19.54;2
71;0.17;-0.20;-0.03;5;-6;-1;19.74;2
72;0.14;-0.20;-0.07;4;-6;-2;19.87;2
73;0.07;-0.14;-0.07;2;-4;-2;19.54;2
74;0.07;-0.31;-0.07;2;-9;-2;19.74;2
75;0.03;-0.20;-0.03;1;-6;-1;19.54;2
76;0.07;-0.20;-0.03;2;-6;-1;19.67;2
77;0.17;-0.20;0.00;5;-6;0;19.41;2
78;0.14;-0.17;-0.10;4;-5;-3;19.80;2
79;0.14;-0.27;-0.14;4;-8;-4;19.74;2
80;0.14;-0.17;-0.10;4;-5;-3;19.61;2
81;0.07;-0.07;-0.10;2;-2;-3;19.80;2
82;0.03;-0.20;-0.03;1;-6;-1;19.87;2
83;0.17;-0.31;-0.07;5;-9;-2;19.74;2
84;0.20;-0.24;0.00;6;-7;0;19.54;2
85;0.14;-0.27;0.00;4;-8;0;19.87;2
86;0.10;-0.14;0.00;3;-4;0;19.54;2
87;0.17;-0.07;-0.03;5;-2;-1;19.80;2
88;0.10;-0.24;-0.07;3;-7;-2;19.61;2
89;0.07;-0.14;-0.10;2;-4;-3;19.87;2
90;0.14;-0.14;-0.07;4;-4;-2;19.67;2
91;0.07;-0.27;-0.07;2;-8;-2;19.54;2
92;0.07;-0.14;-0.07;2;-4;-2;19.67;2
93;0.10;-0.20;-0.07;3;-6;-2;19.74;2
94;0.03;-0.14;0.00;1;-4;0;19.47;2
95;0.17;-0.27;-0.10;5;-8;-3;19.80;2
96;0.10;-0.20;0.03;3;-6;1;19.61;2
97;0.07;-0.20;-0.03;2;-6;-1;19.80;2
98;0.27;-0.17;-0.10;8;-5;-3;19.54;2
99;0.10;-0.10;0.07;3;-3;2;19.54;2
100;0.07;-0.17;-0.07;2;-5;-2;19.54;2
101;0.03;-0.24;-0.07;1;-7;-2;19.61;2
102;0.10;-0.10;-0.03;3;-3;-1;19.54;2
103;0.17;-0.27;-0.10;5;-8;-3;19.80;2
104;0.14;-0.07;-0.10;4;-2;-3;19.87;2
105;0.03;-0.34;-0.07;1;-10;-2;19.74;2
106;0.00;-0.31;-0.07;0;-9;-2;19.74;2
107;-0.03;-0.20;-0.10;-1;-6;-3;19.67;2
108;0.07;-0.14;0.00;2;-4;0;19.87;2
109;0.14;-0.14;-0.14;4;-4;-4;19.61;2
110;0.03;-0.17;0.00;1;-5;0;19.74;2
111;0.10;-0.27;-0.10;3;-8;-3;19.93;2
112;0.10;-0.24;-0.03;3;-7;-1;19.67;2
113;0.07;-0.14;0.03;2;-4;1;19.80;2
114;0.07;-0.20;-0.07;2;-6;-2;19.47;2
115;0.17;-0.20;-0.03;5;-6;-1;19.80;2
116;0.17;-0.17;-0.07;5;-5;-2;19.54;2
117;0.14;-0.24;-0.07;4;-7;-2;19.74;2
118;0.10;-0.07;-0.14;3;-2;-4;19.61;2
119;0.14;-0.17;-0.07;4;-5;-2;19.87;2
120;0.17;-0.24;-0.10;5;-7;-3;19.47;2
121;0.17;-0.27;-0.10;5;-8;-3;19.54;2
122;0.20;-0.14;-0.03;6;-4;-1;19.54;2
123;0.14;-0.10;-0.07;4;-3;-2;19.61;2
124;0.17;-0.10;-0.17;5;-3;-5;19.54;2
125;0.10;-0.17;-0.10;3;-5;-3;19.80;2
126;0.07;-0.14;-0.14;2;-4;-4;19.61;2
127;0.24;-0.20;-0.17;7;-6;-5;19.67;2
128;-0.03;-0.07;0.00;-1;-2;0;19.74;2
129;0.10;-0.27;-0.14;3;-8;-4;19.61;2
130;0.03;-0.10;0.00;1;-3;0;19.47;2
131;0.17;-0.20;-0.14;5;-6;-4;19.67;2
132;0.10;-0.10;-0.07;3;-3;-2;19.54;2
133;0.10;-0.17;-0.07;3;-5;-2;19.67;2
134;0.31;0.03;-0.07;9;1;-2;19.87;2
135;0.07;-0.20;-0.07;2;-6;-2;19.74;2
136;0.24;-0.24;-0.07;7;-7;-2;19.93;2
137;0.07;-0.17;0.00;2;-5;0;19.61;2
138;0.31;-0.20;-0.10;9;-6;-3;19.93;2
139;0.14;-0.20;-0.07;4;-6;-2;19.93;2
140;0.14;-0.14;0.00;4;-4;0;19.54;2
141;0.10;-0.27;-0.17;3;-8;-5;19.80;2
142;0.07;-0.27;-0.07;2;-8;-2;19.61;2
143;0.14;-0.14;-0.07;4;-4;-2;19.80;2
144;0.17;-0.20;-0.10;5;-6;-3;19.54;2
145;0.03;-0.31;-0.07;1;-9;-2;19.61;2
146;0.17;-0.10;-0.17;5;-3;-5;19.54;2
147;0.00;-0.24;-0.10;0;-7;-3;19.80;2
148;-0.03;-0.24;-0.10;-1;-7;-3;19.54;2
149;0.17;-0.10;-0.07;5;-3;-2;19.74;2
150;0.10;-0.20;-0.10;3;-6;-3;19.74;2
151;0.07;-0.27;-0.07;2;-8;-2;19.80;2
152;0.24;-0.17;0.00;7;-5;0;19.74;2
153;0.17;-0.20;-0.03;5;-6;-1;19.61;2
154;0.07;-0.14;0.00;2;-4;0;19.67;2
155;0.14;-0.24;-0.07;4;-7;-2;19.47;2
156;0.17;-0.24;-0.07;5;-7;-2;19.74;2
157;0.03;-0.27;-0.07;1;-8;-2;19.80;2
158;0.03;-0.20;-0.07;1;-6;-2;19.61;2
159;0.10;-0.24;-0.07;3;-7;-2;19.41;2
160;0.03;-0.14;-0.07;1;-4;-2;19.54;2
161;0.07;-0.37;0.00;2;-11;0;19.54;2
162;0.10;-0.20;0.00;3;-6;0;19.47;2
163;0.07;-0.24;-0.03;2;-7;-1;19.54;2
164;0.24;-0.17;-0.07;7;-5;-2;19.61;2
165;0.10;-0.31;-0.10;3;-9;-3;19.54;2
166;0.14;-0.17;0.00;4;-5;0;19.61;2
167;0.14;-0.20;-0.07;4;-6;-2;19.67;2
168;0.07;-0.27;-0.07;2;-8;-2;19.61;2
169;0.03;-0.27;-0.10;1;-8;-3;19.61;2
170;0.00;-0.27;-0.03;0;-8;-1;19.67;2
171;0.20;-0.10;-0.07;6;-3;-2;19.80;2
172;0.17;-0.14;-0.10;5;-4;-3;19.67;2
173;0.20;-0.17;-0.10;6;-5;-3;19.61;2
174;0.14;-0.31;-0.03;4;-9;-1;19.54;2
175;0.14;-0.14;-0.03;4;-4;-1;19.61;2
176;0.14;-0.20;-0.10;4;-6;-3;19.34;2
177;0.14;-0.14;-0.14;4;-4;-4;19.74;2
178;0.10;-0.24;-0.07;3;-7;-2;19.61;2
179;0.10;-0.24;-0.03;3;-7;-1;19.67;2
180;0.14;-0.20;0.00;4;-6;0;19.54;2
181;0.14;-0.20;-0.03;4;-6;-1;19.54;2
182;0.10;-0.20;0.07;3;-6;2;19.67;2
183;0.14;-0.14;-0.07;4;-4;-2;19.67;2
184;0.00;-0.03;-0.03;0;-1;-1;19.67;2
185;0.10;-0.24;-0.03;3;-7;-1;19.74;2
186;0.10;-0.27;0.00;3;-8;0;19.54;2
187;0.20;-0.24;0.00;6;-7;0;19.41;2
188;0.07;-0.24;-0.10;2;-7;-3;19.61;2
189;0.07;-0.17;-0.14;2;-5;-4;19.67;2
190;-0.03;-0.17;-0.14;-1;-5;-4;19.54;2
191;0.10;-0.24;0.00;3;-7;0;19.61;2
192;0.20;-0.31;0.00;6;-9;0;19.54;2
193;0.14;-0.37;-0.03;4;-11;-1;19.74;2
194;0.14;-0.24;-0.10;4;-7;-3;19.34;2
195;0.10;-0.03;-0.10;3;-1;-3;19.74;2
196;0.00;-0.14;-0.07;0;-4;-2;19.87;2
197;0.03;-0.24;-0.07;1;-7;-2;19.74;2
198;0.00;-0.20;0.00;0;-6;0;19.74;2
199;0.07;-0.27;-0.10;2;-8;-3;19.61;2
200;0.07;-0.37;-0.10;2;-11;-3;19.67;2
201;-0.03;-0.14;-0.20;-1;-4;-6;19.54;2
202;0.00;-0.24;-0.10;0;-7;-3;19.74;2
203;0.17;-0.20;-0.07;5;-6;-2;19.80;2
204;0.07;-0.14;-0.10;2;-4;-3;19.61;2
205;0.24;-0.24;-0.20;7;-7;-6;19.74;2
206;0.07;-0.10;0.03;2;-3;1;19.54;2
207;0.03;-0.20;-0.07;1;-6;-2;20.00;2
208;0.07;-0.10;-0.03;2;-3;-1;19.67;2
209;0.10;-0.24;-0.03;3;-7;-1;19.67;2
210;0.03;-0.20;0.00;1;-6;0;19.74;2
211;0.20;-0.14;-0.03;6;-4;-1;19.80;2
212;0.03;-0.10;-0.14;1;-3;-4;19.61;2
213;0.14;-0.20;-0.10;4;-6;-3;19.54;2
214;0.10;-0.27;-0.03;3;-8;-1;19.80;2
215;0.20;-0.14;-0.07;6;-4;-2;19.54;2
216;0.14;-0.24;0.00;4;-7;0;19.54;2
217;0.07;-0.20;-0.07;2;-6;-2;19.67;2
218;0.20;-0.07;-0.03;6;-2;-1;19.74;2
219;0.03;-0.27;-0.14;1;-8;-4;19.47;2
220;0.00;-0.27;-0.17;0;-8;-5;19.47;2
221;0.27;-0.20;-0.03;8;-6;-1;19.80;2
222;0.14;-0.17;-0.07;4;-5;-2;19.67;2
223;0.14;-0.20;-0.03;4;-6;-1;19.67;2
224;0.14;-0.17;-0.07;4;-5;-2;19.74;2
225;0.10;-0.24;-0.07;3;-7;-2;19.47;2
226;0.14;-0.10;-0.10;4;-3;-3;19.61;2
227;0.17;-0.17;-0.07;5;-5;-2;19.80;2
228;0.14;-0.24;0.00;4;-7;0;19.61;2
229;0.14;-0.17;-0.10;4;-5;-3;19.61;2
230;0.10;-0.24;-0.07;3;-7;-2;19.54;2
231;0.24;-0.41;-0.14;7;-12;-4;19.54;2
232;0.03;-0.31;-0.07;1;-9;-2;19.74;2
233;0.10;-0.07;-0.07;3;-2;-2;19.61;2
234;0.10;-0.24;-0.14;3;-7;-4;19.41;2
235;0.07;-0.24;0.00;2;-7;0;19.74;2
236;0.03;-0.10;0.00;1;-3;0;19.87;2
237;0.14;-0.20;-0.07;4;-6;-2;19.67;2
238;0.20;-0.17;0.00;6;-5;0;19.74;2
239;0.14;-0.17;-0.03;4;-5;-1;19.34;2
240;0.14;-0.24;-0.07;4;-7;-2;19.41;2
241;0.03;-0.14;0.03;1;-4;1;19.74;2
242;0.31;-0.24;-0.07;9;-7;-2;19.61;2
243;0.07;-0.14;-0.10;2;-4;-3;19.87;2
244;0.20;-0.20;0.00;6;-6;0;19.67;2
245;0.07;-0.10;-0.03;2;-3;-1;19.61;2
246;0.03;-0.24;0.00;1;-7;0;19.28;2
247;0.14;-0.14;-0.07;4;-4;-2;19.61;2
248;0.20;-0.17;-0.07;6;-5;-2;19.80;2
249;0.03;-0.34;-0.07;1;-10;-2;19.74;2
250;0.03;-0.10;0.00;1;-3;0;19.67;2
251;0.03;-0.24;-0.03;1;-7;-1;19.54;2
252;0.07;-0.17;-0.10;2;-5;-3;19.61;2
253;0.03;-0.27;-0.07;1;-8;-2;19.87;2
254;0.14;-0.07;0.00;4;-2;0;19.61;2
255;0.07;-0.20;-0.03;2;-6;-1;19.67;2
256;0.07;-0.20;-0.07;2;-6;-2;19.67;2
257;0.20;-0.20;-0.07;6;-6;-2;19.61;2
258;0.17;-0.14;-0.07;5;-4;-2;19.74;2
259;0.37;-0.27;-0.03;11;-8;-1;19.54;2
260;0.03;-0.07;-0.07;1;-2;-2;19.61;2
261;0.10;-0.14;0.03;3;-4;1;19.61;2
262;0.14;-0.24;-0.07;4;-7;-2;19.61;2
263;0.10;-0.20;-0.07;3;-6;-2;19.74;2
264;0.00;-0.24;-0.03;0;-7;-1;19.47;2
265;0.00;-0.24;-0.07;0;-7;-2;19.67;2
266;0.07;-0.07;0.00;2;-2;0;19.47;2
267;0.27;-0.31;-0.07;8;-9;-2;19.67;2
268;0.03;-0.07;-0.07;1;-2;-2;19.61;2
269;0.17;-0.27;-0.07;5;-8;-2;19.80;2
270;0.14;-0.24;0.00;4;-7;0;19.74;2
271;0.17;-0.24;-0.03;5;-7;-1;19.80;2
272;0.10;0.00;-0.14;3;0;-4;19.67;2
273;0.07;-0.10;0.00;2;-3;0;19.54;2
274;0.03;-0.17;-0.07;1;-5;-2;19.61;2
275;0.10;-0.24;-0.10;3;-7;-3;19.93;2
276;0.10;-0.10;-0.07;3;-3;-2;19.54;2
277;0.20;-0.10;-0.10;6;-3;-3;19.61;2
278;0.10;-0.20;-0.07;3;-6;-2;19.41;2
279;0.03;-0.27;0.00;1;-8;0;19.74;2
280;0.00;-0.20;-0.07;0;-6;-2;19.28;2
281;0.20;-0.14;-0.07;6;-4;-2;19.74;2
282;0.07;-0.03;-0.03;2;-1;-1;19.67;2
283;0.14;-0.20;-0.14;4;-6;-4;19.47;2
284;0.07;-0.20;0.00;2;-6;0;19.61;2
285;0.17;-0.24;-0.07;5;-7;-2;19.54;2
286;0.14;-0.27;-0.03;4;-8;-1;19.54;2
287;0.17;-0.14;0.03;5;-4;1;19.61;2
288;0.10;-0.20;-0.07;3;-6;-2;19.61;2
289;0.17;-0.27;-0.10;5;-8;-3;19.54;2
290;0.07;-0.27;-0.14;2;-8;-4;19.47;2
291;0.20;-0.17;0.00;6;-5;0;19.54;2
292;0.00;-0.14;0.00;0;-4;0;19.54;2
293;0.03;-0.14;-0.07;1;-4;-2;19.47;2
294;0.24;-0.20;-0.07;7;-6;-2;19.61;2
295;0.17;-0.20;-0.07;5;-6;-2;19.54;2
296;0.07;-0.14;0.03;2;-4;1;19.34;2
297;0.14;-0.20;-0.07;4;-6;-2;19.61;2
298;0.03;-0.24;0.00;1;-7;0;19.61;2
299;0.14;-0.17;-0.14;4;-5;-4;19.80;2
300;0.03;-0.27;-0.17;1;-8;-5;19.54;2
301;0.03;-0.20;-0.03;1;-6;-1;19.74;2
302;0.14;-0.14;-0.14;4;-4;-4;19.41;2
303;0.07;-0.17;-0.07;2;-5;-2;19.74;2
304;0.10;-0.10;-0.07;3;-3;-2;19.47;2
305;0.03;-0.24;-0.10;1;-7;-3;19.47;2
306;0.10;-0.31;0.00;3;-9;0;19.67;2
307;0.03;-0.14;-0.07;1;-4;-2;19.54;2
308;0.00;-0.27;-0.14;0;-8;-4;19.61;2
309;0.07;-0.17;-0.07;2;-5;-2;19.74;2
310;0.10;-0.34;-0.07;3;-10;-2;19.74;2
311;0.07;-0.07;0.00;2;-2;0;19.74;2
312;0.10;-0.31;-0.07;3;-9;-2;19.67;2
313;0.17;-0.17;-0.10;5;-5;-3;19.67;2
314;0.20;-0.20;-0.10;6;-6;-3;19.87;2
315;0.17;-0.14;-0.03;5;-4;-1;19.74;2
316;0.17;-0.34;0.00;5;-10;0;19.47;2
317;0.17;-0.27;0.03;5;-8;1;19.74;2
318;0.20;-0.31;-0.03;6;-9;-1;19.74;2
319;0.17;-0.20;-0.03;5;-6;-1;19.47;2
320;0.10;-0.20;-0.07;3;-6;-2;19.80;2
321;0.14;-0.17;0.03;4;-5;1;19.74;2
322;0.07;-0.10;-0.03;2;-3;-1;19.80;2
323;0.03;-0.24;-0.07;1;-7;-2;19.67;2
324;0.00;-0.17;-0.07;0;-5;-2;19.61;2
325;0.10;-0.24;-0.07;3;-7;-2;19.41;2
326;0.31;-0.37;-0.10;9;-11;-3;19.93;2
327;0.00;-0.10;0.00;0;-3;0;19.74;2
328;0.14;-0.24;-0.10;4;-7;-3;19.47;2
329;0.14;-0.31;-0.07;4;-9;-2;19.87;2
330;0.10;-0.20;-0.07;3;-6;-2;19.74;2
331;0.10;-0.24;-0.10;3;-7;-3;19.61;2
332;0.20;-0.20;0.00;6;-6;0;19.80;2
333;0.07;-0.20;-0.07;2;-6;-2;19.61;2
334;0.14;-0.10;-0.10;4;-3;-3;19.87;2
335;0.14;-0.10;0.03;4;-3;1;19.34;2
336;0.07;-0.07;-0.07;2;-2;-2;19.54;2
337;0.03;-0.17;0.00;1;-5;0;19.61;2
338;0.17;-0.20;-0.10;5;-6;-3;19.87;2
339;0.14;-0.10;-0.03;4;-3;-1;19.74;2
340;0.14;-0.31;-0.10;4;-9;-3;19.47;2
341;0.27;-0.20;-0.10;8;-6;-3;19.67;2
342;0.14;-0.27;-0.07;4;-8;-2;19.54;2
343;0.07;-0.17;-0.14;2;-5;-4;19.41;2
344;0.07;-0.27;-0.10;2;-8;-3;19.41;2
345;0.10;-0.14;0.00;3;-4;0;19.61;2
346;0.07;-0.14;-0.07;2;-4;-2;19.67;2
347;0.10;-0.27;-0.10;3;-8;-3;19.87;2
348;0.10;-0.24;-0.17;3;-7;-5;19.74;2
349;0.17;-0.17;-0.07;5;-5;-2;19.67;2
350;0.17;-0.10;-0.07;5;-3;-2;19.61;2
351;0.07;-0.27;-0.10;2;-8;-3;19.67;2
352;0.14;-0.34;-0.07;4;-10;-2;19.61;2
353;0.17;-0.20;0.00;5;-6;0;19.61;2
354;0.17;-0.17;0.00;5;-5;0;19.67;2
355;-0.10;-0.24;-0.07;-3;-7;-2;19.54;2
356;0.03;-0.17;-0.07;1;-5;-2;19.74;2
357;0.07;-0.07;-0.10;2;-2;-3;19.67;2
358;0.14;-0.24;-0.17;4;-7;-5;19.61;2
359;0.07;-0.17;-0.07;2;-5;-2;19.67;2
360;-0.07;-0.20;-0.14;-2;-6;-4;19.74;2
361;0.14;-0.34;-0.03;4;-10;-1;19.67;2
362;0.07;-0.20;0.00;2;-6;0;19.41;2
363;0.27;-0.17;-0.10;8;-5;-3;19.61;2
364;0.03;-0.24;-0.07;1;-7;-2;19.80;2
365;0.14;-0.17;-0.14;4;-5;-4;19.74;2
366;0.14;-0.24;-0.07;4;-7;-2;19.41;2
367;0.07;-0.10;0.00;2;-3;0;19.74;2
368;0.00;-0.27;-0.07;0;-8;-2;19.67;2
369;0.17;-0.17;0.03;5;-5;1;19.41;2
370;0.14;-0.27;-0.17;4;-8;-5;19.41;2
371;0.24;-0.27;-0.07;7;-8;-2;19.61;2
372;0.10;-0.20;-0.07;3;-6;-2;19.61;2
373;0.03;-0.27;-0.07;1;-8;-2;19.87;2
374;0.20;-0.14;-0.10;6;-4;-3;19.47;2
375;0.14;-0.20;0.00;4;-6;0;19.47;2
376;0.20;-0.14;0.00;6;-4;0;19.67;2
377;0.17;-0.17;-0.10;5;-5;-3;19.54;2
378;0.14;-0.27;-0.03;4;-8;-1;19.61;2
379;0.10;-0.27;-0.07;3;-8;-2;19.47;2
380;0.03;-0.17;-0.07;1;-5;-2;19.41;2
381;0.10;-0.17;-0.07;3;-5;-2;19.54;2
382;0.07;-0.31;-0.07;2;-9;-2;19.67;2
383;0.07;-0.20;-0.10;2;-6;-3;19.61;2
384;0.17;-0.24;0.07;5;-7;2;19.54;2
385;0.17;-0.20;-0.03;5;-6;-1;19.67;2
386;0.24;-0.31;-0.10;7;-9;-3;19.41;2
387;0.14;-0.44;-0.14;4;-13;-4;19.61;2
388;0.07;-0.20;-0.03;2;-6;-1;19.54;2
389;0.10;-0.24;-0.03;3;-7;-1;19.61;2
390;0.00;-0.31;-0.03;0;-9;-1;19.93;2
391;0.24;-0.24;-0.10;7;-7;-3;19.93;2
392;0.17;-0.14;-0.03;5;-4;-1;19.34;2
393;0.17;-0.27;-0.03;5;-8;-1;19.67;2
394;0.10;-0.24;-0.07;3;-7;-2;19.47;2
395;0.10;-0.27;-0.07;3;-8;-2;19.67;2
396;0.14;-0.20;-0.07;4;-6;-2;19.54;2
397;0.17;-0.20;-0.07;5;-6;-2;19.61;2
398;0.10;-0.17;-0.07;3;-5;-2;19.74;2
399;0.14;-0.14;-0.17;4;-4;-5;19.74;2
400;0.03;-0.17;-0.07;1;-5;-2;19.74;2
401;0.00;-0.17;-0.07;0;-5;-2;19.61;2
402;0.10;-0.07;-0.07;3;-2;-2;19.74;2
403;0.10;-0.24;-0.03;3;-7;-1;19.61;2
404;0.14;-0.37;-0.10;4;-11;-3;19.74;2
405;-0.10;-0.17;-0.14;-3;-5;-4;19.54;2
406;0.00;-0.03;-0.07;0;-1;-2;19.54;2
407;0.03;-0.17;-0.10;1;-5;-3;19.61;2
408;0.00;-0.17;-0.07;0;-5;-2;19.47;2
409;0.14;-0.17;-0.07;4;-5;-2;19.41;2
410;0.10;-0.07;-0.07;3;-2;-2;19.80;2
411;0.10;-0.14;-0.03;3;-4;-1;19.54;2
412;0.07;-0.20;-0.07;2;-6;-2;19.41;2
413;-0.03;-0.27;-0.03;-1;-8;-1;19.80;2
414;0.14;-0.20;-0.10;4;-6;-3;19.80;2
415;0.03;-0.14;-0.03;1;-4;-1;19.61;2
416;0.07;-0.27;0.00;2;-8;0;19.61;2
417;0.07;-0.24;-0.03;2;-7;-1;19.80;2
418;0.07;-0.17;0.00;2;-5;0;19.54;2
419;0.07;-0.14;0.00;2;-4;0;19.61;2
420;0.24;-0.20;0.00;7;-6;0;19.61;2
421;0.00;-0.17;-0.14;0;-5;-4;19.54;2
422;0.07;-0.17;-0.07;2;-5;-2;19.54;2
423;0.14;-0.14;-0.10;4;-4;-3;19.67;2
424;0.07;-0.20;-0.10;2;-6;-3;19.34;2
425;0.14;-0.10;-0.07;4;-3;-2;19.80;2
426;0.14;-0.24;-0.07;4;-7;-2;19.41;2
427;-0.07;-0.24;0.03;-2;-7;1;19.74;2
428;0.07;-0.27;0.00;2;-8;0;19.87;2
429;0.20;-0.31;-0.07;6;-9;-2;19.54;2
430;0.17;-0.27;0.00;5;-8;0;19.67;2
431;0.00;-0.24;-0.07;0;-7;-2;19.67;2
432;0.14;-0.17;-0.03;4;-5;-1;19.80;2
433;0.07;-0.07;-0.07;2;-2;-2;19.80;2
434;0.03;-0.17;0.00;1;-5;0;19.54;2
435;0.00;-0.20;0.00;0;-6;0;19.74;2
436;0.07;0.00;-0.10;2;0;-3;19.54;2
437;0.14;-0.10;-0.03;4;-3;-1;19.67;2
438;0.27;-0.20;-0.03;8;-6;-1;19.93;2
439;0.14;-0.20;-0.10;4;-6;-3;19.47;2
440;-0.07;-0.27;0.03;-2;-8;1;19.67;2
441;0.17;-0.10;-0.07;5;-3;-2;19.74;2
442;0.17;-0.14;-0.07;5;-4;-2;19.80;2
443;0.07;-0.31;0.00;2;-9;0;19.67;2
444;0.24;-0.24;-0.07;7;-7;-2;19.54;2
445;0.17;-0.24;-0.07;5;-7;-2;19.54;2
446;0.10;-0.27;0.00;3;-8;0;19.54;2
447;-0.03;-0.20;-0.03;-1;-6;-1;19.67;2
448;0.27;-0.17;-0.03;8;-5;-1;19.61;2
449;0.10;-0.41;-0.03;3;-12;-1;19.67;2
450;0.07;-0.14;-0.07;2;-4;-2;19.87;2
451;0.00;-0.24;-0.07;0;-7;-2;19.34;2
452;0.20;-0.14;-0.07;6;-4;-2;19.67;2
453;0.00;-0.24;-0.07;0;-7;-2;19.74;2
454;0.07;-0.24;-0.07;2;-7;-2;19.34;2
455;0.07;-0.27;-0.03;2;-8;-1;19.28;2
456;0.07;-0.20;-0.10;2;-6;-3;19.67;2
457;0.17;-0.14;-0.07;5;-4;-2;19.41;2
458;0.10;-0.14;-0.07;3;-4;-2;19.47;2
459;0.07;-0.17;0.00;2;-5;0;19.41;2
460;0.10;-0.14;-0.07;3;-4;-2;19.80;2
461;0.03;-0.27;-0.03;1;-8;-1;19.47;2
462;0.14;-0.27;0.03;4;-8;1;19.47;2
463;0.10;-0.20;0.03;3;-6;1;19.74;2
