Date;30.10.2025
Time;17.09.42
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
61;-0.20;-5.49;-0.17;-6;-162;-5;19.87;2
62;-0.14;-5.59;-0.17;-4;-165;-5;19.47;2
63;-0.14;-5.39;-0.10;-4;-159;-3;19.08;2
64;-0.20;-5.49;-0.24;-6;-162;-7;19.47;2
65;-0.14;-5.53;-0.27;-4;-163;-8;19.87;2
66;-0.20;-5.49;-0.17;-6;-162;-5;19.61;2
67;-0.17;-5.53;-0.17;-5;-163;-5;19.54;2
68;-0.14;-5.56;-0.20;-4;-164;-6;19.67;2
69;-0.20;-5.36;-0.20;-6;-158;-6;19.34;2
70;-0.14;-5.63;-0.20;-4;-166;-6;19.41;2
71;-0.17;-5.56;-0.20;-5;-164;-6;19.80;2
72;-0.07;-5.39;-0.20;-2;-159;-6;19.54;2
73;-0.17;-5.46;-0.14;-5;-161;-4;19.80;2
74;-0.14;-5.59;-0.20;-4;-165;-6;19.61;2
75;-0.14;-5.36;-0.20;-4;-158;-6;19.47;2
76;-0.17;-5.42;-0.24;-5;-160;-7;19.61;2
77;-0.20;-5.53;-0.20;-6;-163;-6;19.54;2
78;-0.14;-5.53;-0.20;-4;-163;-6;19.41;2
79;-0.07;-5.49;-0.17;-2;-162;-5;19.61;2
80;-0.14;-5.39;-0.27;-4;-159;-8;19.74;2
81;-0.24;-5.42;-0.24;-7;-160;-7;19.61;2
82;-0.17;-5.49;-0.17;-5;-162;-5;19.61;2
83;-0.10;-5.32;-0.24;-3;-157;-7;19.61;2
84;-0.31;-5.56;-0.17;-9;-164;-5;19.47;2
85;-0.10;-5.36;-0.17;-3;-158;-5;19.47;2
86;-0.20;-5.39;-0.24;-6;-159;-7;19.74;2
87;-0.14;-5.53;-0.20;-4;-163;-6;19.74;2
88;-0.14;-5.39;-0.14;-4;-159;-4;19.47;2
89;-0.24;-5.46;-0.24;-7;-161;-7;19.61;2
90;-0.31;-5.49;-0.24;-9;-162;-7;19.74;2
91;-0.14;-5.25;-0.14;-4;-155;-4;19.74;2
92;-0.24;-5.46;-0.20;-7;-161;-6;19.61;2
93;-0.27;-5.53;-0.10;-8;-163;-3;19.61;2
94;-0.07;-5.46;-0.20;-2;-161;-6;19.28;2
95;-0.20;-5.29;-0.24;-6;-156;-7;19.61;2
96;-0.20;-5.42;-0.17;-6;-160;-5;19.61;2
97;-0.17;-5.49;-0.24;-5;-162;-7;19.61;2
98;-0.24;-5.59;-0.24;-7;-165;-7;19.41;2
99;-0.24;-5.39;-0.20;-7;-159;-6;19.54;2
100;-0.20;-5.42;-0.20;-6;-160;-6;19.47;2
101;-0.14;-5.46;-0.24;-4;-161;-7;19.54;2
102;-0.17;-5.36;-0.14;-5;-158;-4;19.41;2
103;-0.10;-5.46;-0.37;-3;-161;-11;19.54;2
104;-0.24;-5.49;-0.10;-7;-162;-3;19.47;2
105;-0.10;-5.32;-0.27;-3;-157;-8;19.54;2
106;-0.17;-5.59;-0.20;-5;-165;-6;19.28;2
107;-0.07;-5.53;-0.17;-2;-163;-5;19.34;2
108;-0.24;-5.49;-0.14;-7;-162;-4;19.41;2
109;-0.27;-5.42;-0.17;-8;-160;-5;19.61;2
110;-0.07;-5.39;-0.20;-2;-159;-6;19.34;2
111;-0.17;-5.53;-0.20;-5;-163;-6;19.34;2
112;-0.27;-5.46;-0.14;-8;-161;-4;19.54;2
113;-0.20;-5.42;-0.24;-6;-160;-7;19.47;2
114;-0.24;-5.46;-0.17;-7;-161;-5;19.47;2
115;-0.14;-5.42;-0.24;-4;-160;-7;19.34;2
116;-0.17;-5.36;-0.17;-5;-158;-5;19.41;2
117;-0.17;-5.46;-0.17;-5;-161;-5;19.61;2
118;-0.07;-5.42;-0.17;-2;-160;-5;19.61;2
119;-0.10;-5.39;-0.17;-3;-159;-5;19.54;2
120;-0.03;-5.46;-0.34;-1;-161;-10;19.41;2
121;-0.14;-5.46;-0.17;-4;-161;-5;19.61;2
122;-0.10;-5.53;-0.24;-3;-163;-7;19.54;2
123;-0.17;-5.42;-0.27;-5;-160;-8;19.67;2
124;-0.14;-5.49;-0.20;-4;-162;-6;19.28;2
125;-0.07;-5.32;-0.20;-2;-157;-6;19.61;2
126;-0.17;-5.46;-0.17;-5;-161;-5;19.47;2
127;-0.10;-5.49;-0.17;-3;-162;-5;19.34;2
128;-0.20;-5.36;-0.17;-6;-158;-5;19.61;2
129;-0.17;-5.36;-0.17;-5;-158;-5;19.54;2
130;-0.17;-5.66;-0.20;-5;-167;-6;19.47;2
131;-0.14;-5.46;-0.24;-4;-161;-7;19.54;2
132;-0.17;-5.39;-0.24;-5;-159;-7;19.74;2
133;-0.07;-5.56;-0.20;-2;-164;-6;19.80;2
134;-0.10;-5.39;-0.20;-3;-159;-6;19.54;2
135;-0.27;-5.46;-0.20;-8;-161;-6;19.67;2
136;-0.07;-5.59;-0.31;-2;-165;-9;19.54;2
137;-0.10;-5.36;-0.24;-3;-158;-7;19.67;2
138;-0.17;-5.42;-0.24;-5;-160;-7;19.41;2
139;-0.07;-5.49;-0.20;-2;-162;-6;19.61;2
140;-0.17;-5.49;-0.20;-5;-162;-6;19.61;2
141;-0.20;-5.39;-0.24;-6;-159;-7;19.41;2
142;-0.14;-5.42;-0.24;-4;-160;-7;19.47;2
143;-0.10;-5.49;-0.24;-3;-162;-7;19.47;2
144;-0.17;-5.32;-0.14;-5;-157;-4;19.47;2
145;-0.27;-5.39;-0.27;-8;-159;-8;19.54;2
146;-0.20;-5.63;-0.24;-6;-166;-7;19.47;2
147;-0.17;-5.56;-0.10;-5;-164;-3;19.67;2
148;-0.20;-5.46;-0.14;-6;-161;-4;19.47;2
149;-0.10;-5.42;-0.17;-3;-160;-5;19.67;2
150;-0.14;-5.39;-0.07;-4;-159;-2;19.54;2
151;-0.31;-5.39;-0.20;-9;-159;-6;19.47;2
152;-0.24;-5.49;-0.20;-7;-162;-6;19.67;2
153;-0.03;-5.39;-0.24;-1;-159;-7;19.54;2
154;-0.14;-5.49;-0.24;-4;-162;-7;19.34;2
155;0.00;-5.49;-0.20;0;-162;-6;19.28;2
156;-0.07;-5.49;-0.20;-2;-162;-6;19.41;2
157;-0.17;-5.56;-0.24;-5;-164;-7;19.41;2
158;-0.24;-5.42;-0.24;-7;-160;-7;19.41;2
159;-0.10;-5.49;-0.20;-3;-162;-6;19.54;2
160;-0.24;-5.42;-0.14;-7;-160;-4;19.74;2
161;0.00;-5.42;-0.14;0;-160;-4;19.54;2
162;-0.07;-5.42;-0.20;-2;-160;-6;19.74;2
163;-0.17;-5.59;-0.24;-5;-165;-7;19.47;2
164;-0.14;-5.32;-0.20;-4;-157;-6;19.34;2
165;-0.27;-5.46;-0.24;-8;-161;-7;19.67;2
166;-0.20;-5.53;-0.20;-6;-163;-6;19.41;2
167;-0.24;-5.56;-0.17;-7;-164;-5;19.14;2
168;-0.20;-5.39;-0.20;-6;-159;-6;19.54;2
169;-0.24;-5.53;-0.17;-7;-163;-5;19.67;2
170;-0.14;-5.49;-0.17;-4;-162;-5;19.47;2
171;-0.14;-5.49;-0.20;-4;-162;-6;19.54;2
172;-0.10;-5.56;-0.20;-3;-164;-6;19.28;2
173;-0.17;-5.42;-0.27;-5;-160;-8;19.67;2
174;-0.03;-5.36;-0.27;-1;-158;-8;19.74;2
175;-0.10;-5.42;-0.20;-3;-160;-6;19.28;2
176;-0.20;-5.39;-0.17;-6;-159;-5;19.54;2
177;-0.14;-5.56;-0.24;-4;-164;-7;19.47;2
178;-0.17;-5.36;-0.20;-5;-158;-6;19.34;2
179;-0.17;-5.46;-0.27;-5;-161;-8;19.54;2
180;-0.27;-5.39;-0.17;-8;-159;-5;19.41;2
181;-0.10;-5.39;-0.24;-3;-159;-7;19.61;2
182;-0.14;-5.49;-0.20;-4;-162;-6;19.54;2
183;-0.20;-5.56;-0.20;-6;-164;-6;19.54;2
184;-0.17;-5.53;-0.20;-5;-163;-6;19.54;2
185;-0.10;-5.32;-0.17;-3;-157;-5;19.54;2
186;-0.03;-5.53;-0.24;-1;-163;-7;19.74;2
187;-0.14;-5.46;-0.17;-4;-161;-5;19.47;2
188;-0.20;-5.53;-0.27;-6;-163;-8;19.74;2
189;-0.14;-5.46;-0.20;-4;-161;-6;19.61;2
190;-0.31;-5.36;-0.17;-9;-158;-5;19.41;2
191;-0.24;-5.46;-0.34;-7;-161;-10;19.54;2
192;-0.24;-5.39;-0.24;-7;-159;-7;19.47;2
193;-0.27;-5.36;-0.20;-8;-158;-6;19.74;2
194;-0.27;-5.46;-0.27;-8;-161;-8;19.54;2
195;-0.14;-5.59;-0.20;-4;-165;-6;19.47;2
196;-0.24;-5.53;-0.24;-7;-163;-7;19.54;2
197;-0.24;-5.39;-0.14;-7;-159;-4;19.47;2
198;-0.34;-5.46;-0.20;-10;-161;-6;19.80;2
199;-0.24;-5.39;-0.24;-7;-159;-7;19.47;2
200;-0.27;-5.36;-0.27;-8;-158;-8;19.28;2
201;-0.24;-5.36;-0.31;-7;-158;-9;19.54;2
202;-0.17;-5.36;-0.24;-5;-158;-7;19.28;2
203;-0.14;-5.46;-0.20;-4;-161;-6;19.47;2
204;-0.07;-5.42;-0.27;-2;-160;-8;19.67;2
205;-0.20;-5.36;-0.17;-6;-158;-5;19.34;2
206;-0.17;-5.29;-0.24;-5;-156;-7;19.34;2
207;-0.14;-5.49;-0.31;-4;-162;-9;19.54;2
208;-0.31;-5.32;-0.24;-9;-157;-7;19.61;2
209;-0.14;-5.49;-0.10;-4;-162;-3;19.54;2
210;-0.14;-5.56;-0.24;-4;-164;-7;19.61;2
211;-0.07;-5.56;-0.20;-2;-164;-6;19.28;2
212;-0.17;-5.36;-0.20;-5;-158;-6;19.54;2
213;-0.14;-5.39;-0.24;-4;-159;-7;19.74;2
214;-0.17;-5.49;-0.17;-5;-162;-5;19.74;2
215;-0.27;-5.63;-0.14;-8;-166;-4;19.61;2
216;-0.17;-5.42;-0.20;-5;-160;-6;19.47;2
217;-0.03;-5.53;-0.20;-1;-163;-6;19.47;2
218;-0.14;-5.59;-0.20;-4;-165;-6;19.34;2
219;-0.20;-5.49;-0.20;-6;-162;-6;19.47;2
220;-0.24;-5.53;-0.27;-7;-163;-8;19.54;2
221;-0.20;-5.49;-0.17;-6;-162;-5;19.47;2
222;-0.10;-5.56;-0.31;-3;-164;-9;19.41;2
223;-0.17;-5.46;-0.20;-5;-161;-6;19.61;2
224;-0.24;-5.49;-0.20;-7;-162;-6;19.41;2
225;-0.24;-5.56;-0.20;-7;-164;-6;19.21;2
226;-0.07;-5.59;-0.27;-2;-165;-8;19.67;2
227;-0.14;-5.53;-0.20;-4;-163;-6;19.41;2
228;-0.17;-5.59;-0.17;-5;-165;-5;19.47;2
229;-0.17;-5.36;-0.20;-5;-158;-6;19.67;2
230;-0.24;-5.29;-0.17;-7;-156;-5;19.34;2
231;-0.17;-5.39;-0.14;-5;-159;-4;19.61;2
232;-0.07;-5.46;-0.24;-2;-161;-7;19.54;2
233;0.00;-5.42;-0.31;0;-160;-9;19.61;2
234;-0.17;-5.46;-0.14;-5;-161;-4;19.61;2
235;-0.14;-5.29;-0.20;-4;-156;-6;19.67;2
236;-0.24;-5.49;-0.10;-7;-162;-3;19.61;2
237;-0.27;-5.42;-0.24;-8;-160;-7;19.47;2
238;-0.17;-5.36;-0.17;-5;-158;-5;19.61;2
239;-0.31;-5.39;-0.27;-9;-159;-8;19.34;2
240;-0.14;-5.49;-0.17;-4;-162;-5;19.34;2
241;-0.24;-5.36;-0.10;-7;-158;-3;19.61;2
242;-0.37;-5.49;-0.24;-11;-162;-7;19.67;2
243;-0.10;-5.46;-0.17;-3;-161;-5;19.54;2
244;-0.24;-5.53;-0.17;-7;-163;-5;19.67;2
245;-0.14;-5.29;-0.17;-4;-156;-5;19.54;2
246;-0.17;-5.49;-0.20;-5;-162;-6;19.47;2
247;-0.24;-5.42;-0.24;-7;-160;-7;19.54;2
248;-0.20;-5.53;-0.17;-6;-163;-5;19.47;2
249;-0.14;-5.36;-0.27;-4;-158;-8;19.54;2
250;-0.10;-5.36;-0.17;-3;-158;-5;19.74;2
251;-0.17;-5.56;-0.17;-5;-164;-5;19.41;2
252;-0.14;-5.46;-0.20;-4;-161;-6;19.41;2
253;-0.10;-5.39;-0.17;-3;-159;-5;19.34;2
254;-0.31;-5.46;-0.24;-9;-161;-7;19.41;2
255;-0.27;-5.46;-0.20;-8;-161;-6;19.61;2
256;-0.24;-5.42;-0.14;-7;-160;-4;19.61;2
257;-0.20;-5.39;-0.10;-6;-159;-3;19.67;2
258;-0.31;-5.53;-0.17;-9;-163;-5;19.41;2
259;-0.34;-5.42;-0.17;-10;-160;-5;19.47;2
260;-0.24;-5.42;-0.27;-7;-160;-8;19.54;2
261;-0.24;-5.53;-0.17;-7;-163;-5;19.54;2
262;-0.17;-5.49;-0.20;-5;-162;-6;19.41;2
263;-0.17;-5.42;-0.20;-5;-160;-6;19.61;2
264;-0.07;-5.49;-0.24;-2;-162;-7;19.54;2
265;-0.20;-5.36;-0.14;-6;-158;-4;19.61;2
266;-0.07;-5.46;-0.20;-2;-161;-6;19.41;2
267;-0.17;-5.53;-0.24;-5;-163;-7;19.47;2
268;-0.27;-5.46;-0.20;-8;-161;-6;19.41;2
269;-0.20;-5.25;-0.20;-6;-155;-6;19.61;2
270;-0.17;-5.66;-0.17;-5;-167;-5;19.47;2
271;-0.10;-5.63;-0.20;-3;-166;-6;19.34;2
272;-0.17;-5.49;-0.27;-5;-162;-8;19.47;2
273;-0.14;-5.49;-0.27;-4;-162;-8;19.61;2
274;-0.27;-5.53;-0.27;-8;-163;-8;19.47;2
275;-0.17;-5.39;-0.27;-5;-159;-8;19.47;2
276;-0.14;-5.49;-0.10;-4;-162;-3;19.54;2
277;-0.20;-5.42;-0.17;-6;-160;-5;19.54;2
278;-0.14;-5.56;-0.24;-4;-164;-7;19.74;2
279;-0.24;-5.42;-0.17;-7;-160;-5;19.74;2
280;-0.03;-5.49;-0.31;-1;-162;-9;19.28;2
281;-0.37;-5.29;-0.24;-11;-156;-7;19.34;2
282;-0.03;-5.42;-0.20;-1;-160;-6;19.47;2
283;-0.31;-5.49;-0.24;-9;-162;-7;19.54;2
284;-0.20;-5.49;-0.20;-6;-162;-6;19.67;2
285;-0.14;-5.56;-0.20;-4;-164;-6;19.74;2
286;-0.24;-5.59;-0.20;-7;-165;-6;19.54;2
287;-0.31;-5.46;-0.17;-9;-161;-5;19.67;2
288;-0.20;-5.39;-0.24;-6;-159;-7;19.61;2
289;-0.10;-5.46;-0.20;-3;-161;-6;19.61;2
290;-0.20;-5.53;-0.17;-6;-163;-5;19.28;2
291;-0.14;-5.56;-0.20;-4;-164;-6;19.47;2
292;-0.14;-5.29;-0.24;-4;-156;-7;19.54;2
293;-0.10;-5.42;-0.20;-3;-160;-6;19.54;2
294;-0.24;-5.42;-0.24;-7;-160;-7;19.54;2
295;-0.07;-5.42;-0.17;-2;-160;-5;19.54;2
296;-0.10;-5.46;-0.24;-3;-161;-7;19.61;2
297;-0.10;-5.53;-0.17;-3;-163;-5;19.41;2
298;-0.24;-5.42;-0.14;-7;-160;-4;19.54;2
299;-0.14;-5.53;-0.24;-4;-163;-7;19.61;2
300;-0.17;-5.39;-0.20;-5;-159;-6;19.67;2
301;-0.17;-5.49;-0.10;-5;-162;-3;19.47;2
302;-0.27;-5.42;-0.20;-8;-160;-6;19.47;2
303;-0.17;-5.46;-0.17;-5;-161;-5;19.34;2
304;-0.14;-5.46;-0.27;-4;-161;-8;19.61;2
305;-0.31;-5.59;-0.20;-9;-165;-6;19.54;2
306;-0.10;-5.49;-0.20;-3;-162;-6;19.34;2
307;-0.07;-5.46;-0.20;-2;-161;-6;19.74;2
308;-0.17;-5.59;-0.17;-5;-165;-5;19.41;2
309;-0.03;-5.53;-0.10;-1;-163;-3;19.61;2
310;-0.20;-5.46;-0.14;-6;-161;-4;19.47;2
311;-0.17;-5.46;-0.24;-5;-161;-7;19.54;2
312;-0.31;-5.42;-0.24;-9;-160;-7;19.28;2
313;-0.14;-5.32;-0.20;-4;-157;-6;19.74;2
314;-0.20;-5.42;-0.10;-6;-160;-3;19.61;2
315;-0.07;-5.42;-0.14;-2;-160;-4;19.28;2
316;-0.07;-5.42;-0.20;-2;-160;-6;19.74;2
317;-0.14;-5.46;-0.24;-4;-161;-7;19.34;2
318;-0.20;-5.46;-0.14;-6;-161;-4;19.54;2
319;-0.24;-5.49;-0.17;-7;-162;-5;19.74;2
320;-0.34;-5.39;-0.20;-10;-159;-6;19.61;2
321;-0.14;-5.36;-0.20;-4;-158;-6;19.61;2
322;-0.20;-5.42;-0.24;-6;-160;-7;19.28;2
323;-0.17;-5.53;-0.20;-5;-163;-6;19.61;2
324;-0.31;-5.39;-0.20;-9;-159;-6;19.41;2
325;-0.17;-5.42;-0.24;-5;-160;-7;19.61;2
326;-0.24;-5.39;-0.20;-7;-159;-6;19.61;2
327;-0.31;-5.36;-0.14;-9;-158;-4;19.74;2
328;-0.27;-5.39;-0.20;-8;-159;-6;19.80;2
329;-0.20;-5.49;-0.14;-6;-162;-4;19.47;2
330;-0.37;-5.42;-0.14;-11;-160;-4;19.14;2
331;-0.24;-5.36;-0.14;-7;-158;-4;19.34;2
332;-0.14;-5.36;-0.17;-4;-158;-5;19.47;2
333;-0.34;-5.46;-0.14;-10;-161;-4;19.61;2
334;-0.14;-5.49;-0.17;-4;-162;-5;19.61;2
335;-0.24;-5.56;-0.17;-7;-164;-5;19.34;2
336;-0.20;-5.36;-0.17;-6;-158;-5;19.47;2
337;-0.24;-5.36;-0.20;-7;-158;-6;19.54;2
338;-0.20;-5.32;-0.17;-6;-157;-5;19.74;2
339;-0.10;-5.42;-0.27;-3;-160;-8;19.34;2
340;-0.20;-5.42;-0.20;-6;-160;-6;19.54;2
341;-0.14;-5.36;-0.17;-4;-158;-5;19.54;2
342;-0.10;-5.32;-0.24;-3;-157;-7;19.54;2
343;-0.07;-5.49;-0.24;-2;-162;-7;19.61;2
344;-0.31;-5.53;-0.20;-9;-163;-6;19.34;2
345;-0.24;-5.39;-0.17;-7;-159;-5;19.34;2
346;-0.24;-5.46;-0.20;-7;-161;-6;19.61;2
347;-0.20;-5.53;-0.24;-6;-163;-7;19.47;2
348;-0.17;-5.53;-0.17;-5;-163;-5;19.47;2
349;-0.10;-5.49;-0.24;-3;-162;-7;19.54;2
350;-0.24;-5.36;-0.17;-7;-158;-5;19.47;2
351;-0.17;-5.42;-0.14;-5;-160;-4;19.47;2
352;-0.10;-5.46;-0.20;-3;-161;-6;19.67;2
353;-0.07;-5.46;-0.17;-2;-161;-5;19.54;2
354;-0.10;-5.49;-0.20;-3;-162;-6;19.34;2
355;-0.10;-5.42;-0.14;-3;-160;-4;19.34;2
356;-0.27;-5.56;-0.17;-8;-164;-5;19.54;2
357;-0.10;-5.46;-0.20;-3;-161;-6;19.74;2
358;-0.24;-5.39;-0.17;-7;-159;-5;19.54;2
359;-0.27;-5.46;-0.20;-8;-161;-6;19.61;2
360;-0.27;-5.53;-0.14;-8;-163;-4;19.41;2
361;-0.24;-5.49;-0.20;-7;-162;-6;19.41;2
362;-0.31;-5.59;-0.17;-9;-165;-5;19.61;2
363;-0.17;-5.39;-0.20;-5;-159;-6;19.54;2
364;0.00;-5.53;-0.14;0;-163;-4;19.61;2
365;-0.07;-5.32;-0.27;-2;-157;-8;19.80;2
366;-0.17;-5.49;-0.17;-5;-162;-5;19.61;2
367;-0.10;-5.49;-0.24;-3;-162;-7;19.54;2
368;-0.14;-5.39;-0.17;-4;-159;-5;19.54;2
369;-0.07;-5.29;-0.20;-2;-156;-6;19.34;2
370;-0.20;-5.29;-0.27;-6;-156;-8;19.47;2
371;-0.24;-5.39;-0.24;-7;-159;-7;19.47;2
372;-0.17;-5.53;-0.14;-5;-163;-4;19.54;2
373;-0.27;-5.49;-0.27;-8;-162;-8;19.61;2
374;-0.14;-5.63;-0.24;-4;-166;-7;19.41;2
375;-0.10;-5.29;-0.27;-3;-156;-8;19.61;2
376;-0.10;-5.53;-0.24;-3;-163;-7;19.47;2
377;-0.17;-5.42;-0.24;-5;-160;-7;19.54;2
378;-0.20;-5.63;-0.17;-6;-166;-5;19.41;2
379;-0.14;-5.46;-0.17;-4;-161;-5;19.74;2
380;-0.27;-5.39;-0.14;-8;-159;-4;19.54;2
381;-0.31;-5.53;-0.17;-9;-163;-5;19.41;2
382;-0.24;-5.49;-0.24;-7;-162;-7;19.74;2
383;-0.10;-5.46;-0.27;-3;-161;-8;19.80;2
384;-0.14;-5.53;-0.20;-4;-163;-6;19.47;2
385;-0.14;-5.42;-0.20;-4;-160;-6;19.47;2
386;-0.24;-5.32;-0.14;-7;-157;-4;19.54;2
387;-0.14;-5.42;-0.24;-4;-160;-7;19.61;2
388;-0.24;-5.56;-0.24;-7;-164;-7;19.34;2
389;-0.20;-5.49;-0.20;-6;-162;-6;19.41;2
390;-0.24;-5.39;-0.17;-7;-159;-5;19.34;2
391;-0.27;-5.46;-0.20;-8;-161;-6;19.61;2
392;-0.24;-5.46;-0.27;-7;-161;-8;19.21;2
393;-0.07;-5.36;-0.17;-2;-158;-5;19.34;2
394;-0.17;-5.42;-0.17;-5;-160;-5;19.61;2
395;-0.20;-5.53;-0.17;-6;-163;-5;19.34;2
396;-0.24;-5.39;-0.17;-7;-159;-5;19.34;2
397;-0.20;-5.53;-0.17;-6;-163;-5;19.21;2
398;-0.07;-5.36;-0.17;-2;-158;-5;19.54;2
399;-0.24;-5.49;-0.14;-7;-162;-4;19.54;2
400;-0.14;-5.42;-0.20;-4;-160;-6;19.41;2
401;-0.31;-5.49;-0.17;-9;-162;-5;19.41;2
402;-0.20;-5.36;-0.27;-6;-158;-8;19.54;2
403;-0.14;-5.46;-0.20;-4;-161;-6;19.34;2
404;-0.10;-5.56;-0.20;-3;-164;-6;19.54;2
405;-0.20;-5.59;-0.24;-6;-165;-7;19.34;2
406;-0.31;-5.42;-0.24;-9;-160;-7;19.54;2
407;-0.14;-5.42;-0.27;-4;-160;-8;19.80;2
408;-0.14;-5.42;-0.24;-4;-160;-7;19.34;2
409;-0.17;-5.59;-0.31;-5;-165;-9;19.47;2
410;-0.14;-5.46;-0.20;-4;-161;-6;19.61;2
411;-0.20;-5.42;-0.24;-6;-160;-7;19.41;2
412;-0.14;-5.56;-0.20;-4;-164;-6;19.61;2
413;-0.10;-5.53;-0.20;-3;-163;-6;19.74;2
414;-0.17;-5.46;-0.20;-5;-161;-6;19.47;2
415;-0.14;-5.53;-0.17;-4;-163;-5;19.47;2
416;-0.14;-5.39;-0.24;-4;-159;-7;19.74;2
417;-0.17;-5.46;-0.24;-5;-161;-7;19.28;2
418;-0.24;-5.36;-0.24;-7;-158;-7;19.08;2
419;-0.27;-5.39;-0.20;-8;-159;-6;19.67;2
420;-0.24;-5.46;-0.24;-7;-161;-7;19.54;2
421;-0.31;-5.46;-0.20;-9;-161;-6;19.34;2
422;-0.17;-5.36;-0.27;-5;-158;-8;19.61;2
423;-0.14;-5.29;-0.20;-4;-156;-6;19.41;2
424;-0.20;-5.56;-0.17;-6;-164;-5;19.61;2
425;-0.27;-5.42;-0.24;-8;-160;-7;19.61;2
426;-0.24;-5.49;-0.20;-7;-162;-6;19.54;2
427;-0.27;-5.42;-0.17;-8;-160;-5;19.47;2
428;-0.10;-5.36;-0.24;-3;-158;-7;19.61;2
429;-0.24;-5.49;-0.20;-7;-162;-6;19.34;2
