Date;30.10.2025
Time;17.05.10
Sensor name:;TLE493D-P3I8

Comment:;4


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
43;-11.42;-61.53;2.44;-337;-1815;72;20.00;2
44;-11.49;-61.53;2.37;-339;-1815;70;20.33;2
45;-11.56;-61.39;2.37;-341;-1811;70;19.87;2
46;-11.49;-61.63;2.47;-339;-1818;73;20.33;2
47;-11.46;-61.49;2.37;-338;-1814;70;20.33;2
48;-11.56;-61.53;2.34;-341;-1815;69;20.00;2
49;-11.63;-61.56;2.31;-343;-1816;68;19.80;2
50;-11.42;-61.53;2.37;-337;-1815;70;20.07;2
51;-11.49;-61.53;2.44;-339;-1815;72;20.07;2
52;-11.63;-61.53;2.31;-343;-1815;68;20.00;2
53;-11.59;-61.46;2.44;-342;-1813;72;20.07;2
54;-11.59;-61.53;2.37;-342;-1815;70;20.07;2
55;-11.46;-61.49;2.47;-338;-1814;73;20.20;2
56;-11.59;-61.46;2.47;-342;-1813;73;19.67;2
57;-11.39;-61.42;2.24;-336;-1812;66;19.80;2
58;-11.53;-61.39;2.37;-340;-1811;70;20.00;2
59;-11.49;-61.53;2.37;-339;-1815;70;20.07;2
60;-11.59;-61.39;2.41;-342;-1811;71;19.80;2
61;-11.46;-61.56;2.31;-338;-1816;68;20.00;2
62;-11.49;-61.56;2.34;-339;-1816;69;20.07;2
63;-11.32;-61.53;2.44;-334;-1815;72;20.00;2
64;-11.53;-61.63;2.44;-340;-1818;72;19.87;2
65;-11.49;-61.46;2.37;-339;-1813;70;20.33;2
66;-11.42;-61.63;2.44;-337;-1818;72;20.13;2
67;-11.46;-61.56;2.31;-338;-1816;68;19.93;2
68;-11.39;-61.42;2.37;-336;-1812;70;20.00;2
69;-11.49;-61.63;2.34;-339;-1818;69;19.93;2
70;-11.39;-61.53;2.31;-336;-1815;68;20.00;2
71;-11.46;-61.53;2.37;-338;-1815;70;20.07;2
72;-11.53;-61.66;2.34;-340;-1819;69;20.07;2
73;-11.56;-61.49;2.41;-341;-1814;71;20.00;2
74;-11.56;-61.53;2.44;-341;-1815;72;19.93;2
75;-11.56;-61.59;2.47;-341;-1817;73;20.26;2
76;-11.49;-61.63;2.31;-339;-1818;68;20.07;2
77;-11.42;-61.53;2.41;-337;-1815;71;19.93;2
78;-11.49;-61.59;2.47;-339;-1817;73;20.33;2
79;-11.56;-61.53;2.31;-341;-1815;68;19.87;2
80;-11.53;-61.73;2.24;-340;-1821;66;20.07;2
81;-11.46;-61.56;2.31;-338;-1816;68;20.13;2
82;-11.59;-61.53;2.34;-342;-1815;69;19.87;2
83;-11.36;-61.53;2.17;-335;-1815;64;20.13;2
84;-11.49;-61.49;2.34;-339;-1814;69;20.07;2
85;-11.56;-61.63;2.34;-341;-1818;69;20.20;2
86;-11.49;-61.56;2.31;-339;-1816;68;20.13;2
87;-11.42;-61.59;2.44;-337;-1817;72;20.20;2
88;-11.63;-61.36;2.51;-343;-1810;74;20.00;2
89;-11.53;-61.46;2.44;-340;-1813;72;20.13;2
90;-11.59;-61.56;2.31;-342;-1816;68;20.00;2
91;-11.63;-61.63;2.31;-343;-1818;68;19.74;2
92;-11.59;-61.59;2.27;-342;-1817;67;20.13;2
93;-11.49;-61.53;2.37;-339;-1815;70;19.87;2
94;-11.53;-61.49;2.24;-340;-1814;66;20.07;2
95;-11.49;-61.42;2.27;-339;-1812;67;19.93;2
96;-11.25;-61.39;2.31;-332;-1811;68;19.87;2
97;-11.49;-61.53;2.34;-339;-1815;69;19.87;2
98;-11.56;-61.42;2.27;-341;-1812;67;20.07;2
99;-11.56;-61.46;2.31;-341;-1813;68;20.20;2
100;-11.56;-61.56;2.34;-341;-1816;69;20.13;2
101;-11.39;-61.63;2.24;-336;-1818;66;20.00;2
102;-11.49;-61.53;2.37;-339;-1815;70;19.93;2
103;-11.56;-61.39;2.34;-341;-1811;69;20.26;2
104;-11.53;-61.53;2.34;-340;-1815;69;19.87;2
105;-11.69;-61.46;2.37;-345;-1813;70;20.13;2
106;-11.59;-61.46;2.44;-342;-1813;72;20.07;2
107;-11.49;-61.53;2.44;-339;-1815;72;20.20;2
108;-11.63;-61.53;2.37;-343;-1815;70;20.00;2
109;-11.59;-61.53;2.44;-342;-1815;72;19.93;2
110;-11.32;-61.49;2.31;-334;-1814;68;19.93;2
111;-11.59;-61.59;2.37;-342;-1817;70;20.07;2
112;-11.39;-61.49;2.41;-336;-1814;71;19.93;2
113;-11.42;-61.42;2.31;-337;-1812;68;19.93;2
114;-11.53;-61.56;2.24;-340;-1816;66;19.87;2
115;-11.56;-61.49;2.31;-341;-1814;68;20.07;2
116;-11.46;-61.49;2.34;-338;-1814;69;19.74;2
117;-11.49;-61.46;2.31;-339;-1813;68;20.07;2
118;-11.42;-61.53;2.27;-337;-1815;67;20.07;2
119;-11.56;-61.49;2.44;-341;-1814;72;19.87;2
120;-11.53;-61.56;2.44;-340;-1816;72;19.80;2
121;-11.59;-61.59;2.24;-342;-1817;66;20.07;2
122;-11.49;-61.63;2.34;-339;-1818;69;20.07;2
123;-11.39;-61.63;2.51;-336;-1818;74;20.00;2
124;-11.39;-61.46;2.34;-336;-1813;69;20.13;2
125;-11.66;-61.53;2.34;-344;-1815;69;20.00;2
126;-11.56;-61.53;2.37;-341;-1815;70;20.00;2
127;-11.49;-61.46;2.34;-339;-1813;69;20.20;2
128;-11.39;-61.49;2.47;-336;-1814;73;20.00;2
129;-11.49;-61.56;2.27;-339;-1816;67;20.07;2
130;-11.66;-61.42;2.24;-344;-1812;66;20.20;2
131;-11.49;-61.69;2.37;-339;-1820;70;20.07;2
132;-11.66;-61.53;2.31;-344;-1815;68;20.00;2
133;-11.66;-61.39;2.44;-344;-1811;72;20.20;2
134;-11.53;-61.32;2.37;-340;-1809;70;20.26;2
135;-11.46;-61.42;2.44;-338;-1812;72;20.33;2
136;-11.56;-61.53;2.37;-341;-1815;70;20.00;2
137;-11.73;-61.49;2.34;-346;-1814;69;20.07;2
138;-11.49;-61.66;2.37;-339;-1819;70;19.93;2
139;-11.63;-61.49;2.37;-343;-1814;70;20.00;2
140;-11.49;-61.56;2.47;-339;-1816;73;20.13;2
141;-11.53;-61.66;2.37;-340;-1819;70;20.00;2
142;-11.53;-61.66;2.44;-340;-1819;72;19.93;2
143;-11.42;-61.49;2.31;-337;-1814;68;20.20;2
144;-11.59;-61.59;2.27;-342;-1817;67;20.07;2
145;-11.53;-61.46;2.41;-340;-1813;71;20.20;2
146;-11.46;-61.46;2.37;-338;-1813;70;19.93;2
147;-11.63;-61.53;2.34;-343;-1815;69;19.87;2
148;-11.49;-61.53;2.41;-339;-1815;71;20.26;2
149;-11.46;-61.53;2.44;-338;-1815;72;19.93;2
150;-11.59;-61.69;2.44;-342;-1820;72;20.07;2
151;-11.56;-61.53;2.41;-341;-1815;71;20.26;2
152;-11.53;-61.59;2.47;-340;-1817;73;20.07;2
153;-11.59;-61.46;2.44;-342;-1813;72;20.00;2
154;-11.36;-61.63;2.51;-335;-1818;74;20.07;2
155;-11.66;-61.56;2.31;-344;-1816;68;20.26;2
156;-11.56;-61.59;2.44;-341;-1817;72;19.93;2
157;-11.56;-61.63;2.44;-341;-1818;72;20.26;2
158;-11.76;-61.59;2.37;-347;-1817;70;20.07;2
159;-11.63;-61.69;2.41;-343;-1820;71;19.80;2
160;-11.53;-61.36;2.44;-340;-1810;72;20.00;2
161;-11.46;-61.59;2.34;-338;-1817;69;20.20;2
162;-11.46;-61.56;2.34;-338;-1816;69;20.00;2
163;-11.56;-61.59;2.44;-341;-1817;72;19.93;2
164;-11.53;-61.42;2.44;-340;-1812;72;19.93;2
165;-11.56;-61.53;2.34;-341;-1815;69;20.00;2
166;-11.53;-61.59;2.44;-340;-1817;72;20.00;2
167;-11.39;-61.46;2.51;-336;-1813;74;20.26;2
168;-11.59;-61.46;2.47;-342;-1813;73;20.07;2
169;-11.49;-61.46;2.44;-339;-1813;72;20.07;2
170;-11.63;-61.56;2.34;-343;-1816;69;20.00;2
171;-11.56;-61.66;2.41;-341;-1819;71;19.93;2
172;-11.63;-61.56;2.37;-343;-1816;70;19.80;2
173;-11.56;-61.42;2.47;-341;-1812;73;20.26;2
174;-11.46;-61.66;2.47;-338;-1819;73;19.93;2
175;-11.63;-61.56;2.51;-343;-1816;74;20.07;2
176;-11.49;-61.46;2.37;-339;-1813;70;20.07;2
177;-11.49;-61.66;2.41;-339;-1819;71;19.93;2
178;-11.49;-61.56;2.37;-339;-1816;70;20.07;2
179;-11.53;-61.59;2.37;-340;-1817;70;20.13;2
180;-11.59;-61.39;2.34;-342;-1811;69;20.26;2
181;-11.46;-61.59;2.51;-338;-1817;74;19.74;2
182;-11.53;-61.59;2.44;-340;-1817;72;19.93;2
183;-11.63;-61.63;2.41;-343;-1818;71;20.13;2
184;-11.56;-61.53;2.44;-341;-1815;72;20.00;2
185;-11.53;-61.42;2.47;-340;-1812;73;20.00;2
186;-11.49;-61.49;2.37;-339;-1814;70;20.00;2
187;-11.53;-61.42;2.44;-340;-1812;72;20.00;2
188;-11.73;-61.56;2.31;-346;-1816;68;20.07;2
189;-11.53;-61.56;2.44;-340;-1816;72;20.33;2
190;-11.53;-61.53;2.27;-340;-1815;67;20.00;2
191;-11.53;-61.59;2.37;-340;-1817;70;20.20;2
192;-11.46;-61.66;2.41;-338;-1819;71;20.26;2
193;-11.49;-61.59;2.37;-339;-1817;70;19.93;2
194;-11.56;-61.49;2.44;-341;-1814;72;19.93;2
195;-11.63;-61.53;2.37;-343;-1815;70;20.07;2
196;-11.46;-61.66;2.44;-338;-1819;72;20.00;2
197;-11.53;-61.42;2.34;-340;-1812;69;20.00;2
198;-11.53;-61.66;2.41;-340;-1819;71;20.00;2
199;-11.53;-61.63;2.34;-340;-1818;69;19.61;2
200;-11.49;-61.59;2.34;-339;-1817;69;20.26;2
201;-11.39;-61.46;2.41;-336;-1813;71;20.20;2
202;-11.59;-61.53;2.34;-342;-1815;69;20.33;2
203;-11.56;-61.53;2.41;-341;-1815;71;19.93;2
204;-11.53;-61.53;2.41;-340;-1815;71;20.20;2
205;-11.53;-61.49;2.20;-340;-1814;65;19.93;2
206;-11.49;-61.53;2.44;-339;-1815;72;20.26;2
207;-11.53;-61.66;2.44;-340;-1819;72;20.20;2
208;-11.32;-61.49;2.34;-334;-1814;69;20.39;2
209;-11.49;-61.63;2.34;-339;-1818;69;20.07;2
210;-11.49;-61.56;2.34;-339;-1816;69;20.26;2
211;-11.36;-61.59;2.31;-335;-1817;68;20.00;2
212;-11.59;-61.53;2.34;-342;-1815;69;19.93;2
213;-11.59;-61.49;2.31;-342;-1814;68;20.00;2
214;-11.53;-61.53;2.31;-340;-1815;68;20.26;2
215;-11.63;-61.53;2.37;-343;-1815;70;20.00;2
216;-11.56;-61.39;2.47;-341;-1811;73;20.20;2
217;-11.49;-61.53;2.31;-339;-1815;68;20.20;2
218;-11.63;-61.53;2.37;-343;-1815;70;20.00;2
219;-11.53;-61.56;2.37;-340;-1816;70;20.13;2
220;-11.49;-61.59;2.34;-339;-1817;69;20.20;2
221;-11.56;-61.56;2.41;-341;-1816;71;20.26;2
222;-11.49;-61.56;2.34;-339;-1816;69;20.07;2
223;-11.53;-61.49;2.34;-340;-1814;69;19.93;2
224;-11.56;-61.53;2.44;-341;-1815;72;20.20;2
225;-11.59;-61.56;2.34;-342;-1816;69;20.00;2
226;-11.63;-61.56;2.24;-343;-1816;66;20.13;2
227;-11.42;-61.56;2.24;-337;-1816;66;20.07;2
228;-11.49;-61.59;2.44;-339;-1817;72;20.13;2
229;-11.39;-61.53;2.24;-336;-1815;66;19.61;2
230;-11.42;-61.49;2.44;-337;-1814;72;20.07;2
231;-11.53;-61.36;2.34;-340;-1810;69;20.07;2
232;-11.59;-61.49;2.31;-342;-1814;68;19.93;2
233;-11.46;-61.53;2.34;-338;-1815;69;19.80;2
234;-11.53;-61.46;2.34;-340;-1813;69;20.07;2
235;-11.49;-61.49;2.34;-339;-1814;69;20.26;2
236;-11.36;-61.59;2.31;-335;-1817;68;20.00;2
237;-11.56;-61.59;2.41;-341;-1817;71;20.07;2
238;-11.53;-61.39;2.34;-340;-1811;69;20.13;2
239;-11.49;-61.53;2.41;-339;-1815;71;20.20;2
240;-11.53;-61.46;2.24;-340;-1813;66;19.87;2
241;-11.59;-61.56;2.27;-342;-1816;67;20.20;2
242;-11.46;-61.53;2.20;-338;-1815;65;20.07;2
243;-11.49;-61.56;2.34;-339;-1816;69;20.07;2
244;-11.39;-61.56;2.44;-336;-1816;72;20.07;2
245;-11.63;-61.66;2.37;-343;-1819;70;20.00;2
246;-11.63;-61.56;2.37;-343;-1816;70;20.20;2
247;-11.46;-61.69;2.24;-338;-1820;66;20.07;2
248;-11.53;-61.59;2.37;-340;-1817;70;20.00;2
249;-11.46;-61.56;2.47;-338;-1816;73;20.07;2
250;-11.46;-61.56;2.27;-338;-1816;67;19.80;2
251;-11.49;-61.49;2.31;-339;-1814;68;20.20;2
252;-11.49;-61.56;2.24;-339;-1816;66;20.07;2
253;-11.46;-61.63;2.34;-338;-1818;69;20.13;2
254;-11.32;-61.59;2.31;-334;-1817;68;20.00;2
255;-11.66;-61.66;2.37;-344;-1819;70;19.93;2
256;-11.49;-61.63;2.34;-339;-1818;69;20.20;2
257;-11.46;-61.46;2.34;-338;-1813;69;20.07;2
258;-11.53;-61.56;2.44;-340;-1816;72;20.20;2
259;-11.49;-61.53;2.37;-339;-1815;70;20.13;2
260;-11.46;-61.42;2.34;-338;-1812;69;19.93;2
261;-11.46;-61.53;2.31;-338;-1815;68;20.13;2
262;-11.49;-61.49;2.41;-339;-1814;71;19.93;2
263;-11.59;-61.49;2.41;-342;-1814;71;20.20;2
264;-11.56;-61.59;2.27;-341;-1817;67;20.07;2
265;-11.56;-61.56;2.47;-341;-1816;73;20.07;2
266;-11.42;-61.56;2.34;-337;-1816;69;20.13;2
267;-11.42;-61.59;2.31;-337;-1817;68;20.00;2
268;-11.59;-61.42;2.34;-342;-1812;69;20.07;2
269;-11.56;-61.56;2.34;-341;-1816;69;19.87;2
270;-11.53;-61.59;2.41;-340;-1817;71;20.00;2
271;-11.49;-61.59;2.44;-339;-1817;72;20.00;2
272;-11.36;-61.63;2.37;-335;-1818;70;20.13;2
273;-11.63;-61.56;2.41;-343;-1816;71;20.00;2
274;-11.49;-61.69;2.47;-339;-1820;73;20.00;2
275;-11.46;-61.56;2.47;-338;-1816;73;20.07;2
276;-11.53;-61.36;2.47;-340;-1810;73;20.20;2
277;-11.49;-61.56;2.41;-339;-1816;71;20.07;2
278;-11.53;-61.69;2.37;-340;-1820;70;20.13;2
279;-11.49;-61.56;2.34;-339;-1816;69;20.07;2
280;-11.46;-61.56;2.34;-338;-1816;69;20.26;2
281;-11.46;-61.42;2.37;-338;-1812;70;20.00;2
282;-11.59;-61.56;2.37;-342;-1816;70;20.00;2
283;-11.49;-61.46;2.41;-339;-1813;71;20.07;2
284;-11.49;-61.63;2.37;-339;-1818;70;20.07;2
285;-11.63;-61.56;2.34;-343;-1816;69;20.20;2
286;-11.53;-61.56;2.34;-340;-1816;69;20.26;2
287;-11.63;-61.53;2.41;-343;-1815;71;19.80;2
288;-11.56;-61.63;2.41;-341;-1818;71;20.20;2
289;-11.53;-61.59;2.44;-340;-1817;72;20.07;2
290;-11.36;-61.46;2.47;-335;-1813;73;20.00;2
291;-11.53;-61.53;2.44;-340;-1815;72;19.80;2
292;-11.59;-61.66;2.41;-342;-1819;71;20.13;2
293;-11.56;-61.53;2.37;-341;-1815;70;20.20;2
294;-11.56;-61.53;2.44;-341;-1815;72;19.87;2
295;-11.56;-61.59;2.44;-341;-1817;72;20.13;2
296;-11.63;-61.46;2.44;-343;-1813;72;20.00;2
297;-11.59;-61.49;2.44;-342;-1814;72;20.13;2
298;-11.49;-61.53;2.37;-339;-1815;70;19.87;2
299;-11.56;-61.46;2.44;-341;-1813;72;19.80;2
300;-11.66;-61.59;2.41;-344;-1817;71;20.07;2
301;-11.56;-61.42;2.37;-341;-1812;70;19.87;2
302;-11.46;-61.69;2.44;-338;-1820;72;19.87;2
303;-11.49;-61.49;2.44;-339;-1814;72;20.26;2
304;-11.63;-61.53;2.47;-343;-1815;73;19.93;2
305;-11.56;-61.63;2.37;-341;-1818;70;20.33;2
306;-11.56;-61.59;2.41;-341;-1817;71;19.87;2
307;-11.53;-61.69;2.37;-340;-1820;70;20.00;2
308;-11.53;-61.49;2.37;-340;-1814;70;20.13;2
309;-11.66;-61.56;2.37;-344;-1816;70;20.13;2
310;-11.59;-61.53;2.34;-342;-1815;69;20.00;2
311;-11.56;-61.49;2.47;-341;-1814;73;20.26;2
312;-11.46;-61.46;2.44;-338;-1813;72;19.74;2
313;-11.69;-61.53;2.31;-345;-1815;68;19.87;2
314;-11.56;-61.53;2.37;-341;-1815;70;20.26;2
315;-11.56;-61.49;2.44;-341;-1814;72;19.87;2
316;-11.53;-61.49;2.51;-340;-1814;74;19.80;2
317;-11.63;-61.49;2.44;-343;-1814;72;20.07;2
318;-11.46;-61.69;2.27;-338;-1820;67;20.07;2
319;-11.63;-61.49;2.47;-343;-1814;73;20.20;2
320;-11.49;-61.46;2.44;-339;-1813;72;19.93;2
321;-11.63;-61.59;2.34;-343;-1817;69;20.26;2
322;-11.63;-61.46;2.34;-343;-1813;69;19.93;2
323;-11.63;-61.53;2.34;-343;-1815;69;20.13;2
324;-11.49;-61.49;2.47;-339;-1814;73;20.00;2
325;-11.59;-61.46;2.34;-342;-1813;69;19.67;2
326;-11.66;-61.46;2.47;-344;-1813;73;20.13;2
327;-11.56;-61.53;2.44;-341;-1815;72;20.33;2
328;-11.63;-61.63;2.44;-343;-1818;72;20.07;2
329;-11.53;-61.63;2.41;-340;-1818;71;19.93;2
330;-11.59;-61.56;2.34;-342;-1816;69;20.07;2
331;-11.56;-61.59;2.41;-341;-1817;71;20.20;2
332;-11.53;-61.36;2.24;-340;-1810;66;19.93;2
333;-11.66;-61.63;2.37;-344;-1818;70;19.87;2
334;-11.56;-61.49;2.44;-341;-1814;72;20.13;2
335;-11.59;-61.66;2.44;-342;-1819;72;20.07;2
336;-11.49;-61.42;2.44;-339;-1812;72;20.26;2
337;-11.53;-61.53;2.44;-340;-1815;72;19.74;2
338;-11.56;-61.49;2.37;-341;-1814;70;20.13;2
339;-11.73;-61.46;2.34;-346;-1813;69;20.07;2
340;-11.59;-61.59;2.47;-342;-1817;73;20.07;2
341;-11.56;-61.53;2.27;-341;-1815;67;20.13;2
342;-11.66;-61.49;2.34;-344;-1814;69;20.20;2
343;-11.56;-61.49;2.37;-341;-1814;70;20.00;2
344;-11.63;-61.46;2.44;-343;-1813;72;19.80;2
345;-11.66;-61.46;2.51;-344;-1813;74;20.00;2
346;-11.63;-61.49;2.44;-343;-1814;72;20.26;2
347;-11.59;-61.42;2.34;-342;-1812;69;20.00;2
348;-11.66;-61.56;2.44;-344;-1816;72;19.87;2
349;-11.63;-61.56;2.41;-343;-1816;71;20.13;2
350;-11.56;-61.53;2.41;-341;-1815;71;19.87;2
351;-11.53;-61.53;2.47;-340;-1815;73;20.07;2
352;-11.56;-61.53;2.44;-341;-1815;72;20.20;2
353;-11.59;-61.53;2.51;-342;-1815;74;20.00;2
354;-11.53;-61.46;2.34;-340;-1813;69;20.07;2
355;-11.42;-61.59;2.37;-337;-1817;70;19.74;2
356;-11.56;-61.59;2.47;-341;-1817;73;20.20;2
357;-11.53;-61.53;2.37;-340;-1815;70;20.00;2
358;-11.49;-61.59;2.31;-339;-1817;68;20.20;2
359;-11.53;-61.39;2.44;-340;-1811;72;20.07;2
360;-11.53;-61.56;2.31;-340;-1816;68;20.13;2
361;-11.46;-61.59;2.34;-338;-1817;69;19.87;2
362;-11.56;-61.53;2.34;-341;-1815;69;19.80;2
363;-11.56;-61.66;2.37;-341;-1819;70;20.00;2
364;-11.66;-61.56;2.37;-344;-1816;70;19.93;2
365;-11.56;-61.39;2.41;-341;-1811;71;20.39;2
366;-11.53;-61.56;2.37;-340;-1816;70;19.93;2
367;-11.53;-61.69;2.24;-340;-1820;66;20.07;2
368;-11.56;-61.59;2.44;-341;-1817;72;19.80;2
369;-11.56;-61.56;2.47;-341;-1816;73;20.00;2
370;-11.49;-61.53;2.47;-339;-1815;73;20.00;2
371;-11.49;-61.49;2.44;-339;-1814;72;20.00;2
372;-11.39;-61.66;2.47;-336;-1819;73;20.20;2
373;-11.49;-61.66;2.27;-339;-1819;67;20.07;2
374;-11.63;-61.73;2.34;-343;-1821;69;19.80;2
375;-11.56;-61.63;2.37;-341;-1818;70;20.20;2
376;-11.53;-61.46;2.31;-340;-1813;68;20.33;2
377;-11.56;-61.53;2.31;-341;-1815;68;19.93;2
378;-11.56;-61.63;2.41;-341;-1818;71;20.07;2
379;-11.63;-61.69;2.44;-343;-1820;72;20.00;2
380;-11.42;-61.66;2.47;-337;-1819;73;20.00;2
381;-11.53;-61.59;2.44;-340;-1817;72;20.07;2
382;-11.49;-61.59;2.44;-339;-1817;72;20.20;2
383;-11.59;-61.42;2.44;-342;-1812;72;20.07;2
384;-11.59;-61.46;2.20;-342;-1813;65;20.07;2
385;-11.46;-61.56;2.44;-338;-1816;72;20.00;2
386;-11.46;-61.42;2.44;-338;-1812;72;20.13;2
387;-11.63;-61.53;2.34;-343;-1815;69;20.13;2
388;-11.42;-61.56;2.44;-337;-1816;72;20.07;2
389;-11.49;-61.53;2.27;-339;-1815;67;19.93;2
390;-11.53;-61.49;2.37;-340;-1814;70;20.26;2
391;-11.53;-61.53;2.27;-340;-1815;67;19.93;2
392;-11.53;-61.42;2.44;-340;-1812;72;20.33;2
393;-11.53;-61.66;2.37;-340;-1819;70;20.07;2
394;-11.56;-61.63;2.37;-341;-1818;70;20.07;2
395;-11.53;-61.56;2.34;-340;-1816;69;20.00;2
396;-11.56;-61.53;2.44;-341;-1815;72;20.26;2
397;-11.53;-61.63;2.17;-340;-1818;64;20.00;2
398;-11.53;-61.56;2.34;-340;-1816;69;20.00;2
399;-11.36;-61.53;2.34;-335;-1815;69;20.07;2
400;-11.53;-61.56;2.41;-340;-1816;71;20.20;2
401;-11.49;-61.53;2.37;-339;-1815;70;20.13;2
402;-11.56;-61.59;2.44;-341;-1817;72;19.87;2
403;-11.39;-61.53;2.34;-336;-1815;69;19.87;2
404;-11.49;-61.53;2.24;-339;-1815;66;19.87;2
405;-11.63;-61.56;2.41;-343;-1816;71;20.07;2
406;-11.49;-61.53;2.41;-339;-1815;71;20.07;2
407;-11.59;-61.49;2.37;-342;-1814;70;20.20;2
408;-11.53;-61.56;2.41;-340;-1816;71;20.26;2
409;-11.25;-61.49;2.31;-332;-1814;68;19.80;2
410;-11.49;-61.59;2.17;-339;-1817;64;19.93;2
411;-11.39;-61.49;2.31;-336;-1814;68;19.93;2
412;-11.49;-61.59;2.47;-339;-1817;73;20.07;2
413;-11.53;-61.66;2.44;-340;-1819;72;20.20;2
414;-11.46;-61.53;2.41;-338;-1815;71;20.20;2
415;-11.63;-61.59;2.37;-343;-1817;70;19.93;2
416;-11.59;-61.53;2.24;-342;-1815;66;20.07;2
417;-11.46;-61.59;2.31;-338;-1817;68;20.07;2
418;-11.56;-61.39;2.31;-341;-1811;68;20.13;2
419;-11.56;-61.53;2.24;-341;-1815;66;20.26;2
420;-11.46;-61.53;2.24;-338;-1815;66;20.00;2
421;-11.63;-61.53;2.34;-343;-1815;69;20.20;2
422;-11.53;-61.53;2.31;-340;-1815;68;20.00;2
423;-11.59;-61.53;2.37;-342;-1815;70;20.07;2
424;-11.36;-61.66;2.37;-335;-1819;70;20.07;2
425;-11.46;-61.69;2.37;-338;-1820;70;20.07;2
426;-11.49;-61.49;2.24;-339;-1814;66;19.74;2
427;-11.49;-61.53;2.37;-339;-1815;70;20.07;2
428;-11.46;-61.53;2.10;-338;-1815;62;20.00;2
429;-11.49;-61.53;2.31;-339;-1815;68;20.00;2
430;-11.53;-61.69;2.27;-340;-1820;67;19.87;2
431;-11.59;-61.59;2.34;-342;-1817;69;19.74;2
432;-11.36;-61.59;2.37;-335;-1817;70;20.20;2
433;-11.42;-61.53;2.27;-337;-1815;67;20.26;2
434;-11.63;-61.39;2.37;-343;-1811;70;20.20;2
435;-11.63;-61.56;2.34;-343;-1816;69;19.93;2
436;-11.46;-61.46;2.44;-338;-1813;72;20.07;2
437;-11.59;-61.49;2.44;-342;-1814;72;20.00;2
438;-11.53;-61.56;2.37;-340;-1816;70;20.00;2
439;-11.56;-61.46;2.31;-341;-1813;68;20.00;2
440;-11.53;-61.56;2.34;-340;-1816;69;20.26;2
441;-11.59;-61.39;2.37;-342;-1811;70;19.80;2
442;-11.63;-61.42;2.44;-343;-1812;72;20.13;2
443;-11.32;-61.42;2.34;-334;-1812;69;20.20;2
