Date;30.10.2025
Time;17.19.05
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
129;0.07;-0.14;-0.07;2;-4;-2;19.80;2
130;0.27;-0.24;0.00;8;-7;0;19.54;2
131;0.03;-0.20;-0.10;1;-6;-3;19.74;2
132;0.07;-0.20;-0.10;2;-6;-3;19.61;2
133;0.17;-0.10;-0.10;5;-3;-3;19.47;2
134;0.07;-0.20;-0.10;2;-6;-3;19.80;2
135;0.00;-0.07;0.03;0;-2;1;19.80;2
136;0.14;-0.14;-0.10;4;-4;-3;19.61;2
137;0.10;-0.24;-0.07;3;-7;-2;19.80;2
138;0.10;-0.14;-0.07;3;-4;-2;19.67;2
139;0.03;-0.27;-0.03;1;-8;-1;19.80;2
140;0.14;-0.17;-0.07;4;-5;-2;19.54;2
141;0.10;-0.20;-0.07;3;-6;-2;19.34;2
142;0.00;-0.20;0.03;0;-6;1;19.67;2
143;0.17;-0.17;-0.14;5;-5;-4;19.41;2
144;0.10;-0.17;-0.10;3;-5;-3;19.41;2
145;0.10;-0.24;0.00;3;-7;0;19.54;2
146;0.24;-0.17;-0.10;7;-5;-3;19.41;2
147;0.17;-0.14;-0.03;5;-4;-1;19.74;2
148;0.03;-0.10;-0.07;1;-3;-2;19.80;2
149;0.07;-0.14;-0.07;2;-4;-2;19.74;2
150;0.07;-0.14;-0.10;2;-4;-3;19.74;2
151;-0.03;-0.20;-0.10;-1;-6;-3;19.54;2
152;0.00;-0.10;0.00;0;-3;0;19.54;2
153;0.00;-0.14;-0.10;0;-4;-3;19.47;2
154;0.17;-0.17;-0.10;5;-5;-3;19.41;2
155;0.07;-0.07;0.00;2;-2;0;19.67;2
156;0.20;-0.07;-0.10;6;-2;-3;19.54;2
157;0.14;-0.14;-0.07;4;-4;-2;19.54;2
158;0.20;-0.14;-0.07;6;-4;-2;19.67;2
159;0.14;-0.27;0.00;4;-8;0;19.61;2
160;0.07;-0.10;-0.07;2;-3;-2;19.54;2
161;0.10;-0.24;0.00;3;-7;0;19.47;2
162;0.14;-0.17;-0.03;4;-5;-1;19.47;2
163;0.07;-0.24;-0.10;2;-7;-3;19.87;2
164;0.03;-0.14;-0.10;1;-4;-3;19.28;2
165;0.17;-0.14;-0.07;5;-4;-2;19.54;2
166;0.17;-0.20;-0.07;5;-6;-2;19.61;2
167;0.24;-0.20;-0.10;7;-6;-3;19.61;2
168;0.03;-0.17;-0.10;1;-5;-3;19.28;2
169;0.03;-0.27;-0.03;1;-8;-1;19.74;2
170;0.20;-0.24;-0.07;6;-7;-2;19.47;2
171;0.17;0.17;-0.07;5;5;-2;19.61;2
172;0.20;-0.31;0.00;6;-9;0;19.80;2
173;0.07;-0.27;0.03;2;-8;1;19.67;2
174;0.07;-0.34;-0.10;2;-10;-3;19.28;2
175;0.14;-0.17;-0.03;4;-5;-1;19.61;2
176;0.07;-0.17;-0.10;2;-5;-3;19.74;2
177;0.17;-0.10;-0.10;5;-3;-3;19.61;2
178;0.10;-0.14;-0.10;3;-4;-3;19.87;2
179;0.10;-0.27;-0.07;3;-8;-2;19.80;2
180;0.10;-0.20;-0.07;3;-6;-2;19.74;2
181;0.03;-0.20;-0.07;1;-6;-2;19.74;2
182;0.17;-0.14;-0.07;5;-4;-2;19.74;2
183;0.24;-0.17;-0.03;7;-5;-1;19.67;2
184;0.10;-0.20;-0.10;3;-6;-3;19.54;2
185;0.20;-0.20;-0.03;6;-6;-1;19.80;2
186;0.17;-0.20;-0.10;5;-6;-3;19.41;2
187;0.03;-0.14;0.00;1;-4;0;19.87;2
188;0.07;-0.20;-0.10;2;-6;-3;19.61;2
189;0.07;-0.14;-0.10;2;-4;-3;19.61;2
190;0.03;-0.20;-0.07;1;-6;-2;19.41;2
191;0.10;-0.27;-0.10;3;-8;-3;19.54;2
192;0.07;-0.24;-0.07;2;-7;-2;19.54;2
193;0.20;-0.27;0.03;6;-8;1;19.54;2
194;0.14;-0.07;-0.07;4;-2;-2;19.61;2
195;0.14;-0.07;0.03;4;-2;1;19.54;2
196;0.00;-0.20;-0.07;0;-6;-2;19.41;2
197;0.17;-0.24;-0.10;5;-7;-3;19.61;2
198;0.14;-0.24;-0.07;4;-7;-2;19.47;2
199;0.07;-0.14;0.00;2;-4;0;19.67;2
200;0.17;-0.14;-0.03;5;-4;-1;19.54;2
201;0.17;-0.03;-0.10;5;-1;-3;19.47;2
202;0.20;-0.24;-0.10;6;-7;-3;19.74;2
203;0.00;-0.14;0.03;0;-4;1;19.61;2
204;0.07;-0.10;-0.10;2;-3;-3;19.47;2
205;0.03;-0.14;0.03;1;-4;1;19.54;2
206;0.24;-0.14;-0.03;7;-4;-1;19.61;2
207;0.07;-0.24;-0.03;2;-7;-1;19.47;2
208;0.10;-0.14;-0.07;3;-4;-2;19.61;2
209;0.10;-0.17;-0.07;3;-5;-2;19.61;2
210;0.34;-0.14;-0.14;10;-4;-4;19.61;2
211;0.07;-0.17;-0.07;2;-5;-2;19.41;2
212;0.14;-0.34;-0.07;4;-10;-2;19.74;2
213;0.14;-0.31;-0.07;4;-9;-2;19.87;2
214;0.00;-0.27;-0.07;0;-8;-2;19.54;2
215;0.10;-0.07;-0.14;3;-2;-4;19.47;2
216;0.20;-0.07;-0.07;6;-2;-2;19.74;2
217;0.17;-0.24;-0.07;5;-7;-2;19.67;2
218;0.07;-0.20;-0.07;2;-6;-2;19.67;2
219;0.14;-0.17;-0.07;4;-5;-2;19.47;2
220;0.07;-0.20;-0.10;2;-6;-3;19.47;2
221;0.03;-0.10;0.00;1;-3;0;19.54;2
222;0.07;-0.07;-0.10;2;-2;-3;19.80;2
223;0.20;-0.10;-0.07;6;-3;-2;19.87;2
224;0.10;-0.17;0.07;3;-5;2;19.80;2
225;0.17;-0.20;-0.07;5;-6;-2;19.54;2
226;0.07;-0.20;-0.10;2;-6;-3;19.34;2
227;0.10;-0.27;-0.03;3;-8;-1;19.87;2
228;0.17;-0.20;-0.07;5;-6;-2;19.67;2
229;0.10;-0.03;-0.10;3;-1;-3;19.54;2
230;0.10;-0.31;-0.03;3;-9;-1;19.34;2
231;0.24;-0.14;-0.07;7;-4;-2;19.80;2
232;0.03;-0.17;0.03;1;-5;1;19.80;2
233;0.10;-0.17;-0.07;3;-5;-2;19.67;2
234;0.10;-0.14;-0.10;3;-4;-3;19.47;2
235;0.14;-0.07;-0.07;4;-2;-2;19.67;2
236;0.17;-0.17;0.03;5;-5;1;19.41;2
237;0.14;-0.03;-0.07;4;-1;-2;19.67;2
238;0.10;-0.14;-0.03;3;-4;-1;19.54;2
239;0.03;-0.14;-0.10;1;-4;-3;19.54;2
240;0.14;-0.10;0.00;4;-3;0;19.41;2
241;0.14;-0.24;-0.07;4;-7;-2;19.54;2
242;0.10;-0.17;-0.07;3;-5;-2;19.93;2
243;0.14;-0.03;-0.07;4;-1;-2;19.67;2
244;0.14;-0.14;-0.14;4;-4;-4;19.61;2
245;0.17;-0.31;-0.14;5;-9;-4;19.74;2
246;0.03;-0.17;-0.03;1;-5;-1;19.61;2
247;0.14;-0.24;-0.03;4;-7;-1;19.61;2
248;0.17;-0.24;-0.07;5;-7;-2;19.61;2
249;0.07;-0.20;-0.07;2;-6;-2;19.74;2
250;0.07;-0.17;-0.03;2;-5;-1;19.41;2
251;0.03;0.00;-0.03;1;0;-1;19.47;2
252;0.00;-0.10;0.00;0;-3;0;19.67;2
253;0.03;-0.10;-0.03;1;-3;-1;19.54;2
254;0.03;-0.27;-0.10;1;-8;-3;19.54;2
255;0.14;-0.24;-0.03;4;-7;-1;19.54;2
256;0.17;-0.10;0.00;5;-3;0;19.67;2
257;0.17;-0.17;0.00;5;-5;0;19.34;2
258;0.20;-0.17;-0.14;6;-5;-4;19.54;2
259;0.10;-0.14;-0.03;3;-4;-1;19.54;2
260;-0.07;-0.20;-0.07;-2;-6;-2;19.74;2
261;0.14;-0.17;-0.07;4;-5;-2;19.14;2
262;0.10;-0.24;-0.07;3;-7;-2;19.41;2
263;0.17;-0.20;-0.07;5;-6;-2;19.41;2
264;0.14;-0.24;0.03;4;-7;1;19.87;2
265;0.14;-0.24;-0.07;4;-7;-2;19.87;2
266;0.07;-0.20;-0.07;2;-6;-2;19.74;2
267;0.07;-0.17;-0.07;2;-5;-2;19.54;2
268;0.10;-0.31;-0.10;3;-9;-3;19.61;2
269;0.07;-0.24;-0.10;2;-7;-3;19.87;2
270;0.17;-0.20;-0.07;5;-6;-2;19.47;2
271;0.10;-0.20;-0.07;3;-6;-2;19.67;2
272;0.10;-0.34;-0.14;3;-10;-4;19.47;2
273;0.07;-0.17;-0.07;2;-5;-2;19.87;2
274;0.10;-0.20;0.00;3;-6;0;19.67;2
275;0.07;-0.24;-0.07;2;-7;-2;19.74;2
276;0.07;-0.27;0.00;2;-8;0;19.61;2
277;0.07;-0.27;-0.10;2;-8;-3;19.47;2
278;0.07;-0.17;-0.10;2;-5;-3;19.87;2
279;0.07;-0.10;0.00;2;-3;0;19.41;2
280;0.10;-0.10;-0.07;3;-3;-2;19.87;2
281;0.14;-0.17;-0.10;4;-5;-3;19.41;2
282;0.17;-0.20;-0.03;5;-6;-1;19.61;2
283;0.00;-0.14;-0.14;0;-4;-4;19.54;2
284;0.17;-0.14;0.00;5;-4;0;19.54;2
285;0.14;-0.17;-0.14;4;-5;-4;19.41;2
286;0.14;-0.10;-0.07;4;-3;-2;19.61;2
287;0.20;-0.27;0.00;6;-8;0;19.41;2
288;0.20;-0.17;0.00;6;-5;0;19.87;2
289;0.17;-0.27;-0.10;5;-8;-3;19.67;2
290;0.14;-0.27;-0.03;4;-8;-1;19.80;2
291;0.07;-0.17;-0.14;2;-5;-4;19.74;2
292;0.00;-0.34;0.00;0;-10;0;19.34;2
293;0.10;-0.27;-0.07;3;-8;-2;19.74;2
294;0.03;-0.03;0.00;1;-1;0;19.34;2
295;0.14;-0.27;-0.07;4;-8;-2;19.41;2
296;0.24;-0.20;-0.03;7;-6;-1;19.54;2
297;0.07;-0.41;-0.07;2;-12;-2;19.67;2
298;0.03;-0.20;-0.10;1;-6;-3;19.80;2
299;-0.03;-0.27;0.00;-1;-8;0;19.61;2
300;0.17;-0.20;-0.07;5;-6;-2;19.61;2
301;0.07;-0.20;-0.14;2;-6;-4;19.74;2
302;0.10;-0.07;-0.07;3;-2;-2;19.54;2
303;0.17;-0.17;-0.10;5;-5;-3;19.61;2
304;0.00;-0.07;-0.07;0;-2;-2;19.47;2
305;0.10;0.00;0.00;3;0;0;19.87;2
306;0.07;-0.10;-0.10;2;-3;-3;19.80;2
307;0.00;-0.31;-0.03;0;-9;-1;19.80;2
308;0.03;-0.17;-0.03;1;-5;-1;19.67;2
309;0.17;-0.03;-0.03;5;-1;-1;19.61;2
310;0.03;-0.10;-0.07;1;-3;-2;19.74;2
311;0.20;-0.17;-0.07;6;-5;-2;19.54;2
312;0.10;-0.17;-0.07;3;-5;-2;19.54;2
313;0.14;-0.20;-0.07;4;-6;-2;19.54;2
314;0.03;-0.20;-0.03;1;-6;-1;19.28;2
315;0.17;-0.27;-0.03;5;-8;-1;19.41;2
316;0.07;-0.20;-0.03;2;-6;-1;19.34;2
317;0.17;-0.17;-0.07;5;-5;-2;19.47;2
318;0.14;-0.17;-0.10;4;-5;-3;19.47;2
319;0.17;0.10;-0.07;5;3;-2;19.47;2
320;0.17;-0.17;-0.03;5;-5;-1;19.61;2
321;0.17;-0.10;-0.03;5;-3;-1;19.61;2
322;0.10;-0.17;0.00;3;-5;0;19.87;2
323;-0.07;-0.17;-0.07;-2;-5;-2;19.67;2
324;0.07;-0.20;0.00;2;-6;0;19.61;2
325;0.17;-0.14;-0.07;5;-4;-2;19.54;2
326;0.20;-0.17;-0.07;6;-5;-2;19.67;2
327;0.10;-0.20;-0.03;3;-6;-1;19.61;2
328;0.03;-0.20;-0.03;1;-6;-1;19.47;2
329;0.17;-0.27;0.03;5;-8;1;19.61;2
330;0.00;-0.10;-0.07;0;-3;-2;19.41;2
331;0.17;-0.14;-0.03;5;-4;-1;19.93;2
332;0.07;-0.07;-0.03;2;-2;-1;19.41;2
333;0.10;-0.14;-0.14;3;-4;-4;19.47;2
334;0.10;-0.24;-0.03;3;-7;-1;19.80;2
335;0.10;-0.20;-0.07;3;-6;-2;19.67;2
336;0.20;-0.10;-0.10;6;-3;-3;19.47;2
337;0.14;-0.14;-0.10;4;-4;-3;19.54;2
338;0.07;-0.20;-0.03;2;-6;-1;19.54;2
339;0.14;-0.14;-0.10;4;-4;-3;19.80;2
340;-0.03;-0.24;-0.07;-1;-7;-2;19.54;2
341;0.14;-0.14;-0.14;4;-4;-4;19.74;2
342;0.14;-0.31;-0.07;4;-9;-2;19.67;2
343;0.17;-0.07;-0.07;5;-2;-2;19.67;2
344;0.14;-0.14;-0.07;4;-4;-2;19.80;2
345;0.17;-0.27;-0.14;5;-8;-4;19.67;2
346;0.03;-0.10;-0.14;1;-3;-4;19.41;2
347;0.03;-0.17;-0.03;1;-5;-1;19.47;2
348;0.17;-0.14;-0.03;5;-4;-1;19.67;2
349;0.20;-0.14;-0.07;6;-4;-2;19.41;2
350;0.10;-0.14;-0.10;3;-4;-3;19.54;2
351;0.00;-0.31;-0.07;0;-9;-2;19.80;2
352;0.03;-0.24;-0.14;1;-7;-4;19.54;2
353;0.24;-0.20;0.03;7;-6;1;19.54;2
354;0.14;-0.14;-0.07;4;-4;-2;19.61;2
355;0.14;-0.24;0.03;4;-7;1;19.54;2
356;0.07;-0.27;-0.07;2;-8;-2;19.41;2
357;0.07;-0.20;-0.14;2;-6;-4;19.34;2
358;0.10;-0.10;0.00;3;-3;0;19.74;2
359;0.10;-0.03;-0.03;3;-1;-1;19.54;2
360;0.07;-0.07;-0.07;2;-2;-2;19.67;2
361;0.10;-0.17;0.00;3;-5;0;19.54;2
362;0.20;-0.14;-0.07;6;-4;-2;19.67;2
363;0.03;-0.24;-0.10;1;-7;-3;19.93;2
364;0.17;-0.17;0.00;5;-5;0;19.61;2
365;0.03;-0.14;-0.03;1;-4;-1;19.54;2
366;0.17;-0.17;0.00;5;-5;0;19.61;2
367;0.14;-0.17;0.00;4;-5;0;19.61;2
368;0.14;-0.14;-0.10;4;-4;-3;19.61;2
369;0.20;-0.17;-0.03;6;-5;-1;19.47;2
370;0.03;-0.10;0.03;1;-3;1;19.54;2
371;0.10;-0.20;-0.10;3;-6;-3;19.61;2
372;0.03;-0.17;0.00;1;-5;0;19.54;2
373;0.10;-0.10;0.00;3;-3;0;19.74;2
374;0.07;-0.10;0.00;2;-3;0;19.54;2
375;0.14;-0.17;0.03;4;-5;1;19.34;2
376;0.14;-0.20;-0.10;4;-6;-3;19.47;2
377;0.17;-0.07;0.00;5;-2;0;19.61;2
378;0.00;-0.20;0.03;0;-6;1;19.80;2
379;0.10;-0.27;-0.07;3;-8;-2;19.54;2
380;0.17;-0.14;0.00;5;-4;0;19.93;2
381;0.14;-0.07;-0.03;4;-2;-1;19.74;2
382;0.07;-0.03;-0.10;2;-1;-3;19.54;2
383;0.10;-0.14;-0.10;3;-4;-3;19.74;2
384;0.20;-0.20;-0.10;6;-6;-3;19.54;2
385;0.00;-0.17;-0.10;0;-5;-3;19.47;2
386;0.10;-0.31;-0.10;3;-9;-3;19.74;2
387;0.03;-0.27;-0.14;1;-8;-4;19.34;2
388;0.10;-0.10;-0.10;3;-3;-3;19.67;2
389;0.03;-0.03;-0.07;1;-1;-2;19.54;2
390;0.07;-0.17;-0.17;2;-5;-5;19.80;2
391;0.20;-0.20;-0.07;6;-6;-2;19.61;2
392;0.17;-0.17;-0.07;5;-5;-2;19.80;2
393;0.03;-0.20;-0.07;1;-6;-2;19.54;2
394;0.10;-0.10;-0.07;3;-3;-2;19.61;2
395;0.24;-0.20;-0.03;7;-6;-1;19.74;2
396;0.27;-0.14;-0.03;8;-4;-1;19.47;2
397;0.07;-0.14;-0.07;2;-4;-2;19.67;2
398;0.14;-0.31;-0.03;4;-9;-1;19.47;2
399;0.00;-0.24;0.00;0;-7;0;19.67;2
400;0.17;-0.14;-0.07;5;-4;-2;19.61;2
401;0.03;-0.24;0.03;1;-7;1;19.61;2
402;0.03;-0.27;-0.03;1;-8;-1;19.74;2
403;0.14;-0.10;-0.17;4;-3;-5;19.67;2
404;0.14;-0.20;0.00;4;-6;0;19.41;2
405;0.03;-0.03;-0.07;1;-1;-2;19.54;2
406;0.20;-0.10;-0.07;6;-3;-2;19.61;2
407;0.10;-0.24;0.00;3;-7;0;19.41;2
408;0.24;-0.07;-0.07;7;-2;-2;19.67;2
409;0.10;-0.14;0.00;3;-4;0;19.41;2
410;-0.03;-0.17;0.00;-1;-5;0;19.41;2
411;0.17;-0.27;-0.10;5;-8;-3;19.67;2
412;0.20;-0.14;-0.07;6;-4;-2;19.54;2
413;-0.10;-0.24;0.03;-3;-7;1;19.47;2
414;0.03;-0.17;-0.07;1;-5;-2;19.41;2
415;0.17;-0.17;0.00;5;-5;0;19.87;2
416;0.07;-0.24;-0.07;2;-7;-2;19.41;2
417;0.17;-0.10;0.00;5;-3;0;19.74;2
418;0.14;-0.20;0.00;4;-6;0;19.54;2
419;0.20;-0.14;-0.10;6;-4;-3;19.80;2
420;0.03;-0.20;-0.03;1;-6;-1;19.74;2
421;0.10;-0.07;-0.07;3;-2;-2;19.34;2
422;-0.03;-0.27;-0.10;-1;-8;-3;19.54;2
423;0.00;-0.20;-0.07;0;-6;-2;19.80;2
424;0.24;-0.20;0.07;7;-6;2;19.67;2
425;0.27;-0.20;-0.07;8;-6;-2;19.34;2
426;0.10;-0.14;-0.07;3;-4;-2;19.54;2
427;0.07;-0.24;-0.07;2;-7;-2;19.47;2
428;0.03;-0.27;-0.10;1;-8;-3;19.54;2
429;0.10;-0.17;0.00;3;-5;0;19.61;2
430;0.07;-0.20;0.03;2;-6;1;19.61;2
431;0.14;-0.24;0.00;4;-7;0;19.74;2
432;0.10;-0.20;-0.03;3;-6;-1;19.47;2
433;0.17;-0.20;-0.07;5;-6;-2;19.61;2
434;0.14;-0.24;-0.03;4;-7;-1;19.74;2
435;0.17;-0.14;-0.07;5;-4;-2;19.61;2
436;0.03;-0.27;-0.03;1;-8;-1;19.80;2
437;0.07;-0.17;-0.07;2;-5;-2;19.93;2
438;0.07;-0.07;-0.07;2;-2;-2;19.93;2
439;0.14;0.07;-0.07;4;2;-2;19.54;2
440;-0.10;-0.24;-0.07;-3;-7;-2;19.61;2
441;0.17;-0.10;-0.10;5;-3;-3;19.74;2
442;0.17;-0.10;-0.03;5;-3;-1;19.54;2
443;0.07;-0.20;-0.10;2;-6;-3;19.54;2
444;0.00;-0.20;-0.07;0;-6;-2;19.61;2
445;0.10;-0.07;-0.17;3;-2;-5;19.67;2
446;0.03;-0.20;-0.03;1;-6;-1;19.54;2
447;0.20;-0.07;-0.14;6;-2;-4;19.67;2
448;0.10;-0.20;-0.07;3;-6;-2;19.61;2
449;0.14;-0.27;-0.10;4;-8;-3;19.61;2
450;0.10;-0.37;-0.03;3;-11;-1;19.74;2
451;0.03;-0.17;-0.07;1;-5;-2;19.61;2
452;0.03;-0.10;-0.07;1;-3;-2;19.54;2
453;0.14;-0.14;-0.07;4;-4;-2;19.54;2
454;0.07;-0.24;-0.07;2;-7;-2;19.41;2
455;0.03;-0.14;-0.07;1;-4;-2;19.41;2
456;0.07;-0.14;-0.03;2;-4;-1;19.54;2
457;0.17;-0.27;-0.03;5;-8;-1;19.47;2
458;0.17;-0.07;-0.07;5;-2;-2;19.47;2
459;0.00;-0.07;-0.07;0;-2;-2;19.61;2
460;0.24;-0.24;-0.07;7;-7;-2;19.61;2
461;0.14;-0.17;-0.03;4;-5;-1;19.47;2
462;0.10;-0.24;-0.10;3;-7;-3;19.74;2
463;0.14;-0.14;-0.03;4;-4;-1;19.61;2
