Date;30.10.2025
Time;17.05.46
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
83;-3.56;-26.10;0.24;-105;-770;7;20.00;2
84;-3.49;-26.14;0.10;-103;-771;3;19.67;2
85;-3.46;-26.20;0.20;-102;-773;6;19.87;2
86;-3.39;-26.07;0.24;-100;-769;7;19.80;2
87;-3.53;-26.14;0.14;-104;-771;4;19.54;2
88;-3.29;-26.14;0.24;-97;-771;7;19.74;2
89;-3.49;-26.14;0.20;-103;-771;6;19.74;2
90;-3.53;-26.10;0.24;-104;-770;7;19.74;2
91;-3.56;-26.20;0.20;-105;-773;6;19.61;2
92;-3.46;-26.03;0.14;-102;-768;4;19.80;2
93;-3.56;-26.31;0.14;-105;-776;4;19.54;2
94;-3.63;-26.10;0.17;-107;-770;5;19.61;2
95;-3.46;-26.14;0.10;-102;-771;3;19.67;2
96;-3.63;-26.17;0.20;-107;-772;6;19.80;2
97;-3.53;-26.14;0.14;-104;-771;4;19.61;2
98;-3.56;-26.10;0.17;-105;-770;5;19.80;2
99;-3.59;-26.17;0.27;-106;-772;8;19.61;2
100;-3.53;-26.00;0.27;-104;-767;8;20.00;2
101;-3.63;-26.07;0.20;-107;-769;6;19.93;2
102;-3.42;-26.03;0.24;-101;-768;7;19.61;2
103;-3.53;-26.07;0.17;-104;-769;5;19.47;2
104;-3.56;-25.97;0.20;-105;-766;6;19.54;2
105;-3.46;-26.07;0.14;-102;-769;4;19.87;2
106;-3.49;-26.14;0.17;-103;-771;5;19.74;2
107;-3.56;-26.07;0.20;-105;-769;6;19.67;2
108;-3.46;-26.17;0.17;-102;-772;5;19.67;2
109;-3.56;-25.97;0.14;-105;-766;4;19.87;2
110;-3.49;-26.20;0.14;-103;-773;4;19.87;2
111;-3.59;-26.10;0.27;-106;-770;8;19.61;2
112;-3.46;-26.14;0.20;-102;-771;6;19.61;2
113;-3.53;-26.14;0.24;-104;-771;7;20.00;2
114;-3.46;-26.14;0.20;-102;-771;6;19.93;2
115;-3.59;-26.07;0.10;-106;-769;3;19.80;2
116;-3.66;-26.14;0.10;-108;-771;3;19.80;2
117;-3.53;-26.03;0.14;-104;-768;4;19.80;2
118;-3.53;-26.17;0.14;-104;-772;4;19.80;2
119;-3.53;-26.10;0.14;-104;-770;4;19.87;2
120;-3.49;-26.07;0.17;-103;-769;5;19.80;2
121;-3.49;-26.14;0.17;-103;-771;5;20.07;2
122;-3.59;-26.03;0.14;-106;-768;4;19.67;2
123;-3.63;-26.10;0.17;-107;-770;5;20.00;2
124;-3.53;-25.97;0.20;-104;-766;6;19.80;2
125;-3.69;-26.10;0.20;-109;-770;6;19.61;2
126;-3.49;-26.00;0.17;-103;-767;5;20.07;2
127;-3.49;-26.07;0.17;-103;-769;5;19.87;2
128;-3.53;-26.07;0.17;-104;-769;5;19.54;2
129;-3.46;-26.17;0.10;-102;-772;3;19.80;2
130;-3.39;-26.17;0.20;-100;-772;6;19.80;2
131;-3.49;-26.10;0.17;-103;-770;5;19.67;2
132;-3.53;-26.07;0.27;-104;-769;8;19.93;2
133;-3.53;-26.07;0.14;-104;-769;4;19.67;2
134;-3.42;-26.03;0.17;-101;-768;5;19.93;2
135;-3.49;-26.17;0.17;-103;-772;5;19.74;2
136;-3.59;-26.17;0.20;-106;-772;6;19.74;2
137;-3.42;-26.03;0.10;-101;-768;3;19.80;2
138;-3.63;-26.10;0.17;-107;-770;5;19.93;2
139;-3.42;-26.14;0.17;-101;-771;5;20.13;2
140;-3.53;-26.17;0.24;-104;-772;7;19.61;2
141;-3.42;-25.97;0.14;-101;-766;4;19.67;2
142;-3.49;-26.10;0.14;-103;-770;4;19.67;2
143;-3.69;-26.10;0.14;-109;-770;4;19.54;2
144;-3.46;-26.07;0.17;-102;-769;5;19.54;2
145;-3.53;-26.17;0.24;-104;-772;7;19.67;2
146;-3.59;-26.10;0.14;-106;-770;4;19.67;2
147;-3.59;-26.10;0.20;-106;-770;6;19.67;2
148;-3.46;-26.10;0.24;-102;-770;7;19.54;2
149;-3.42;-26.24;0.24;-101;-774;7;20.00;2
150;-3.53;-26.27;0.17;-104;-775;5;19.74;2
151;-3.42;-26.10;0.10;-101;-770;3;19.87;2
152;-3.63;-26.07;0.20;-107;-769;6;19.74;2
153;-3.42;-26.10;0.17;-101;-770;5;19.87;2
154;-3.53;-26.00;0.14;-104;-767;4;19.61;2
155;-3.42;-26.03;0.24;-101;-768;7;19.67;2
156;-3.42;-26.03;0.17;-101;-768;5;19.93;2
157;-3.59;-26.07;0.20;-106;-769;6;20.00;2
158;-3.63;-26.17;0.07;-107;-772;2;19.47;2
159;-3.63;-26.07;0.17;-107;-769;5;19.54;2
160;-3.63;-26.07;0.20;-107;-769;6;19.80;2
161;-3.46;-26.03;0.20;-102;-768;6;19.80;2
162;-3.56;-26.17;0.14;-105;-772;4;19.67;2
163;-3.46;-26.14;0.17;-102;-771;5;19.93;2
164;-3.63;-26.10;0.20;-107;-770;6;19.61;2
165;-3.49;-26.03;0.14;-103;-768;4;19.87;2
166;-3.49;-26.14;0.17;-103;-771;5;19.61;2
167;-3.56;-26.07;0.27;-105;-769;8;19.80;2
168;-3.56;-26.03;0.10;-105;-768;3;19.80;2
169;-3.56;-26.00;0.20;-105;-767;6;19.67;2
170;-3.56;-26.10;0.07;-105;-770;2;19.80;2
171;-3.63;-26.07;0.14;-107;-769;4;19.74;2
172;-3.63;-26.14;0.20;-107;-771;6;20.00;2
173;-3.56;-26.24;0.10;-105;-774;3;20.00;2
174;-3.59;-26.20;0.17;-106;-773;5;19.67;2
175;-3.56;-26.07;0.14;-105;-769;4;19.80;2
176;-3.39;-26.10;0.14;-100;-770;4;19.74;2
177;-3.46;-26.03;0.14;-102;-768;4;19.74;2
178;-3.49;-26.20;0.17;-103;-773;5;19.74;2
179;-3.56;-26.03;0.10;-105;-768;3;19.87;2
180;-3.53;-26.00;0.27;-104;-767;8;19.74;2
181;-3.56;-26.14;0.24;-105;-771;7;19.74;2
182;-3.49;-26.24;0.17;-103;-774;5;19.61;2
183;-3.56;-26.17;0.20;-105;-772;6;19.74;2
184;-3.66;-26.03;0.14;-108;-768;4;19.80;2
185;-3.59;-26.14;0.14;-106;-771;4;19.93;2
186;-3.59;-26.17;0.17;-106;-772;5;19.54;2
187;-3.53;-26.07;0.17;-104;-769;5;19.61;2
188;-3.53;-26.20;0.17;-104;-773;5;19.61;2
189;-3.49;-26.14;0.14;-103;-771;4;19.80;2
190;-3.63;-26.10;0.20;-107;-770;6;19.87;2
191;-3.46;-26.10;0.31;-102;-770;9;19.67;2
192;-3.53;-26.10;0.20;-104;-770;6;19.80;2
193;-3.46;-26.17;0.31;-102;-772;9;19.67;2
194;-3.56;-26.10;0.17;-105;-770;5;19.61;2
195;-3.46;-26.10;0.24;-102;-770;7;19.87;2
196;-3.39;-26.17;0.17;-100;-772;5;19.87;2
197;-3.56;-26.17;0.17;-105;-772;5;20.00;2
198;-3.46;-26.10;0.14;-102;-770;4;19.80;2
199;-3.63;-26.00;0.14;-107;-767;4;19.67;2
200;-3.56;-26.24;0.14;-105;-774;4;19.67;2
201;-3.42;-26.20;0.20;-101;-773;6;19.61;2
202;-3.46;-26.14;0.17;-102;-771;5;19.87;2
203;-3.39;-26.17;0.14;-100;-772;4;19.67;2
204;-3.63;-26.17;0.17;-107;-772;5;19.87;2
205;-3.59;-26.17;0.20;-106;-772;6;19.61;2
206;-3.53;-26.03;0.17;-104;-768;5;19.61;2
207;-3.59;-26.20;0.17;-106;-773;5;19.80;2
208;-3.69;-26.14;0.17;-109;-771;5;19.80;2
209;-3.66;-26.17;0.03;-108;-772;1;19.74;2
210;-3.63;-26.14;0.20;-107;-771;6;20.00;2
211;-3.59;-26.14;0.17;-106;-771;5;19.80;2
212;-3.59;-26.10;0.20;-106;-770;6;19.74;2
213;-3.46;-26.03;0.14;-102;-768;4;19.74;2
214;-3.49;-26.17;0.14;-103;-772;4;19.67;2
215;-3.59;-26.20;0.17;-106;-773;5;19.74;2
216;-3.39;-26.07;0.14;-100;-769;4;19.74;2
217;-3.42;-26.07;0.17;-101;-769;5;19.67;2
218;-3.63;-26.10;0.31;-107;-770;9;19.54;2
219;-3.56;-26.14;0.17;-105;-771;5;19.54;2
220;-3.53;-26.20;0.14;-104;-773;4;19.80;2
221;-3.46;-26.10;0.20;-102;-770;6;19.93;2
222;-3.63;-26.07;0.20;-107;-769;6;19.67;2
223;-3.46;-26.14;0.17;-102;-771;5;19.67;2
224;-3.53;-26.07;0.10;-104;-769;3;19.80;2
225;-3.46;-26.03;0.20;-102;-768;6;19.87;2
226;-3.56;-26.14;0.31;-105;-771;9;19.80;2
227;-3.53;-26.14;0.17;-104;-771;5;19.61;2
228;-3.49;-26.00;0.27;-103;-767;8;19.87;2
229;-3.53;-26.10;0.17;-104;-770;5;19.74;2
230;-3.59;-26.10;0.17;-106;-770;5;19.61;2
231;-3.66;-26.20;0.20;-108;-773;6;19.93;2
232;-3.53;-26.07;0.17;-104;-769;5;19.87;2
233;-3.66;-26.10;0.14;-108;-770;4;19.80;2
234;-3.53;-26.14;0.17;-104;-771;5;19.54;2
235;-3.56;-25.97;0.14;-105;-766;4;19.54;2
236;-3.63;-26.20;0.17;-107;-773;5;20.00;2
237;-3.63;-26.07;0.24;-107;-769;7;19.74;2
238;-3.56;-26.24;0.24;-105;-774;7;19.74;2
239;-3.49;-26.10;0.17;-103;-770;5;19.80;2
240;-3.59;-26.03;0.14;-106;-768;4;19.74;2
241;-3.59;-26.14;0.14;-106;-771;4;19.87;2
242;-3.49;-26.10;0.20;-103;-770;6;19.80;2
243;-3.59;-26.14;0.20;-106;-771;6;19.74;2
244;-3.53;-26.20;0.17;-104;-773;5;19.87;2
245;-3.59;-25.97;0.17;-106;-766;5;19.61;2
246;-3.53;-26.10;0.14;-104;-770;4;19.47;2
247;-3.59;-26.20;0.27;-106;-773;8;19.80;2
248;-3.53;-26.20;0.20;-104;-773;6;19.74;2
249;-3.53;-26.17;0.10;-104;-772;3;19.80;2
250;-3.59;-26.07;0.14;-106;-769;4;19.80;2
251;-3.46;-26.14;0.14;-102;-771;4;19.74;2
252;-3.46;-26.03;0.10;-102;-768;3;19.87;2
253;-3.42;-26.14;0.27;-101;-771;8;19.67;2
254;-3.49;-26.00;0.14;-103;-767;4;19.80;2
255;-3.56;-26.17;0.20;-105;-772;6;19.80;2
256;-3.46;-26.17;0.14;-102;-772;4;19.74;2
257;-3.49;-26.07;0.20;-103;-769;6;19.80;2
258;-3.42;-26.17;0.20;-101;-772;6;19.61;2
259;-3.59;-26.20;0.17;-106;-773;5;19.74;2
260;-3.49;-26.17;0.17;-103;-772;5;19.93;2
261;-3.56;-26.00;0.10;-105;-767;3;19.93;2
262;-3.53;-26.14;0.27;-104;-771;8;19.67;2
263;-3.39;-26.07;0.24;-100;-769;7;19.74;2
264;-3.56;-26.00;0.20;-105;-767;6;19.67;2
265;-3.53;-26.00;0.17;-104;-767;5;19.80;2
266;-3.42;-26.03;0.10;-101;-768;3;19.74;2
267;-3.46;-25.90;0.17;-102;-764;5;19.74;2
268;-3.42;-26.03;0.10;-101;-768;3;20.07;2
269;-3.63;-26.10;0.24;-107;-770;7;20.00;2
270;-3.56;-26.14;0.10;-105;-771;3;19.80;2
271;-3.53;-25.97;0.14;-104;-766;4;19.87;2
272;-3.49;-26.20;0.20;-103;-773;6;19.93;2
273;-3.42;-26.07;0.17;-101;-769;5;19.74;2
274;-3.46;-26.20;0.10;-102;-773;3;19.74;2
275;-3.53;-26.20;0.14;-104;-773;4;19.67;2
276;-3.49;-26.07;0.17;-103;-769;5;20.00;2
277;-3.46;-26.24;0.27;-102;-774;8;19.61;2
278;-3.53;-26.10;0.17;-104;-770;5;19.67;2
279;-3.25;-26.10;0.17;-96;-770;5;20.07;2
280;-3.46;-26.20;0.20;-102;-773;6;19.74;2
281;-3.59;-26.10;0.17;-106;-770;5;19.87;2
282;-3.46;-26.00;0.17;-102;-767;5;19.74;2
283;-3.66;-26.31;0.20;-108;-776;6;19.87;2
284;-3.53;-26.07;0.27;-104;-769;8;19.47;2
285;-3.53;-26.10;0.20;-104;-770;6;19.74;2
286;-3.59;-26.07;0.17;-106;-769;5;19.87;2
287;-3.53;-26.03;0.14;-104;-768;4;19.54;2
288;-3.46;-26.14;0.20;-102;-771;6;19.74;2
289;-3.53;-25.97;0.17;-104;-766;5;19.74;2
290;-3.63;-26.17;0.10;-107;-772;3;19.67;2
291;-3.59;-26.03;0.17;-106;-768;5;19.54;2
292;-3.49;-26.10;0.10;-103;-770;3;19.74;2
293;-3.53;-26.20;0.20;-104;-773;6;19.87;2
294;-3.53;-26.10;0.17;-104;-770;5;19.80;2
295;-3.46;-26.07;0.20;-102;-769;6;19.80;2
296;-3.49;-26.17;0.20;-103;-772;6;19.67;2
297;-3.63;-26.20;0.20;-107;-773;6;19.61;2
298;-3.49;-26.14;0.14;-103;-771;4;19.80;2
299;-3.46;-26.03;0.14;-102;-768;4;19.93;2
300;-3.49;-26.14;0.20;-103;-771;6;19.74;2
301;-3.49;-26.17;0.03;-103;-772;1;19.93;2
302;-3.42;-26.03;0.17;-101;-768;5;19.74;2
303;-3.39;-25.97;0.17;-100;-766;5;19.87;2
304;-3.59;-26.00;0.07;-106;-767;2;19.67;2
305;-3.56;-26.10;0.20;-105;-770;6;19.80;2
306;-3.46;-26.10;0.17;-102;-770;5;19.74;2
307;-3.39;-26.10;0.20;-100;-770;6;19.67;2
308;-3.63;-26.17;0.10;-107;-772;3;19.54;2
309;-3.39;-25.97;0.14;-100;-766;4;19.80;2
310;-3.63;-26.20;0.20;-107;-773;6;19.67;2
311;-3.56;-26.17;0.20;-105;-772;6;19.80;2
312;-3.56;-26.17;0.17;-105;-772;5;19.67;2
313;-3.42;-26.17;0.20;-101;-772;6;19.67;2
314;-3.59;-26.07;0.24;-106;-769;7;19.47;2
315;-3.36;-26.00;0.20;-99;-767;6;19.67;2
316;-3.56;-26.03;0.31;-105;-768;9;19.74;2
317;-3.59;-25.97;0.14;-106;-766;4;19.67;2
318;-3.42;-26.20;0.14;-101;-773;4;19.67;2
319;-3.46;-26.10;0.17;-102;-770;5;19.61;2
320;-3.49;-26.10;0.27;-103;-770;8;19.54;2
321;-3.46;-26.14;0.20;-102;-771;6;19.93;2
322;-3.63;-26.07;0.17;-107;-769;5;19.54;2
323;-3.42;-26.34;0.17;-101;-777;5;19.87;2
324;-3.42;-26.07;0.17;-101;-769;5;19.80;2
325;-3.42;-26.14;0.20;-101;-771;6;19.67;2
326;-3.32;-26.24;0.17;-98;-774;5;19.87;2
327;-3.46;-26.24;0.20;-102;-774;6;19.47;2
328;-3.53;-26.03;0.24;-104;-768;7;19.87;2
329;-3.53;-26.07;0.14;-104;-769;4;19.74;2
330;-3.42;-26.14;0.14;-101;-771;4;19.87;2
331;-3.59;-26.20;0.17;-106;-773;5;19.87;2
332;-3.46;-26.10;0.17;-102;-770;5;19.54;2
333;-3.42;-26.07;0.10;-101;-769;3;19.74;2
334;-3.59;-26.14;0.17;-106;-771;5;19.74;2
335;-3.53;-26.00;0.27;-104;-767;8;19.47;2
336;-3.69;-26.07;0.10;-109;-769;3;19.74;2
337;-3.53;-26.17;0.17;-104;-772;5;19.87;2
338;-3.39;-26.07;0.14;-100;-769;4;19.67;2
339;-3.59;-26.10;0.20;-106;-770;6;19.54;2
340;-3.53;-26.24;0.17;-104;-774;5;19.93;2
341;-3.46;-26.14;0.27;-102;-771;8;19.80;2
342;-3.53;-26.10;0.17;-104;-770;5;19.87;2
343;-3.49;-26.31;0.20;-103;-776;6;19.74;2
344;-3.53;-26.10;0.10;-104;-770;3;20.13;2
345;-3.53;-26.07;0.17;-104;-769;5;19.87;2
346;-3.59;-26.14;0.14;-106;-771;4;19.61;2
347;-3.46;-26.10;0.17;-102;-770;5;19.54;2
348;-3.46;-26.14;0.14;-102;-771;4;19.93;2
349;-3.63;-26.14;0.17;-107;-771;5;20.00;2
350;-3.59;-25.97;0.17;-106;-766;5;19.61;2
351;-3.63;-26.14;0.17;-107;-771;5;19.54;2
352;-3.49;-26.07;0.20;-103;-769;6;19.74;2
353;-3.56;-26.00;0.20;-105;-767;6;19.67;2
354;-3.56;-26.10;0.27;-105;-770;8;19.54;2
355;-3.59;-26.14;0.27;-106;-771;8;20.00;2
356;-3.53;-26.10;0.17;-104;-770;5;19.74;2
357;-3.49;-26.24;0.27;-103;-774;8;19.41;2
358;-3.53;-26.20;0.20;-104;-773;6;19.74;2
359;-3.56;-26.10;0.17;-105;-770;5;19.74;2
360;-3.49;-26.14;0.20;-103;-771;6;19.54;2
361;-3.49;-26.20;0.14;-103;-773;4;19.54;2
362;-3.46;-26.17;0.14;-102;-772;4;19.74;2
363;-3.53;-26.07;0.24;-104;-769;7;19.74;2
364;-3.49;-26.10;0.10;-103;-770;3;19.54;2
365;-3.42;-26.10;0.20;-101;-770;6;19.61;2
366;-3.42;-26.07;0.20;-101;-769;6;19.74;2
367;-3.49;-26.07;0.14;-103;-769;4;19.80;2
368;-3.49;-26.10;0.20;-103;-770;6;19.54;2
369;-3.53;-26.24;0.20;-104;-774;6;19.61;2
370;-3.53;-26.07;0.17;-104;-769;5;19.67;2
371;-3.53;-26.00;0.20;-104;-767;6;19.74;2
372;-3.46;-26.14;0.17;-102;-771;5;19.80;2
373;-3.49;-26.20;0.24;-103;-773;7;19.80;2
374;-3.59;-26.14;0.14;-106;-771;4;19.47;2
375;-3.49;-26.03;0.20;-103;-768;6;19.80;2
376;-3.53;-26.17;0.24;-104;-772;7;19.67;2
377;-3.53;-26.20;0.20;-104;-773;6;19.67;2
378;-3.42;-26.10;0.17;-101;-770;5;19.61;2
379;-3.59;-26.14;0.20;-106;-771;6;19.80;2
380;-3.42;-26.17;0.27;-101;-772;8;19.74;2
381;-3.63;-26.00;0.20;-107;-767;6;19.80;2
382;-3.53;-26.20;0.14;-104;-773;4;19.93;2
383;-3.69;-26.07;0.24;-109;-769;7;19.47;2
384;-3.42;-26.03;0.17;-101;-768;5;19.80;2
385;-3.46;-26.10;0.17;-102;-770;5;19.80;2
386;-3.53;-26.20;0.20;-104;-773;6;19.61;2
387;-3.56;-26.03;0.24;-105;-768;7;19.54;2
388;-3.49;-26.07;0.10;-103;-769;3;19.80;2
389;-3.56;-26.14;0.20;-105;-771;6;19.67;2
390;-3.63;-26.20;0.20;-107;-773;6;20.07;2
391;-3.53;-26.14;0.24;-104;-771;7;19.74;2
392;-3.49;-26.17;0.17;-103;-772;5;19.54;2
393;-3.46;-26.10;0.24;-102;-770;7;19.74;2
394;-3.66;-26.07;0.20;-108;-769;6;19.67;2
395;-3.53;-26.20;0.20;-104;-773;6;19.80;2
396;-3.56;-26.03;0.20;-105;-768;6;19.74;2
397;-3.56;-26.00;0.17;-105;-767;5;19.80;2
398;-3.39;-25.97;0.20;-100;-766;6;19.67;2
399;-3.49;-26.34;0.24;-103;-777;7;19.54;2
400;-3.59;-26.17;0.20;-106;-772;6;20.07;2
401;-3.59;-26.17;0.24;-106;-772;7;19.80;2
402;-3.59;-26.20;0.17;-106;-773;5;19.74;2
403;-3.36;-26.07;0.24;-99;-769;7;19.87;2
404;-3.59;-26.17;0.17;-106;-772;5;19.61;2
405;-3.39;-26.10;0.14;-100;-770;4;19.80;2
406;-3.66;-26.20;0.17;-108;-773;5;19.74;2
407;-3.53;-26.14;0.17;-104;-771;5;19.61;2
408;-3.46;-26.10;0.17;-102;-770;5;19.61;2
409;-3.53;-26.10;0.17;-104;-770;5;19.87;2
410;-3.39;-26.14;0.27;-100;-771;8;19.93;2
411;-3.49;-26.17;0.20;-103;-772;6;19.87;2
412;-3.49;-26.14;0.07;-103;-771;2;19.67;2
413;-3.49;-26.00;0.17;-103;-767;5;19.93;2
414;-3.56;-26.27;0.14;-105;-775;4;19.67;2
415;-3.56;-26.17;0.14;-105;-772;4;19.80;2
416;-3.49;-26.10;0.17;-103;-770;5;19.54;2
417;-3.49;-26.27;0.14;-103;-775;4;19.61;2
418;-3.49;-26.17;0.17;-103;-772;5;19.61;2
419;-3.49;-26.07;0.20;-103;-769;6;19.67;2
420;-3.53;-26.10;0.20;-104;-770;6;19.80;2
421;-3.56;-26.00;0.17;-105;-767;5;19.93;2
422;-3.49;-26.00;0.10;-103;-767;3;19.87;2
423;-3.42;-26.14;0.20;-101;-771;6;19.54;2
424;-3.46;-26.14;0.17;-102;-771;5;19.74;2
425;-3.56;-26.07;0.17;-105;-769;5;19.41;2
426;-3.49;-26.17;0.14;-103;-772;4;19.67;2
427;-3.46;-26.17;0.20;-102;-772;6;19.74;2
428;-3.63;-26.03;0.20;-107;-768;6;19.67;2
429;-3.56;-26.10;0.17;-105;-770;5;19.74;2
430;-3.49;-26.14;0.20;-103;-771;6;19.87;2
431;-3.56;-26.03;0.20;-105;-768;6;19.67;2
432;-3.63;-26.07;0.17;-107;-769;5;19.80;2
433;-3.49;-25.97;0.20;-103;-766;6;20.00;2
434;-3.39;-25.97;0.14;-100;-766;4;19.54;2
435;-3.53;-26.10;0.14;-104;-770;4;19.80;2
436;-3.53;-26.17;0.17;-104;-772;5;19.80;2
437;-3.56;-26.07;0.17;-105;-769;5;19.67;2
438;-3.49;-26.20;0.17;-103;-773;5;20.00;2
439;-3.49;-26.31;0.20;-103;-776;6;19.93;2
440;-3.63;-26.10;0.27;-107;-770;8;19.93;2
441;-3.53;-26.20;0.20;-104;-773;6;19.54;2
442;-3.66;-26.10;0.14;-108;-770;4;19.47;2
443;-3.49;-26.14;0.10;-103;-771;3;19.74;2
444;-3.53;-26.27;0.27;-104;-775;8;19.80;2
445;-3.53;-26.07;0.20;-104;-769;6;19.93;2
446;-3.53;-26.00;0.20;-104;-767;6;20.13;2
447;-3.56;-26.17;0.10;-105;-772;3;19.54;2
448;-3.56;-26.03;0.14;-105;-768;4;19.74;2
449;-3.53;-26.00;0.17;-104;-767;5;19.61;2
450;-3.49;-26.17;0.17;-103;-772;5;19.80;2
451;-3.49;-26.03;0.14;-103;-768;4;19.80;2
452;-3.42;-26.20;0.20;-101;-773;6;19.80;2
453;-3.56;-26.10;0.24;-105;-770;7;19.87;2
454;-3.36;-26.07;0.20;-99;-769;6;19.74;2
455;-3.59;-26.20;0.17;-106;-773;5;19.87;2
456;-3.59;-26.03;0.14;-106;-768;4;19.74;2
457;-3.42;-26.07;0.17;-101;-769;5;19.67;2
