Date;30.10.2025
Time;17.18.02
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
88;0.07;-0.24;-0.10;2;-7;-3;19.74;2
89;0.03;-0.47;-0.10;1;-14;-3;19.47;2
90;0.10;-0.24;-0.10;3;-7;-3;19.41;2
91;0.07;-0.37;-0.14;2;-11;-4;19.67;2
92;0.03;-0.20;-0.07;1;-6;-2;19.61;2
93;0.07;-0.31;-0.07;2;-9;-2;19.47;2
94;0.07;-0.17;-0.10;2;-5;-3;19.41;2
95;0.14;-0.37;-0.10;4;-11;-3;19.61;2
96;0.07;-0.14;-0.10;2;-4;-3;19.80;2
97;0.14;-0.34;-0.10;4;-10;-3;19.61;2
98;0.10;-0.31;-0.10;3;-9;-3;19.67;2
99;0.10;-0.31;-0.10;3;-9;-3;19.61;2
100;0.07;-0.24;-0.03;2;-7;-1;19.80;2
101;0.10;-0.31;-0.10;3;-9;-3;19.54;2
102;0.14;-0.31;-0.03;4;-9;-1;19.54;2
103;0.14;-0.31;-0.17;4;-9;-5;19.54;2
104;0.07;-0.27;-0.10;2;-8;-3;19.87;2
105;0.03;-0.24;-0.07;1;-7;-2;19.74;2
106;0.07;-0.31;0.00;2;-9;0;19.47;2
107;0.14;-0.10;-0.03;4;-3;-1;19.61;2
108;0.17;-0.27;-0.03;5;-8;-1;19.87;2
109;0.17;-0.27;-0.10;5;-8;-3;19.61;2
110;0.24;-0.34;-0.10;7;-10;-3;19.67;2
111;0.03;-0.14;-0.07;1;-4;-2;19.74;2
112;0.37;-0.27;-0.10;11;-8;-3;19.61;2
113;0.07;-0.31;-0.10;2;-9;-3;19.34;2
114;0.03;-0.34;-0.07;1;-10;-2;19.54;2
115;0.07;-0.31;-0.07;2;-9;-2;19.80;2
116;0.31;-0.27;-0.07;9;-8;-2;19.41;2
117;0.14;-0.24;0.00;4;-7;0;19.41;2
118;0.10;-0.31;-0.14;3;-9;-4;19.74;2
119;0.24;-0.20;-0.07;7;-6;-2;19.54;2
120;-0.07;-0.34;-0.14;-2;-10;-4;19.41;2
121;0.24;-0.27;-0.07;7;-8;-2;19.74;2
122;0.20;-0.34;-0.03;6;-10;-1;19.34;2
123;0.07;-0.27;-0.03;2;-8;-1;19.34;2
124;0.10;-0.31;-0.10;3;-9;-3;19.74;2
125;0.03;-0.34;-0.14;1;-10;-4;19.47;2
126;0.10;-0.47;-0.03;3;-14;-1;19.61;2
127;0.14;-0.27;-0.03;4;-8;-1;19.54;2
128;0.14;-0.34;-0.03;4;-10;-1;19.47;2
129;0.20;-0.17;-0.07;6;-5;-2;19.54;2
130;0.07;-0.20;-0.07;2;-6;-2;19.34;2
131;0.14;-0.14;-0.03;4;-4;-1;19.61;2
132;0.00;-0.14;-0.07;0;-4;-2;19.74;2
133;-0.03;-0.41;-0.03;-1;-12;-1;19.47;2
134;0.14;-0.20;-0.03;4;-6;-1;19.54;2
135;-0.03;-0.24;-0.10;-1;-7;-3;19.41;2
136;0.07;-0.20;-0.14;2;-6;-4;19.54;2
137;0.07;-0.31;0.00;2;-9;0;19.54;2
138;0.17;-0.27;-0.14;5;-8;-4;19.54;2
139;0.07;-0.37;-0.07;2;-11;-2;19.54;2
140;0.07;-0.34;-0.07;2;-10;-2;19.67;2
141;0.10;-0.37;-0.07;3;-11;-2;19.47;2
142;0.14;-0.34;-0.14;4;-10;-4;19.54;2
143;0.14;-0.34;-0.03;4;-10;-1;19.34;2
144;0.10;-0.24;-0.07;3;-7;-2;19.67;2
145;0.07;-0.31;-0.03;2;-9;-1;19.61;2
146;0.07;-0.20;-0.03;2;-6;-1;19.67;2
147;0.10;-0.27;-0.07;3;-8;-2;19.80;2
148;0.20;-0.34;-0.07;6;-10;-2;19.54;2
149;0.17;-0.27;-0.07;5;-8;-2;19.61;2
150;0.14;-0.37;-0.03;4;-11;-1;19.54;2
151;0.10;-0.34;0.00;3;-10;0;19.41;2
152;0.10;-0.34;-0.07;3;-10;-2;19.61;2
153;0.07;-0.31;-0.07;2;-9;-2;19.93;2
154;0.14;-0.47;-0.07;4;-14;-2;19.41;2
155;0.14;-0.20;-0.07;4;-6;-2;19.61;2
156;0.10;-0.20;-0.07;3;-6;-2;19.74;2
157;0.10;-0.17;-0.03;3;-5;-1;19.54;2
158;0.10;-0.27;-0.10;3;-8;-3;19.80;2
159;0.10;-0.14;-0.03;3;-4;-1;19.41;2
160;0.07;-0.27;0.00;2;-8;0;19.61;2
161;-0.07;-0.24;0.00;-2;-7;0;19.41;2
162;0.07;-0.31;-0.14;2;-9;-4;19.87;2
163;0.07;-0.44;-0.10;2;-13;-3;19.61;2
164;0.07;-0.24;-0.10;2;-7;-3;19.34;2
165;0.27;-0.17;-0.14;8;-5;-4;19.54;2
166;0.17;-0.27;-0.14;5;-8;-4;19.67;2
167;0.14;-0.27;-0.07;4;-8;-2;19.61;2
168;0.07;-0.24;0.00;2;-7;0;19.61;2
169;0.17;-0.31;-0.07;5;-9;-2;19.87;2
170;0.10;-0.34;-0.14;3;-10;-4;19.61;2
171;0.10;-0.24;-0.14;3;-7;-4;19.87;2
172;0.17;-0.31;-0.14;5;-9;-4;19.61;2
173;0.20;-0.37;-0.03;6;-11;-1;19.61;2
174;0.20;-0.34;-0.03;6;-10;-1;19.67;2
175;0.17;-0.27;-0.07;5;-8;-2;19.54;2
176;0.07;-0.27;-0.07;2;-8;-2;19.80;2
177;0.10;-0.20;-0.07;3;-6;-2;19.54;2
178;-0.07;-0.20;0.03;-2;-6;1;19.80;2
179;0.24;-0.37;-0.14;7;-11;-4;19.54;2
180;0.10;-0.17;0.00;3;-5;0;19.74;2
181;0.10;-0.31;-0.14;3;-9;-4;19.47;2
182;0.00;-0.24;-0.03;0;-7;-1;19.67;2
183;0.03;-0.24;-0.07;1;-7;-2;19.67;2
184;0.10;-0.44;-0.03;3;-13;-1;19.54;2
185;0.03;-0.20;-0.07;1;-6;-2;19.61;2
186;-0.03;-0.24;-0.07;-1;-7;-2;19.54;2
187;0.17;-0.31;-0.14;5;-9;-4;19.74;2
188;0.10;-0.24;0.00;3;-7;0;19.87;2
189;0.17;-0.44;-0.10;5;-13;-3;19.61;2
190;0.24;-0.44;-0.03;7;-13;-1;19.41;2
191;0.14;-0.44;0.00;4;-13;0;19.54;2
192;0.14;-0.34;-0.17;4;-10;-5;19.80;2
193;0.07;-0.37;0.00;2;-11;0;19.80;2
194;0.17;-0.31;-0.07;5;-9;-2;19.54;2
195;0.14;-0.27;-0.10;4;-8;-3;19.74;2
196;0.03;-0.31;-0.10;1;-9;-3;19.74;2
197;0.07;-0.10;-0.10;2;-3;-3;19.54;2
198;0.07;-0.34;-0.10;2;-10;-3;19.61;2
199;0.07;-0.47;-0.07;2;-14;-2;19.61;2
200;0.03;-0.37;-0.07;1;-11;-2;19.41;2
201;0.14;-0.34;-0.07;4;-10;-2;19.47;2
202;0.24;-0.37;0.03;7;-11;1;19.47;2
203;0.07;-0.31;-0.10;2;-9;-3;19.80;2
204;0.17;-0.31;-0.03;5;-9;-1;19.47;2
205;0.07;-0.14;0.00;2;-4;0;19.67;2
206;-0.07;-0.20;-0.07;-2;-6;-2;19.54;2
207;0.03;-0.20;-0.03;1;-6;-1;19.47;2
208;0.10;-0.37;-0.10;3;-11;-3;19.80;2
209;0.20;-0.31;-0.14;6;-9;-4;19.74;2
210;0.07;-0.31;-0.10;2;-9;-3;19.54;2
211;0.00;-0.24;-0.03;0;-7;-1;19.61;2
212;0.10;-0.20;-0.07;3;-6;-2;19.54;2
213;0.20;-0.24;-0.10;6;-7;-3;19.74;2
214;0.14;-0.34;-0.07;4;-10;-2;19.74;2
215;0.17;-0.27;-0.03;5;-8;-1;19.80;2
216;0.10;-0.20;-0.10;3;-6;-3;19.67;2
217;0.00;-0.34;-0.07;0;-10;-2;19.80;2
218;0.07;-0.27;-0.07;2;-8;-2;19.74;2
219;0.14;-0.20;-0.10;4;-6;-3;19.67;2
220;0.10;-0.24;-0.07;3;-7;-2;19.47;2
221;0.14;-0.31;-0.14;4;-9;-4;19.74;2
222;0.07;-0.31;0.00;2;-9;0;19.67;2
223;0.10;-0.31;-0.07;3;-9;-2;19.54;2
224;0.00;-0.27;-0.07;0;-8;-2;19.74;2
225;0.03;-0.24;-0.07;1;-7;-2;19.47;2
226;0.14;-0.37;-0.07;4;-11;-2;19.74;2
227;0.24;-0.17;0.00;7;-5;0;19.67;2
228;0.00;-0.20;0.00;0;-6;0;19.54;2
229;0.31;-0.34;-0.07;9;-10;-2;19.80;2
230;0.20;-0.31;-0.10;6;-9;-3;19.54;2
231;0.10;-0.31;-0.07;3;-9;-2;19.67;2
232;0.07;-0.20;-0.10;2;-6;-3;19.54;2
233;0.07;-0.17;-0.03;2;-5;-1;19.41;2
234;0.03;-0.24;-0.03;1;-7;-1;19.54;2
235;0.10;-0.27;-0.10;3;-8;-3;19.54;2
236;0.10;-0.34;-0.14;3;-10;-4;19.54;2
237;0.14;-0.17;-0.07;4;-5;-2;19.54;2
238;0.07;-0.27;-0.07;2;-8;-2;19.61;2
239;0.10;-0.17;-0.14;3;-5;-4;19.74;2
240;0.10;-0.34;-0.07;3;-10;-2;19.93;2
241;0.27;-0.31;-0.03;8;-9;-1;19.67;2
242;0.17;-0.44;0.03;5;-13;1;19.80;2
243;0.00;-0.34;-0.07;0;-10;-2;19.47;2
244;0.17;-0.20;-0.10;5;-6;-3;19.54;2
245;0.07;-0.31;-0.07;2;-9;-2;19.34;2
246;0.00;-0.20;-0.07;0;-6;-2;19.67;2
247;0.07;-0.24;-0.07;2;-7;-2;19.47;2
248;0.14;-0.24;-0.10;4;-7;-3;19.34;2
249;0.07;-0.27;0.00;2;-8;0;19.61;2
250;0.10;-0.34;-0.10;3;-10;-3;19.61;2
251;0.10;-0.14;-0.10;3;-4;-3;19.61;2
252;0.17;-0.34;-0.07;5;-10;-2;19.74;2
253;0.03;-0.34;-0.07;1;-10;-2;19.41;2
254;0.17;-0.27;-0.14;5;-8;-4;19.47;2
255;0.20;-0.24;-0.10;6;-7;-3;19.47;2
256;-0.03;-0.27;-0.10;-1;-8;-3;19.74;2
257;0.00;-0.24;-0.07;0;-7;-2;19.47;2
258;0.10;-0.34;-0.14;3;-10;-4;19.80;2
259;0.17;-0.20;-0.07;5;-6;-2;19.80;2
260;0.03;-0.27;0.00;1;-8;0;19.47;2
261;0.20;-0.41;0.00;6;-12;0;19.74;2
262;-0.07;-0.31;0.00;-2;-9;0;19.61;2
263;0.07;-0.31;-0.17;2;-9;-5;19.47;2
264;0.03;-0.27;-0.07;1;-8;-2;19.61;2
265;0.03;-0.27;-0.10;1;-8;-3;19.41;2
266;-0.03;-0.31;0.00;-1;-9;0;19.54;2
267;0.10;-0.34;-0.07;3;-10;-2;19.61;2
268;0.10;-0.34;-0.17;3;-10;-5;19.54;2
269;0.14;-0.34;-0.07;4;-10;-2;19.61;2
270;0.20;-0.34;-0.07;6;-10;-2;19.74;2
271;-0.07;-0.31;0.03;-2;-9;1;19.47;2
272;0.10;-0.31;-0.07;3;-9;-2;19.67;2
273;0.00;-0.24;-0.07;0;-7;-2;19.74;2
274;0.03;-0.24;-0.10;1;-7;-3;19.61;2
275;0.00;-0.27;-0.07;0;-8;-2;19.41;2
276;0.24;-0.31;-0.10;7;-9;-3;19.54;2
277;-0.03;-0.17;-0.07;-1;-5;-2;19.61;2
278;0.03;-0.37;-0.10;1;-11;-3;19.74;2
279;0.17;-0.31;0.00;5;-9;0;19.54;2
280;0.00;-0.31;-0.07;0;-9;-2;19.61;2
281;0.10;-0.34;-0.07;3;-10;-2;19.41;2
282;0.24;-0.34;-0.07;7;-10;-2;19.41;2
283;0.10;-0.24;-0.14;3;-7;-4;19.28;2
284;0.03;-0.31;-0.07;1;-9;-2;19.54;2
285;-0.07;-0.17;-0.07;-2;-5;-2;19.74;2
286;0.10;-0.24;-0.10;3;-7;-3;19.47;2
287;0.10;-0.17;0.00;3;-5;0;19.47;2
288;0.17;-0.27;-0.07;5;-8;-2;19.74;2
289;0.14;-0.34;-0.10;4;-10;-3;19.34;2
290;0.17;-0.24;-0.03;5;-7;-1;19.67;2
291;0.07;-0.27;0.00;2;-8;0;19.34;2
292;0.17;-0.41;-0.07;5;-12;-2;19.54;2
293;0.10;-0.41;-0.03;3;-12;-1;19.74;2
294;0.20;-0.20;-0.14;6;-6;-4;19.41;2
295;0.14;-0.27;-0.03;4;-8;-1;19.74;2
296;0.00;-0.17;0.00;0;-5;0;19.41;2
297;0.07;-0.20;-0.03;2;-6;-1;19.41;2
298;0.07;-0.34;-0.07;2;-10;-2;19.61;2
299;0.20;-0.31;-0.10;6;-9;-3;19.61;2
300;0.10;-0.41;-0.07;3;-12;-2;19.54;2
301;0.17;-0.41;-0.07;5;-12;-2;19.47;2
302;0.10;-0.17;-0.14;3;-5;-4;19.54;2
303;0.14;-0.27;-0.07;4;-8;-2;19.54;2
304;-0.03;-0.37;-0.10;-1;-11;-3;19.67;2
305;0.10;-0.37;-0.07;3;-11;-2;19.74;2
306;0.00;-0.31;-0.10;0;-9;-3;19.67;2
307;0.03;-0.24;-0.07;1;-7;-2;19.74;2
308;0.14;-0.31;-0.07;4;-9;-2;19.28;2
309;0.07;-0.14;-0.10;2;-4;-3;19.61;2
310;0.07;-0.17;0.03;2;-5;1;19.41;2
311;0.10;-0.34;-0.14;3;-10;-4;19.61;2
312;0.17;-0.31;-0.07;5;-9;-2;19.54;2
313;0.00;-0.34;-0.07;0;-10;-2;19.54;2
314;-0.03;-0.27;-0.07;-1;-8;-2;19.61;2
315;0.07;-0.24;-0.07;2;-7;-2;19.61;2
316;0.10;-0.31;0.03;3;-9;1;19.61;2
317;0.10;-0.27;-0.07;3;-8;-2;19.74;2
318;0.07;-0.20;-0.10;2;-6;-3;19.47;2
319;0.17;-0.34;-0.03;5;-10;-1;19.61;2
320;0.14;-0.31;0.03;4;-9;1;19.67;2
321;0.17;-0.24;-0.07;5;-7;-2;19.61;2
322;-0.07;-0.27;-0.07;-2;-8;-2;19.54;2
323;0.07;-0.44;-0.07;2;-13;-2;19.61;2
324;0.03;-0.27;0.00;1;-8;0;19.80;2
325;-0.03;-0.41;-0.07;-1;-12;-2;19.87;2
326;0.00;-0.37;-0.07;0;-11;-2;19.93;2
327;0.17;-0.20;-0.10;5;-6;-3;19.67;2
328;0.14;-0.27;-0.10;4;-8;-3;19.54;2
329;0.03;-0.20;-0.10;1;-6;-3;19.54;2
330;0.27;-0.37;0.00;8;-11;0;19.74;2
331;0.10;-0.24;-0.17;3;-7;-5;19.54;2
332;0.07;-0.27;0.00;2;-8;0;19.54;2
333;0.07;-0.24;-0.07;2;-7;-2;19.67;2
334;0.14;-0.17;-0.03;4;-5;-1;19.61;2
335;0.03;-0.31;-0.03;1;-9;-1;19.54;2
336;0.10;-0.27;-0.03;3;-8;-1;19.41;2
337;0.07;-0.24;-0.14;2;-7;-4;19.61;2
338;0.07;-0.24;-0.07;2;-7;-2;19.74;2
339;0.03;-0.17;-0.07;1;-5;-2;19.67;2
340;0.03;-0.20;-0.10;1;-6;-3;19.47;2
341;0.03;-0.34;-0.14;1;-10;-4;19.54;2
342;0.14;-0.34;-0.10;4;-10;-3;19.74;2
343;0.14;-0.31;-0.07;4;-9;-2;19.61;2
344;0.07;-0.41;-0.10;2;-12;-3;19.54;2
345;-0.10;-0.34;-0.17;-3;-10;-5;19.80;2
346;0.14;-0.24;-0.10;4;-7;-3;19.61;2
347;0.07;-0.24;-0.10;2;-7;-3;19.47;2
348;0.14;-0.31;-0.10;4;-9;-3;19.34;2
349;0.07;-0.31;-0.10;2;-9;-3;19.80;2
350;0.20;-0.34;0.00;6;-10;0;19.80;2
351;0.07;-0.37;-0.17;2;-11;-5;19.67;2
352;0.14;-0.24;-0.07;4;-7;-2;19.47;2
353;0.10;-0.41;-0.10;3;-12;-3;19.54;2
354;0.07;-0.27;-0.10;2;-8;-3;19.74;2
355;0.20;-0.27;-0.03;6;-8;-1;19.34;2
356;0.07;-0.41;-0.03;2;-12;-1;19.54;2
357;0.20;-0.24;-0.10;6;-7;-3;19.34;2
358;0.10;-0.31;-0.07;3;-9;-2;19.54;2
359;-0.03;-0.27;-0.07;-1;-8;-2;19.61;2
360;0.17;-0.27;-0.10;5;-8;-3;19.67;2
361;0.17;-0.31;-0.03;5;-9;-1;19.67;2
362;-0.03;-0.37;-0.07;-1;-11;-2;19.93;2
363;0.07;-0.24;-0.07;2;-7;-2;19.47;2
364;0.00;-0.27;-0.03;0;-8;-1;19.47;2
365;0.17;-0.20;-0.07;5;-6;-2;19.47;2
366;-0.10;-0.20;0.00;-3;-6;0;19.61;2
367;0.17;-0.31;-0.07;5;-9;-2;19.54;2
368;0.03;-0.34;-0.07;1;-10;-2;19.80;2
369;0.07;-0.27;-0.03;2;-8;-1;19.54;2
370;0.00;-0.34;-0.10;0;-10;-3;19.61;2
371;0.14;-0.34;0.00;4;-10;0;19.80;2
372;0.14;-0.31;-0.10;4;-9;-3;19.61;2
373;0.03;-0.24;-0.07;1;-7;-2;19.74;2
374;0.20;-0.34;-0.03;6;-10;-1;19.67;2
375;0.10;-0.44;-0.07;3;-13;-2;19.74;2
376;0.07;-0.20;-0.07;2;-6;-2;19.61;2
377;0.07;-0.20;-0.07;2;-6;-2;19.67;2
378;0.10;-0.41;-0.07;3;-12;-2;19.41;2
379;0.07;-0.31;-0.07;2;-9;-2;19.61;2
380;0.10;-0.47;-0.07;3;-14;-2;19.28;2
381;0.20;-0.34;-0.14;6;-10;-4;19.80;2
382;0.17;-0.27;-0.07;5;-8;-2;19.61;2
383;0.17;-0.20;-0.03;5;-6;-1;19.41;2
384;0.10;-0.27;-0.07;3;-8;-2;19.47;2
385;0.07;-0.17;-0.07;2;-5;-2;19.47;2
386;0.07;-0.20;0.00;2;-6;0;19.67;2
387;0.20;-0.24;-0.10;6;-7;-3;19.41;2
388;0.20;-0.14;-0.07;6;-4;-2;19.74;2
389;0.10;-0.34;-0.07;3;-10;-2;19.61;2
390;0.24;-0.34;-0.03;7;-10;-1;19.74;2
391;0.10;-0.44;-0.07;3;-13;-2;19.74;2
392;0.24;-0.24;-0.03;7;-7;-1;19.47;2
393;0.03;-0.27;-0.17;1;-8;-5;19.41;2
394;0.27;-0.27;-0.03;8;-8;-1;19.61;2
395;0.14;-0.34;-0.03;4;-10;-1;19.74;2
396;0.17;-0.24;-0.03;5;-7;-1;19.41;2
397;0.24;-0.34;-0.10;7;-10;-3;19.34;2
398;-0.07;-0.17;0.00;-2;-5;0;19.67;2
399;0.10;-0.20;-0.10;3;-6;-3;19.61;2
400;0.24;-0.41;-0.07;7;-12;-2;19.80;2
401;0.10;-0.34;-0.07;3;-10;-2;19.47;2
402;0.20;-0.34;-0.10;6;-10;-3;19.61;2
403;0.17;-0.31;-0.07;5;-9;-2;19.47;2
404;0.10;-0.31;-0.14;3;-9;-4;19.61;2
405;-0.03;-0.27;-0.07;-1;-8;-2;19.47;2
406;0.14;-0.27;-0.03;4;-8;-1;19.61;2
407;0.10;-0.24;-0.07;3;-7;-2;19.74;2
408;0.17;-0.24;-0.10;5;-7;-3;19.47;2
409;0.20;-0.20;0.00;6;-6;0;19.61;2
410;0.14;-0.37;-0.07;4;-11;-2;19.54;2
411;0.03;-0.24;-0.07;1;-7;-2;19.47;2
412;0.10;-0.14;-0.10;3;-4;-3;19.34;2
413;0.10;-0.10;-0.03;3;-3;-1;19.47;2
414;0.10;-0.24;-0.07;3;-7;-2;19.74;2
415;0.14;-0.34;-0.07;4;-10;-2;19.47;2
416;0.07;-0.20;-0.07;2;-6;-2;19.67;2
417;0.03;-0.24;-0.07;1;-7;-2;19.93;2
418;0.07;-0.37;0.00;2;-11;0;19.80;2
419;0.17;-0.27;-0.17;5;-8;-5;19.80;2
420;0.17;-0.20;0.00;5;-6;0;19.61;2
421;0.10;-0.17;-0.10;3;-5;-3;19.47;2
422;0.07;-0.27;-0.07;2;-8;-2;19.61;2
423;0.17;-0.17;-0.07;5;-5;-2;19.54;2
424;0.07;-0.17;-0.03;2;-5;-1;19.47;2
425;0.17;-0.44;-0.07;5;-13;-2;19.74;2
426;0.14;-0.31;-0.07;4;-9;-2;19.47;2
427;0.17;-0.37;-0.07;5;-11;-2;19.61;2
428;-0.10;-0.34;-0.07;-3;-10;-2;19.54;2
429;0.03;-0.37;-0.03;1;-11;-1;19.67;2
430;0.17;-0.44;-0.07;5;-13;-2;19.54;2
431;0.14;-0.17;-0.14;4;-5;-4;19.47;2
432;-0.03;-0.47;-0.03;-1;-14;-1;19.61;2
433;0.07;-0.14;-0.10;2;-4;-3;19.54;2
434;0.10;-0.47;-0.07;3;-14;-2;19.54;2
435;0.07;-0.24;0.00;2;-7;0;19.74;2
436;0.14;-0.20;-0.07;4;-6;-2;19.74;2
437;0.14;-0.24;-0.03;4;-7;-1;19.61;2
438;0.17;-0.34;-0.07;5;-10;-2;19.61;2
439;0.07;-0.58;-0.03;2;-17;-1;19.34;2
440;0.10;-0.41;-0.07;3;-12;-2;19.61;2
441;-0.03;-0.41;-0.07;-1;-12;-2;19.61;2
442;0.17;-0.34;-0.07;5;-10;-2;19.54;2
443;0.10;-0.27;0.03;3;-8;1;19.54;2
444;0.03;-0.31;-0.10;1;-9;-3;19.61;2
445;0.07;-0.17;-0.07;2;-5;-2;19.74;2
446;0.07;-0.27;-0.03;2;-8;-1;19.61;2
447;0.03;-0.31;-0.10;1;-9;-3;19.74;2
448;0.00;-0.31;0.00;0;-9;0;19.54;2
449;0.07;-0.24;-0.17;2;-7;-5;19.87;2
450;0.14;-0.27;-0.03;4;-8;-1;19.54;2
451;0.03;-0.20;-0.07;1;-6;-2;19.54;2
452;0.27;-0.27;-0.10;8;-8;-3;19.47;2
453;-0.03;-0.34;-0.07;-1;-10;-2;19.74;2
454;0.14;-0.27;-0.07;4;-8;-2;19.61;2
455;-0.03;-0.24;-0.03;-1;-7;-1;19.61;2
456;0.24;-0.24;-0.07;7;-7;-2;19.80;2
457;0.00;-0.24;-0.07;0;-7;-2;19.41;2
458;0.20;-0.27;-0.10;6;-8;-3;19.61;2
459;0.03;-0.41;0.00;1;-12;0;19.54;2
