Date;30.10.2025
Time;17.15.20
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
66;0.10;-0.54;-0.10;3;-16;-3;19.54;2
67;0.10;-0.54;-0.14;3;-16;-4;19.54;2
68;0.14;-0.61;0.00;4;-18;0;19.54;2
69;0.03;-0.51;-0.14;1;-15;-4;19.67;2
70;0.07;-0.58;-0.07;2;-17;-2;19.54;2
71;0.00;-0.61;0.00;0;-18;0;19.47;2
72;0.10;-0.44;-0.10;3;-13;-3;19.74;2
73;0.07;-0.54;-0.14;2;-16;-4;19.54;2
74;0.14;-0.44;-0.14;4;-13;-4;19.67;2
75;0.20;-0.47;-0.14;6;-14;-4;19.41;2
76;0.07;-0.44;-0.14;2;-13;-4;19.61;2
77;0.14;-0.58;-0.10;4;-17;-3;19.93;2
78;0.03;-0.54;-0.07;1;-16;-2;19.61;2
79;0.17;-0.61;-0.07;5;-18;-2;19.61;2
80;0.14;-0.61;-0.07;4;-18;-2;19.80;2
81;0.10;-0.68;-0.10;3;-20;-3;19.61;2
82;0.17;-0.51;-0.10;5;-15;-3;19.74;2
83;0.14;-0.54;-0.17;4;-16;-5;19.54;2
84;0.24;-0.64;-0.07;7;-19;-2;19.61;2
85;0.03;-0.58;-0.07;1;-17;-2;19.80;2
86;0.10;-0.37;-0.07;3;-11;-2;19.61;2
87;0.03;-0.64;0.00;1;-19;0;19.54;2
88;0.10;-0.47;-0.03;3;-14;-1;19.74;2
89;0.00;-0.54;-0.03;0;-16;-1;19.47;2
90;0.14;-0.54;-0.03;4;-16;-1;19.54;2
91;0.17;-0.54;0.00;5;-16;0;19.61;2
92;0.07;-0.51;-0.03;2;-15;-1;19.54;2
93;0.10;-0.37;-0.07;3;-11;-2;19.74;2
94;0.17;-0.51;-0.07;5;-15;-2;19.47;2
95;0.24;-0.47;-0.10;7;-14;-3;19.54;2
96;0.10;-0.58;-0.07;3;-17;-2;19.41;2
97;0.10;-0.58;-0.07;3;-17;-2;19.93;2
98;0.14;-0.58;-0.07;4;-17;-2;19.54;2
99;0.14;-0.58;-0.07;4;-17;-2;19.54;2
100;0.10;-0.61;-0.07;3;-18;-2;19.61;2
101;0.17;-0.31;-0.10;5;-9;-3;19.74;2
102;0.03;-0.44;-0.03;1;-13;-1;20.07;2
103;-0.03;-0.44;-0.07;-1;-13;-2;19.61;2
104;0.07;-0.58;-0.10;2;-17;-3;19.61;2
105;0.00;-0.58;-0.17;0;-17;-5;19.28;2
106;0.07;-0.37;-0.07;2;-11;-2;19.93;2
107;0.07;-0.61;0.00;2;-18;0;19.61;2
108;0.24;-0.61;-0.07;7;-18;-2;19.54;2
109;0.14;-0.58;-0.10;4;-17;-3;19.87;2
110;0.17;-0.51;-0.10;5;-15;-3;19.74;2
111;0.10;-0.64;-0.10;3;-19;-3;19.61;2
112;0.00;-0.64;-0.10;0;-19;-3;19.67;2
113;0.03;-0.51;-0.14;1;-15;-4;19.61;2
114;0.07;-0.61;-0.07;2;-18;-2;19.61;2
115;0.07;-0.58;-0.07;2;-17;-2;19.54;2
116;0.03;-0.51;-0.10;1;-15;-3;19.41;2
117;0.03;-0.54;-0.07;1;-16;-2;19.54;2
118;0.03;-0.44;-0.10;1;-13;-3;19.34;2
119;-0.07;-0.51;0.00;-2;-15;0;19.87;2
120;0.14;-0.51;-0.07;4;-15;-2;19.87;2
121;0.20;-0.58;-0.07;6;-17;-2;19.54;2
122;0.27;-0.37;-0.10;8;-11;-3;19.54;2
123;0.20;-0.47;0.00;6;-14;0;19.47;2
124;0.14;-0.51;-0.10;4;-15;-3;19.93;2
125;0.14;-0.47;-0.14;4;-14;-4;19.61;2
126;0.17;-0.54;-0.07;5;-16;-2;19.54;2
127;0.03;-0.61;0.00;1;-18;0;19.61;2
128;0.10;-0.61;-0.07;3;-18;-2;19.54;2
129;0.17;-0.44;-0.10;5;-13;-3;19.47;2
130;0.10;-0.47;-0.14;3;-14;-4;19.67;2
131;0.10;-0.54;0.00;3;-16;0;19.41;2
132;0.10;-0.44;-0.10;3;-13;-3;19.61;2
133;0.00;-0.47;-0.14;0;-14;-4;19.54;2
134;0.14;-0.64;0.00;4;-19;0;19.61;2
135;0.00;-0.41;-0.03;0;-12;-1;19.54;2
136;0.17;-0.58;-0.07;5;-17;-2;19.41;2
137;0.27;-0.54;-0.07;8;-16;-2;19.54;2
138;0.14;-0.47;-0.10;4;-14;-3;19.47;2
139;0.17;-0.64;-0.07;5;-19;-2;19.61;2
140;0.03;-0.47;-0.10;1;-14;-3;19.74;2
141;0.07;-0.51;-0.07;2;-15;-2;19.61;2
142;0.10;-0.71;-0.07;3;-21;-2;19.28;2
143;0.24;-0.54;-0.10;7;-16;-3;19.74;2
144;0.07;-0.47;0.00;2;-14;0;19.67;2
145;0.20;-0.51;-0.10;6;-15;-3;19.61;2
146;0.14;-0.41;0.03;4;-12;1;19.74;2
147;0.20;-0.51;-0.14;6;-15;-4;19.61;2
148;0.24;-0.44;-0.17;7;-13;-5;19.74;2
149;-0.07;-0.41;-0.14;-2;-12;-4;19.47;2
150;0.00;-0.54;-0.07;0;-16;-2;19.67;2
151;0.17;-0.61;-0.14;5;-18;-4;19.47;2
152;0.17;-0.54;-0.10;5;-16;-3;19.61;2
153;0.10;-0.64;-0.14;3;-19;-4;19.54;2
154;0.10;-0.34;-0.03;3;-10;-1;19.74;2
155;0.31;-0.47;-0.10;9;-14;-3;19.74;2
156;-0.07;-0.68;-0.07;-2;-20;-2;19.47;2
157;0.03;-0.51;-0.14;1;-15;-4;19.54;2
158;0.03;-0.44;-0.17;1;-13;-5;19.41;2
159;0.10;-0.61;-0.07;3;-18;-2;19.74;2
160;0.00;-0.51;-0.07;0;-15;-2;19.54;2
161;0.14;-0.51;-0.03;4;-15;-1;19.61;2
162;0.07;-0.51;-0.03;2;-15;-1;19.47;2
163;0.07;-0.54;-0.07;2;-16;-2;19.54;2
164;0.07;-0.44;-0.14;2;-13;-4;19.61;2
165;0.03;-0.47;-0.03;1;-14;-1;19.34;2
166;0.03;-0.61;-0.07;1;-18;-2;19.41;2
167;0.14;-0.34;0.03;4;-10;1;19.54;2
168;0.17;-0.37;-0.07;5;-11;-2;19.54;2
169;0.10;-0.47;-0.07;3;-14;-2;19.61;2
170;0.07;-0.54;-0.17;2;-16;-5;19.34;2
171;0.00;-0.61;-0.14;0;-18;-4;19.41;2
172;0.14;-0.58;-0.07;4;-17;-2;19.47;2
173;0.14;-0.58;-0.07;4;-17;-2;19.61;2
174;0.10;-0.51;-0.07;3;-15;-2;19.74;2
175;0.07;-0.64;-0.07;2;-19;-2;19.28;2
176;0.24;-0.54;-0.03;7;-16;-1;19.74;2
177;0.03;-0.41;-0.14;1;-12;-4;19.80;2
178;0.17;-0.54;-0.07;5;-16;-2;19.61;2
179;0.03;-0.58;-0.03;1;-17;-1;19.61;2
180;0.07;-0.47;-0.14;2;-14;-4;19.34;2
181;0.24;-0.75;-0.03;7;-22;-1;19.54;2
182;0.20;-0.51;-0.14;6;-15;-4;19.41;2
183;0.07;-0.54;-0.03;2;-16;-1;19.41;2
184;0.07;-0.37;-0.07;2;-11;-2;19.54;2
185;0.14;-0.64;-0.07;4;-19;-2;19.67;2
186;-0.03;-0.47;-0.07;-1;-14;-2;19.80;2
187;0.07;-0.58;-0.14;2;-17;-4;19.67;2
188;0.10;-0.58;-0.03;3;-17;-1;19.67;2
189;0.03;-0.44;-0.07;1;-13;-2;19.47;2
190;0.17;-0.44;0.03;5;-13;1;19.67;2
191;0.17;-0.58;-0.20;5;-17;-6;19.34;2
192;0.07;-0.61;-0.07;2;-18;-2;19.74;2
193;0.03;-0.41;-0.17;1;-12;-5;19.54;2
194;0.07;-0.44;-0.14;2;-13;-4;19.67;2
195;0.07;-0.51;-0.10;2;-15;-3;19.80;2
196;0.07;-0.58;-0.07;2;-17;-2;19.54;2
197;0.14;-0.54;-0.03;4;-16;-1;19.61;2
198;0.17;-0.61;-0.17;5;-18;-5;19.61;2
199;0.07;-0.54;-0.07;2;-16;-2;19.67;2
200;0.00;-0.58;-0.07;0;-17;-2;19.54;2
201;0.07;-0.51;0.03;2;-15;1;19.67;2
202;0.03;-0.75;-0.10;1;-22;-3;19.47;2
203;0.03;-0.54;-0.03;1;-16;-1;19.67;2
204;0.00;-0.54;-0.14;0;-16;-4;19.28;2
205;0.07;-0.61;0.00;2;-18;0;19.47;2
206;0.14;-0.44;-0.10;4;-13;-3;19.87;2
207;0.03;-0.68;-0.07;1;-20;-2;19.54;2
208;0.03;-0.61;-0.07;1;-18;-2;19.54;2
209;-0.03;-0.51;0.00;-1;-15;0;19.34;2
210;0.17;-0.54;-0.03;5;-16;-1;19.54;2
211;-0.07;-0.51;-0.07;-2;-15;-2;19.54;2
212;0.14;-0.61;-0.10;4;-18;-3;19.54;2
213;0.03;-0.47;-0.14;1;-14;-4;19.61;2
214;0.00;-0.51;-0.17;0;-15;-5;19.54;2
215;-0.10;-0.61;-0.03;-3;-18;-1;19.34;2
216;0.10;-0.44;-0.07;3;-13;-2;19.74;2
217;0.03;-0.47;-0.07;1;-14;-2;19.54;2
218;0.07;-0.54;-0.14;2;-16;-4;19.61;2
219;0.17;-0.54;-0.17;5;-16;-5;19.74;2
220;0.07;-0.51;-0.17;2;-15;-5;19.87;2
221;0.07;-0.44;-0.03;2;-13;-1;19.41;2
222;0.03;-0.51;-0.14;1;-15;-4;19.67;2
223;0.10;-0.54;-0.17;3;-16;-5;19.34;2
224;0.03;-0.54;-0.14;1;-16;-4;19.54;2
225;0.10;-0.41;0.00;3;-12;0;19.54;2
226;0.07;-0.54;0.00;2;-16;0;19.54;2
227;0.07;-0.47;-0.07;2;-14;-2;19.28;2
228;0.10;-0.54;-0.14;3;-16;-4;19.67;2
229;0.00;-0.58;-0.10;0;-17;-3;19.61;2
230;0.20;-0.51;-0.14;6;-15;-4;19.47;2
231;0.03;-0.54;-0.07;1;-16;-2;19.80;2
232;0.07;-0.58;-0.10;2;-17;-3;19.61;2
233;-0.10;-0.54;-0.07;-3;-16;-2;19.34;2
234;0.24;-0.61;0.00;7;-18;0;19.34;2
235;0.20;-0.61;-0.07;6;-18;-2;19.41;2
236;0.10;-0.41;-0.14;3;-12;-4;19.61;2
237;0.17;-0.58;-0.07;5;-17;-2;19.80;2
238;0.10;-0.47;-0.10;3;-14;-3;19.41;2
239;0.10;-0.44;-0.14;3;-13;-4;19.61;2
240;0.03;-0.64;-0.14;1;-19;-4;19.54;2
241;0.17;-0.44;0.00;5;-13;0;19.54;2
242;0.14;-0.61;-0.10;4;-18;-3;19.54;2
243;0.10;-0.51;-0.07;3;-15;-2;19.54;2
244;0.03;-0.58;-0.14;1;-17;-4;19.54;2
245;0.00;-0.51;-0.10;0;-15;-3;19.61;2
246;0.00;-0.54;0.00;0;-16;0;19.61;2
247;0.07;-0.41;-0.03;2;-12;-1;19.54;2
248;0.14;-0.58;-0.07;4;-17;-2;19.41;2
249;0.03;-0.41;-0.07;1;-12;-2;19.74;2
250;0.17;-0.51;-0.03;5;-15;-1;19.61;2
251;0.10;-0.41;-0.07;3;-12;-2;19.28;2
252;0.14;-0.47;-0.10;4;-14;-3;19.54;2
253;0.10;-0.58;-0.07;3;-17;-2;19.80;2
254;0.10;-0.47;-0.14;3;-14;-4;19.61;2
255;0.07;-0.61;-0.03;2;-18;-1;19.41;2
256;0.24;-0.51;0.03;7;-15;1;19.54;2
257;0.07;-0.61;-0.14;2;-18;-4;19.74;2
258;0.17;-0.51;-0.03;5;-15;-1;19.61;2
259;0.17;-0.51;-0.03;5;-15;-1;19.80;2
260;-0.07;-0.58;-0.07;-2;-17;-2;19.61;2
261;0.14;-0.64;-0.07;4;-19;-2;19.54;2
262;0.07;-0.58;-0.07;2;-17;-2;19.47;2
263;0.20;-0.61;0.00;6;-18;0;19.61;2
264;-0.03;-0.54;-0.07;-1;-16;-2;19.54;2
265;0.14;-0.37;-0.07;4;-11;-2;19.67;2
266;0.10;-0.58;-0.03;3;-17;-1;19.47;2
267;0.03;-0.47;0.00;1;-14;0;19.67;2
268;0.10;-0.58;-0.07;3;-17;-2;19.54;2
269;0.10;-0.58;-0.07;3;-17;-2;19.28;2
270;0.03;-0.44;-0.10;1;-13;-3;19.80;2
271;0.14;-0.51;-0.07;4;-15;-2;19.54;2
272;0.10;-0.44;-0.07;3;-13;-2;19.74;2
273;0.24;-0.51;0.00;7;-15;0;19.41;2
274;0.17;-0.44;-0.07;5;-13;-2;19.28;2
275;0.03;-0.64;-0.10;1;-19;-3;19.34;2
276;0.24;-0.54;0.00;7;-16;0;19.41;2
277;0.20;-0.61;-0.03;6;-18;-1;19.67;2
278;0.07;-0.51;0.00;2;-15;0;19.41;2
279;0.00;-0.54;0.03;0;-16;1;19.41;2
280;-0.03;-0.51;-0.03;-1;-15;-1;19.41;2
281;0.07;-0.47;-0.14;2;-14;-4;19.54;2
282;-0.03;-0.47;-0.03;-1;-14;-1;19.54;2
283;0.03;-0.58;-0.07;1;-17;-2;19.47;2
284;0.20;-0.64;-0.10;6;-19;-3;19.67;2
285;0.00;-0.47;-0.07;0;-14;-2;19.47;2
286;0.07;-0.47;-0.10;2;-14;-3;19.34;2
287;0.07;-0.64;-0.03;2;-19;-1;19.54;2
288;0.14;-0.64;-0.10;4;-19;-3;19.34;2
289;-0.03;-0.51;-0.07;-1;-15;-2;19.54;2
290;0.27;-0.58;-0.10;8;-17;-3;19.41;2
291;0.10;-0.61;-0.10;3;-18;-3;19.41;2
292;0.14;-0.41;-0.07;4;-12;-2;19.54;2
293;0.07;-0.51;-0.17;2;-15;-5;19.74;2
294;0.14;-0.68;-0.07;4;-20;-2;19.41;2
295;0.03;-0.64;-0.07;1;-19;-2;19.54;2
296;0.17;-0.44;-0.07;5;-13;-2;19.41;2
297;-0.03;-0.58;-0.14;-1;-17;-4;19.67;2
298;0.14;-0.54;-0.03;4;-16;-1;19.47;2
299;0.14;-0.61;0.03;4;-18;1;19.61;2
300;0.14;-0.54;-0.07;4;-16;-2;19.80;2
301;0.17;-0.68;-0.07;5;-20;-2;19.28;2
302;0.14;-0.41;-0.03;4;-12;-1;19.54;2
303;0.07;-0.68;-0.03;2;-20;-1;19.74;2
304;0.17;-0.51;0.00;5;-15;0;19.34;2
305;0.10;-0.54;-0.07;3;-16;-2;19.47;2
306;0.20;-0.54;-0.07;6;-16;-2;19.34;2
307;0.20;-0.41;-0.07;6;-12;-2;19.61;2
308;0.10;-0.54;-0.07;3;-16;-2;19.54;2
309;0.03;-0.47;-0.07;1;-14;-2;19.34;2
310;0.10;-0.58;-0.14;3;-17;-4;19.41;2
311;0.00;-0.58;-0.10;0;-17;-3;19.67;2
312;0.10;-0.61;-0.07;3;-18;-2;19.41;2
313;0.24;-0.58;-0.10;7;-17;-3;19.47;2
314;0.07;-0.44;-0.07;2;-13;-2;19.41;2
315;0.14;-0.51;-0.07;4;-15;-2;19.67;2
316;0.24;-0.61;-0.07;7;-18;-2;19.54;2
317;0.20;-0.61;-0.07;6;-18;-2;19.41;2
318;0.00;-0.58;-0.10;0;-17;-3;19.74;2
319;0.03;-0.47;-0.07;1;-14;-2;19.61;2
320;0.07;-0.58;-0.14;2;-17;-4;19.34;2
321;0.14;-0.37;-0.03;4;-11;-1;19.54;2
322;0.10;-0.61;-0.07;3;-18;-2;19.41;2
323;0.24;-0.44;-0.07;7;-13;-2;19.54;2
324;0.24;-0.47;-0.14;7;-14;-4;19.41;2
325;0.27;-0.44;-0.07;8;-13;-2;19.54;2
326;0.07;-0.51;-0.10;2;-15;-3;19.28;2
327;0.00;-0.64;-0.03;0;-19;-1;19.47;2
328;0.00;-0.58;-0.10;0;-17;-3;19.61;2
329;0.24;-0.51;-0.10;7;-15;-3;19.61;2
330;0.07;-0.51;-0.07;2;-15;-2;19.61;2
331;0.07;-0.54;0.00;2;-16;0;19.67;2
332;0.17;-0.54;-0.10;5;-16;-3;19.61;2
333;0.14;-0.64;-0.03;4;-19;-1;19.61;2
334;0.07;-0.54;-0.17;2;-16;-5;19.67;2
335;0.07;-0.51;-0.03;2;-15;-1;19.41;2
336;0.07;-0.51;-0.10;2;-15;-3;19.47;2
337;0.07;-0.44;-0.14;2;-13;-4;19.34;2
338;0.17;-0.58;-0.03;5;-17;-1;19.47;2
339;0.00;-0.54;-0.10;0;-16;-3;19.54;2
340;-0.03;-0.54;-0.14;-1;-16;-4;19.47;2
341;-0.03;-0.37;-0.07;-1;-11;-2;19.47;2
342;0.14;-0.47;-0.07;4;-14;-2;19.61;2
343;0.07;-0.64;-0.03;2;-19;-1;19.47;2
344;0.10;-0.54;-0.17;3;-16;-5;19.28;2
345;0.17;-0.51;-0.03;5;-15;-1;19.47;2
346;0.00;-0.54;-0.03;0;-16;-1;19.61;2
347;0.10;-0.58;-0.07;3;-17;-2;19.28;2
348;0.10;-0.64;-0.07;3;-19;-2;19.47;2
349;0.07;-0.54;-0.14;2;-16;-4;19.67;2
350;0.10;-0.41;0.00;3;-12;0;19.34;2
351;0.07;-0.47;0.00;2;-14;0;19.67;2
352;0.03;-0.51;0.00;1;-15;0;19.54;2
353;0.07;-0.58;-0.10;2;-17;-3;19.47;2
354;0.03;-0.44;-0.10;1;-13;-3;19.41;2
355;0.17;-0.44;-0.10;5;-13;-3;19.61;2
356;0.03;-0.54;-0.10;1;-16;-3;19.41;2
357;0.14;-0.51;-0.07;4;-15;-2;19.61;2
358;0.17;-0.44;0.00;5;-13;0;19.34;2
359;0.14;-0.61;-0.10;4;-18;-3;19.93;2
360;0.07;-0.64;-0.03;2;-19;-1;19.34;2
361;0.14;-0.44;0.03;4;-13;1;19.41;2
362;0.10;-0.64;-0.03;3;-19;-1;19.28;2
363;0.07;-0.61;-0.07;2;-18;-2;19.54;2
364;0.03;-0.54;-0.07;1;-16;-2;19.47;2
365;0.10;-0.54;-0.03;3;-16;-1;19.67;2
366;0.20;-0.68;-0.07;6;-20;-2;19.54;2
367;0.10;-0.51;0.00;3;-15;0;19.54;2
368;-0.03;-0.64;-0.07;-1;-19;-2;19.61;2
369;0.03;-0.31;-0.14;1;-9;-4;19.61;2
370;0.07;-0.58;-0.03;2;-17;-1;19.41;2
371;0.03;-0.54;-0.03;1;-16;-1;19.54;2
372;0.10;-0.47;-0.07;3;-14;-2;19.34;2
373;0.07;-0.41;-0.07;2;-12;-2;19.61;2
374;0.17;-0.64;-0.10;5;-19;-3;19.41;2
375;0.03;-0.44;-0.10;1;-13;-3;19.47;2
376;0.03;-0.37;-0.10;1;-11;-3;19.80;2
377;0.10;-0.47;0.00;3;-14;0;19.61;2
378;0.07;-0.47;-0.10;2;-14;-3;19.54;2
379;-0.03;-0.58;-0.03;-1;-17;-1;19.47;2
380;0.10;-0.54;-0.07;3;-16;-2;19.28;2
381;0.00;-0.47;-0.10;0;-14;-3;19.61;2
382;0.10;-0.47;-0.07;3;-14;-2;19.67;2
383;0.07;-0.51;-0.07;2;-15;-2;19.41;2
384;0.14;-0.51;-0.07;4;-15;-2;19.34;2
385;0.00;-0.54;-0.03;0;-16;-1;19.41;2
386;0.03;-0.54;-0.07;1;-16;-2;19.54;2
387;0.07;-0.51;-0.10;2;-15;-3;19.34;2
388;0.10;-0.51;-0.07;3;-15;-2;19.47;2
389;0.03;-0.64;-0.07;1;-19;-2;19.54;2
390;0.17;-0.41;-0.07;5;-12;-2;19.54;2
391;0.14;-0.41;-0.10;4;-12;-3;19.74;2
392;0.14;-0.44;-0.07;4;-13;-2;19.61;2
393;0.14;-0.58;-0.07;4;-17;-2;19.67;2
394;-0.10;-0.47;-0.10;-3;-14;-3;19.54;2
395;0.17;-0.47;-0.10;5;-14;-3;19.54;2
396;0.10;-0.41;-0.10;3;-12;-3;19.47;2
397;0.03;-0.71;-0.07;1;-21;-2;19.67;2
398;0.10;-0.64;-0.07;3;-19;-2;19.54;2
399;0.17;-0.47;-0.10;5;-14;-3;19.54;2
400;0.00;-0.41;-0.07;0;-12;-2;19.61;2
401;0.00;-0.61;-0.10;0;-18;-3;19.61;2
402;0.14;-0.58;-0.07;4;-17;-2;19.61;2
403;-0.03;-0.51;-0.10;-1;-15;-3;19.61;2
404;0.07;-0.51;-0.10;2;-15;-3;19.61;2
405;0.07;-0.64;-0.03;2;-19;-1;19.47;2
406;0.07;-0.51;-0.17;2;-15;-5;19.34;2
407;0.14;-0.51;-0.07;4;-15;-2;19.54;2
408;0.14;-0.61;-0.03;4;-18;-1;19.54;2
409;0.03;-0.54;-0.17;1;-16;-5;19.54;2
410;0.10;-0.47;-0.17;3;-14;-5;19.74;2
411;0.14;-0.54;-0.07;4;-16;-2;19.47;2
412;0.14;-0.61;-0.03;4;-18;-1;19.61;2
413;0.07;-0.54;-0.10;2;-16;-3;19.47;2
414;0.07;-0.47;-0.07;2;-14;-2;19.61;2
415;0.00;-0.58;-0.10;0;-17;-3;19.61;2
416;0.10;-0.51;-0.07;3;-15;-2;19.61;2
417;0.17;-0.44;-0.07;5;-13;-2;19.54;2
418;0.03;-0.54;-0.10;1;-16;-3;19.28;2
419;0.14;-0.51;-0.03;4;-15;-1;19.47;2
420;0.10;-0.37;-0.10;3;-11;-3;19.61;2
421;-0.07;-0.54;-0.14;-2;-16;-4;19.41;2
422;0.20;-0.64;-0.17;6;-19;-5;19.67;2
423;0.17;-0.51;-0.10;5;-15;-3;19.54;2
424;0.00;-0.51;0.03;0;-15;1;19.28;2
425;0.00;-0.58;-0.07;0;-17;-2;19.47;2
426;0.03;-0.51;-0.10;1;-15;-3;19.61;2
427;0.00;-0.47;-0.03;0;-14;-1;19.34;2
428;-0.07;-0.51;-0.14;-2;-15;-4;19.61;2
429;0.14;-0.71;-0.07;4;-21;-2;19.67;2
430;0.07;-0.51;-0.07;2;-15;-2;19.47;2
431;0.03;-0.58;-0.14;1;-17;-4;19.61;2
432;0.03;-0.64;0.00;1;-19;0;19.34;2
433;0.10;-0.51;-0.07;3;-15;-2;20.00;2
434;0.24;-0.51;-0.14;7;-15;-4;19.61;2
435;0.14;-0.44;-0.03;4;-13;-1;19.54;2
436;0.20;-0.54;0.00;6;-16;0;19.54;2
437;0.14;-0.54;-0.10;4;-16;-3;19.47;2
438;0.03;-0.54;-0.07;1;-16;-2;19.61;2
439;0.20;-0.68;-0.10;6;-20;-3;19.61;2
440;0.17;-0.51;-0.07;5;-15;-2;19.67;2
441;0.03;-0.54;-0.07;1;-16;-2;19.61;2
442;-0.07;-0.58;-0.14;-2;-17;-4;19.61;2
443;0.10;-0.47;-0.07;3;-14;-2;19.61;2
444;0.14;-0.58;-0.10;4;-17;-3;19.74;2
445;0.03;-0.64;-0.03;1;-19;-1;19.61;2
446;0.10;-0.64;-0.07;3;-19;-2;19.67;2
447;0.07;-0.58;-0.10;2;-17;-3;19.61;2
448;0.03;-0.47;-0.10;1;-14;-3;19.28;2
449;0.17;-0.54;-0.10;5;-16;-3;19.67;2
450;0.10;-0.51;-0.10;3;-15;-3;19.61;2
451;0.00;-0.54;-0.10;0;-16;-3;19.54;2
452;0.03;-0.61;-0.14;1;-18;-4;19.61;2
453;0.07;-0.47;-0.07;2;-14;-2;19.47;2
454;0.00;-0.44;-0.14;0;-13;-4;19.41;2
455;-0.03;-0.44;-0.14;-1;-13;-4;19.28;2
456;0.20;-0.61;0.00;6;-18;0;19.41;2
457;0.07;-0.54;-0.07;2;-16;-2;19.74;2
458;0.10;-0.61;0.03;3;-18;1;19.47;2
459;0.10;-0.44;-0.17;3;-13;-5;19.47;2
