Date;30.10.2025
Time;17.15.55
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
367;-0.03;-0.47;0.00;-1;-14;0;19.61;2
368;0.14;-0.37;-0.07;4;-11;-2;19.54;2
369;0.20;-0.27;0.00;6;-8;0;19.41;2
370;0.07;-0.37;-0.07;2;-11;-2;19.87;2
371;-0.10;-0.51;-0.10;-3;-15;-3;19.67;2
372;0.10;-0.37;-0.07;3;-11;-2;19.47;2
373;0.10;-0.41;-0.10;3;-12;-3;19.61;2
374;0.00;-0.41;0.00;0;-12;0;19.61;2
375;0.03;-0.58;-0.03;1;-17;-1;19.47;2
376;0.20;-0.37;0.00;6;-11;0;19.61;2
377;0.20;-0.44;-0.07;6;-13;-2;19.80;2
378;0.20;-0.27;-0.17;6;-8;-5;19.67;2
379;0.10;-0.34;-0.07;3;-10;-2;19.67;2
380;0.14;-0.34;-0.03;4;-10;-1;19.80;2
381;0.17;-0.37;-0.10;5;-11;-3;19.67;2
382;0.10;-0.24;-0.07;3;-7;-2;19.47;2
383;0.03;-0.44;0.00;1;-13;0;19.61;2
384;0.17;-0.27;-0.07;5;-8;-2;19.74;2
385;0.10;-0.34;-0.07;3;-10;-2;19.61;2
386;0.07;-0.44;-0.07;2;-13;-2;19.67;2
387;0.07;-0.44;0.00;2;-13;0;19.80;2
388;0.03;-0.27;-0.14;1;-8;-4;19.74;2
389;0.07;-0.37;-0.10;2;-11;-3;19.54;2
390;0.10;-0.31;-0.03;3;-9;-1;19.54;2
391;0.00;-0.31;-0.17;0;-9;-5;19.54;2
392;0.17;-0.44;-0.03;5;-13;-1;19.74;2
393;0.10;-0.44;-0.10;3;-13;-3;19.67;2
394;0.07;-0.41;-0.10;2;-12;-3;19.67;2
395;0.10;-0.41;-0.14;3;-12;-4;19.41;2
396;-0.03;-0.44;-0.07;-1;-13;-2;19.74;2
397;0.10;-0.31;-0.14;3;-9;-4;19.61;2
398;0.17;-0.27;0.03;5;-8;1;19.80;2
399;0.10;-0.34;-0.07;3;-10;-2;19.80;2
400;0.14;-0.44;-0.07;4;-13;-2;19.74;2
401;0.10;-0.34;-0.07;3;-10;-2;19.54;2
402;0.03;-0.31;-0.10;1;-9;-3;19.80;2
403;0.17;-0.34;-0.07;5;-10;-2;19.61;2
404;0.17;-0.51;-0.07;5;-15;-2;19.54;2
405;0.03;-0.47;0.03;1;-14;1;19.67;2
406;0.07;-0.51;-0.07;2;-15;-2;19.41;2
407;0.00;-0.51;0.00;0;-15;0;19.67;2
408;0.20;-0.31;-0.03;6;-9;-1;19.61;2
409;0.03;-0.31;0.00;1;-9;0;19.61;2
410;0.24;-0.31;-0.17;7;-9;-5;19.61;2
411;0.07;-0.34;-0.07;2;-10;-2;19.54;2
412;0.14;-0.37;0.00;4;-11;0;19.54;2
413;0.17;-0.20;-0.10;5;-6;-3;19.41;2
414;0.14;-0.34;-0.07;4;-10;-2;19.67;2
415;0.14;-0.34;-0.07;4;-10;-2;19.67;2
416;0.00;-0.41;-0.03;0;-12;-1;19.54;2
417;0.10;-0.34;-0.07;3;-10;-2;19.67;2
418;0.17;-0.47;0.00;5;-14;0;19.54;2
419;-0.07;-0.34;-0.07;-2;-10;-2;19.54;2
420;0.07;-0.47;0.00;2;-14;0;19.80;2
421;0.14;-0.41;-0.07;4;-12;-2;19.74;2
422;0.07;-0.44;-0.10;2;-13;-3;19.87;2
423;0.00;-0.41;-0.07;0;-12;-2;19.74;2
424;0.14;-0.41;-0.10;4;-12;-3;19.54;2
425;0.00;-0.41;-0.10;0;-12;-3;19.61;2
426;0.07;-0.27;-0.10;2;-8;-3;19.74;2
427;0.17;-0.47;-0.03;5;-14;-1;19.74;2
428;0.07;-0.41;-0.10;2;-12;-3;19.41;2
429;0.31;-0.37;-0.07;9;-11;-2;19.61;2
430;0.20;-0.37;-0.10;6;-11;-3;19.54;2
431;-0.07;-0.41;0.00;-2;-12;0;19.47;2
432;0.14;-0.44;-0.07;4;-13;-2;19.61;2
433;0.00;-0.41;-0.03;0;-12;-1;19.54;2
434;0.00;-0.41;-0.03;0;-12;-1;19.87;2
435;0.07;-0.34;-0.17;2;-10;-5;19.67;2
436;0.07;-0.24;-0.07;2;-7;-2;19.74;2
437;0.14;-0.37;-0.10;4;-11;-3;19.41;2
438;0.17;-0.37;-0.17;5;-11;-5;19.61;2
439;-0.03;-0.31;-0.10;-1;-9;-3;19.47;2
440;0.17;-0.47;-0.03;5;-14;-1;19.80;2
441;0.10;-0.17;-0.07;3;-5;-2;19.61;2
442;0.03;-0.41;-0.03;1;-12;-1;19.61;2
443;-0.03;-0.37;-0.07;-1;-11;-2;19.54;2
444;0.10;-0.37;-0.07;3;-11;-2;19.41;2
445;0.14;-0.54;-0.07;4;-16;-2;19.61;2
446;0.17;-0.37;-0.07;5;-11;-2;19.67;2
447;0.07;-0.47;-0.14;2;-14;-4;19.61;2
448;0.00;-0.34;0.00;0;-10;0;19.74;2
449;0.03;-0.24;-0.10;1;-7;-3;19.67;2
450;0.07;-0.34;-0.07;2;-10;-2;19.61;2
451;0.14;-0.54;-0.10;4;-16;-3;19.61;2
452;0.07;-0.44;0.00;2;-13;0;19.74;2
453;0.07;-0.37;-0.14;2;-11;-4;19.54;2
454;0.17;-0.44;0.03;5;-13;1;19.74;2
455;0.17;-0.44;-0.10;5;-13;-3;19.54;2
456;0.00;-0.24;-0.07;0;-7;-2;19.54;2
457;0.20;-0.51;-0.14;6;-15;-4;19.93;2
458;0.10;-0.41;-0.10;3;-12;-3;19.87;2
459;0.03;-0.44;-0.14;1;-13;-4;19.80;2
