Date;30.10.2025
Time;17.19.17
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
92;0.07;-0.17;-0.07;2;-5;-2;19.54;2
93;-0.10;-0.14;-0.14;-3;-4;-4;19.54;2
94;0.10;-0.20;-0.07;3;-6;-2;19.54;2
95;0.14;-0.17;-0.03;4;-5;-1;19.67;2
96;0.14;-0.20;-0.10;4;-6;-3;19.67;2
97;0.07;-0.14;-0.07;2;-4;-2;19.34;2
98;0.07;-0.24;-0.10;2;-7;-3;19.87;2
99;0.17;-0.10;-0.03;5;-3;-1;19.41;2
100;0.14;-0.10;-0.03;4;-3;-1;19.80;2
101;0.20;-0.14;-0.07;6;-4;-2;19.47;2
102;0.03;-0.17;-0.03;1;-5;-1;19.61;2
103;0.07;-0.24;0.00;2;-7;0;19.61;2
104;0.03;-0.14;-0.03;1;-4;-1;19.67;2
105;0.20;-0.14;-0.07;6;-4;-2;19.67;2
106;0.17;-0.14;-0.07;5;-4;-2;19.87;2
107;0.07;-0.03;0.00;2;-1;0;19.61;2
108;0.34;-0.10;-0.07;10;-3;-2;19.74;2
109;-0.03;-0.10;-0.07;-1;-3;-2;19.80;2
110;0.03;-0.14;0.03;1;-4;1;19.28;2
111;0.31;-0.17;-0.03;9;-5;-1;19.67;2
112;0.10;-0.14;-0.07;3;-4;-2;19.61;2
113;0.07;-0.17;-0.07;2;-5;-2;19.47;2
114;0.07;-0.20;-0.10;2;-6;-3;19.80;2
115;-0.03;-0.17;0.00;-1;-5;0;19.74;2
116;0.10;-0.07;-0.07;3;-2;-2;19.74;2
117;0.14;-0.14;-0.07;4;-4;-2;19.54;2
118;0.14;-0.17;0.00;4;-5;0;19.61;2
119;0.14;-0.07;-0.10;4;-2;-3;19.61;2
120;0.17;-0.14;-0.03;5;-4;-1;19.67;2
121;-0.07;-0.10;-0.03;-2;-3;-1;19.54;2
122;0.03;-0.10;-0.07;1;-3;-2;19.54;2
123;0.14;-0.10;-0.10;4;-3;-3;19.47;2
124;0.14;-0.20;-0.10;4;-6;-3;19.54;2
125;0.17;-0.27;-0.07;5;-8;-2;19.80;2
126;0.17;-0.14;0.03;5;-4;1;19.54;2
127;0.10;-0.20;-0.07;3;-6;-2;19.67;2
128;0.17;-0.20;0.00;5;-6;0;19.61;2
129;0.07;-0.31;-0.10;2;-9;-3;19.28;2
130;0.20;-0.34;-0.03;6;-10;-1;19.61;2
131;0.07;-0.24;-0.07;2;-7;-2;19.54;2
132;0.17;-0.14;-0.07;5;-4;-2;19.54;2
133;0.07;-0.07;-0.07;2;-2;-2;19.41;2
134;0.17;-0.20;-0.07;5;-6;-2;19.54;2
135;0.14;-0.20;-0.03;4;-6;-1;19.54;2
136;0.20;-0.20;0.03;6;-6;1;19.67;2
137;0.14;-0.10;0.03;4;-3;1;19.61;2
138;0.10;-0.10;-0.03;3;-3;-1;19.47;2
139;0.00;-0.20;-0.03;0;-6;-1;19.41;2
140;0.10;-0.20;-0.10;3;-6;-3;19.74;2
141;0.20;-0.17;-0.03;6;-5;-1;19.93;2
142;0.00;-0.17;0.03;0;-5;1;19.67;2
143;0.14;-0.10;-0.14;4;-3;-4;19.74;2
144;0.10;-0.07;-0.03;3;-2;-1;19.80;2
145;0.24;-0.07;-0.07;7;-2;-2;19.61;2
146;-0.03;-0.10;0.03;-1;-3;1;19.61;2
147;0.03;-0.20;-0.07;1;-6;-2;19.61;2
148;0.03;-0.14;-0.10;1;-4;-3;19.61;2
149;0.17;-0.07;-0.10;5;-2;-3;19.54;2
150;0.14;-0.27;-0.14;4;-8;-4;19.61;2
151;0.07;-0.27;-0.07;2;-8;-2;19.41;2
152;0.17;-0.20;0.03;5;-6;1;19.54;2
153;0.00;-0.14;-0.07;0;-4;-2;19.61;2
154;0.00;-0.03;0.00;0;-1;0;19.41;2
155;0.20;-0.14;-0.10;6;-4;-3;19.54;2
156;0.07;-0.10;-0.07;2;-3;-2;19.54;2
157;0.03;-0.20;-0.03;1;-6;-1;19.54;2
158;0.10;-0.10;-0.07;3;-3;-2;19.54;2
159;0.14;-0.14;-0.03;4;-4;-1;19.67;2
160;0.03;-0.24;-0.10;1;-7;-3;19.80;2
161;0.07;-0.27;-0.07;2;-8;-2;19.80;2
162;0.27;-0.34;-0.07;8;-10;-2;19.61;2
163;0.17;-0.14;-0.10;5;-4;-3;19.54;2
164;0.07;-0.20;-0.03;2;-6;-1;19.74;2
165;0.10;-0.24;-0.03;3;-7;-1;19.34;2
166;0.17;-0.31;-0.07;5;-9;-2;19.47;2
167;-0.03;-0.10;-0.07;-1;-3;-2;19.67;2
168;0.24;-0.14;-0.07;7;-4;-2;19.87;2
169;0.07;-0.24;-0.07;2;-7;-2;19.54;2
170;0.20;-0.14;-0.03;6;-4;-1;19.47;2
171;0.17;-0.27;-0.14;5;-8;-4;19.61;2
172;0.14;-0.14;-0.07;4;-4;-2;19.61;2
173;0.20;-0.20;-0.07;6;-6;-2;19.54;2
174;0.17;-0.20;-0.10;5;-6;-3;19.74;2
175;0.20;-0.14;-0.07;6;-4;-2;19.61;2
176;0.17;-0.10;-0.10;5;-3;-3;19.67;2
177;0.00;-0.17;-0.07;0;-5;-2;19.61;2
178;0.07;-0.07;-0.10;2;-2;-3;19.74;2
179;0.24;-0.10;-0.03;7;-3;-1;19.61;2
180;0.00;-0.10;-0.10;0;-3;-3;19.28;2
181;0.07;-0.14;-0.07;2;-4;-2;19.80;2
182;0.03;-0.20;-0.07;1;-6;-2;19.74;2
183;0.03;-0.24;-0.07;1;-7;-2;19.67;2
184;0.07;-0.17;-0.17;2;-5;-5;19.61;2
185;0.10;-0.07;-0.07;3;-2;-2;19.47;2
186;0.17;-0.10;-0.14;5;-3;-4;19.41;2
187;0.10;-0.20;-0.07;3;-6;-2;19.74;2
188;0.10;-0.20;-0.10;3;-6;-3;19.67;2
189;0.17;0.07;-0.10;5;2;-3;19.74;2
190;0.10;-0.17;-0.17;3;-5;-5;19.61;2
191;0.31;-0.20;0.00;9;-6;0;19.61;2
192;-0.07;-0.07;0.00;-2;-2;0;19.41;2
193;0.03;-0.24;-0.10;1;-7;-3;19.41;2
194;0.20;-0.17;-0.03;6;-5;-1;19.67;2
195;-0.03;-0.17;-0.14;-1;-5;-4;19.54;2
196;0.03;-0.27;-0.10;1;-8;-3;19.41;2
197;0.10;-0.07;0.03;3;-2;1;19.41;2
198;0.24;-0.17;-0.03;7;-5;-1;19.61;2
199;0.14;-0.10;-0.03;4;-3;-1;19.47;2
200;0.14;-0.17;0.07;4;-5;2;19.74;2
201;0.10;-0.20;-0.03;3;-6;-1;19.47;2
202;-0.03;-0.14;0.03;-1;-4;1;19.67;2
203;0.14;-0.17;-0.14;4;-5;-4;19.61;2
204;0.07;-0.20;-0.03;2;-6;-1;19.74;2
205;0.03;-0.20;-0.03;1;-6;-1;19.67;2
206;-0.03;-0.10;-0.03;-1;-3;-1;19.61;2
207;0.14;0.03;-0.14;4;1;-4;19.47;2
208;0.03;-0.17;-0.07;1;-5;-2;19.54;2
209;0.07;-0.27;-0.07;2;-8;-2;19.61;2
210;-0.10;-0.24;-0.03;-3;-7;-1;19.47;2
211;0.14;-0.20;0.03;4;-6;1;19.67;2
212;0.10;-0.10;-0.10;3;-3;-3;19.47;2
213;0.07;-0.14;-0.07;2;-4;-2;19.61;2
214;0.00;-0.14;-0.03;0;-4;-1;19.74;2
215;0.07;-0.10;-0.07;2;-3;-2;19.47;2
216;-0.03;-0.24;-0.03;-1;-7;-1;19.80;2
217;0.07;-0.20;-0.07;2;-6;-2;19.61;2
218;0.10;-0.14;-0.03;3;-4;-1;19.54;2
219;0.17;-0.24;-0.07;5;-7;-2;19.47;2
220;0.27;-0.17;-0.07;8;-5;-2;19.41;2
221;0.17;-0.17;0.00;5;-5;0;19.54;2
222;0.07;-0.17;-0.10;2;-5;-3;19.41;2
223;0.07;-0.24;0.03;2;-7;1;19.54;2
224;0.07;-0.17;-0.03;2;-5;-1;19.67;2
225;-0.03;-0.10;-0.14;-1;-3;-4;19.61;2
226;0.07;-0.20;-0.03;2;-6;-1;19.54;2
227;0.03;-0.20;-0.03;1;-6;-1;19.67;2
228;-0.03;-0.10;-0.07;-1;-3;-2;19.47;2
229;0.14;-0.20;-0.14;4;-6;-4;19.67;2
230;0.14;-0.07;-0.07;4;-2;-2;19.61;2
231;0.20;-0.07;-0.10;6;-2;-3;19.47;2
232;-0.03;-0.14;-0.14;-1;-4;-4;19.61;2
233;0.07;-0.03;-0.03;2;-1;-1;19.74;2
234;0.10;-0.27;-0.07;3;-8;-2;19.80;2
235;0.17;-0.17;-0.07;5;-5;-2;19.61;2
236;0.07;0.00;-0.07;2;0;-2;19.74;2
237;0.10;-0.14;0.00;3;-4;0;19.74;2
238;0.20;-0.14;-0.07;6;-4;-2;19.87;2
239;0.24;-0.34;-0.03;7;-10;-1;19.74;2
240;0.14;-0.24;0.00;4;-7;0;19.61;2
241;0.10;-0.20;-0.10;3;-6;-3;19.47;2
242;0.10;-0.17;-0.07;3;-5;-2;19.61;2
243;-0.10;-0.10;-0.10;-3;-3;-3;19.34;2
244;0.03;-0.17;-0.07;1;-5;-2;19.61;2
245;0.07;-0.20;0.00;2;-6;0;19.74;2
246;0.00;-0.20;-0.14;0;-6;-4;19.54;2
247;0.03;-0.17;-0.14;1;-5;-4;19.61;2
248;0.10;-0.24;-0.10;3;-7;-3;19.47;2
249;0.03;-0.20;-0.07;1;-6;-2;19.80;2
250;0.14;-0.20;-0.10;4;-6;-3;19.47;2
251;0.20;-0.07;-0.07;6;-2;-2;19.54;2
252;0.20;-0.17;0.03;6;-5;1;19.74;2
253;0.14;-0.27;-0.07;4;-8;-2;20.00;2
254;-0.07;-0.20;-0.07;-2;-6;-2;19.34;2
255;0.10;-0.10;-0.10;3;-3;-3;19.67;2
256;0.10;-0.10;-0.03;3;-3;-1;19.80;2
257;0.00;-0.10;-0.03;0;-3;-1;19.67;2
258;0.03;0.00;-0.07;1;0;-2;19.61;2
259;0.20;-0.17;-0.03;6;-5;-1;19.67;2
260;0.00;-0.17;0.00;0;-5;0;19.54;2
261;0.07;-0.17;-0.14;2;-5;-4;19.61;2
262;0.03;-0.14;-0.03;1;-4;-1;19.54;2
263;0.14;-0.24;-0.10;4;-7;-3;19.54;2
264;0.00;-0.17;0.03;0;-5;1;19.80;2
265;0.14;-0.14;-0.07;4;-4;-2;19.67;2
266;0.07;-0.24;-0.17;2;-7;-5;19.47;2
267;0.07;-0.24;-0.03;2;-7;-1;19.74;2
268;0.07;-0.20;0.00;2;-6;0;19.61;2
269;0.17;-0.03;-0.07;5;-1;-2;19.80;2
270;0.10;-0.03;-0.07;3;-1;-2;19.47;2
271;0.20;-0.10;0.00;6;-3;0;19.41;2
272;0.20;-0.17;0.00;6;-5;0;19.54;2
273;-0.03;0.03;-0.10;-1;1;-3;19.41;2
274;0.03;-0.10;-0.03;1;-3;-1;19.54;2
275;0.17;-0.14;-0.10;5;-4;-3;19.54;2
276;0.17;-0.14;-0.03;5;-4;-1;19.41;2
277;0.00;-0.14;-0.10;0;-4;-3;19.80;2
278;0.20;-0.10;0.00;6;-3;0;19.47;2
279;0.10;-0.27;-0.07;3;-8;-2;19.54;2
280;0.07;-0.14;-0.03;2;-4;-1;19.87;2
281;0.24;-0.07;-0.10;7;-2;-3;19.74;2
282;-0.03;-0.10;-0.07;-1;-3;-2;19.74;2
283;0.00;-0.34;-0.03;0;-10;-1;19.61;2
284;0.24;0.00;-0.07;7;0;-2;19.61;2
285;0.14;-0.20;-0.07;4;-6;-2;19.67;2
286;0.10;-0.10;-0.07;3;-3;-2;19.80;2
287;0.10;0.03;-0.10;3;1;-3;19.34;2
288;0.10;-0.20;-0.07;3;-6;-2;19.54;2
289;-0.07;-0.20;0.00;-2;-6;0;19.74;2
290;0.07;0.00;-0.07;2;0;-2;19.87;2
291;0.24;-0.07;-0.20;7;-2;-6;19.54;2
292;0.10;-0.20;-0.14;3;-6;-4;19.28;2
293;0.03;-0.14;-0.10;1;-4;-3;19.67;2
294;-0.03;-0.14;-0.03;-1;-4;-1;19.54;2
295;0.17;-0.07;-0.07;5;-2;-2;19.87;2
296;0.14;-0.20;-0.03;4;-6;-1;19.41;2
297;0.07;-0.14;-0.03;2;-4;-1;19.80;2
298;0.14;-0.10;-0.03;4;-3;-1;19.47;2
299;0.17;-0.14;-0.07;5;-4;-2;19.41;2
300;0.17;-0.03;-0.14;5;-1;-4;19.61;2
301;0.00;-0.20;0.03;0;-6;1;19.67;2
302;0.24;-0.27;-0.07;7;-8;-2;19.74;2
303;0.14;-0.17;-0.07;4;-5;-2;19.61;2
304;0.07;-0.14;-0.07;2;-4;-2;19.54;2
305;0.00;-0.14;0.03;0;-4;1;19.80;2
306;0.10;-0.10;-0.07;3;-3;-2;19.67;2
307;0.07;-0.14;-0.07;2;-4;-2;19.47;2
308;0.14;-0.10;0.00;4;-3;0;19.61;2
309;0.20;-0.20;-0.07;6;-6;-2;19.61;2
310;0.07;-0.17;0.00;2;-5;0;19.67;2
311;0.24;-0.10;-0.17;7;-3;-5;19.67;2
312;0.14;-0.10;-0.14;4;-3;-4;19.54;2
313;0.00;-0.31;-0.07;0;-9;-2;19.74;2
314;0.10;-0.27;-0.10;3;-8;-3;19.74;2
315;0.07;-0.14;0.00;2;-4;0;19.67;2
316;0.10;-0.07;-0.07;3;-2;-2;19.54;2
317;0.03;-0.24;-0.10;1;-7;-3;19.74;2
318;0.10;-0.14;-0.03;3;-4;-1;19.67;2
319;0.14;-0.17;-0.07;4;-5;-2;19.67;2
320;0.00;-0.14;-0.10;0;-4;-3;19.74;2
321;0.00;-0.14;-0.03;0;-4;-1;19.54;2
322;0.17;-0.20;-0.07;5;-6;-2;19.74;2
323;0.20;-0.10;0.00;6;-3;0;19.61;2
324;0.20;-0.07;-0.10;6;-2;-3;19.41;2
325;0.10;-0.17;-0.03;3;-5;-1;19.61;2
326;0.14;0.03;0.03;4;1;1;19.61;2
327;0.03;-0.10;0.00;1;-3;0;19.67;2
328;0.03;-0.10;-0.07;1;-3;-2;19.61;2
329;0.17;-0.14;-0.07;5;-4;-2;19.47;2
330;0.14;-0.10;-0.07;4;-3;-2;19.61;2
331;0.07;-0.10;-0.14;2;-3;-4;19.54;2
332;0.03;-0.20;-0.03;1;-6;-1;19.61;2
333;0.20;-0.10;-0.10;6;-3;-3;19.80;2
334;0.00;-0.20;-0.03;0;-6;-1;19.61;2
335;0.07;-0.24;-0.14;2;-7;-4;19.74;2
336;0.03;-0.10;-0.07;1;-3;-2;19.54;2
337;0.14;-0.14;-0.07;4;-4;-2;19.61;2
338;0.10;-0.10;0.00;3;-3;0;19.67;2
339;0.14;-0.07;-0.10;4;-2;-3;19.61;2
340;0.07;-0.20;-0.07;2;-6;-2;19.74;2
341;0.03;-0.20;0.00;1;-6;0;19.67;2
342;0.17;-0.10;0.00;5;-3;0;19.67;2
343;-0.03;-0.17;0.00;-1;-5;0;19.61;2
344;0.17;-0.24;-0.10;5;-7;-3;19.74;2
345;0.20;-0.03;-0.14;6;-1;-4;19.41;2
346;0.14;-0.10;-0.10;4;-3;-3;19.74;2
347;-0.07;-0.10;-0.07;-2;-3;-2;19.54;2
348;0.14;-0.20;-0.03;4;-6;-1;19.74;2
349;0.03;-0.17;-0.10;1;-5;-3;19.54;2
350;0.14;-0.14;-0.14;4;-4;-4;19.47;2
351;0.14;-0.10;-0.07;4;-3;-2;19.61;2
352;0.03;-0.10;-0.10;1;-3;-3;19.61;2
353;0.00;-0.14;0.00;0;-4;0;19.67;2
354;0.03;-0.17;-0.10;1;-5;-3;19.87;2
355;0.00;-0.17;-0.10;0;-5;-3;19.54;2
356;0.10;-0.10;-0.07;3;-3;-2;19.74;2
357;0.17;-0.20;0.03;5;-6;1;19.67;2
358;0.03;-0.20;-0.10;1;-6;-3;19.74;2
359;0.27;-0.10;0.00;8;-3;0;19.74;2
360;0.24;-0.27;-0.07;7;-8;-2;19.28;2
361;-0.03;0.00;-0.03;-1;0;-1;19.67;2
362;0.14;-0.10;-0.10;4;-3;-3;19.47;2
363;0.00;-0.10;-0.10;0;-3;-3;19.61;2
364;0.10;-0.20;-0.07;3;-6;-2;19.67;2
365;0.03;-0.10;-0.03;1;-3;-1;19.67;2
366;0.10;-0.17;-0.10;3;-5;-3;19.67;2
367;0.07;-0.14;0.03;2;-4;1;19.61;2
368;0.17;-0.14;-0.10;5;-4;-3;19.74;2
369;0.14;-0.10;0.00;4;-3;0;19.34;2
370;0.20;-0.24;-0.10;6;-7;-3;19.61;2
371;0.03;-0.24;-0.03;1;-7;-1;19.93;2
372;0.03;-0.03;-0.10;1;-1;-3;19.61;2
373;0.10;-0.24;-0.07;3;-7;-2;19.47;2
374;0.20;-0.14;-0.17;6;-4;-5;19.41;2
375;0.07;-0.17;-0.10;2;-5;-3;19.61;2
376;0.10;-0.10;-0.10;3;-3;-3;19.80;2
377;0.17;-0.10;0.00;5;-3;0;19.67;2
378;0.17;-0.10;-0.07;5;-3;-2;19.61;2
379;0.17;-0.14;0.00;5;-4;0;19.74;2
380;0.10;-0.17;-0.03;3;-5;-1;19.54;2
381;0.20;-0.20;-0.07;6;-6;-2;19.61;2
382;0.07;-0.20;-0.07;2;-6;-2;19.74;2
383;0.10;-0.07;-0.03;3;-2;-1;19.80;2
384;-0.03;-0.24;-0.10;-1;-7;-3;19.74;2
385;0.03;-0.10;-0.07;1;-3;-2;19.67;2
386;0.17;-0.17;-0.10;5;-5;-3;19.54;2
387;0.24;-0.17;-0.10;7;-5;-3;19.80;2
388;0.20;-0.20;-0.07;6;-6;-2;19.87;2
389;0.10;-0.14;-0.03;3;-4;-1;19.74;2
390;0.07;-0.31;-0.07;2;-9;-2;19.61;2
391;0.17;-0.10;-0.10;5;-3;-3;19.74;2
392;0.10;-0.10;0.00;3;-3;0;19.74;2
393;0.10;-0.10;-0.14;3;-3;-4;19.74;2
394;0.07;-0.27;-0.07;2;-8;-2;19.41;2
395;0.10;-0.14;0.00;3;-4;0;19.67;2
396;0.00;-0.20;0.00;0;-6;0;19.67;2
397;0.14;-0.20;-0.07;4;-6;-2;19.54;2
398;0.03;-0.10;-0.10;1;-3;-3;19.47;2
399;0.20;-0.10;-0.07;6;-3;-2;19.74;2
400;0.07;-0.24;0.03;2;-7;1;19.67;2
401;0.17;-0.17;-0.07;5;-5;-2;19.47;2
402;0.14;-0.03;-0.10;4;-1;-3;19.54;2
403;0.03;-0.24;-0.07;1;-7;-2;19.54;2
404;0.03;-0.17;0.00;1;-5;0;19.54;2
405;0.10;-0.14;-0.03;3;-4;-1;19.54;2
406;0.03;-0.27;-0.03;1;-8;-1;19.80;2
407;0.14;-0.14;-0.10;4;-4;-3;19.54;2
408;0.10;-0.14;0.00;3;-4;0;19.61;2
409;0.17;-0.17;0.03;5;-5;1;19.54;2
410;0.10;-0.14;0.00;3;-4;0;19.41;2
411;0.17;-0.20;-0.07;5;-6;-2;19.47;2
412;0.20;-0.10;-0.07;6;-3;-2;19.54;2
413;0.03;-0.20;-0.07;1;-6;-2;19.67;2
414;0.03;-0.24;-0.03;1;-7;-1;19.54;2
415;0.03;-0.17;0.00;1;-5;0;19.80;2
416;0.14;-0.17;0.00;4;-5;0;19.87;2
417;0.14;-0.10;-0.03;4;-3;-1;19.54;2
418;0.24;-0.20;-0.10;7;-6;-3;19.87;2
419;0.20;-0.31;-0.07;6;-9;-2;19.61;2
420;0.34;-0.17;0.00;10;-5;0;19.67;2
421;0.03;-0.27;-0.07;1;-8;-2;19.61;2
422;0.14;-0.17;-0.17;4;-5;-5;19.67;2
423;0.17;-0.07;-0.17;5;-2;-5;19.41;2
424;0.14;-0.10;0.03;4;-3;1;19.61;2
425;0.10;-0.14;0.03;3;-4;1;19.54;2
426;0.00;-0.14;-0.10;0;-4;-3;19.80;2
427;0.10;-0.07;-0.10;3;-2;-3;19.61;2
428;0.10;-0.20;-0.07;3;-6;-2;19.74;2
429;0.27;-0.14;-0.07;8;-4;-2;19.74;2
430;0.07;-0.20;-0.10;2;-6;-3;19.41;2
431;0.10;-0.27;0.00;3;-8;0;19.47;2
432;0.03;-0.14;-0.03;1;-4;-1;19.93;2
433;0.14;-0.10;-0.07;4;-3;-2;19.67;2
434;0.24;-0.27;-0.07;7;-8;-2;19.87;2
435;0.27;-0.24;-0.10;8;-7;-3;19.74;2
436;0.07;-0.20;-0.07;2;-6;-2;19.41;2
437;0.07;-0.17;0.00;2;-5;0;19.61;2
438;0.14;-0.20;0.03;4;-6;1;19.74;2
439;0.03;-0.24;-0.07;1;-7;-2;19.34;2
440;0.10;-0.07;-0.03;3;-2;-1;19.61;2
441;0.00;-0.20;-0.07;0;-6;-2;19.54;2
442;0.20;-0.20;-0.07;6;-6;-2;19.80;2
443;0.17;-0.17;-0.10;5;-5;-3;19.21;2
444;0.14;-0.24;-0.10;4;-7;-3;19.74;2
445;0.07;-0.24;-0.07;2;-7;-2;19.47;2
446;0.03;-0.20;-0.07;1;-6;-2;19.61;2
447;0.03;-0.17;0.00;1;-5;0;19.54;2
448;0.17;-0.10;-0.10;5;-3;-3;19.61;2
449;0.17;-0.14;-0.10;5;-4;-3;19.74;2
450;0.24;-0.20;-0.14;7;-6;-4;19.47;2
451;0.17;-0.14;-0.07;5;-4;-2;19.74;2
452;0.07;-0.20;-0.07;2;-6;-2;19.54;2
453;0.10;0.00;-0.14;3;0;-4;19.74;2
454;0.03;0.00;-0.07;1;0;-2;19.67;2
455;0.14;-0.20;-0.10;4;-6;-3;19.67;2
456;0.17;-0.10;0.00;5;-3;0;19.61;2
457;0.20;-0.14;0.00;6;-4;0;19.67;2
458;0.07;-0.20;-0.10;2;-6;-3;19.54;2
459;0.10;-0.27;0.00;3;-8;0;19.47;2
460;0.00;-0.24;0.00;0;-7;0;19.61;2
461;0.10;-0.14;-0.10;3;-4;-3;19.74;2
462;0.17;-0.17;-0.03;5;-5;-1;19.87;2
463;0.10;-0.10;0.03;3;-3;1;19.47;2
