Date;30.10.2025
Time;17.15.30
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
107;0.00;-0.27;0.03;0;-8;1;19.34;2
108;0.14;-0.51;0.00;4;-15;0;19.41;2
109;0.14;-0.47;-0.20;4;-14;-6;19.54;2
110;0.07;-0.47;-0.07;2;-14;-2;19.47;2
111;0.10;-0.58;0.00;3;-17;0;19.54;2
112;0.10;-0.44;-0.14;3;-13;-4;19.61;2
113;0.07;-0.51;-0.14;2;-15;-4;19.74;2
114;0.00;-0.61;-0.10;0;-18;-3;19.54;2
115;0.17;-0.47;-0.10;5;-14;-3;19.61;2
116;0.10;-0.61;-0.07;3;-18;-2;19.54;2
117;0.03;-0.51;0.00;1;-15;0;19.47;2
118;0.03;-0.54;-0.07;1;-16;-2;19.41;2
119;0.14;-0.51;-0.03;4;-15;-1;19.61;2
120;0.07;-0.58;-0.10;2;-17;-3;19.67;2
121;0.31;-0.44;-0.20;9;-13;-6;19.67;2
122;0.10;-0.54;-0.07;3;-16;-2;19.54;2
123;0.03;-0.61;-0.14;1;-18;-4;19.67;2
124;0.10;-0.75;-0.10;3;-22;-3;19.80;2
125;-0.03;-0.54;-0.07;-1;-16;-2;19.47;2
126;0.10;-0.64;-0.03;3;-19;-1;19.61;2
127;0.07;-0.47;-0.07;2;-14;-2;19.61;2
128;0.03;-0.47;-0.07;1;-14;-2;19.74;2
129;0.03;-0.51;-0.10;1;-15;-3;19.54;2
130;0.17;-0.54;-0.07;5;-16;-2;19.41;2
131;0.03;-0.41;0.00;1;-12;0;19.61;2
132;0.03;-0.41;-0.10;1;-12;-3;19.41;2
133;0.14;-0.51;-0.07;4;-15;-2;19.61;2
134;0.07;-0.51;-0.10;2;-15;-3;19.41;2
135;0.14;-0.31;-0.17;4;-9;-5;19.74;2
136;0.10;-0.58;-0.07;3;-17;-2;19.67;2
137;0.14;-0.47;-0.07;4;-14;-2;19.67;2
138;0.20;-0.34;-0.07;6;-10;-2;19.47;2
139;0.03;-0.54;-0.10;1;-16;-3;19.54;2
140;0.10;-0.64;-0.07;3;-19;-2;19.74;2
141;0.10;-0.54;-0.03;3;-16;-1;19.61;2
142;0.07;-0.61;-0.10;2;-18;-3;19.47;2
143;0.24;-0.54;-0.10;7;-16;-3;19.61;2
144;0.00;-0.58;-0.10;0;-17;-3;19.34;2
145;0.00;-0.47;-0.03;0;-14;-1;19.34;2
146;0.14;-0.51;-0.07;4;-15;-2;19.41;2
147;0.14;-0.47;-0.07;4;-14;-2;19.41;2
148;0.20;-0.41;-0.10;6;-12;-3;19.34;2
149;0.07;-0.41;-0.10;2;-12;-3;19.61;2
150;0.03;-0.54;0.00;1;-16;0;19.47;2
151;0.14;-0.37;-0.17;4;-11;-5;19.80;2
152;0.10;-0.44;-0.10;3;-13;-3;19.41;2
153;0.10;-0.61;-0.03;3;-18;-1;19.47;2
154;0.20;-0.54;-0.07;6;-16;-2;19.54;2
155;0.14;-0.58;-0.07;4;-17;-2;19.61;2
156;0.14;-0.58;-0.14;4;-17;-4;19.41;2
157;0.07;-0.37;-0.07;2;-11;-2;19.80;2
158;0.07;-0.51;-0.07;2;-15;-2;19.47;2
159;0.07;-0.44;-0.03;2;-13;-1;19.54;2
160;0.03;-0.47;-0.03;1;-14;-1;19.41;2
161;0.03;-0.34;-0.10;1;-10;-3;19.34;2
162;-0.07;-0.41;-0.07;-2;-12;-2;19.54;2
163;0.10;-0.37;-0.07;3;-11;-2;19.41;2
164;0.10;-0.54;-0.07;3;-16;-2;19.54;2
165;-0.03;-0.54;-0.10;-1;-16;-3;19.34;2
166;0.07;-0.44;-0.03;2;-13;-1;19.28;2
167;0.17;-0.61;-0.07;5;-18;-2;19.67;2
168;0.03;-0.51;-0.07;1;-15;-2;19.54;2
169;0.00;-0.51;-0.03;0;-15;-1;19.67;2
170;0.07;-0.61;-0.07;2;-18;-2;19.47;2
171;0.03;-0.54;-0.07;1;-16;-2;19.47;2
172;0.07;-0.47;-0.14;2;-14;-4;19.54;2
173;0.00;-0.41;-0.07;0;-12;-2;19.61;2
174;0.17;-0.34;-0.07;5;-10;-2;19.54;2
175;-0.07;-0.54;-0.07;-2;-16;-2;19.61;2
176;0.07;-0.41;-0.17;2;-12;-5;19.28;2
177;0.17;-0.37;-0.10;5;-11;-3;19.61;2
178;0.07;-0.47;-0.07;2;-14;-2;19.54;2
179;0.03;-0.44;-0.17;1;-13;-5;19.34;2
180;0.14;-0.51;-0.10;4;-15;-3;19.80;2
181;0.10;-0.37;-0.03;3;-11;-1;19.74;2
182;0.14;-0.54;-0.17;4;-16;-5;19.61;2
183;0.00;-0.41;-0.17;0;-12;-5;19.61;2
184;0.07;-0.51;-0.14;2;-15;-4;19.47;2
185;0.03;-0.47;-0.10;1;-14;-3;19.74;2
186;0.14;-0.41;-0.10;4;-12;-3;19.61;2
187;0.07;-0.51;-0.07;2;-15;-2;19.41;2
188;-0.03;-0.41;-0.10;-1;-12;-3;19.47;2
189;-0.10;-0.47;-0.07;-3;-14;-2;19.54;2
190;0.14;-0.47;-0.07;4;-14;-2;19.80;2
191;0.03;-0.44;-0.07;1;-13;-2;19.67;2
192;0.10;-0.41;-0.03;3;-12;-1;19.67;2
193;0.00;-0.47;-0.10;0;-14;-3;19.47;2
194;0.07;-0.44;-0.07;2;-13;-2;19.54;2
195;0.20;-0.41;-0.10;6;-12;-3;19.74;2
196;0.10;-0.44;-0.07;3;-13;-2;19.34;2
197;0.07;-0.54;0.00;2;-16;0;19.47;2
198;0.07;-0.47;-0.10;2;-14;-3;19.47;2
199;0.14;-0.44;-0.10;4;-13;-3;19.74;2
200;0.03;-0.44;-0.07;1;-13;-2;19.61;2
201;0.10;-0.51;-0.07;3;-15;-2;19.54;2
202;-0.03;-0.44;-0.07;-1;-13;-2;19.61;2
203;0.17;-0.47;-0.07;5;-14;-2;19.47;2
204;0.07;-0.31;-0.14;2;-9;-4;19.54;2
205;-0.03;-0.64;-0.17;-1;-19;-5;19.54;2
206;0.07;-0.41;-0.14;2;-12;-4;19.28;2
207;0.00;-0.34;-0.07;0;-10;-2;19.34;2
208;0.10;-0.51;-0.03;3;-15;-1;19.67;2
209;0.14;-0.44;-0.03;4;-13;-1;19.41;2
210;0.24;-0.54;-0.03;7;-16;-1;19.54;2
211;0.14;-0.54;-0.10;4;-16;-3;19.74;2
212;0.03;-0.51;-0.03;1;-15;-1;19.67;2
213;0.00;-0.51;-0.03;0;-15;-1;19.47;2
214;0.17;-0.58;-0.07;5;-17;-2;19.54;2
215;0.14;-0.51;-0.07;4;-15;-2;19.61;2
216;0.17;-0.54;-0.03;5;-16;-1;19.54;2
217;0.14;-0.47;0.00;4;-14;0;19.41;2
218;0.07;-0.51;-0.07;2;-15;-2;19.74;2
219;0.10;-0.51;-0.10;3;-15;-3;19.80;2
220;0.14;-0.51;0.00;4;-15;0;19.47;2
221;0.07;-0.34;-0.07;2;-10;-2;19.67;2
222;0.17;-0.61;-0.07;5;-18;-2;19.61;2
223;0.14;-0.47;0.00;4;-14;0;19.34;2
224;0.10;-0.51;-0.07;3;-15;-2;19.41;2
225;0.20;-0.54;-0.10;6;-16;-3;19.87;2
226;0.17;-0.37;-0.14;5;-11;-4;19.41;2
227;0.17;-0.44;-0.07;5;-13;-2;19.67;2
228;0.20;-0.54;-0.03;6;-16;-1;19.61;2
229;0.17;-0.44;-0.10;5;-13;-3;19.67;2
230;0.07;-0.58;-0.17;2;-17;-5;19.54;2
231;0.03;-0.47;-0.10;1;-14;-3;19.67;2
232;0.10;-0.47;-0.14;3;-14;-4;19.54;2
233;0.10;-0.58;-0.14;3;-17;-4;19.80;2
234;0.24;-0.61;-0.10;7;-18;-3;19.74;2
235;-0.03;-0.44;0.00;-1;-13;0;19.61;2
236;0.10;-0.44;-0.17;3;-13;-5;19.47;2
237;0.10;-0.41;-0.10;3;-12;-3;19.34;2
238;0.31;-0.58;-0.10;9;-17;-3;19.61;2
239;0.07;-0.47;-0.14;2;-14;-4;19.80;2
240;0.07;-0.44;-0.03;2;-13;-1;19.41;2
241;0.10;-0.41;0.00;3;-12;0;19.21;2
242;0.10;-0.64;-0.14;3;-19;-4;19.47;2
243;0.10;-0.61;-0.10;3;-18;-3;19.61;2
244;0.17;-0.58;-0.10;5;-17;-3;19.54;2
245;0.10;-0.37;-0.14;3;-11;-4;19.54;2
246;0.10;-0.47;-0.14;3;-14;-4;19.47;2
247;-0.03;-0.44;-0.03;-1;-13;-1;19.61;2
248;0.00;-0.37;-0.14;0;-11;-4;19.74;2
249;0.07;-0.41;-0.07;2;-12;-2;19.61;2
250;0.10;-0.58;-0.14;3;-17;-4;19.67;2
251;0.03;-0.44;-0.07;1;-13;-2;19.54;2
252;0.10;-0.37;-0.10;3;-11;-3;19.54;2
253;0.07;-0.51;-0.07;2;-15;-2;19.54;2
254;-0.03;-0.54;-0.07;-1;-16;-2;19.74;2
255;0.20;-0.47;-0.07;6;-14;-2;19.47;2
256;0.00;-0.47;-0.07;0;-14;-2;19.61;2
257;0.17;-0.51;0.00;5;-15;0;19.61;2
258;0.14;-0.61;-0.07;4;-18;-2;19.87;2
259;0.20;-0.37;-0.10;6;-11;-3;19.54;2
260;0.03;-0.34;-0.03;1;-10;-1;19.74;2
261;0.20;-0.41;-0.10;6;-12;-3;19.61;2
262;0.14;-0.41;-0.10;4;-12;-3;19.74;2
263;-0.03;-0.47;-0.14;-1;-14;-4;19.67;2
264;0.14;-0.31;-0.10;4;-9;-3;19.93;2
265;-0.07;-0.64;-0.07;-2;-19;-2;19.93;2
266;0.07;-0.37;-0.07;2;-11;-2;19.47;2
267;0.00;-0.54;-0.07;0;-16;-2;19.34;2
268;0.10;-0.37;0.00;3;-11;0;19.74;2
269;0.00;-0.58;-0.03;0;-17;-1;19.74;2
270;0.17;-0.54;-0.10;5;-16;-3;19.61;2
271;0.14;-0.47;-0.14;4;-14;-4;19.28;2
272;0.17;-0.34;0.00;5;-10;0;19.61;2
273;0.03;-0.41;-0.10;1;-12;-3;19.67;2
274;0.03;-0.47;0.00;1;-14;0;19.80;2
275;0.14;-0.51;-0.03;4;-15;-1;19.54;2
276;0.07;-0.44;0.00;2;-13;0;19.74;2
277;0.10;-0.58;-0.10;3;-17;-3;19.61;2
278;0.10;-0.51;-0.17;3;-15;-5;19.41;2
279;0.10;-0.54;-0.07;3;-16;-2;19.61;2
280;0.10;-0.47;-0.07;3;-14;-2;19.54;2
281;0.03;-0.47;-0.03;1;-14;-1;19.87;2
282;0.07;-0.44;0.00;2;-13;0;19.47;2
283;0.07;-0.68;-0.07;2;-20;-2;19.61;2
284;0.14;-0.51;-0.14;4;-15;-4;19.67;2
285;0.07;-0.51;-0.07;2;-15;-2;19.54;2
286;0.14;-0.47;-0.14;4;-14;-4;19.47;2
287;0.14;-0.54;-0.14;4;-16;-4;19.34;2
288;0.17;-0.47;-0.03;5;-14;-1;19.54;2
289;0.03;-0.61;0.03;1;-18;1;19.74;2
290;0.03;-0.47;-0.03;1;-14;-1;19.61;2
291;0.07;-0.58;-0.10;2;-17;-3;19.61;2
292;0.07;-0.44;-0.14;2;-13;-4;19.61;2
293;0.07;-0.37;-0.03;2;-11;-1;19.67;2
294;0.07;-0.44;-0.07;2;-13;-2;19.74;2
295;0.00;-0.51;-0.03;0;-15;-1;19.47;2
296;0.10;-0.47;-0.10;3;-14;-3;19.47;2
297;0.10;-0.44;-0.07;3;-13;-2;19.74;2
298;0.14;-0.51;-0.10;4;-15;-3;19.74;2
299;0.10;-0.54;-0.03;3;-16;-1;19.74;2
300;0.17;-0.58;-0.07;5;-17;-2;19.67;2
301;0.07;-0.47;-0.07;2;-14;-2;19.41;2
302;-0.03;-0.37;-0.07;-1;-11;-2;19.54;2
303;0.07;-0.47;-0.07;2;-14;-2;19.67;2
304;0.07;-0.47;0.00;2;-14;0;19.21;2
305;0.20;-0.41;-0.03;6;-12;-1;19.67;2
306;0.17;-0.31;-0.10;5;-9;-3;19.47;2
307;0.14;-0.37;-0.07;4;-11;-2;19.54;2
308;0.03;-0.34;-0.03;1;-10;-1;19.41;2
309;-0.03;-0.51;-0.03;-1;-15;-1;19.61;2
310;0.14;-0.61;-0.07;4;-18;-2;19.74;2
311;0.07;-0.44;0.00;2;-13;0;19.47;2
312;0.03;-0.61;-0.14;1;-18;-4;19.61;2
313;0.07;-0.44;-0.03;2;-13;-1;19.54;2
314;0.00;-0.27;-0.10;0;-8;-3;19.74;2
315;0.00;-0.47;-0.03;0;-14;-1;19.74;2
316;0.14;-0.51;-0.03;4;-15;-1;19.54;2
317;0.10;-0.44;-0.07;3;-13;-2;19.41;2
318;0.14;-0.51;-0.03;4;-15;-1;19.41;2
319;0.20;-0.44;-0.07;6;-13;-2;19.54;2
320;0.10;-0.37;-0.07;3;-11;-2;19.41;2
321;0.17;-0.44;-0.03;5;-13;-1;19.74;2
322;0.10;-0.44;-0.14;3;-13;-4;19.28;2
323;0.20;-0.61;-0.07;6;-18;-2;19.41;2
324;0.14;-0.44;-0.10;4;-13;-3;19.34;2
325;0.00;-0.44;-0.20;0;-13;-6;19.54;2
326;0.20;-0.47;-0.10;6;-14;-3;19.67;2
327;0.17;-0.58;-0.10;5;-17;-3;19.41;2
328;0.00;-0.61;-0.14;0;-18;-4;19.74;2
329;0.03;-0.44;-0.07;1;-13;-2;19.28;2
330;0.03;-0.41;-0.10;1;-12;-3;19.61;2
331;0.00;-0.58;-0.17;0;-17;-5;19.67;2
332;-0.03;-0.51;-0.14;-1;-15;-4;19.54;2
333;0.00;-0.44;-0.07;0;-13;-2;19.61;2
334;0.10;-0.51;-0.07;3;-15;-2;19.47;2
335;0.07;-0.37;-0.14;2;-11;-4;19.47;2
336;0.00;-0.47;-0.10;0;-14;-3;19.67;2
337;0.10;-0.54;-0.17;3;-16;-5;19.34;2
338;0.10;-0.44;0.00;3;-13;0;19.61;2
339;-0.03;-0.51;-0.10;-1;-15;-3;19.61;2
340;0.20;-0.54;-0.07;6;-16;-2;19.34;2
341;0.07;-0.34;-0.14;2;-10;-4;19.54;2
342;0.14;-0.44;-0.07;4;-13;-2;19.67;2
343;0.10;-0.68;-0.07;3;-20;-2;19.54;2
344;0.07;-0.44;-0.07;2;-13;-2;19.41;2
345;0.07;-0.44;-0.07;2;-13;-2;19.61;2
346;0.27;-0.58;-0.07;8;-17;-2;19.67;2
347;0.07;-0.37;-0.07;2;-11;-2;19.74;2
348;0.17;-0.47;-0.07;5;-14;-2;19.80;2
349;0.03;-0.47;-0.07;1;-14;-2;19.67;2
350;0.03;-0.44;-0.07;1;-13;-2;19.34;2
351;-0.03;-0.54;-0.07;-1;-16;-2;19.54;2
352;0.07;-0.41;-0.07;2;-12;-2;19.61;2
353;0.14;-0.51;0.00;4;-15;0;19.21;2
354;0.07;-0.41;-0.07;2;-12;-2;19.67;2
355;0.17;-0.44;-0.03;5;-13;-1;19.21;2
356;0.10;-0.54;-0.10;3;-16;-3;19.34;2
357;0.34;-0.44;-0.10;10;-13;-3;19.67;2
358;0.00;-0.44;-0.03;0;-13;-1;19.34;2
359;0.10;-0.61;-0.10;3;-18;-3;19.47;2
360;0.00;-0.37;-0.07;0;-11;-2;19.74;2
361;0.00;-0.44;-0.10;0;-13;-3;19.61;2
362;-0.03;-0.31;0.00;-1;-9;0;19.61;2
363;0.10;-0.58;-0.10;3;-17;-3;19.54;2
364;0.10;-0.47;0.00;3;-14;0;19.54;2
365;0.17;-0.54;-0.14;5;-16;-4;19.61;2
366;-0.03;-0.44;-0.10;-1;-13;-3;19.41;2
367;-0.03;-0.54;-0.10;-1;-16;-3;19.74;2
368;0.10;-0.47;-0.10;3;-14;-3;19.54;2
369;0.03;-0.51;-0.14;1;-15;-4;19.67;2
370;0.14;-0.44;-0.03;4;-13;-1;19.61;2
371;0.10;-0.47;-0.10;3;-14;-3;19.61;2
372;-0.10;-0.44;-0.14;-3;-13;-4;19.34;2
373;0.10;-0.44;-0.07;3;-13;-2;19.61;2
374;0.14;-0.44;-0.03;4;-13;-1;19.47;2
375;0.14;-0.47;-0.14;4;-14;-4;19.47;2
376;0.00;-0.58;-0.03;0;-17;-1;19.67;2
377;0.07;-0.51;0.03;2;-15;1;19.67;2
378;0.17;-0.58;-0.10;5;-17;-3;19.87;2
379;0.17;-0.54;-0.07;5;-16;-2;19.47;2
380;0.20;-0.47;-0.07;6;-14;-2;19.74;2
381;0.03;-0.51;-0.10;1;-15;-3;19.41;2
382;0.10;-0.37;-0.07;3;-11;-2;19.67;2
383;0.07;-0.58;-0.07;2;-17;-2;19.80;2
384;0.10;-0.58;0.03;3;-17;1;19.80;2
385;-0.03;-0.37;-0.07;-1;-11;-2;19.47;2
386;0.07;-0.41;-0.03;2;-12;-1;19.61;2
387;0.14;-0.37;-0.20;4;-11;-6;19.47;2
388;0.03;-0.41;-0.07;1;-12;-2;19.67;2
389;0.10;-0.51;-0.07;3;-15;-2;19.87;2
390;0.17;-0.41;-0.10;5;-12;-3;19.54;2
391;-0.03;-0.58;-0.10;-1;-17;-3;19.61;2
392;0.03;-0.47;-0.10;1;-14;-3;19.67;2
393;0.10;-0.47;-0.07;3;-14;-2;19.28;2
394;0.14;-0.34;0.00;4;-10;0;19.47;2
395;-0.10;-0.41;-0.07;-3;-12;-2;19.74;2
396;0.07;-0.44;0.00;2;-13;0;19.54;2
397;0.10;-0.44;-0.07;3;-13;-2;19.54;2
398;0.10;-0.64;-0.17;3;-19;-5;19.41;2
399;0.10;-0.47;-0.03;3;-14;-1;19.54;2
400;0.07;-0.44;-0.14;2;-13;-4;19.61;2
401;-0.03;-0.41;0.00;-1;-12;0;19.74;2
402;0.14;-0.44;-0.17;4;-13;-5;19.67;2
403;0.03;-0.41;-0.07;1;-12;-2;19.74;2
404;0.14;-0.54;-0.03;4;-16;-1;19.54;2
405;0.07;-0.44;0.00;2;-13;0;19.67;2
406;0.07;-0.47;0.03;2;-14;1;19.47;2
407;0.20;-0.37;-0.17;6;-11;-5;19.34;2
408;0.10;-0.27;-0.14;3;-8;-4;19.41;2
409;0.27;-0.54;-0.03;8;-16;-1;19.61;2
410;0.14;-0.54;-0.10;4;-16;-3;19.54;2
411;0.14;-0.51;-0.17;4;-15;-5;19.34;2
412;0.03;-0.41;-0.03;1;-12;-1;19.41;2
413;0.03;-0.51;-0.07;1;-15;-2;19.61;2
414;0.00;-0.44;-0.14;0;-13;-4;19.61;2
415;-0.03;-0.47;-0.07;-1;-14;-2;19.41;2
416;0.10;-0.51;-0.07;3;-15;-2;19.67;2
417;0.10;-0.58;0.03;3;-17;1;19.74;2
418;0.03;-0.58;-0.07;1;-17;-2;19.34;2
419;0.00;-0.27;-0.07;0;-8;-2;19.67;2
420;0.14;-0.41;0.00;4;-12;0;19.74;2
421;0.14;-0.51;-0.07;4;-15;-2;19.54;2
422;0.10;-0.47;-0.10;3;-14;-3;19.54;2
423;0.07;-0.44;-0.10;2;-13;-3;19.61;2
424;0.17;-0.44;-0.10;5;-13;-3;19.61;2
425;0.20;-0.47;-0.07;6;-14;-2;19.34;2
426;0.03;-0.51;-0.10;1;-15;-3;19.54;2
427;0.00;-0.44;-0.10;0;-13;-3;19.41;2
428;0.00;-0.64;-0.10;0;-19;-3;19.54;2
429;-0.03;-0.54;0.00;-1;-16;0;19.80;2
430;0.03;-0.51;-0.10;1;-15;-3;19.67;2
431;0.24;-0.47;-0.03;7;-14;-1;19.47;2
432;0.20;-0.58;-0.10;6;-17;-3;19.34;2
433;0.24;-0.58;-0.07;7;-17;-2;19.74;2
434;0.10;-0.51;-0.03;3;-15;-1;19.61;2
435;0.10;-0.44;-0.03;3;-13;-1;19.87;2
436;0.14;-0.47;0.00;4;-14;0;19.80;2
437;0.03;-0.47;-0.10;1;-14;-3;19.41;2
438;-0.10;-0.54;0.00;-3;-16;0;19.54;2
439;0.07;-0.51;-0.10;2;-15;-3;19.74;2
440;0.00;-0.51;-0.03;0;-15;-1;19.47;2
441;0.03;-0.44;-0.10;1;-13;-3;19.54;2
442;0.14;-0.51;-0.10;4;-15;-3;19.80;2
443;0.07;-0.34;-0.10;2;-10;-3;19.34;2
444;0.14;-0.47;-0.03;4;-14;-1;19.67;2
445;0.20;-0.44;-0.14;6;-13;-4;19.47;2
446;0.14;-0.51;-0.07;4;-15;-2;19.47;2
447;0.14;-0.51;-0.07;4;-15;-2;19.61;2
448;0.07;-0.54;-0.07;2;-16;-2;19.61;2
449;0.14;-0.44;-0.07;4;-13;-2;19.61;2
450;0.24;-0.41;-0.07;7;-12;-2;19.54;2
451;0.03;-0.44;0.00;1;-13;0;19.47;2
452;0.10;-0.54;-0.07;3;-16;-2;19.61;2
453;0.03;-0.64;0.00;1;-19;0;19.61;2
454;0.31;-0.54;0.00;9;-16;0;19.47;2
455;0.14;-0.47;-0.07;4;-14;-2;19.47;2
456;0.03;-0.54;-0.10;1;-16;-3;19.28;2
457;0.17;-0.58;-0.07;5;-17;-2;19.67;2
458;0.14;-0.54;-0.10;4;-16;-3;19.74;2
459;0.07;-0.47;-0.07;2;-14;-2;19.87;2
