Date;30.10.2025
Time;17.04.58
Sensor name:;TLE493D-P3I8

Comment:;3


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
225;-18.31;-86.81;4.68;-540;-2561;138;20.26;2
226;-18.37;-86.75;4.68;-542;-2559;138;20.07;2
227;-18.44;-86.95;4.64;-544;-2565;137;20.20;2
228;-18.27;-86.75;4.64;-539;-2559;137;20.07;2
229;-18.41;-86.71;4.64;-543;-2558;137;20.26;2
230;-18.44;-86.75;4.68;-544;-2559;138;20.13;2
231;-18.41;-86.85;4.64;-543;-2562;137;20.26;2
232;-18.31;-86.81;4.68;-540;-2561;138;20.20;2
233;-18.44;-86.75;4.71;-544;-2559;139;20.26;2
234;-18.34;-86.75;4.68;-541;-2559;138;20.39;2
235;-18.41;-86.68;4.78;-543;-2557;141;20.00;2
236;-18.31;-86.78;4.68;-540;-2560;138;20.07;2
237;-18.31;-86.78;4.68;-540;-2560;138;20.00;2
238;-18.51;-86.85;4.54;-546;-2562;134;20.13;2
239;-18.34;-86.85;4.68;-541;-2562;138;20.26;2
240;-18.31;-86.88;4.71;-540;-2563;139;20.26;2
241;-18.41;-86.85;4.68;-543;-2562;138;20.46;2
242;-18.27;-86.81;4.75;-539;-2561;140;20.13;2
243;-18.17;-86.75;4.64;-536;-2559;137;20.26;2
244;-18.31;-86.71;4.71;-540;-2558;139;19.87;2
245;-18.37;-86.75;4.68;-542;-2559;138;20.13;2
246;-18.37;-86.68;4.58;-542;-2557;135;20.20;2
247;-18.41;-86.78;4.68;-543;-2560;138;20.00;2
248;-18.20;-86.88;4.71;-537;-2563;139;20.07;2
249;-18.27;-86.85;4.64;-539;-2562;137;20.26;2
250;-18.24;-86.75;4.61;-538;-2559;136;20.13;2
251;-18.44;-86.85;4.71;-544;-2562;139;20.13;2
252;-18.27;-86.88;4.71;-539;-2563;139;20.20;2
253;-18.37;-86.71;4.64;-542;-2558;137;20.20;2
254;-18.34;-86.71;4.68;-541;-2558;138;20.20;2
255;-18.34;-86.85;4.68;-541;-2562;138;19.87;2
256;-18.31;-86.78;4.71;-540;-2560;139;20.33;2
257;-18.37;-86.88;4.64;-542;-2563;137;20.26;2
258;-18.37;-86.64;4.68;-542;-2556;138;20.13;2
259;-18.24;-86.85;4.64;-538;-2562;137;20.07;2
260;-18.27;-86.88;4.58;-539;-2563;135;20.13;2
261;-18.24;-86.88;4.64;-538;-2563;137;20.07;2
262;-18.27;-86.85;4.61;-539;-2562;136;20.20;2
263;-18.47;-86.75;4.68;-545;-2559;138;20.39;2
264;-18.34;-87.02;4.54;-541;-2567;134;20.00;2
265;-18.44;-86.78;4.64;-544;-2560;137;20.20;2
266;-18.27;-86.68;4.68;-539;-2557;138;20.00;2
267;-18.44;-86.81;4.68;-544;-2561;138;20.00;2
268;-18.44;-86.78;4.75;-544;-2560;140;20.33;2
269;-18.34;-86.85;4.64;-541;-2562;137;20.20;2
270;-18.20;-86.81;4.68;-537;-2561;138;20.39;2
271;-18.37;-86.78;4.71;-542;-2560;139;20.00;2
272;-18.31;-86.88;4.61;-540;-2563;136;20.13;2
273;-18.41;-86.92;4.68;-543;-2564;138;20.39;2
274;-18.37;-86.81;4.61;-542;-2561;136;20.13;2
275;-18.24;-86.71;4.71;-538;-2558;139;20.07;2
276;-18.37;-86.88;4.64;-542;-2563;137;20.00;2
277;-18.34;-86.81;4.68;-541;-2561;138;20.13;2
278;-18.44;-86.85;4.75;-544;-2562;140;20.13;2
279;-18.34;-86.75;4.64;-541;-2559;137;20.00;2
280;-18.41;-86.88;4.58;-543;-2563;135;20.39;2
281;-18.31;-86.88;4.64;-540;-2563;137;20.07;2
282;-18.27;-86.71;4.75;-539;-2558;140;19.87;2
283;-18.34;-86.95;4.68;-541;-2565;138;20.26;2
284;-18.37;-86.78;4.68;-542;-2560;138;20.00;2
285;-18.41;-86.81;4.61;-543;-2561;136;20.13;2
286;-18.41;-86.85;4.75;-543;-2562;140;20.26;2
287;-18.31;-86.78;4.68;-540;-2560;138;20.07;2
288;-18.44;-86.71;4.71;-544;-2558;139;20.00;2
289;-18.41;-86.78;4.68;-543;-2560;138;20.39;2
290;-18.37;-86.58;4.64;-542;-2554;137;20.39;2
291;-18.27;-86.78;4.58;-539;-2560;135;20.00;2
292;-18.34;-86.88;4.64;-541;-2563;137;20.20;2
293;-18.24;-86.75;4.71;-538;-2559;139;20.20;2
294;-18.41;-86.81;4.64;-543;-2561;137;19.93;2
295;-18.37;-86.85;4.61;-542;-2562;136;20.39;2
296;-18.31;-86.78;4.68;-540;-2560;138;20.13;2
297;-18.31;-86.78;4.71;-540;-2560;139;20.33;2
298;-18.24;-86.71;4.71;-538;-2558;139;20.07;2
299;-18.44;-86.71;4.71;-544;-2558;139;20.26;2
300;-18.37;-86.92;4.64;-542;-2564;137;20.20;2
301;-18.31;-86.71;4.68;-540;-2558;138;19.93;2
302;-18.27;-86.78;4.68;-539;-2560;138;20.26;2
303;-18.37;-87.02;4.64;-542;-2567;137;20.20;2
304;-18.34;-86.81;4.68;-541;-2561;138;20.07;2
305;-18.37;-86.88;4.68;-542;-2563;138;20.07;2
306;-18.37;-86.78;4.64;-542;-2560;137;20.07;2
307;-18.37;-86.92;4.78;-542;-2564;141;20.20;2
308;-18.34;-86.68;4.68;-541;-2557;138;20.00;2
309;-18.31;-86.88;4.71;-540;-2563;139;20.13;2
310;-18.24;-86.92;4.64;-538;-2564;137;19.87;2
311;-18.37;-86.75;4.64;-542;-2559;137;20.33;2
312;-18.27;-86.78;4.58;-539;-2560;135;20.13;2
313;-18.47;-86.78;4.61;-545;-2560;136;20.13;2
314;-18.34;-86.81;4.71;-541;-2561;139;19.80;2
315;-18.27;-86.81;4.68;-539;-2561;138;20.39;2
316;-18.51;-86.81;4.71;-546;-2561;139;20.20;2
317;-18.41;-86.95;4.64;-543;-2565;137;20.13;2
318;-18.17;-86.64;4.64;-536;-2556;137;20.20;2
319;-18.37;-86.81;4.68;-542;-2561;138;20.07;2
320;-18.10;-86.88;4.61;-534;-2563;136;20.13;2
321;-18.41;-86.78;4.64;-543;-2560;137;20.13;2
322;-18.44;-86.81;4.68;-544;-2561;138;20.26;2
323;-18.41;-86.75;4.71;-543;-2559;139;20.20;2
324;-18.34;-86.98;4.64;-541;-2566;137;20.20;2
325;-18.27;-86.75;4.75;-539;-2559;140;20.07;2
326;-18.27;-86.71;4.68;-539;-2558;138;20.13;2
327;-18.27;-86.81;4.54;-539;-2561;134;20.46;2
328;-18.27;-86.78;4.61;-539;-2560;136;20.26;2
329;-18.27;-86.85;4.75;-539;-2562;140;20.07;2
330;-18.41;-86.81;4.54;-543;-2561;134;20.33;2
331;-18.41;-86.78;4.61;-543;-2560;136;20.00;2
332;-18.37;-86.71;4.64;-542;-2558;137;20.13;2
333;-18.41;-86.78;4.71;-543;-2560;139;20.13;2
334;-18.41;-86.71;4.64;-543;-2558;137;20.07;2
335;-18.31;-86.78;4.68;-540;-2560;138;20.00;2
336;-18.44;-86.85;4.68;-544;-2562;138;19.93;2
337;-18.31;-86.88;4.68;-540;-2563;138;19.93;2
338;-18.51;-86.85;4.68;-546;-2562;138;20.00;2
339;-18.41;-86.75;4.71;-543;-2559;139;20.00;2
340;-18.41;-86.75;4.58;-543;-2559;135;20.33;2
341;-18.34;-86.75;4.64;-541;-2559;137;20.13;2
342;-18.27;-86.88;4.58;-539;-2563;135;20.13;2
343;-18.24;-86.95;4.68;-538;-2565;138;20.26;2
344;-18.27;-86.75;4.68;-539;-2559;138;20.26;2
345;-18.27;-86.85;4.64;-539;-2562;137;20.00;2
346;-18.31;-86.71;4.61;-540;-2558;136;20.07;2
347;-18.31;-86.64;4.68;-540;-2556;138;20.20;2
348;-18.37;-86.75;4.71;-542;-2559;139;20.07;2
349;-18.27;-86.95;4.71;-539;-2565;139;19.74;2
350;-18.41;-86.81;4.64;-543;-2561;137;20.00;2
351;-18.34;-86.81;4.68;-541;-2561;138;20.07;2
352;-18.44;-86.81;4.71;-544;-2561;139;19.93;2
353;-18.37;-86.75;4.61;-542;-2559;136;20.26;2
354;-18.27;-86.71;4.71;-539;-2558;139;20.33;2
355;-18.37;-86.88;4.64;-542;-2563;137;20.33;2
356;-18.34;-86.88;4.64;-541;-2563;137;20.07;2
357;-18.27;-86.75;4.68;-539;-2559;138;20.26;2
358;-18.44;-86.78;4.68;-544;-2560;138;20.26;2
359;-18.41;-86.85;4.68;-543;-2562;138;20.26;2
360;-18.31;-86.85;4.68;-540;-2562;138;20.13;2
361;-18.44;-86.81;4.71;-544;-2561;139;20.26;2
362;-18.37;-86.75;4.68;-542;-2559;138;19.87;2
363;-18.24;-86.78;4.54;-538;-2560;134;20.13;2
364;-18.34;-86.68;4.61;-541;-2557;136;20.20;2
365;-18.37;-86.78;4.61;-542;-2560;136;20.20;2
366;-18.27;-86.92;4.68;-539;-2564;138;20.20;2
367;-18.20;-86.92;4.64;-537;-2564;137;20.26;2
368;-18.37;-86.95;4.64;-542;-2565;137;20.07;2
369;-18.37;-86.85;4.71;-542;-2562;139;20.26;2
370;-18.27;-86.75;4.64;-539;-2559;137;20.07;2
371;-18.27;-86.78;4.68;-539;-2560;138;20.20;2
372;-18.24;-86.81;4.64;-538;-2561;137;20.33;2
373;-18.24;-86.78;4.64;-538;-2560;137;20.07;2
374;-18.31;-86.88;4.61;-540;-2563;136;20.26;2
375;-18.37;-86.85;4.68;-542;-2562;138;19.93;2
376;-18.37;-86.81;4.64;-542;-2561;137;20.13;2
377;-18.37;-86.88;4.61;-542;-2563;136;20.20;2
378;-18.44;-86.85;4.61;-544;-2562;136;20.20;2
379;-18.24;-86.88;4.75;-538;-2563;140;20.00;2
380;-18.31;-86.81;4.71;-540;-2561;139;20.07;2
381;-18.37;-86.71;4.61;-542;-2558;136;20.00;2
382;-18.41;-86.78;4.61;-543;-2560;136;20.07;2
383;-18.24;-86.81;4.58;-538;-2561;135;20.20;2
384;-18.47;-86.88;4.75;-545;-2563;140;20.33;2
385;-18.31;-86.75;4.64;-540;-2559;137;19.87;2
386;-18.44;-86.85;4.71;-544;-2562;139;20.26;2
387;-18.44;-86.88;4.64;-544;-2563;137;20.26;2
388;-18.34;-86.92;4.68;-541;-2564;138;20.26;2
389;-18.44;-86.75;4.68;-544;-2559;138;20.39;2
390;-18.34;-86.78;4.68;-541;-2560;138;19.80;2
391;-18.34;-86.81;4.71;-541;-2561;139;19.93;2
392;-18.41;-86.75;4.64;-543;-2559;137;20.33;2
393;-18.44;-86.92;4.64;-544;-2564;137;20.20;2
394;-18.34;-86.85;4.71;-541;-2562;139;20.07;2
395;-18.27;-86.85;4.68;-539;-2562;138;19.93;2
396;-18.24;-86.81;4.71;-538;-2561;139;20.07;2
397;-18.44;-86.88;4.71;-544;-2563;139;20.33;2
398;-18.37;-86.81;4.71;-542;-2561;139;20.00;2
399;-18.34;-86.81;4.64;-541;-2561;137;20.26;2
400;-18.31;-86.78;4.71;-540;-2560;139;20.07;2
401;-18.34;-86.88;4.61;-541;-2563;136;20.13;2
402;-18.27;-86.81;4.68;-539;-2561;138;20.13;2
403;-18.37;-86.68;4.64;-542;-2557;137;20.07;2
404;-18.41;-86.95;4.68;-543;-2565;138;20.07;2
405;-18.41;-86.98;4.64;-543;-2566;137;20.07;2
406;-18.34;-86.88;4.61;-541;-2563;136;20.00;2
407;-18.34;-86.85;4.68;-541;-2562;138;20.13;2
408;-18.37;-86.71;4.68;-542;-2558;138;20.07;2
409;-18.31;-86.75;4.68;-540;-2559;138;20.13;2
410;-18.37;-86.75;4.78;-542;-2559;141;20.20;2
411;-18.37;-86.78;4.68;-542;-2560;138;20.13;2
412;-18.37;-86.75;4.64;-542;-2559;137;20.07;2
413;-18.41;-86.85;4.64;-543;-2562;137;20.07;2
414;-18.34;-86.78;4.68;-541;-2560;138;19.93;2
415;-18.44;-86.78;4.61;-544;-2560;136;20.26;2
416;-18.31;-86.78;4.68;-540;-2560;138;20.13;2
417;-18.37;-86.85;4.64;-542;-2562;137;20.26;2
418;-18.34;-86.68;4.64;-541;-2557;137;20.07;2
419;-18.41;-86.78;4.64;-543;-2560;137;19.93;2
420;-18.31;-86.88;4.71;-540;-2563;139;20.20;2
421;-18.37;-86.75;4.68;-542;-2559;138;20.26;2
422;-18.37;-86.75;4.64;-542;-2559;137;20.33;2
423;-18.44;-86.81;4.71;-544;-2561;139;20.13;2
424;-18.44;-86.85;4.68;-544;-2562;138;20.00;2
425;-18.34;-86.78;4.68;-541;-2560;138;19.93;2
426;-18.37;-86.71;4.64;-542;-2558;137;20.33;2
427;-18.44;-86.75;4.58;-544;-2559;135;20.26;2
428;-18.34;-86.78;4.68;-541;-2560;138;20.20;2
429;-18.31;-86.88;4.61;-540;-2563;136;20.39;2
430;-18.31;-86.92;4.71;-540;-2564;139;20.26;2
431;-18.24;-86.92;4.64;-538;-2564;137;20.13;2
432;-18.41;-86.88;4.64;-543;-2563;137;20.26;2
433;-18.34;-86.78;4.54;-541;-2560;134;20.07;2
434;-18.27;-86.85;4.75;-539;-2562;140;20.33;2
435;-18.37;-86.78;4.75;-542;-2560;140;19.93;2
436;-18.34;-86.75;4.64;-541;-2559;137;20.26;2
437;-18.27;-86.85;4.68;-539;-2562;138;20.13;2
438;-18.34;-86.75;4.68;-541;-2559;138;20.00;2
439;-18.37;-86.81;4.71;-542;-2561;139;20.13;2
440;-18.27;-86.85;4.64;-539;-2562;137;20.20;2
441;-18.37;-86.75;4.68;-542;-2559;138;20.53;2
442;-18.37;-86.81;4.78;-542;-2561;141;19.80;2
443;-18.34;-86.88;4.64;-541;-2563;137;20.13;2
