Date;30.10.2025
Time;17.05.23
Sensor name:;TLE493D-P3I8

Comment:;5


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
46;-7.53;-45.12;1.19;-222;-1331;35;19.93;2
47;-7.46;-44.88;1.19;-220;-1324;35;19.93;2
48;-7.49;-44.95;1.15;-221;-1326;34;20.20;2
49;-7.56;-45.05;1.12;-223;-1329;33;20.07;2
50;-7.49;-45.12;1.22;-221;-1331;36;19.87;2
51;-7.56;-45.05;1.12;-223;-1329;33;20.07;2
52;-7.46;-45.08;1.08;-220;-1330;32;19.87;2
53;-7.49;-44.92;1.19;-221;-1325;35;19.80;2
54;-7.53;-45.19;1.22;-222;-1333;36;20.07;2
55;-7.42;-44.88;1.19;-219;-1324;35;19.87;2
56;-7.46;-45.08;1.19;-220;-1330;35;19.80;2
57;-7.49;-44.85;1.22;-221;-1323;36;20.13;2
58;-7.49;-44.98;1.15;-221;-1327;34;20.00;2
59;-7.53;-45.05;1.15;-222;-1329;34;19.87;2
60;-7.49;-45.05;1.19;-221;-1329;35;19.93;2
61;-7.46;-45.12;1.25;-220;-1331;37;19.74;2
62;-7.49;-45.05;1.12;-221;-1329;33;19.80;2
63;-7.49;-44.98;1.12;-221;-1327;33;19.74;2
64;-7.46;-45.05;1.05;-220;-1329;31;19.61;2
65;-7.49;-44.98;1.19;-221;-1327;35;19.74;2
66;-7.59;-44.98;1.22;-224;-1327;36;19.80;2
67;-7.49;-44.98;1.19;-221;-1327;35;19.93;2
68;-7.53;-44.92;1.15;-222;-1325;34;19.93;2
69;-7.42;-45.02;1.25;-219;-1328;37;19.87;2
70;-7.63;-45.02;1.25;-225;-1328;37;20.13;2
71;-7.56;-45.08;1.19;-223;-1330;35;19.80;2
72;-7.59;-45.15;1.15;-224;-1332;34;19.80;2
73;-7.39;-44.88;1.08;-218;-1324;32;19.80;2
74;-7.53;-44.88;1.12;-222;-1324;33;20.07;2
75;-7.49;-44.95;1.22;-221;-1326;36;20.07;2
76;-7.53;-45.05;1.12;-222;-1329;33;19.87;2
77;-7.59;-45.02;1.19;-224;-1328;35;19.87;2
78;-7.46;-45.05;1.19;-220;-1329;35;19.74;2
79;-7.49;-44.98;1.25;-221;-1327;37;19.93;2
80;-7.63;-45.08;1.22;-225;-1330;36;19.80;2
81;-7.49;-44.98;1.12;-221;-1327;33;20.00;2
82;-7.46;-44.92;1.15;-220;-1325;34;19.74;2
83;-7.49;-45.02;1.15;-221;-1328;34;20.00;2
84;-7.56;-45.02;1.12;-223;-1328;33;19.54;2
85;-7.46;-45.08;1.12;-220;-1330;33;19.87;2
86;-7.49;-45.02;1.15;-221;-1328;34;20.13;2
87;-7.29;-45.08;1.19;-215;-1330;35;19.87;2
88;-7.49;-45.02;1.25;-221;-1328;37;19.87;2
89;-7.42;-45.05;1.12;-219;-1329;33;19.67;2
90;-7.56;-45.12;1.19;-223;-1331;35;19.93;2
91;-7.46;-45.02;1.12;-220;-1328;33;20.13;2
92;-7.63;-45.05;1.25;-225;-1329;37;19.87;2
93;-7.63;-45.02;1.32;-225;-1328;39;20.07;2
94;-7.53;-44.95;1.25;-222;-1326;37;19.93;2
95;-7.46;-45.02;1.22;-220;-1328;36;19.93;2
96;-7.59;-45.02;1.22;-224;-1328;36;19.87;2
97;-7.46;-44.92;1.12;-220;-1325;33;19.87;2
98;-7.53;-45.02;1.25;-222;-1328;37;20.07;2
99;-7.42;-45.15;1.22;-219;-1332;36;19.80;2
100;-7.46;-45.15;1.08;-220;-1332;32;20.00;2
101;-7.59;-45.02;1.22;-224;-1328;36;19.80;2
102;-7.53;-45.15;1.08;-222;-1332;32;19.74;2
103;-7.42;-44.95;1.22;-219;-1326;36;20.13;2
104;-7.46;-45.05;1.19;-220;-1329;35;19.74;2
105;-7.69;-45.02;1.12;-227;-1328;33;19.87;2
106;-7.53;-44.85;1.05;-222;-1323;31;19.93;2
107;-7.56;-44.95;1.12;-223;-1326;33;20.00;2
108;-7.36;-44.98;1.19;-217;-1327;35;19.74;2
109;-7.53;-45.02;1.15;-222;-1328;34;19.67;2
110;-7.56;-45.05;1.12;-223;-1329;33;19.93;2
111;-7.63;-45.02;1.08;-225;-1328;32;19.80;2
112;-7.36;-45.08;1.19;-217;-1330;35;19.93;2
113;-7.42;-44.98;1.12;-219;-1327;33;20.07;2
114;-7.46;-45.05;1.19;-220;-1329;35;19.93;2
115;-7.49;-45.15;1.12;-221;-1332;33;20.00;2
116;-7.53;-44.98;1.22;-222;-1327;36;19.87;2
117;-7.46;-45.08;1.22;-220;-1330;36;19.74;2
118;-7.49;-45.05;1.15;-221;-1329;34;19.80;2
119;-7.53;-44.98;1.29;-222;-1327;38;19.93;2
120;-7.59;-45.02;1.22;-224;-1328;36;19.80;2
121;-7.36;-45.05;1.15;-217;-1329;34;19.87;2
122;-7.53;-45.08;1.25;-222;-1330;37;20.13;2
123;-7.49;-45.02;1.22;-221;-1328;36;19.87;2
124;-7.59;-44.92;1.12;-224;-1325;33;19.87;2
125;-7.46;-45.08;1.12;-220;-1330;33;19.80;2
126;-7.42;-45.08;1.12;-219;-1330;33;19.80;2
127;-7.42;-44.98;1.15;-219;-1327;34;20.00;2
128;-7.49;-45.08;1.22;-221;-1330;36;19.54;2
129;-7.66;-45.05;1.15;-226;-1329;34;19.93;2
130;-7.56;-45.05;1.19;-223;-1329;35;19.93;2
131;-7.59;-45.08;1.22;-224;-1330;36;19.61;2
132;-7.39;-45.02;1.12;-218;-1328;33;19.80;2
133;-7.42;-45.15;1.12;-219;-1332;33;19.67;2
134;-7.56;-45.05;1.25;-223;-1329;37;20.20;2
135;-7.56;-45.08;1.19;-223;-1330;35;19.80;2
136;-7.46;-44.95;1.15;-220;-1326;34;20.00;2
137;-7.42;-45.05;1.19;-219;-1329;35;20.00;2
138;-7.66;-45.02;1.25;-226;-1328;37;19.80;2
139;-7.63;-45.12;1.19;-225;-1331;35;19.87;2
140;-7.49;-45.05;1.19;-221;-1329;35;19.87;2
141;-7.63;-44.98;1.15;-225;-1327;34;20.20;2
142;-7.59;-44.78;1.12;-224;-1321;33;19.80;2
143;-7.46;-44.85;1.19;-220;-1323;35;19.93;2
144;-7.46;-45.15;1.15;-220;-1332;34;19.93;2
145;-7.53;-44.92;1.19;-222;-1325;35;20.00;2
146;-7.59;-45.15;1.19;-224;-1332;35;19.80;2
147;-7.53;-45.05;1.22;-222;-1329;36;19.93;2
148;-7.59;-45.02;1.12;-224;-1328;33;19.80;2
149;-7.42;-44.95;1.15;-219;-1326;34;19.87;2
150;-7.56;-45.05;1.22;-223;-1329;36;20.00;2
151;-7.63;-45.08;1.22;-225;-1330;36;19.87;2
152;-7.53;-45.25;1.12;-222;-1335;33;19.93;2
153;-7.56;-45.08;1.15;-223;-1330;34;19.93;2
154;-7.53;-44.98;1.08;-222;-1327;32;20.00;2
155;-7.59;-45.02;1.22;-224;-1328;36;19.74;2
156;-7.36;-44.92;1.19;-217;-1325;35;19.93;2
157;-7.56;-45.08;1.19;-223;-1330;35;20.07;2
158;-7.53;-44.88;1.22;-222;-1324;36;19.87;2
159;-7.56;-44.98;1.12;-223;-1327;33;20.13;2
160;-7.39;-45.19;1.12;-218;-1333;33;19.87;2
161;-7.66;-45.08;1.15;-226;-1330;34;19.93;2
162;-7.53;-44.98;1.08;-222;-1327;32;20.00;2
163;-7.49;-45.05;1.19;-221;-1329;35;20.00;2
164;-7.46;-45.05;1.12;-220;-1329;33;20.07;2
165;-7.66;-45.05;1.22;-226;-1329;36;19.74;2
166;-7.32;-45.08;1.22;-216;-1330;36;19.87;2
167;-7.49;-44.98;1.22;-221;-1327;36;19.80;2
168;-7.63;-44.92;1.19;-225;-1325;35;19.93;2
169;-7.63;-45.08;1.19;-225;-1330;35;19.93;2
170;-7.63;-45.08;1.19;-225;-1330;35;20.00;2
171;-7.56;-45.05;1.19;-223;-1329;35;19.93;2
172;-7.56;-45.12;1.15;-223;-1331;34;19.74;2
173;-7.46;-45.08;1.12;-220;-1330;33;19.74;2
174;-7.49;-45.12;1.19;-221;-1331;35;19.80;2
175;-7.56;-44.95;1.12;-223;-1326;33;19.87;2
176;-7.56;-45.19;1.15;-223;-1333;34;20.07;2
177;-7.59;-44.98;1.12;-224;-1327;33;19.67;2
178;-7.42;-45.08;1.22;-219;-1330;36;19.54;2
179;-7.49;-45.15;1.22;-221;-1332;36;20.00;2
180;-7.53;-44.98;1.19;-222;-1327;35;19.93;2
181;-7.59;-45.05;1.19;-224;-1329;35;19.80;2
182;-7.69;-45.12;1.12;-227;-1331;33;19.80;2
183;-7.66;-45.12;1.15;-226;-1331;34;19.74;2
184;-7.53;-45.05;1.19;-222;-1329;35;19.87;2
185;-7.36;-45.08;1.22;-217;-1330;36;19.80;2
186;-7.63;-44.95;1.19;-225;-1326;35;19.74;2
187;-7.42;-44.92;1.22;-219;-1325;36;19.93;2
188;-7.59;-45.08;1.08;-224;-1330;32;19.93;2
189;-7.53;-45.05;1.12;-222;-1329;33;20.13;2
190;-7.49;-45.02;1.19;-221;-1328;35;19.61;2
191;-7.46;-44.92;1.22;-220;-1325;36;19.87;2
192;-7.59;-45.08;1.15;-224;-1330;34;19.87;2
193;-7.59;-44.95;1.19;-224;-1326;35;20.07;2
194;-7.53;-45.08;1.19;-222;-1330;35;19.61;2
195;-7.46;-44.92;1.19;-220;-1325;35;19.80;2
196;-7.56;-44.98;1.19;-223;-1327;35;19.93;2
197;-7.63;-45.02;1.15;-225;-1328;34;19.80;2
198;-7.53;-45.08;1.25;-222;-1330;37;20.07;2
199;-7.66;-45.02;1.15;-226;-1328;34;19.87;2
200;-7.49;-44.98;1.22;-221;-1327;36;19.93;2
201;-7.56;-45.05;1.15;-223;-1329;34;19.74;2
202;-7.53;-45.12;1.12;-222;-1331;33;20.00;2
203;-7.49;-45.12;1.22;-221;-1331;36;19.87;2
204;-7.56;-45.05;1.22;-223;-1329;36;19.80;2
205;-7.53;-45.12;1.19;-222;-1331;35;19.80;2
206;-7.42;-45.02;1.12;-219;-1328;33;19.74;2
207;-7.53;-44.92;1.12;-222;-1325;33;19.93;2
208;-7.56;-44.92;1.15;-223;-1325;34;19.93;2
209;-7.49;-45.08;1.22;-221;-1330;36;20.07;2
210;-7.59;-45.08;1.19;-224;-1330;35;19.87;2
211;-7.63;-44.95;1.15;-225;-1326;34;19.47;2
212;-7.46;-45.02;1.12;-220;-1328;33;19.93;2
213;-7.56;-44.88;1.15;-223;-1324;34;19.74;2
214;-7.49;-44.88;1.25;-221;-1324;37;20.07;2
215;-7.53;-45.12;1.25;-222;-1331;37;19.87;2
216;-7.56;-45.02;1.15;-223;-1328;34;20.13;2
217;-7.59;-44.98;1.25;-224;-1327;37;19.80;2
218;-7.46;-45.08;1.08;-220;-1330;32;19.93;2
219;-7.76;-45.12;1.22;-229;-1331;36;19.87;2
220;-7.46;-45.05;1.19;-220;-1329;35;19.93;2
221;-7.42;-45.02;1.12;-219;-1328;33;19.87;2
222;-7.49;-45.12;1.19;-221;-1331;35;20.00;2
223;-7.39;-44.92;1.12;-218;-1325;33;20.13;2
224;-7.53;-45.02;1.22;-222;-1328;36;20.07;2
225;-7.53;-45.02;1.19;-222;-1328;35;19.87;2
226;-7.49;-44.98;1.12;-221;-1327;33;19.80;2
227;-7.42;-45.08;1.22;-219;-1330;36;20.13;2
228;-7.46;-44.98;1.22;-220;-1327;36;19.87;2
229;-7.56;-44.95;1.19;-223;-1326;35;20.20;2
230;-7.42;-45.08;1.19;-219;-1330;35;19.87;2
231;-7.53;-45.08;1.19;-222;-1330;35;19.93;2
232;-7.59;-45.08;1.12;-224;-1330;33;19.80;2
233;-7.53;-45.02;1.19;-222;-1328;35;20.07;2
234;-7.53;-44.88;1.25;-222;-1324;37;20.13;2
235;-7.53;-45.08;1.12;-222;-1330;33;19.74;2
236;-7.49;-45.08;1.19;-221;-1330;35;20.07;2
237;-7.46;-45.22;1.19;-220;-1334;35;19.67;2
238;-7.46;-45.08;1.25;-220;-1330;37;19.87;2
239;-7.49;-45.08;1.12;-221;-1330;33;19.93;2
240;-7.53;-45.02;1.19;-222;-1328;35;20.07;2
241;-7.49;-44.98;1.22;-221;-1327;36;19.93;2
242;-7.59;-45.12;1.15;-224;-1331;34;19.93;2
243;-7.53;-45.15;1.29;-222;-1332;38;19.74;2
244;-7.49;-45.08;1.12;-221;-1330;33;19.80;2
245;-7.63;-45.22;1.15;-225;-1334;34;19.80;2
246;-7.46;-45.15;1.19;-220;-1332;35;19.93;2
247;-7.46;-45.05;1.19;-220;-1329;35;20.07;2
248;-7.53;-45.12;1.19;-222;-1331;35;19.80;2
249;-7.66;-44.92;1.19;-226;-1325;35;19.87;2
250;-7.63;-45.05;1.15;-225;-1329;34;19.93;2
251;-7.53;-45.05;1.19;-222;-1329;35;19.74;2
252;-7.49;-45.02;1.12;-221;-1328;33;19.93;2
253;-7.42;-45.08;1.05;-219;-1330;31;19.80;2
254;-7.53;-45.02;1.19;-222;-1328;35;19.80;2
255;-7.39;-44.95;1.19;-218;-1326;35;19.87;2
256;-7.46;-45.05;1.22;-220;-1329;36;19.80;2
257;-7.56;-45.19;1.19;-223;-1333;35;19.74;2
258;-7.56;-44.98;1.19;-223;-1327;35;19.93;2
259;-7.56;-44.92;1.12;-223;-1325;33;20.00;2
260;-7.56;-45.05;1.22;-223;-1329;36;19.74;2
261;-7.49;-44.98;1.25;-221;-1327;37;20.13;2
262;-7.53;-45.08;1.19;-222;-1330;35;20.13;2
263;-7.56;-45.12;1.22;-223;-1331;36;20.07;2
264;-7.63;-45.02;1.12;-225;-1328;33;20.07;2
265;-7.49;-44.98;1.12;-221;-1327;33;20.00;2
266;-7.49;-44.95;1.19;-221;-1326;35;20.00;2
267;-7.56;-45.05;1.19;-223;-1329;35;19.93;2
268;-7.42;-44.85;1.12;-219;-1323;33;19.80;2
269;-7.49;-44.88;1.19;-221;-1324;35;19.93;2
270;-7.46;-45.15;1.19;-220;-1332;35;20.00;2
271;-7.63;-44.95;1.19;-225;-1326;35;20.07;2
272;-7.39;-44.85;1.19;-218;-1323;35;19.93;2
273;-7.46;-45.12;1.19;-220;-1331;35;19.93;2
274;-7.36;-44.98;1.22;-217;-1327;36;19.80;2
275;-7.46;-44.98;1.12;-220;-1327;33;19.93;2
276;-7.49;-45.08;1.22;-221;-1330;36;19.93;2
277;-7.73;-45.02;1.19;-228;-1328;35;20.00;2
278;-7.63;-45.05;1.22;-225;-1329;36;19.87;2
279;-7.63;-45.05;1.19;-225;-1329;35;19.54;2
280;-7.56;-45.08;1.25;-223;-1330;37;19.87;2
281;-7.56;-45.02;1.25;-223;-1328;37;20.07;2
282;-7.53;-45.05;1.19;-222;-1329;35;19.80;2
283;-7.53;-45.15;1.29;-222;-1332;38;20.00;2
284;-7.49;-45.02;1.15;-221;-1328;34;19.93;2
285;-7.46;-45.05;1.22;-220;-1329;36;19.93;2
286;-7.53;-44.95;1.15;-222;-1326;34;20.07;2
287;-7.56;-45.22;1.12;-223;-1334;33;20.00;2
288;-7.59;-45.15;1.22;-224;-1332;36;19.80;2
289;-7.46;-45.02;1.12;-220;-1328;33;19.93;2
290;-7.56;-45.12;1.19;-223;-1331;35;19.80;2
291;-7.53;-44.95;1.22;-222;-1326;36;20.07;2
292;-7.59;-45.05;1.19;-224;-1329;35;19.93;2
293;-7.69;-45.12;1.25;-227;-1331;37;20.00;2
294;-7.63;-45.19;1.12;-225;-1333;33;19.87;2
295;-7.49;-44.98;1.15;-221;-1327;34;19.67;2
296;-7.53;-44.92;1.25;-222;-1325;37;19.80;2
297;-7.66;-44.95;1.15;-226;-1326;34;19.74;2
298;-7.63;-44.95;1.22;-225;-1326;36;19.93;2
299;-7.53;-45.08;1.15;-222;-1330;34;19.80;2
300;-7.53;-45.08;1.12;-222;-1330;33;20.07;2
301;-7.49;-45.22;1.15;-221;-1334;34;20.07;2
302;-7.73;-44.98;1.05;-228;-1327;31;19.80;2
303;-7.53;-44.98;1.22;-222;-1327;36;19.93;2
304;-7.42;-44.95;1.15;-219;-1326;34;19.80;2
305;-7.53;-44.88;1.22;-222;-1324;36;19.93;2
306;-7.53;-45.08;1.15;-222;-1330;34;19.61;2
307;-7.42;-44.98;1.19;-219;-1327;35;20.07;2
308;-7.53;-45.02;1.15;-222;-1328;34;19.74;2
309;-7.39;-44.98;1.22;-218;-1327;36;19.87;2
310;-7.63;-45.02;1.22;-225;-1328;36;20.13;2
311;-7.53;-44.95;1.22;-222;-1326;36;19.80;2
312;-7.46;-45.08;1.19;-220;-1330;35;19.87;2
313;-7.39;-44.95;1.19;-218;-1326;35;19.74;2
314;-7.66;-45.02;1.19;-226;-1328;35;19.87;2
315;-7.56;-45.05;1.15;-223;-1329;34;20.07;2
316;-7.56;-45.12;1.19;-223;-1331;35;19.87;2
317;-7.63;-44.98;1.15;-225;-1327;34;19.80;2
318;-7.56;-44.88;1.19;-223;-1324;35;19.47;2
319;-7.46;-45.02;1.22;-220;-1328;36;20.07;2
320;-7.42;-45.02;1.15;-219;-1328;34;20.00;2
321;-7.69;-44.95;1.22;-227;-1326;36;19.80;2
322;-7.53;-45.15;1.22;-222;-1332;36;20.00;2
323;-7.49;-45.02;1.12;-221;-1328;33;19.54;2
324;-7.46;-45.02;1.15;-220;-1328;34;19.87;2
325;-7.59;-44.98;1.25;-224;-1327;37;19.67;2
326;-7.42;-45.15;1.12;-219;-1332;33;19.80;2
327;-7.59;-45.08;1.19;-224;-1330;35;20.07;2
328;-7.49;-45.08;1.12;-221;-1330;33;19.87;2
329;-7.53;-45.02;1.19;-222;-1328;35;19.67;2
330;-7.53;-44.98;1.15;-222;-1327;34;19.87;2
331;-7.56;-45.02;1.12;-223;-1328;33;19.74;2
332;-7.49;-44.98;1.19;-221;-1327;35;19.93;2
333;-7.53;-44.95;1.19;-222;-1326;35;19.67;2
334;-7.49;-45.05;1.15;-221;-1329;34;19.87;2
335;-7.56;-45.05;1.15;-223;-1329;34;19.80;2
336;-7.53;-45.02;1.29;-222;-1328;38;20.07;2
337;-7.42;-45.05;1.19;-219;-1329;35;19.74;2
338;-7.56;-44.95;1.15;-223;-1326;34;19.93;2
339;-7.49;-44.95;1.15;-221;-1326;34;19.80;2
340;-7.53;-45.08;1.12;-222;-1330;33;19.80;2
341;-7.53;-44.98;1.19;-222;-1327;35;19.80;2
342;-7.66;-45.02;1.15;-226;-1328;34;19.80;2
343;-7.46;-45.12;1.22;-220;-1331;36;19.74;2
344;-7.63;-45.15;1.22;-225;-1332;36;19.74;2
345;-7.42;-44.98;1.12;-219;-1327;33;19.93;2
346;-7.42;-45.08;1.12;-219;-1330;33;19.61;2
347;-7.56;-44.95;1.12;-223;-1326;33;20.00;2
348;-7.46;-44.98;1.15;-220;-1327;34;19.61;2
349;-7.59;-44.95;1.15;-224;-1326;34;20.13;2
350;-7.56;-44.98;1.12;-223;-1327;33;19.93;2
351;-7.59;-45.15;1.19;-224;-1332;35;19.93;2
352;-7.49;-45.05;1.22;-221;-1329;36;19.80;2
353;-7.46;-45.02;1.19;-220;-1328;35;19.93;2
354;-7.46;-45.02;1.12;-220;-1328;33;19.80;2
355;-7.46;-44.95;1.19;-220;-1326;35;20.00;2
356;-7.46;-45.05;1.15;-220;-1329;34;19.87;2
357;-7.53;-45.08;1.19;-222;-1330;35;20.07;2
358;-7.59;-45.12;1.15;-224;-1331;34;19.80;2
359;-7.53;-45.25;1.15;-222;-1335;34;19.61;2
360;-7.63;-45.08;1.19;-225;-1330;35;19.93;2
361;-7.49;-45.08;1.19;-221;-1330;35;19.87;2
362;-7.36;-44.92;1.19;-217;-1325;35;19.80;2
363;-7.36;-44.98;1.22;-217;-1327;36;19.87;2
364;-7.49;-44.98;1.15;-221;-1327;34;19.80;2
365;-7.63;-44.98;1.19;-225;-1327;35;19.74;2
366;-7.49;-44.98;1.19;-221;-1327;35;19.80;2
367;-7.53;-45.22;1.22;-222;-1334;36;19.74;2
368;-7.63;-44.98;1.12;-225;-1327;33;19.80;2
369;-7.32;-44.92;1.19;-216;-1325;35;20.00;2
370;-7.53;-45.05;1.19;-222;-1329;35;19.93;2
371;-7.29;-45.02;1.15;-215;-1328;34;19.93;2
372;-7.59;-45.02;1.15;-224;-1328;34;19.74;2
373;-7.63;-44.92;1.15;-225;-1325;34;19.80;2
374;-7.49;-45.05;1.29;-221;-1329;38;19.80;2
375;-7.59;-45.02;1.08;-224;-1328;32;19.47;2
376;-7.56;-45.05;1.15;-223;-1329;34;20.13;2
377;-7.56;-45.02;1.19;-223;-1328;35;19.67;2
378;-7.59;-45.08;1.08;-224;-1330;32;19.67;2
379;-7.66;-45.12;1.15;-226;-1331;34;19.74;2
380;-7.49;-44.88;1.12;-221;-1324;33;19.87;2
381;-7.53;-44.98;1.15;-222;-1327;34;19.93;2
382;-7.46;-44.98;1.12;-220;-1327;33;20.00;2
383;-7.46;-45.02;1.15;-220;-1328;34;19.80;2
384;-7.63;-45.02;1.19;-225;-1328;35;19.74;2
385;-7.59;-44.92;1.25;-224;-1325;37;19.67;2
386;-7.69;-44.95;1.12;-227;-1326;33;19.80;2
387;-7.59;-44.98;1.19;-224;-1327;35;19.93;2
388;-7.59;-45.05;1.12;-224;-1329;33;19.67;2
389;-7.49;-44.98;1.15;-221;-1327;34;19.93;2
390;-7.53;-45.12;1.15;-222;-1331;34;19.67;2
391;-7.53;-45.12;1.08;-222;-1331;32;20.07;2
392;-7.42;-44.98;1.22;-219;-1327;36;19.80;2
393;-7.46;-45.08;1.22;-220;-1330;36;19.74;2
394;-7.46;-44.95;1.15;-220;-1326;34;19.80;2
395;-7.53;-45.02;1.12;-222;-1328;33;19.80;2
396;-7.49;-45.05;1.22;-221;-1329;36;19.74;2
397;-7.59;-44.98;1.15;-224;-1327;34;19.61;2
398;-7.49;-45.08;1.08;-221;-1330;32;19.74;2
399;-7.56;-45.08;1.19;-223;-1330;35;20.00;2
400;-7.46;-44.95;1.12;-220;-1326;33;19.93;2
401;-7.53;-45.08;1.22;-222;-1330;36;19.87;2
402;-7.53;-45.19;1.15;-222;-1333;34;20.00;2
403;-7.42;-45.05;1.22;-219;-1329;36;20.20;2
404;-7.59;-44.92;1.15;-224;-1325;34;20.00;2
405;-7.66;-45.05;1.19;-226;-1329;35;20.13;2
406;-7.53;-45.05;1.12;-222;-1329;33;20.20;2
407;-7.49;-44.95;1.19;-221;-1326;35;19.93;2
408;-7.53;-45.02;1.15;-222;-1328;34;19.93;2
409;-7.42;-45.08;1.12;-219;-1330;33;19.80;2
410;-7.56;-45.15;1.15;-223;-1332;34;20.00;2
411;-7.42;-44.95;1.22;-219;-1326;36;19.80;2
412;-7.53;-45.02;1.19;-222;-1328;35;20.00;2
413;-7.56;-45.05;1.12;-223;-1329;33;20.00;2
414;-7.46;-45.05;1.22;-220;-1329;36;19.87;2
415;-7.53;-45.05;1.08;-222;-1329;32;19.74;2
416;-7.49;-45.08;1.22;-221;-1330;36;20.07;2
417;-7.56;-45.02;1.15;-223;-1328;34;20.00;2
418;-7.53;-45.05;1.12;-222;-1329;33;19.87;2
419;-7.56;-45.05;1.08;-223;-1329;32;19.93;2
420;-7.66;-45.02;1.08;-226;-1328;32;19.87;2
421;-7.56;-44.98;1.15;-223;-1327;34;19.87;2
422;-7.63;-45.08;1.19;-225;-1330;35;20.00;2
423;-7.63;-44.98;1.19;-225;-1327;35;19.74;2
424;-7.46;-44.98;1.12;-220;-1327;33;19.93;2
425;-7.42;-45.19;1.22;-219;-1333;36;19.80;2
426;-7.56;-45.05;1.12;-223;-1329;33;20.20;2
427;-7.59;-44.95;1.19;-224;-1326;35;19.74;2
428;-7.49;-45.08;1.12;-221;-1330;33;20.00;2
429;-7.59;-44.98;1.15;-224;-1327;34;19.87;2
430;-7.46;-45.02;1.22;-220;-1328;36;19.80;2
431;-7.56;-45.02;1.12;-223;-1328;33;19.74;2
432;-7.69;-44.95;1.19;-227;-1326;35;20.13;2
433;-7.36;-45.05;1.12;-217;-1329;33;19.93;2
434;-7.56;-44.95;1.12;-223;-1326;33;19.80;2
435;-7.46;-44.88;1.12;-220;-1324;33;19.80;2
436;-7.56;-44.98;1.19;-223;-1327;35;19.80;2
437;-7.42;-45.05;1.15;-219;-1329;34;19.87;2
438;-7.56;-45.02;1.12;-223;-1328;33;19.80;2
439;-7.63;-44.95;1.08;-225;-1326;32;19.87;2
440;-7.49;-45.02;1.08;-221;-1328;32;19.93;2
441;-7.56;-45.02;1.19;-223;-1328;35;19.87;2
442;-7.59;-45.05;1.19;-224;-1329;35;20.07;2
443;-7.46;-44.92;1.15;-220;-1325;34;19.87;2
