Date;30.10.2025
Time;17.04.44
Sensor name:;TLE493D-P3I8

Comment:;2


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
34;-29.80;-126.98;8.92;-879;-3746;263;20.26;2
35;-29.83;-127.05;8.88;-880;-3748;262;20.26;2
36;-29.76;-126.92;8.95;-878;-3744;264;20.26;2
37;-29.69;-127.02;8.95;-876;-3747;264;20.33;2
38;-29.83;-127.02;8.98;-880;-3747;265;20.26;2
39;-30.00;-126.98;8.88;-885;-3746;262;20.33;2
40;-29.73;-127.02;8.95;-877;-3747;264;20.26;2
41;-29.69;-127.02;8.95;-876;-3747;264;20.33;2
42;-29.83;-126.92;8.98;-880;-3744;265;20.26;2
43;-29.86;-127.02;8.85;-881;-3747;261;20.33;2
44;-29.73;-126.95;8.95;-877;-3745;264;20.13;2
45;-29.76;-127.08;8.98;-878;-3749;265;20.33;2
46;-29.83;-127.05;8.81;-880;-3748;260;20.20;2
47;-29.69;-127.15;8.88;-876;-3751;262;20.13;2
48;-29.86;-127.02;8.92;-881;-3747;263;20.53;2
49;-29.76;-127.02;8.95;-878;-3747;264;20.26;2
50;-29.76;-127.02;8.95;-878;-3747;264;20.26;2
51;-29.76;-127.12;8.98;-878;-3750;265;20.26;2
52;-29.76;-127.05;8.88;-878;-3748;262;20.13;2
53;-29.69;-127.05;8.88;-876;-3748;262;20.26;2
54;-29.80;-127.02;8.98;-879;-3747;265;20.26;2
55;-29.76;-127.02;9.02;-878;-3747;266;20.20;2
56;-29.76;-127.02;8.88;-878;-3747;262;20.26;2
57;-29.69;-127.15;8.88;-876;-3751;262;20.20;2
58;-29.66;-127.08;9.08;-875;-3749;268;20.33;2
59;-29.66;-127.12;8.98;-875;-3750;265;20.39;2
60;-29.83;-127.15;8.98;-880;-3751;265;20.13;2
61;-29.83;-127.12;8.98;-880;-3750;265;20.33;2
62;-29.80;-127.05;8.95;-879;-3748;264;20.26;2
63;-29.90;-127.05;8.98;-882;-3748;265;20.26;2
64;-29.73;-127.05;8.98;-877;-3748;265;20.33;2
65;-29.86;-126.98;8.95;-881;-3746;264;20.26;2
66;-29.90;-126.98;8.88;-882;-3746;262;20.26;2
67;-29.93;-126.98;8.95;-883;-3746;264;20.00;2
68;-29.93;-127.02;8.98;-883;-3747;265;20.33;2
69;-29.83;-127.15;9.02;-880;-3751;266;20.13;2
70;-29.93;-126.85;9.05;-883;-3742;267;20.26;2
71;-29.73;-127.08;8.95;-877;-3749;264;20.07;2
72;-29.76;-127.12;8.98;-878;-3750;265;20.13;2
73;-29.83;-126.98;8.85;-880;-3746;261;20.07;2
74;-29.66;-127.15;8.95;-875;-3751;264;20.20;2
75;-29.80;-127.12;8.98;-879;-3750;265;20.07;2
76;-29.93;-127.12;9.02;-883;-3750;266;20.00;2
77;-29.83;-127.08;9.02;-880;-3749;266;20.26;2
78;-29.97;-127.15;8.98;-884;-3751;265;20.26;2
79;-29.69;-126.88;8.95;-876;-3743;264;20.20;2
80;-29.90;-127.02;8.88;-882;-3747;262;20.13;2
81;-29.80;-127.08;8.95;-879;-3749;264;20.20;2
82;-29.73;-127.05;8.98;-877;-3748;265;20.53;2
83;-29.86;-126.88;9.02;-881;-3743;266;20.13;2
84;-29.90;-127.02;8.95;-882;-3747;264;20.20;2
85;-29.83;-127.05;8.98;-880;-3748;265;20.26;2
86;-29.80;-127.15;8.92;-879;-3751;263;19.87;2
87;-29.80;-126.95;8.85;-879;-3745;261;20.00;2
88;-29.73;-127.05;8.95;-877;-3748;264;20.33;2
89;-29.76;-127.02;8.88;-878;-3747;262;20.13;2
90;-29.83;-127.02;8.92;-880;-3747;263;20.13;2
91;-29.80;-127.08;8.95;-879;-3749;264;20.13;2
92;-29.83;-126.98;8.88;-880;-3746;262;20.07;2
93;-29.76;-126.95;8.95;-878;-3745;264;20.07;2
94;-29.80;-126.92;8.98;-879;-3744;265;20.13;2
95;-29.76;-126.98;8.95;-878;-3746;264;20.13;2
96;-29.83;-126.92;8.98;-880;-3744;265;20.33;2
97;-29.69;-127.12;8.98;-876;-3750;265;20.33;2
98;-29.76;-126.98;8.98;-878;-3746;265;20.20;2
99;-29.69;-126.98;8.98;-876;-3746;265;20.33;2
100;-29.83;-126.98;8.92;-880;-3746;263;19.93;2
101;-29.83;-126.88;8.85;-880;-3743;261;20.46;2
102;-29.80;-127.15;8.95;-879;-3751;264;20.26;2
103;-29.80;-126.88;8.85;-879;-3743;261;20.26;2
104;-29.80;-126.95;8.95;-879;-3745;264;20.13;2
105;-29.76;-127.02;8.88;-878;-3747;262;20.26;2
106;-29.83;-127.12;8.92;-880;-3750;263;20.13;2
107;-29.73;-126.95;8.95;-877;-3745;264;20.13;2
108;-29.83;-127.05;8.98;-880;-3748;265;20.33;2
109;-29.86;-126.92;8.98;-881;-3744;265;20.46;2
110;-29.83;-126.95;8.98;-880;-3745;265;20.33;2
111;-29.66;-126.92;8.88;-875;-3744;262;20.20;2
112;-29.73;-126.92;9.02;-877;-3744;266;20.33;2
113;-29.69;-127.08;9.02;-876;-3749;266;20.53;2
114;-29.73;-126.88;8.95;-877;-3743;264;20.39;2
115;-29.76;-127.02;8.85;-878;-3747;261;20.00;2
116;-29.80;-126.98;8.95;-879;-3746;264;20.26;2
117;-30.03;-127.02;8.98;-886;-3747;265;20.20;2
118;-29.86;-127.05;8.85;-881;-3748;261;20.33;2
119;-29.66;-127.19;8.95;-875;-3752;264;20.00;2
120;-29.76;-126.95;8.85;-878;-3745;261;20.33;2
121;-29.73;-126.95;8.88;-877;-3745;262;20.33;2
122;-29.83;-127.05;8.95;-880;-3748;264;20.26;2
123;-29.73;-127.05;8.95;-877;-3748;264;20.20;2
124;-29.76;-126.98;8.85;-878;-3746;261;20.07;2
125;-29.83;-127.19;8.88;-880;-3752;262;20.33;2
126;-29.86;-127.12;8.88;-881;-3750;262;20.33;2
127;-29.90;-126.98;8.98;-882;-3746;265;20.07;2
128;-29.80;-126.95;8.98;-879;-3745;265;20.39;2
129;-29.97;-126.92;8.88;-884;-3744;262;20.26;2
130;-29.83;-126.98;8.95;-880;-3746;264;20.26;2
131;-29.73;-127.05;8.98;-877;-3748;265;20.53;2
132;-29.83;-126.98;8.92;-880;-3746;263;20.26;2
133;-29.93;-127.12;8.95;-883;-3750;264;20.33;2
134;-29.73;-127.02;8.92;-877;-3747;263;20.39;2
135;-29.76;-126.95;9.02;-878;-3745;266;20.20;2
136;-29.80;-126.92;8.95;-879;-3744;264;20.39;2
137;-29.93;-127.08;9.02;-883;-3749;266;20.26;2
138;-29.66;-127.12;8.95;-875;-3750;264;20.33;2
139;-29.93;-127.08;9.02;-883;-3749;266;20.13;2
140;-29.93;-126.98;8.88;-883;-3746;262;20.13;2
141;-29.73;-126.98;8.98;-877;-3746;265;20.20;2
142;-29.66;-127.08;8.98;-875;-3749;265;20.26;2
143;-29.86;-127.02;9.02;-881;-3747;266;20.33;2
144;-29.86;-127.02;8.98;-881;-3747;265;19.80;2
145;-29.73;-126.98;8.98;-877;-3746;265;20.26;2
146;-29.66;-127.05;9.02;-875;-3748;266;20.20;2
147;-29.83;-126.98;8.95;-880;-3746;264;20.26;2
148;-29.86;-127.05;8.92;-881;-3748;263;20.59;2
149;-29.76;-127.15;9.02;-878;-3751;266;20.26;2
150;-29.86;-127.25;9.05;-881;-3754;267;20.33;2
151;-29.63;-127.08;9.12;-874;-3749;269;20.33;2
152;-29.83;-127.05;8.95;-880;-3748;264;20.20;2
153;-29.97;-126.92;9.02;-884;-3744;266;20.33;2
154;-29.83;-127.05;8.95;-880;-3748;264;20.46;2
155;-29.93;-126.95;9.02;-883;-3745;266;20.33;2
156;-29.83;-126.95;8.95;-880;-3745;264;20.13;2
157;-29.80;-127.08;9.02;-879;-3749;266;20.39;2
158;-29.90;-127.19;9.05;-882;-3752;267;20.33;2
159;-29.80;-126.95;8.98;-879;-3745;265;20.53;2
160;-29.90;-127.08;9.02;-882;-3749;266;20.13;2
161;-29.86;-127.02;8.88;-881;-3747;262;20.33;2
162;-29.80;-126.98;9.02;-879;-3746;266;20.33;2
163;-29.93;-127.08;8.85;-883;-3749;261;20.13;2
164;-29.83;-127.12;9.05;-880;-3750;267;20.46;2
165;-29.69;-126.98;8.95;-876;-3746;264;20.13;2
166;-29.90;-127.05;8.95;-882;-3748;264;20.26;2
167;-29.66;-127.02;8.98;-875;-3747;265;20.33;2
168;-29.80;-127.02;8.88;-879;-3747;262;20.20;2
169;-29.66;-126.98;8.95;-875;-3746;264;20.26;2
170;-29.86;-126.95;8.98;-881;-3745;265;20.20;2
171;-29.76;-127.12;8.98;-878;-3750;265;20.53;2
172;-29.83;-127.05;8.95;-880;-3748;264;20.26;2
173;-29.83;-126.98;8.88;-880;-3746;262;20.33;2
174;-29.86;-127.08;8.92;-881;-3749;263;20.33;2
175;-29.73;-126.92;8.92;-877;-3744;263;20.07;2
176;-29.83;-127.15;8.92;-880;-3751;263;20.33;2
177;-29.69;-127.02;8.95;-876;-3747;264;20.33;2
178;-29.80;-127.05;8.95;-879;-3748;264;20.13;2
179;-29.90;-127.25;8.98;-882;-3754;265;20.20;2
180;-29.90;-127.08;8.95;-882;-3749;264;20.39;2
181;-29.66;-127.02;8.95;-875;-3747;264;20.20;2
182;-29.93;-127.12;8.85;-883;-3750;261;20.33;2
183;-30.00;-127.15;8.98;-885;-3751;265;20.13;2
184;-29.69;-127.05;9.02;-876;-3748;266;20.26;2
185;-29.90;-127.19;8.92;-882;-3752;263;20.20;2
186;-29.80;-127.08;8.98;-879;-3749;265;20.33;2
187;-29.86;-127.12;8.98;-881;-3750;265;20.39;2
188;-29.76;-126.98;8.88;-878;-3746;262;20.33;2
189;-29.86;-127.05;8.98;-881;-3748;265;20.20;2
190;-29.76;-127.08;8.92;-878;-3749;263;20.46;2
191;-29.69;-127.02;8.88;-876;-3747;262;20.33;2
192;-30.07;-127.05;8.98;-887;-3748;265;20.33;2
193;-29.76;-127.05;8.92;-878;-3748;263;20.46;2
194;-29.66;-127.05;8.88;-875;-3748;262;20.26;2
195;-29.76;-127.08;8.88;-878;-3749;262;20.59;2
196;-29.83;-127.02;8.95;-880;-3747;264;20.20;2
197;-29.90;-126.98;8.88;-882;-3746;262;20.39;2
198;-29.76;-127.02;8.98;-878;-3747;265;20.20;2
199;-29.80;-126.98;9.05;-879;-3746;267;20.39;2
200;-29.83;-126.98;8.88;-880;-3746;262;20.26;2
201;-29.69;-126.92;8.95;-876;-3744;264;20.00;2
202;-29.76;-127.05;8.88;-878;-3748;262;20.20;2
203;-29.80;-126.92;8.95;-879;-3744;264;20.26;2
204;-29.93;-127.02;8.85;-883;-3747;261;20.26;2
205;-29.86;-127.02;8.95;-881;-3747;264;20.33;2
206;-29.66;-126.95;8.92;-875;-3745;263;20.39;2
207;-29.76;-126.92;9.02;-878;-3744;266;20.20;2
208;-29.76;-126.98;8.88;-878;-3746;262;20.26;2
209;-29.76;-126.98;8.88;-878;-3746;262;20.20;2
210;-29.73;-126.95;8.92;-877;-3745;263;20.07;2
211;-29.76;-127.19;8.85;-878;-3752;261;20.26;2
212;-29.86;-126.98;8.92;-881;-3746;263;20.33;2
213;-29.76;-126.95;8.98;-878;-3745;265;20.39;2
214;-29.73;-126.98;8.95;-877;-3746;264;20.39;2
215;-29.69;-126.98;8.85;-876;-3746;261;20.13;2
216;-29.69;-126.92;8.88;-876;-3744;262;20.39;2
217;-29.83;-127.08;8.98;-880;-3749;265;20.39;2
218;-29.76;-126.98;8.88;-878;-3746;262;20.26;2
219;-29.76;-127.15;8.98;-878;-3751;265;20.07;2
220;-29.80;-127.02;8.88;-879;-3747;262;20.33;2
221;-29.80;-127.02;8.85;-879;-3747;261;20.26;2
222;-29.86;-127.02;8.95;-881;-3747;264;20.46;2
223;-29.80;-126.95;8.98;-879;-3745;265;20.33;2
224;-29.83;-127.05;8.88;-880;-3748;262;20.33;2
225;-29.80;-126.88;8.92;-879;-3743;263;20.26;2
226;-29.76;-126.88;8.92;-878;-3743;263;20.13;2
227;-29.83;-126.98;8.81;-880;-3746;260;20.33;2
228;-29.86;-126.92;9.02;-881;-3744;266;20.26;2
229;-29.80;-126.98;8.95;-879;-3746;264;20.33;2
230;-29.80;-126.92;8.88;-879;-3744;262;20.46;2
231;-29.76;-126.88;8.92;-878;-3743;263;20.13;2
232;-29.80;-126.88;9.02;-879;-3743;266;20.20;2
233;-29.80;-127.08;8.95;-879;-3749;264;20.33;2
234;-29.90;-127.12;8.95;-882;-3750;264;20.33;2
235;-29.69;-126.92;8.88;-876;-3744;262;20.33;2
236;-29.69;-127.02;8.95;-876;-3747;264;20.13;2
237;-29.66;-127.02;8.95;-875;-3747;264;20.39;2
238;-29.90;-127.05;8.88;-882;-3748;262;20.13;2
239;-29.73;-126.85;8.98;-877;-3742;265;20.26;2
240;-29.83;-127.12;8.92;-880;-3750;263;20.20;2
241;-29.80;-127.02;8.95;-879;-3747;264;20.33;2
242;-29.66;-127.05;8.85;-875;-3748;261;20.39;2
243;-29.80;-127.02;8.95;-879;-3747;264;20.20;2
244;-29.83;-126.98;8.95;-880;-3746;264;20.39;2
245;-29.76;-126.98;8.98;-878;-3746;265;20.26;2
246;-29.69;-127.19;8.88;-876;-3752;262;20.20;2
247;-29.83;-127.02;9.02;-880;-3747;266;20.33;2
248;-29.83;-127.05;8.92;-880;-3748;263;20.20;2
249;-29.83;-127.05;8.95;-880;-3748;264;20.20;2
250;-29.83;-126.98;8.81;-880;-3746;260;20.26;2
251;-29.73;-126.98;8.85;-877;-3746;261;20.13;2
252;-29.80;-127.02;8.95;-879;-3747;264;20.26;2
253;-29.83;-127.05;8.92;-880;-3748;263;20.26;2
254;-29.76;-127.08;8.85;-878;-3749;261;20.26;2
255;-29.73;-126.98;8.98;-877;-3746;265;20.20;2
256;-29.83;-126.98;8.95;-880;-3746;264;20.53;2
257;-29.66;-127.12;8.98;-875;-3750;265;20.26;2
258;-29.76;-127.08;8.98;-878;-3749;265;20.20;2
259;-29.69;-126.92;9.05;-876;-3744;267;20.13;2
260;-29.90;-127.12;8.98;-882;-3750;265;20.33;2
261;-29.83;-127.05;9.05;-880;-3748;267;20.07;2
262;-29.73;-127.02;8.95;-877;-3747;264;20.33;2
263;-29.90;-127.19;9.05;-882;-3752;267;20.53;2
264;-29.80;-127.08;8.95;-879;-3749;264;20.20;2
265;-29.73;-127.08;8.92;-877;-3749;263;20.26;2
266;-29.83;-126.92;8.85;-880;-3744;261;20.13;2
267;-29.86;-127.12;8.98;-881;-3750;265;20.20;2
268;-29.76;-126.95;9.08;-878;-3745;268;20.33;2
269;-29.83;-127.08;8.92;-880;-3749;263;20.20;2
270;-29.83;-127.05;9.02;-880;-3748;266;20.20;2
271;-29.73;-127.15;8.88;-877;-3751;262;20.13;2
272;-29.97;-127.08;8.98;-884;-3749;265;20.33;2
273;-29.73;-127.05;8.98;-877;-3748;265;20.53;2
274;-29.80;-127.15;9.02;-879;-3751;266;20.13;2
275;-29.73;-127.02;9.02;-877;-3747;266;20.07;2
276;-29.80;-127.19;8.88;-879;-3752;262;20.33;2
277;-29.86;-127.05;8.98;-881;-3748;265;20.13;2
278;-29.73;-127.05;8.95;-877;-3748;264;20.26;2
279;-29.66;-127.08;9.05;-875;-3749;267;20.20;2
280;-29.80;-127.05;9.02;-879;-3748;266;20.20;2
281;-29.97;-126.98;9.02;-884;-3746;266;20.33;2
282;-29.83;-127.22;9.05;-880;-3753;267;20.26;2
283;-29.76;-127.12;8.98;-878;-3750;265;20.13;2
284;-29.80;-127.02;8.98;-879;-3747;265;20.20;2
285;-29.73;-127.15;8.95;-877;-3751;264;20.07;2
286;-29.80;-127.05;8.98;-879;-3748;265;20.13;2
287;-29.90;-126.98;9.02;-882;-3746;266;20.26;2
288;-29.83;-127.08;8.92;-880;-3749;263;19.93;2
289;-29.73;-127.02;8.98;-877;-3747;265;20.26;2
290;-29.90;-127.05;8.95;-882;-3748;264;20.07;2
291;-29.69;-126.98;8.92;-876;-3746;263;20.13;2
292;-29.83;-127.12;9.05;-880;-3750;267;20.26;2
293;-29.93;-127.19;8.98;-883;-3752;265;20.33;2
294;-29.83;-127.08;8.88;-880;-3749;262;20.26;2
295;-29.80;-127.05;8.95;-879;-3748;264;20.33;2
296;-29.76;-126.95;8.98;-878;-3745;265;20.13;2
297;-29.86;-127.02;8.95;-881;-3747;264;20.46;2
298;-29.86;-127.02;8.88;-881;-3747;262;20.13;2
299;-29.80;-127.05;8.92;-879;-3748;263;20.53;2
300;-29.73;-126.98;8.98;-877;-3746;265;20.13;2
301;-29.66;-127.08;8.95;-875;-3749;264;20.39;2
302;-29.76;-127.05;8.98;-878;-3748;265;20.39;2
303;-29.80;-127.05;8.98;-879;-3748;265;20.20;2
304;-29.86;-126.98;8.98;-881;-3746;265;20.59;2
305;-29.76;-126.98;8.98;-878;-3746;265;20.13;2
306;-29.90;-127.05;8.95;-882;-3748;264;20.39;2
307;-29.86;-127.08;8.95;-881;-3749;264;20.39;2
308;-29.69;-126.92;8.92;-876;-3744;263;20.13;2
309;-29.80;-126.88;8.95;-879;-3743;264;20.26;2
310;-29.86;-127.05;8.98;-881;-3748;265;20.26;2
311;-29.66;-127.08;8.95;-875;-3749;264;20.33;2
312;-29.80;-127.02;8.98;-879;-3747;265;20.39;2
313;-29.86;-127.02;8.98;-881;-3747;265;20.20;2
314;-29.73;-126.88;8.98;-877;-3743;265;20.13;2
315;-29.76;-127.02;8.88;-878;-3747;262;20.20;2
316;-29.76;-126.98;8.92;-878;-3746;263;20.46;2
317;-29.69;-127.02;9.02;-876;-3747;266;20.26;2
318;-29.90;-126.85;8.95;-882;-3742;264;20.00;2
319;-29.83;-126.98;8.92;-880;-3746;263;20.26;2
320;-29.73;-127.19;8.95;-877;-3752;264;20.20;2
321;-29.90;-126.85;8.98;-882;-3742;265;20.33;2
322;-29.93;-126.98;8.95;-883;-3746;264;20.13;2
323;-29.83;-127.02;8.98;-880;-3747;265;20.26;2
324;-29.97;-127.08;8.88;-884;-3749;262;20.00;2
325;-29.76;-127.08;8.95;-878;-3749;264;20.07;2
326;-29.86;-127.05;8.95;-881;-3748;264;20.00;2
327;-29.90;-127.25;9.02;-882;-3754;266;20.20;2
328;-29.80;-126.88;8.85;-879;-3743;261;20.33;2
329;-29.86;-126.98;8.95;-881;-3746;264;20.33;2
330;-29.76;-126.92;8.98;-878;-3744;265;20.26;2
331;-29.83;-126.85;8.95;-880;-3742;264;20.13;2
332;-29.93;-126.88;9.02;-883;-3743;266;20.46;2
333;-29.76;-126.98;9.02;-878;-3746;266;20.39;2
334;-29.76;-126.98;8.95;-878;-3746;264;20.26;2
335;-29.73;-127.12;8.88;-877;-3750;262;20.26;2
336;-29.86;-126.95;9.05;-881;-3745;267;20.00;2
337;-29.73;-127.05;8.92;-877;-3748;263;20.13;2
338;-29.69;-126.81;8.92;-876;-3741;263;20.20;2
339;-29.73;-127.08;8.88;-877;-3749;262;20.20;2
340;-29.93;-126.81;8.92;-883;-3741;263;20.33;2
341;-29.73;-126.88;9.02;-877;-3743;266;20.20;2
342;-29.73;-126.98;8.95;-877;-3746;264;20.33;2
343;-29.90;-127.02;8.98;-882;-3747;265;20.00;2
344;-29.59;-126.92;8.88;-873;-3744;262;20.33;2
345;-29.69;-126.98;9.05;-876;-3746;267;20.13;2
346;-29.76;-127.08;8.98;-878;-3749;265;20.33;2
347;-29.76;-126.92;8.95;-878;-3744;264;20.20;2
348;-29.73;-126.98;8.98;-877;-3746;265;20.53;2
349;-29.83;-126.88;9.02;-880;-3743;266;20.20;2
350;-29.86;-127.05;8.95;-881;-3748;264;20.33;2
351;-29.73;-127.05;8.98;-877;-3748;265;20.13;2
352;-29.76;-127.02;9.05;-878;-3747;267;20.07;2
353;-29.83;-127.02;8.88;-880;-3747;262;20.07;2
354;-29.73;-127.05;8.95;-877;-3748;264;20.39;2
355;-29.66;-127.08;9.02;-875;-3749;266;20.26;2
356;-29.73;-127.08;8.85;-877;-3749;261;20.13;2
357;-29.73;-127.08;9.02;-877;-3749;266;20.26;2
358;-29.63;-127.12;9.05;-874;-3750;267;20.33;2
359;-29.93;-127.05;9.02;-883;-3748;266;20.00;2
360;-29.73;-127.05;9.02;-877;-3748;266;20.33;2
361;-29.86;-127.15;8.98;-881;-3751;265;20.33;2
362;-29.76;-127.02;8.95;-878;-3747;264;20.26;2
363;-29.73;-127.19;9.05;-877;-3752;267;20.39;2
364;-29.80;-126.92;9.05;-879;-3744;267;20.39;2
365;-29.80;-127.19;8.98;-879;-3752;265;20.46;2
366;-29.73;-126.98;8.95;-877;-3746;264;20.26;2
367;-29.90;-127.05;8.85;-882;-3748;261;20.33;2
368;-29.73;-126.95;8.85;-877;-3745;261;20.20;2
369;-29.86;-126.98;9.02;-881;-3746;266;20.33;2
370;-29.90;-127.22;8.98;-882;-3753;265;19.80;2
371;-29.73;-127.19;8.92;-877;-3752;263;20.33;2
372;-29.73;-127.08;8.98;-877;-3749;265;20.33;2
373;-29.80;-127.22;8.98;-879;-3753;265;20.33;2
374;-29.80;-126.98;8.88;-879;-3746;262;20.33;2
375;-29.80;-127.12;8.95;-879;-3750;264;20.33;2
376;-29.80;-127.12;8.88;-879;-3750;262;20.33;2
377;-29.86;-127.05;8.92;-881;-3748;263;20.26;2
378;-29.83;-127.08;8.88;-880;-3749;262;20.20;2
379;-29.83;-127.08;8.98;-880;-3749;265;20.39;2
380;-29.86;-127.08;8.95;-881;-3749;264;20.39;2
381;-29.76;-127.08;8.92;-878;-3749;263;20.33;2
382;-29.83;-126.92;8.95;-880;-3744;264;20.20;2
383;-29.73;-127.12;9.02;-877;-3750;266;20.33;2
384;-29.73;-127.19;9.05;-877;-3752;267;20.39;2
385;-29.76;-126.98;8.95;-878;-3746;264;20.26;2
386;-29.73;-127.22;8.95;-877;-3753;264;20.20;2
387;-29.86;-126.95;8.88;-881;-3745;262;20.13;2
388;-29.83;-127.05;8.88;-880;-3748;262;20.13;2
389;-29.90;-127.12;8.95;-882;-3750;264;20.26;2
390;-29.76;-127.02;8.98;-878;-3747;265;20.13;2
391;-29.86;-126.95;8.98;-881;-3745;265;20.00;2
392;-29.66;-127.02;9.02;-875;-3747;266;20.13;2
393;-29.97;-127.15;8.98;-884;-3751;265;20.20;2
394;-29.66;-127.05;8.88;-875;-3748;262;20.33;2
395;-29.80;-127.08;8.85;-879;-3749;261;20.33;2
396;-29.90;-126.95;8.85;-882;-3745;261;20.13;2
397;-29.76;-127.05;8.98;-878;-3748;265;20.53;2
398;-29.76;-127.08;8.98;-878;-3749;265;20.26;2
399;-29.83;-126.95;8.85;-880;-3745;261;20.26;2
400;-29.90;-127.02;8.88;-882;-3747;262;20.07;2
401;-29.80;-127.08;8.95;-879;-3749;264;20.46;2
402;-29.83;-126.95;8.92;-880;-3745;263;20.13;2
403;-29.86;-126.92;9.02;-881;-3744;266;20.13;2
404;-29.63;-126.92;8.98;-874;-3744;265;20.46;2
405;-29.69;-127.05;8.98;-876;-3748;265;20.26;2
406;-29.80;-127.08;8.98;-879;-3749;265;20.39;2
407;-29.90;-127.05;8.85;-882;-3748;261;20.26;2
408;-29.80;-127.12;8.85;-879;-3750;261;20.33;2
409;-29.80;-127.08;8.95;-879;-3749;264;20.33;2
410;-29.86;-127.05;8.88;-881;-3748;262;20.20;2
411;-29.66;-127.15;8.85;-875;-3751;261;20.20;2
412;-29.76;-127.08;9.02;-878;-3749;266;20.26;2
413;-29.76;-127.05;8.88;-878;-3748;262;20.13;2
414;-29.76;-126.98;8.95;-878;-3746;264;20.39;2
415;-29.83;-127.05;8.95;-880;-3748;264;20.46;2
416;-29.83;-126.78;9.02;-880;-3740;266;20.26;2
417;-29.69;-127.08;8.95;-876;-3749;264;20.07;2
418;-29.76;-126.95;8.95;-878;-3745;264;20.33;2
419;-29.66;-126.88;8.95;-875;-3743;264;20.33;2
420;-29.76;-127.02;8.92;-878;-3747;263;20.33;2
421;-29.83;-127.05;8.92;-880;-3748;263;20.20;2
422;-29.90;-127.08;8.92;-882;-3749;263;20.26;2
423;-29.66;-126.98;8.95;-875;-3746;264;20.13;2
424;-29.66;-127.02;8.95;-875;-3747;264;20.33;2
425;-29.76;-126.98;8.92;-878;-3746;263;20.13;2
426;-29.80;-126.98;8.81;-879;-3746;260;20.39;2
427;-29.80;-126.92;8.88;-879;-3744;262;20.33;2
428;-29.86;-126.81;8.95;-881;-3741;264;20.39;2
429;-29.80;-126.92;8.98;-879;-3744;265;20.07;2
430;-29.69;-127.02;8.95;-876;-3747;264;20.13;2
431;-29.69;-127.02;8.95;-876;-3747;264;20.07;2
432;-29.76;-127.02;8.98;-878;-3747;265;20.26;2
433;-29.73;-126.92;8.92;-877;-3744;263;20.46;2
434;-29.73;-127.22;8.88;-877;-3753;262;20.33;2
435;-29.76;-126.98;9.05;-878;-3746;267;20.00;2
436;-29.80;-126.98;8.88;-879;-3746;262;20.33;2
437;-29.80;-127.02;8.88;-879;-3747;262;20.33;2
438;-29.76;-127.02;8.88;-878;-3747;262;20.20;2
439;-29.80;-126.95;8.95;-879;-3745;264;20.20;2
440;-29.83;-127.02;8.85;-880;-3747;261;20.33;2
441;-29.90;-127.08;8.95;-882;-3749;264;20.26;2
442;-29.97;-126.98;8.98;-884;-3746;265;20.26;2
443;-29.73;-127.02;8.88;-877;-3747;262;20.13;2
