Date;30.10.2025
Time;17.04.32
Sensor name:;TLE493D-P3I8

Comment:;1


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
103;-46.24;-192.98;16.41;-1364;-5693;484;20.53;2
104;-46.17;-192.71;16.44;-1362;-5685;485;20.26;2
105;-46.17;-192.81;16.51;-1362;-5688;487;20.46;2
106;-46.10;-192.81;16.37;-1360;-5688;483;20.20;2
107;-46.27;-192.81;16.47;-1365;-5688;486;20.39;2
108;-46.10;-192.81;16.44;-1360;-5688;485;20.59;2
109;-46.17;-192.78;16.47;-1362;-5687;486;20.39;2
110;-46.20;-192.75;16.58;-1363;-5686;489;20.33;2
111;-46.24;-192.78;16.47;-1364;-5687;486;20.07;2
112;-46.17;-192.81;16.54;-1362;-5688;488;20.13;2
113;-46.24;-192.75;16.44;-1364;-5686;485;20.26;2
114;-46.10;-192.95;16.54;-1360;-5692;488;20.20;2
115;-46.20;-192.88;16.54;-1363;-5690;488;20.20;2
116;-46.24;-192.85;16.58;-1364;-5689;489;20.39;2
117;-46.14;-192.78;16.54;-1361;-5687;488;20.33;2
118;-46.27;-192.81;16.44;-1365;-5688;485;20.53;2
119;-46.27;-192.81;16.64;-1365;-5688;491;20.33;2
120;-46.17;-192.95;16.61;-1362;-5692;490;20.33;2
121;-46.27;-192.92;16.58;-1365;-5691;489;20.26;2
122;-46.37;-192.88;16.51;-1368;-5690;487;20.13;2
123;-46.24;-192.78;16.44;-1364;-5687;485;20.26;2
124;-46.14;-192.88;16.47;-1361;-5690;486;20.53;2
125;-46.20;-192.88;16.61;-1363;-5690;490;20.33;2
126;-46.31;-192.98;16.61;-1366;-5693;490;20.72;2
127;-46.20;-192.88;16.54;-1363;-5690;488;20.46;2
128;-46.14;-192.78;16.44;-1361;-5687;485;20.33;2
129;-46.07;-192.88;16.58;-1359;-5690;489;20.26;2
130;-46.31;-192.85;16.54;-1366;-5689;488;20.39;2
131;-46.31;-192.85;16.54;-1366;-5689;488;20.26;2
132;-46.24;-192.85;16.64;-1364;-5689;491;20.46;2
133;-46.34;-192.81;16.47;-1367;-5688;486;20.26;2
134;-46.20;-192.88;16.58;-1363;-5690;489;20.33;2
135;-46.34;-192.88;16.61;-1367;-5690;490;20.39;2
136;-46.34;-192.88;16.61;-1367;-5690;490;20.00;2
137;-46.27;-192.81;16.64;-1365;-5688;491;20.33;2
138;-46.27;-192.95;16.61;-1365;-5692;490;20.39;2
139;-46.27;-192.95;16.58;-1365;-5692;489;20.53;2
140;-46.31;-192.88;16.54;-1366;-5690;488;20.53;2
141;-46.24;-192.88;16.61;-1364;-5690;490;20.46;2
142;-46.31;-192.88;16.54;-1366;-5690;488;20.20;2
143;-46.17;-192.81;16.58;-1362;-5688;489;20.07;2
144;-46.00;-192.71;16.61;-1357;-5685;490;20.46;2
145;-46.10;-192.98;16.47;-1360;-5693;486;20.46;2
146;-46.17;-192.85;16.54;-1362;-5689;488;20.20;2
147;-46.10;-192.75;16.44;-1360;-5686;485;20.46;2
148;-46.24;-192.85;16.64;-1364;-5689;491;20.33;2
149;-46.17;-192.85;16.54;-1362;-5689;488;20.53;2
150;-46.24;-192.85;16.64;-1364;-5689;491;20.39;2
151;-46.10;-192.78;16.61;-1360;-5687;490;20.59;2
152;-46.31;-192.64;16.54;-1366;-5683;488;20.46;2
153;-46.14;-192.78;16.61;-1361;-5687;490;20.26;2
154;-46.34;-192.75;16.54;-1367;-5686;488;20.53;2
155;-46.17;-192.85;16.47;-1362;-5689;486;20.33;2
156;-46.14;-192.68;16.58;-1361;-5684;489;20.39;2
157;-46.17;-192.75;16.47;-1362;-5686;486;20.53;2
158;-46.14;-193.05;16.54;-1361;-5695;488;20.13;2
159;-46.14;-192.88;16.41;-1361;-5690;484;20.39;2
160;-46.24;-192.75;16.58;-1364;-5686;489;20.39;2
161;-46.24;-192.68;16.41;-1364;-5684;484;20.33;2
162;-46.27;-192.61;16.44;-1365;-5682;485;20.53;2
163;-46.31;-192.98;16.54;-1366;-5693;488;20.66;2
164;-46.34;-192.78;16.51;-1367;-5687;487;20.39;2
165;-46.14;-192.71;16.51;-1361;-5685;487;20.39;2
166;-46.27;-192.81;16.44;-1365;-5688;485;20.39;2
167;-46.14;-192.64;16.44;-1361;-5683;485;20.46;2
168;-46.10;-192.64;16.54;-1360;-5683;488;20.46;2
169;-46.24;-192.78;16.44;-1364;-5687;485;20.33;2
170;-46.10;-192.75;16.47;-1360;-5686;486;20.53;2
171;-46.14;-192.71;16.44;-1361;-5685;485;20.39;2
172;-46.20;-192.68;16.54;-1363;-5684;488;20.39;2
173;-46.17;-192.71;16.41;-1362;-5685;484;20.39;2
174;-46.07;-192.71;16.44;-1359;-5685;485;20.39;2
175;-46.03;-192.51;16.51;-1358;-5679;487;20.53;2
176;-46.17;-192.68;16.47;-1362;-5684;486;20.20;2
177;-46.07;-192.81;16.54;-1359;-5688;488;20.53;2
178;-46.17;-192.64;16.54;-1362;-5683;488;20.33;2
179;-46.27;-192.71;16.44;-1365;-5685;485;20.33;2
180;-46.24;-192.85;16.41;-1364;-5689;484;20.33;2
181;-46.20;-192.68;16.41;-1363;-5684;484;20.33;2
182;-46.14;-192.71;16.44;-1361;-5685;485;20.33;2
183;-46.24;-192.95;16.44;-1364;-5692;485;20.33;2
184;-46.17;-192.54;16.47;-1362;-5680;486;20.59;2
185;-46.17;-192.68;16.44;-1362;-5684;485;20.33;2
186;-46.14;-192.51;16.51;-1361;-5679;487;20.72;2
187;-46.07;-192.81;16.44;-1359;-5688;485;20.39;2
188;-46.20;-192.81;16.51;-1363;-5688;487;20.13;2
189;-46.17;-192.71;16.47;-1362;-5685;486;20.13;2
190;-46.14;-192.85;16.58;-1361;-5689;489;20.33;2
191;-46.20;-192.85;16.37;-1363;-5689;483;20.33;2
192;-45.97;-192.85;16.41;-1356;-5689;484;20.26;2
193;-46.17;-192.61;16.54;-1362;-5682;488;20.46;2
194;-46.07;-192.92;16.44;-1359;-5691;485;20.26;2
195;-46.03;-192.88;16.44;-1358;-5690;485;20.26;2
196;-46.14;-192.98;16.54;-1361;-5693;488;20.53;2
197;-46.03;-192.81;16.47;-1358;-5688;486;20.33;2
198;-46.07;-192.85;16.44;-1359;-5689;485;20.33;2
199;-46.14;-192.75;16.54;-1361;-5686;488;20.59;2
200;-46.14;-192.78;16.44;-1361;-5687;485;20.53;2
201;-46.20;-192.78;16.54;-1363;-5687;488;20.07;2
202;-46.10;-192.85;16.51;-1360;-5689;487;20.26;2
203;-46.07;-192.78;16.47;-1359;-5687;486;20.33;2
204;-46.17;-192.98;16.47;-1362;-5693;486;19.93;2
205;-46.34;-192.85;16.44;-1367;-5689;485;20.46;2
206;-46.17;-192.78;16.47;-1362;-5687;486;20.33;2
207;-46.24;-192.88;16.37;-1364;-5690;483;20.46;2
208;-46.10;-192.98;16.47;-1360;-5693;486;20.46;2
209;-46.14;-192.88;16.58;-1361;-5690;489;20.33;2
210;-46.03;-192.92;16.47;-1358;-5691;486;20.39;2
211;-46.14;-192.85;16.41;-1361;-5689;484;20.33;2
212;-46.17;-192.85;16.44;-1362;-5689;485;20.39;2
213;-46.27;-192.81;16.51;-1365;-5688;487;20.33;2
214;-46.31;-192.78;16.51;-1366;-5687;487;20.33;2
215;-46.20;-192.92;16.54;-1363;-5691;488;20.39;2
216;-46.10;-192.78;16.44;-1360;-5687;485;20.26;2
217;-46.24;-192.92;16.41;-1364;-5691;484;20.46;2
218;-46.20;-192.88;16.44;-1363;-5690;485;20.59;2
219;-46.27;-192.61;16.44;-1365;-5682;485;20.33;2
220;-46.07;-192.92;16.54;-1359;-5691;488;20.66;2
221;-46.24;-192.95;16.44;-1364;-5692;485;20.39;2
222;-46.07;-192.95;16.51;-1359;-5692;487;20.26;2
223;-46.14;-192.92;16.54;-1361;-5691;488;20.13;2
224;-46.17;-192.85;16.54;-1362;-5689;488;20.33;2
225;-45.90;-192.75;16.44;-1354;-5686;485;20.33;2
226;-45.93;-192.88;16.51;-1355;-5690;487;20.13;2
227;-46.14;-192.85;16.44;-1361;-5689;485;20.20;2
228;-46.10;-192.92;16.44;-1360;-5691;485;20.46;2
229;-46.10;-192.81;16.51;-1360;-5688;487;20.26;2
230;-46.10;-192.95;16.37;-1360;-5692;483;20.33;2
231;-46.14;-192.88;16.44;-1361;-5690;485;20.33;2
232;-46.24;-192.68;16.44;-1364;-5684;485;20.07;2
233;-46.24;-192.78;16.44;-1364;-5687;485;20.00;2
234;-46.07;-192.81;16.44;-1359;-5688;485;20.53;2
235;-46.10;-192.85;16.47;-1360;-5689;486;20.39;2
236;-46.00;-192.92;16.51;-1357;-5691;487;20.46;2
237;-46.00;-192.88;16.47;-1357;-5690;486;20.39;2
238;-46.03;-192.75;16.58;-1358;-5686;489;20.20;2
239;-46.17;-192.92;16.54;-1362;-5691;488;20.26;2
240;-46.10;-192.92;16.44;-1360;-5691;485;20.26;2
241;-46.03;-192.71;16.51;-1358;-5685;487;20.39;2
242;-46.10;-192.92;16.47;-1360;-5691;486;20.33;2
243;-45.97;-192.92;16.44;-1356;-5691;485;20.26;2
244;-46.14;-192.95;16.58;-1361;-5692;489;20.26;2
245;-46.24;-193.08;16.37;-1364;-5696;483;20.46;2
246;-46.20;-192.68;16.37;-1363;-5684;483;20.20;2
247;-46.27;-192.81;16.47;-1365;-5688;486;20.20;2
248;-46.07;-192.81;16.44;-1359;-5688;485;20.33;2
249;-46.10;-192.98;16.44;-1360;-5693;485;20.13;2
250;-46.20;-192.88;16.41;-1363;-5690;484;20.13;2
251;-46.07;-192.71;16.47;-1359;-5685;486;20.39;2
252;-46.10;-192.78;16.44;-1360;-5687;485;20.53;2
253;-46.24;-192.81;16.47;-1364;-5688;486;20.39;2
254;-46.10;-192.75;16.51;-1360;-5686;487;20.39;2
255;-46.14;-192.92;16.44;-1361;-5691;485;20.20;2
256;-46.14;-192.71;16.41;-1361;-5685;484;20.39;2
257;-46.14;-192.95;16.44;-1361;-5692;485;20.33;2
258;-46.20;-192.92;16.44;-1363;-5691;485;20.59;2
259;-46.27;-192.88;16.31;-1365;-5690;481;20.00;2
260;-46.00;-192.88;16.47;-1357;-5690;486;20.33;2
261;-46.14;-192.78;16.34;-1361;-5687;482;20.53;2
262;-46.07;-192.88;16.44;-1359;-5690;485;20.53;2
263;-46.27;-192.92;16.44;-1365;-5691;485;20.33;2
264;-46.17;-192.71;16.41;-1362;-5685;484;20.26;2
265;-46.20;-192.85;16.44;-1363;-5689;485;20.59;2
266;-46.14;-192.81;16.58;-1361;-5688;489;20.39;2
267;-46.17;-192.78;16.41;-1362;-5687;484;20.39;2
268;-46.17;-192.68;16.41;-1362;-5684;484;20.13;2
269;-46.17;-192.85;16.44;-1362;-5689;485;20.39;2
270;-46.24;-192.81;16.54;-1364;-5688;488;20.39;2
271;-46.10;-192.85;16.44;-1360;-5689;485;20.33;2
272;-46.07;-192.61;16.54;-1359;-5682;488;20.26;2
273;-46.27;-192.75;16.44;-1365;-5686;485;20.33;2
274;-46.14;-192.64;16.54;-1361;-5683;488;20.26;2
275;-46.07;-192.81;16.41;-1359;-5688;484;20.39;2
276;-46.14;-192.85;16.44;-1361;-5689;485;20.39;2
277;-46.20;-192.81;16.44;-1363;-5688;485;20.26;2
278;-46.07;-192.92;16.44;-1359;-5691;485;20.53;2
279;-46.14;-192.85;16.54;-1361;-5689;488;20.26;2
280;-46.03;-192.81;16.54;-1358;-5688;488;20.13;2
281;-46.17;-192.95;16.41;-1362;-5692;484;20.39;2
282;-46.24;-192.75;16.58;-1364;-5686;489;20.26;2
283;-46.17;-192.88;16.44;-1362;-5690;485;20.39;2
284;-46.14;-193.05;16.47;-1361;-5695;486;20.33;2
285;-46.17;-192.75;16.47;-1362;-5686;486;20.59;2
286;-46.17;-192.68;16.51;-1362;-5684;487;20.13;2
287;-46.17;-192.85;16.47;-1362;-5689;486;20.20;2
288;-46.20;-192.81;16.41;-1363;-5688;484;20.46;2
289;-46.20;-192.75;16.41;-1363;-5686;484;20.13;2
290;-46.14;-192.68;16.47;-1361;-5684;486;20.33;2
291;-46.31;-192.81;16.47;-1366;-5688;486;20.33;2
292;-46.27;-192.81;16.54;-1365;-5688;488;20.33;2
293;-46.17;-192.68;16.54;-1362;-5684;488;20.33;2
294;-46.17;-192.78;16.54;-1362;-5687;488;20.46;2
295;-46.20;-192.85;16.54;-1363;-5689;488;20.39;2
296;-46.27;-192.92;16.64;-1365;-5691;491;20.33;2
297;-46.24;-192.81;16.47;-1364;-5688;486;20.53;2
298;-46.17;-192.88;16.51;-1362;-5690;487;19.93;2
299;-46.20;-192.92;16.44;-1363;-5691;485;20.59;2
300;-46.17;-192.88;16.54;-1362;-5690;488;20.07;2
301;-46.17;-192.88;16.58;-1362;-5690;489;20.13;2
302;-46.34;-192.75;16.58;-1367;-5686;489;20.26;2
303;-46.14;-192.68;16.51;-1361;-5684;487;20.46;2
304;-46.17;-192.78;16.51;-1362;-5687;487;20.39;2
305;-46.17;-192.78;16.58;-1362;-5687;489;20.33;2
306;-46.14;-192.92;16.64;-1361;-5691;491;20.26;2
307;-46.20;-192.85;16.44;-1363;-5689;485;20.20;2
308;-46.24;-192.85;16.54;-1364;-5689;488;20.46;2
309;-46.24;-192.81;16.64;-1364;-5688;491;20.33;2
310;-46.24;-192.81;16.58;-1364;-5688;489;20.33;2
311;-46.31;-193.02;16.51;-1366;-5694;487;20.46;2
312;-46.24;-192.88;16.47;-1364;-5690;486;20.26;2
313;-46.17;-192.88;16.54;-1362;-5690;488;20.13;2
314;-46.31;-193.08;16.58;-1366;-5696;489;20.13;2
315;-46.20;-192.88;16.51;-1363;-5690;487;20.53;2
316;-46.17;-192.78;16.58;-1362;-5687;489;20.39;2
317;-46.37;-192.81;16.58;-1368;-5688;489;20.39;2
318;-46.34;-192.71;16.47;-1367;-5685;486;20.33;2
319;-46.17;-192.71;16.54;-1362;-5685;488;20.46;2
320;-46.20;-192.88;16.47;-1363;-5690;486;20.26;2
321;-46.27;-192.85;16.54;-1365;-5689;488;20.33;2
322;-46.14;-192.75;16.54;-1361;-5686;488;20.53;2
323;-46.24;-193.02;16.58;-1364;-5694;489;20.33;2
324;-46.14;-192.78;16.58;-1361;-5687;489;20.39;2
325;-46.17;-192.78;16.47;-1362;-5687;486;20.53;2
326;-46.24;-192.85;16.58;-1364;-5689;489;20.46;2
327;-46.14;-192.78;16.54;-1361;-5687;488;20.39;2
328;-46.14;-192.85;16.51;-1361;-5689;487;20.26;2
329;-46.37;-192.75;16.51;-1368;-5686;487;20.26;2
330;-46.14;-192.75;16.51;-1361;-5686;487;20.33;2
331;-46.17;-192.85;16.47;-1362;-5689;486;20.26;2
332;-46.24;-192.85;16.44;-1364;-5689;485;20.33;2
333;-46.17;-192.85;16.47;-1362;-5689;486;20.33;2
334;-46.17;-192.98;16.47;-1362;-5693;486;20.39;2
335;-46.24;-192.88;16.54;-1364;-5690;488;20.26;2
336;-46.17;-192.88;16.54;-1362;-5690;488;20.66;2
337;-46.27;-192.75;16.58;-1365;-5686;489;20.33;2
338;-46.14;-192.92;16.47;-1361;-5691;486;20.53;2
339;-46.07;-192.78;16.61;-1359;-5687;490;20.26;2
340;-46.17;-192.68;16.54;-1362;-5684;488;20.26;2
341;-46.14;-192.75;16.41;-1361;-5686;484;20.33;2
342;-46.03;-192.92;16.44;-1358;-5691;485;20.26;2
343;-46.17;-192.85;16.47;-1362;-5689;486;20.39;2
344;-46.20;-192.68;16.44;-1363;-5684;485;20.46;2
345;-46.10;-192.85;16.41;-1360;-5689;484;20.20;2
346;-46.24;-192.78;16.58;-1364;-5687;489;20.53;2
347;-46.07;-192.71;16.44;-1359;-5685;485;20.59;2
348;-46.00;-192.81;16.47;-1357;-5688;486;20.07;2
349;-46.20;-192.95;16.64;-1363;-5692;491;20.33;2
350;-46.14;-192.78;16.44;-1361;-5687;485;20.33;2
351;-46.17;-192.85;16.47;-1362;-5689;486;20.26;2
352;-46.24;-192.64;16.51;-1364;-5683;487;20.39;2
353;-46.31;-192.78;16.47;-1366;-5687;486;20.46;2
354;-46.17;-192.81;16.47;-1362;-5688;486;20.26;2
355;-46.17;-192.75;16.51;-1362;-5686;487;20.26;2
356;-46.07;-192.92;16.44;-1359;-5691;485;20.33;2
357;-46.20;-192.71;16.44;-1363;-5685;485;20.33;2
358;-46.17;-192.64;16.47;-1362;-5683;486;20.26;2
359;-46.14;-192.85;16.54;-1361;-5689;488;20.53;2
360;-46.14;-192.71;16.44;-1361;-5685;485;20.39;2
361;-46.14;-192.51;16.47;-1361;-5679;486;20.26;2
362;-46.14;-192.75;16.47;-1361;-5686;486;20.26;2
363;-46.07;-192.81;16.44;-1359;-5688;485;20.33;2
364;-46.31;-192.85;16.47;-1366;-5689;486;20.39;2
365;-46.20;-192.88;16.37;-1363;-5690;483;20.33;2
366;-46.24;-192.88;16.51;-1364;-5690;487;20.39;2
367;-46.20;-192.78;16.54;-1363;-5687;488;20.33;2
368;-46.34;-192.81;16.58;-1367;-5688;489;20.66;2
369;-46.10;-192.78;16.51;-1360;-5687;487;20.46;2
370;-46.17;-192.81;16.41;-1362;-5688;484;20.26;2
371;-46.14;-192.71;16.41;-1361;-5685;484;20.39;2
372;-46.20;-192.61;16.58;-1363;-5682;489;20.46;2
373;-46.07;-192.81;16.54;-1359;-5688;488;20.46;2
374;-46.17;-192.64;16.47;-1362;-5683;486;20.53;2
375;-46.17;-192.81;16.47;-1362;-5688;486;20.33;2
376;-46.31;-192.85;16.44;-1366;-5689;485;20.26;2
377;-46.03;-192.85;16.41;-1358;-5689;484;20.39;2
378;-46.10;-192.78;16.54;-1360;-5687;488;20.53;2
379;-46.17;-192.68;16.47;-1362;-5684;486;20.46;2
380;-46.07;-192.64;16.47;-1359;-5683;486;20.33;2
381;-46.14;-192.85;16.54;-1361;-5689;488;20.46;2
382;-46.10;-192.71;16.58;-1360;-5685;489;20.46;2
383;-46.27;-192.88;16.47;-1365;-5690;486;20.39;2
384;-46.27;-192.81;16.51;-1365;-5688;487;20.39;2
385;-46.20;-192.85;16.51;-1363;-5689;487;20.39;2
386;-46.03;-192.92;16.41;-1358;-5691;484;20.26;2
387;-46.17;-192.81;16.44;-1362;-5688;485;20.33;2
388;-46.14;-192.81;16.41;-1361;-5688;484;20.26;2
389;-46.27;-192.78;16.44;-1365;-5687;485;20.13;2
390;-46.27;-192.95;16.47;-1365;-5692;486;20.13;2
391;-46.14;-192.85;16.34;-1361;-5689;482;20.33;2
392;-46.17;-192.71;16.44;-1362;-5685;485;20.39;2
393;-46.14;-192.71;16.47;-1361;-5685;486;20.33;2
394;-46.17;-192.98;16.47;-1362;-5693;486;20.53;2
395;-46.24;-192.85;16.41;-1364;-5689;484;20.33;2
396;-46.14;-192.75;16.54;-1361;-5686;488;20.20;2
397;-46.34;-192.81;16.58;-1367;-5688;489;20.33;2
398;-46.20;-192.81;16.54;-1363;-5688;488;20.07;2
399;-46.14;-192.88;16.41;-1361;-5690;484;20.26;2
400;-46.10;-192.81;16.58;-1360;-5688;489;20.26;2
401;-46.10;-193.02;16.61;-1360;-5694;490;20.53;2
402;-46.07;-192.81;16.58;-1359;-5688;489;20.39;2
403;-46.14;-192.81;16.44;-1361;-5688;485;20.07;2
404;-46.17;-192.68;16.44;-1362;-5684;485;20.33;2
405;-46.20;-192.85;16.47;-1363;-5689;486;20.26;2
406;-46.17;-192.92;16.54;-1362;-5691;488;20.59;2
407;-46.17;-192.92;16.41;-1362;-5691;484;20.33;2
408;-46.14;-192.85;16.58;-1361;-5689;489;20.33;2
409;-46.31;-192.98;16.54;-1366;-5693;488;20.53;2
410;-46.10;-192.98;16.47;-1360;-5693;486;20.46;2
411;-46.17;-192.78;16.47;-1362;-5687;486;20.53;2
412;-46.31;-192.81;16.58;-1366;-5688;489;20.26;2
413;-46.10;-192.95;16.54;-1360;-5692;488;20.53;2
414;-46.20;-192.92;16.44;-1363;-5691;485;20.53;2
415;-46.17;-192.81;16.54;-1362;-5688;488;20.59;2
416;-46.20;-192.92;16.58;-1363;-5691;489;20.46;2
417;-46.10;-192.85;16.51;-1360;-5689;487;20.59;2
418;-46.24;-192.92;16.47;-1364;-5691;486;20.20;2
419;-46.10;-192.92;16.44;-1360;-5691;485;20.39;2
420;-46.17;-192.95;16.54;-1362;-5692;488;20.33;2
421;-46.17;-192.98;16.44;-1362;-5693;485;20.33;2
422;-46.17;-192.92;16.41;-1362;-5691;484;20.33;2
423;-46.17;-192.75;16.54;-1362;-5686;488;20.39;2
424;-46.17;-192.81;16.61;-1362;-5688;490;20.46;2
425;-46.07;-192.85;16.41;-1359;-5689;484;20.39;2
426;-46.17;-192.88;16.58;-1362;-5690;489;20.26;2
427;-46.17;-192.71;16.41;-1362;-5685;484;20.33;2
428;-46.24;-192.78;16.47;-1364;-5687;486;20.66;2
429;-46.17;-192.78;16.51;-1362;-5687;487;20.39;2
