Date;30.10.2025
Time;17.16.08
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
30;0.17;-0.47;-0.10;5;-14;-3;19.61;2
31;-0.03;-0.34;-0.07;-1;-10;-2;19.61;2
32;0.17;-0.37;0.03;5;-11;1;19.67;2
33;0.20;-0.34;-0.07;6;-10;-2;19.54;2
34;0.27;-0.41;-0.07;8;-12;-2;19.61;2
35;0.14;-0.44;-0.03;4;-13;-1;19.54;2
36;0.27;-0.37;-0.07;8;-11;-2;19.67;2
37;0.00;-0.34;-0.07;0;-10;-2;19.80;2
38;0.14;-0.37;-0.07;4;-11;-2;19.67;2
39;-0.03;-0.41;-0.10;-1;-12;-3;19.87;2
40;0.20;-0.37;-0.07;6;-11;-2;19.54;2
41;0.07;-0.37;-0.10;2;-11;-3;19.67;2
42;0.03;-0.37;-0.07;1;-11;-2;19.67;2
43;0.03;-0.51;-0.07;1;-15;-2;19.74;2
44;0.20;-0.37;-0.03;6;-11;-1;19.67;2
45;0.17;-0.34;-0.10;5;-10;-3;19.47;2
46;0.14;-0.37;0.00;4;-11;0;19.74;2
47;0.00;-0.31;-0.14;0;-9;-4;19.54;2
48;-0.10;-0.20;-0.03;-3;-6;-1;19.74;2
49;0.14;-0.41;-0.10;4;-12;-3;19.54;2
50;0.17;-0.37;-0.14;5;-11;-4;19.93;2
51;0.00;-0.37;0.00;0;-11;0;19.74;2
52;0.07;-0.44;-0.03;2;-13;-1;19.61;2
53;0.17;-0.44;0.00;5;-13;0;19.54;2
54;0.03;-0.44;-0.10;1;-13;-3;19.54;2
55;0.03;-0.31;-0.07;1;-9;-2;19.61;2
56;0.14;-0.34;-0.03;4;-10;-1;19.74;2
57;0.03;-0.47;-0.07;1;-14;-2;19.80;2
58;0.07;-0.41;-0.07;2;-12;-2;19.74;2
59;0.17;-0.31;-0.03;5;-9;-1;19.54;2
60;0.10;-0.37;-0.07;3;-11;-2;19.74;2
61;0.10;-0.34;-0.03;3;-10;-1;19.74;2
62;0.20;-0.37;0.03;6;-11;1;19.67;2
63;0.14;-0.27;-0.03;4;-8;-1;19.54;2
64;0.31;-0.44;-0.10;9;-13;-3;19.41;2
65;0.07;-0.31;0.00;2;-9;0;19.54;2
66;-0.07;-0.27;-0.10;-2;-8;-3;19.87;2
67;0.10;-0.34;-0.10;3;-10;-3;19.93;2
68;-0.07;-0.31;-0.07;-2;-9;-2;19.87;2
69;-0.03;-0.34;0.00;-1;-10;0;19.61;2
70;0.17;-0.47;-0.10;5;-14;-3;19.67;2
71;0.14;-0.34;0.00;4;-10;0;19.61;2
72;0.07;-0.31;-0.10;2;-9;-3;19.54;2
73;-0.03;-0.27;-0.07;-1;-8;-2;19.80;2
74;0.00;-0.41;-0.07;0;-12;-2;19.67;2
75;0.14;-0.27;-0.03;4;-8;-1;19.61;2
76;0.10;-0.31;-0.14;3;-9;-4;19.67;2
77;0.24;-0.44;-0.03;7;-13;-1;19.80;2
78;0.14;-0.34;-0.07;4;-10;-2;19.34;2
79;0.20;-0.31;-0.10;6;-9;-3;19.61;2
80;0.00;-0.44;-0.07;0;-13;-2;19.47;2
81;0.07;-0.27;-0.07;2;-8;-2;19.74;2
82;0.03;-0.37;-0.03;1;-11;-1;19.74;2
83;0.10;-0.31;-0.07;3;-9;-2;19.61;2
84;0.00;-0.37;-0.07;0;-11;-2;19.54;2
85;0.14;-0.37;-0.14;4;-11;-4;19.61;2
86;0.14;-0.37;0.00;4;-11;0;19.87;2
87;0.03;-0.27;-0.14;1;-8;-4;19.61;2
88;0.10;-0.20;-0.14;3;-6;-4;19.61;2
89;0.17;-0.34;-0.07;5;-10;-2;20.00;2
90;0.10;-0.27;-0.10;3;-8;-3;19.61;2
91;0.17;-0.41;0.03;5;-12;1;19.67;2
92;0.07;-0.31;-0.10;2;-9;-3;19.87;2
93;0.27;-0.37;-0.03;8;-11;-1;19.67;2
94;0.14;-0.31;-0.03;4;-9;-1;19.74;2
95;0.27;-0.34;-0.03;8;-10;-1;19.80;2
96;0.03;-0.27;-0.10;1;-8;-3;19.61;2
97;0.24;-0.37;-0.07;7;-11;-2;19.34;2
98;0.20;-0.51;0.00;6;-15;0;19.61;2
99;0.07;-0.41;-0.03;2;-12;-1;19.47;2
100;0.14;-0.47;-0.07;4;-14;-2;19.67;2
101;0.00;-0.34;-0.07;0;-10;-2;19.47;2
102;0.24;-0.37;-0.03;7;-11;-1;19.74;2
103;0.03;-0.31;0.00;1;-9;0;19.61;2
104;0.07;-0.37;-0.07;2;-11;-2;19.74;2
105;0.20;-0.37;-0.14;6;-11;-4;19.67;2
106;0.20;-0.34;-0.03;6;-10;-1;19.54;2
107;0.14;-0.37;-0.03;4;-11;-1;19.54;2
108;0.27;-0.31;-0.17;8;-9;-5;19.41;2
109;0.10;-0.20;0.00;3;-6;0;19.74;2
110;0.20;-0.41;0.00;6;-12;0;19.54;2
111;0.17;-0.27;-0.17;5;-8;-5;19.93;2
112;0.14;-0.31;-0.07;4;-9;-2;19.67;2
113;0.14;-0.37;-0.10;4;-11;-3;19.80;2
114;0.14;-0.47;-0.03;4;-14;-1;19.47;2
115;0.07;-0.34;-0.07;2;-10;-2;19.61;2
116;0.24;-0.47;-0.03;7;-14;-1;19.67;2
117;-0.07;-0.31;-0.07;-2;-9;-2;19.93;2
118;0.07;-0.27;-0.07;2;-8;-2;19.61;2
119;0.20;-0.41;-0.10;6;-12;-3;19.74;2
120;0.07;-0.37;-0.03;2;-11;-1;19.61;2
121;0.10;-0.37;-0.07;3;-11;-2;19.87;2
122;0.07;-0.44;-0.14;2;-13;-4;19.54;2
123;0.03;-0.37;-0.07;1;-11;-2;19.74;2
124;0.14;-0.44;0.00;4;-13;0;19.61;2
125;0.03;-0.51;-0.03;1;-15;-1;19.74;2
126;0.07;-0.31;-0.07;2;-9;-2;19.61;2
127;0.00;-0.24;0.03;0;-7;1;19.74;2
128;0.10;-0.41;-0.10;3;-12;-3;19.67;2
129;0.03;-0.37;-0.10;1;-11;-3;19.61;2
130;0.03;-0.41;-0.07;1;-12;-2;19.47;2
131;0.17;-0.37;-0.14;5;-11;-4;19.47;2
132;0.07;-0.27;-0.14;2;-8;-4;19.34;2
133;0.24;-0.51;-0.14;7;-15;-4;19.41;2
134;0.14;-0.31;-0.07;4;-9;-2;19.67;2
135;0.10;-0.47;-0.07;3;-14;-2;19.61;2
136;0.10;-0.37;0.00;3;-11;0;19.87;2
137;0.03;-0.34;-0.07;1;-10;-2;19.93;2
138;0.20;-0.41;-0.14;6;-12;-4;19.93;2
139;0.10;-0.54;-0.07;3;-16;-2;19.87;2
140;0.14;-0.31;-0.10;4;-9;-3;19.80;2
141;0.10;-0.24;-0.14;3;-7;-4;19.67;2
142;0.03;-0.31;-0.07;1;-9;-2;19.80;2
143;0.17;-0.31;-0.14;5;-9;-4;19.67;2
144;0.07;-0.41;-0.03;2;-12;-1;19.93;2
145;0.10;-0.34;-0.10;3;-10;-3;19.61;2
146;0.00;-0.41;-0.10;0;-12;-3;19.74;2
147;0.14;-0.41;-0.14;4;-12;-4;19.61;2
148;0.17;-0.20;-0.03;5;-6;-1;19.54;2
149;0.07;-0.34;-0.07;2;-10;-2;19.67;2
150;-0.07;-0.37;-0.10;-2;-11;-3;19.61;2
151;0.10;-0.37;0.03;3;-11;1;19.54;2
152;0.20;-0.34;-0.07;6;-10;-2;19.61;2
153;0.14;-0.44;-0.07;4;-13;-2;19.80;2
154;0.07;-0.44;-0.07;2;-13;-2;19.47;2
155;0.00;-0.47;0.00;0;-14;0;19.47;2
156;0.03;-0.34;-0.03;1;-10;-1;19.61;2
157;0.14;-0.41;-0.07;4;-12;-2;19.54;2
158;0.03;-0.27;-0.07;1;-8;-2;19.61;2
159;0.07;-0.34;-0.07;2;-10;-2;19.67;2
160;0.07;-0.37;-0.10;2;-11;-3;19.08;2
161;0.07;-0.27;0.03;2;-8;1;19.67;2
162;0.14;-0.31;-0.03;4;-9;-1;19.74;2
163;0.10;-0.41;-0.17;3;-12;-5;19.61;2
164;0.07;-0.47;-0.14;2;-14;-4;19.87;2
165;0.03;-0.37;-0.10;1;-11;-3;19.80;2
166;0.10;-0.24;-0.07;3;-7;-2;19.74;2
167;0.07;-0.37;-0.10;2;-11;-3;19.41;2
168;0.00;-0.24;-0.07;0;-7;-2;19.74;2
169;0.00;-0.34;-0.10;0;-10;-3;19.61;2
170;0.03;-0.44;-0.03;1;-13;-1;19.54;2
171;0.27;-0.51;-0.17;8;-15;-5;19.54;2
172;0.00;-0.41;-0.07;0;-12;-2;19.61;2
173;0.03;-0.41;-0.07;1;-12;-2;19.93;2
174;0.14;-0.34;-0.03;4;-10;-1;19.74;2
175;0.14;-0.51;-0.03;4;-15;-1;19.47;2
176;0.14;-0.41;-0.07;4;-12;-2;19.54;2
177;0.07;-0.31;-0.07;2;-9;-2;19.87;2
178;0.07;-0.44;-0.17;2;-13;-5;19.67;2
179;0.10;-0.34;-0.07;3;-10;-2;19.67;2
180;0.07;-0.44;-0.03;2;-13;-1;19.47;2
181;0.14;-0.31;-0.10;4;-9;-3;19.61;2
182;0.07;-0.34;-0.10;2;-10;-3;19.61;2
183;0.17;-0.31;0.00;5;-9;0;19.74;2
184;0.20;-0.34;0.00;6;-10;0;19.41;2
185;0.07;-0.31;-0.14;2;-9;-4;19.74;2
186;0.10;-0.17;-0.07;3;-5;-2;19.54;2
187;0.10;-0.34;-0.07;3;-10;-2;19.80;2
188;0.00;-0.34;-0.14;0;-10;-4;19.67;2
189;0.14;-0.24;-0.07;4;-7;-2;19.54;2
190;0.17;-0.31;-0.03;5;-9;-1;19.67;2
191;0.20;-0.34;-0.07;6;-10;-2;19.61;2
192;0.17;-0.34;-0.17;5;-10;-5;19.54;2
193;0.20;-0.34;-0.14;6;-10;-4;19.41;2
194;0.20;-0.41;-0.07;6;-12;-2;19.67;2
195;0.07;-0.31;-0.07;2;-9;-2;19.80;2
196;0.14;-0.37;-0.07;4;-11;-2;19.74;2
197;0.14;-0.34;-0.10;4;-10;-3;19.41;2
198;0.14;-0.51;0.00;4;-15;0;19.54;2
199;0.07;-0.37;-0.07;2;-11;-2;19.67;2
200;0.20;-0.34;-0.07;6;-10;-2;19.47;2
201;0.07;-0.24;-0.14;2;-7;-4;19.74;2
202;0.20;-0.51;-0.14;6;-15;-4;19.61;2
203;0.00;-0.37;0.00;0;-11;0;19.54;2
204;0.17;-0.41;-0.03;5;-12;-1;19.34;2
205;0.20;-0.44;-0.14;6;-13;-4;19.67;2
206;0.03;-0.37;0.00;1;-11;0;19.67;2
207;0.14;-0.24;0.00;4;-7;0;19.93;2
208;0.03;-0.34;-0.10;1;-10;-3;19.67;2
209;0.14;-0.31;-0.03;4;-9;-1;19.54;2
210;0.31;-0.27;-0.07;9;-8;-2;19.80;2
211;0.24;-0.34;-0.03;7;-10;-1;19.54;2
212;0.24;-0.27;-0.14;7;-8;-4;19.67;2
213;0.20;-0.47;-0.07;6;-14;-2;19.61;2
214;0.14;-0.34;-0.10;4;-10;-3;19.61;2
215;0.14;-0.27;-0.07;4;-8;-2;19.54;2
216;0.00;-0.37;-0.10;0;-11;-3;19.54;2
217;0.10;-0.31;-0.03;3;-9;-1;19.47;2
218;0.07;-0.54;-0.07;2;-16;-2;19.61;2
219;0.14;-0.41;-0.07;4;-12;-2;19.61;2
220;-0.07;-0.41;-0.14;-2;-12;-4;19.61;2
221;0.00;-0.41;-0.10;0;-12;-3;19.74;2
222;0.03;-0.37;-0.07;1;-11;-2;19.54;2
223;0.07;-0.31;-0.14;2;-9;-4;19.54;2
224;0.20;-0.44;-0.03;6;-13;-1;19.47;2
225;0.10;-0.24;0.00;3;-7;0;19.67;2
226;0.00;-0.27;0.00;0;-8;0;19.61;2
227;0.14;-0.34;-0.14;4;-10;-4;19.80;2
228;0.00;-0.27;0.00;0;-8;0;19.47;2
229;0.10;-0.37;-0.10;3;-11;-3;19.54;2
230;0.17;-0.31;-0.03;5;-9;-1;19.54;2
231;0.14;-0.34;0.00;4;-10;0;19.67;2
232;-0.07;-0.37;-0.07;-2;-11;-2;19.67;2
233;0.03;-0.17;-0.10;1;-5;-3;19.47;2
234;0.14;-0.27;0.00;4;-8;0;19.54;2
235;0.07;-0.34;-0.07;2;-10;-2;19.61;2
236;0.17;-0.37;-0.03;5;-11;-1;19.61;2
237;-0.07;-0.34;-0.14;-2;-10;-4;19.67;2
238;0.14;-0.37;-0.07;4;-11;-2;19.80;2
239;0.03;-0.37;-0.14;1;-11;-4;19.47;2
240;0.14;-0.34;-0.03;4;-10;-1;19.34;2
241;0.14;-0.34;-0.03;4;-10;-1;19.61;2
242;0.14;-0.37;0.00;4;-11;0;19.93;2
243;0.24;-0.37;-0.07;7;-11;-2;19.80;2
244;0.07;-0.51;0.00;2;-15;0;19.67;2
245;0.10;-0.31;-0.03;3;-9;-1;19.54;2
246;0.14;-0.37;-0.07;4;-11;-2;19.67;2
247;0.07;-0.41;0.03;2;-12;1;19.54;2
248;0.17;-0.37;-0.14;5;-11;-4;19.54;2
249;0.14;-0.34;-0.07;4;-10;-2;19.54;2
250;0.00;-0.31;-0.07;0;-9;-2;19.54;2
251;0.24;-0.44;-0.07;7;-13;-2;19.61;2
252;0.00;-0.37;-0.10;0;-11;-3;19.54;2
253;0.03;-0.37;-0.07;1;-11;-2;19.74;2
254;0.10;-0.37;-0.03;3;-11;-1;19.67;2
255;0.14;-0.31;-0.07;4;-9;-2;19.54;2
256;0.07;-0.41;0.00;2;-12;0;19.87;2
257;0.07;-0.44;-0.10;2;-13;-3;19.67;2
258;-0.03;-0.27;-0.03;-1;-8;-1;19.47;2
259;0.14;-0.44;-0.14;4;-13;-4;19.41;2
260;0.07;-0.34;0.03;2;-10;1;19.80;2
261;0.14;-0.47;-0.03;4;-14;-1;19.80;2
262;0.03;-0.34;-0.10;1;-10;-3;19.54;2
263;0.07;-0.34;-0.07;2;-10;-2;19.67;2
264;0.14;-0.34;-0.10;4;-10;-3;19.61;2
265;0.10;-0.41;-0.07;3;-12;-2;19.74;2
266;0.14;-0.37;-0.07;4;-11;-2;19.28;2
267;0.17;-0.24;-0.10;5;-7;-3;19.74;2
268;0.03;-0.31;-0.10;1;-9;-3;19.47;2
269;0.14;-0.37;0.03;4;-11;1;19.80;2
270;0.03;-0.41;-0.10;1;-12;-3;19.80;2
271;0.24;-0.27;-0.07;7;-8;-2;19.61;2
272;0.07;-0.27;-0.07;2;-8;-2;19.87;2
273;0.10;-0.44;-0.10;3;-13;-3;19.74;2
274;0.14;-0.34;-0.17;4;-10;-5;19.54;2
275;0.10;-0.37;-0.07;3;-11;-2;19.41;2
276;0.10;-0.27;0.00;3;-8;0;19.54;2
277;0.14;-0.37;-0.14;4;-11;-4;19.74;2
278;0.07;-0.24;-0.03;2;-7;-1;19.61;2
279;0.10;-0.34;-0.10;3;-10;-3;19.67;2
280;0.17;-0.34;-0.17;5;-10;-5;19.61;2
281;0.31;-0.27;-0.07;9;-8;-2;19.41;2
282;0.14;-0.34;-0.10;4;-10;-3;19.54;2
283;0.20;-0.31;-0.07;6;-9;-2;19.80;2
284;0.07;-0.34;0.00;2;-10;0;19.61;2
285;0.17;-0.27;-0.07;5;-8;-2;19.47;2
286;0.17;-0.37;-0.07;5;-11;-2;19.47;2
287;0.14;-0.41;-0.10;4;-12;-3;19.74;2
288;0.10;-0.31;-0.07;3;-9;-2;19.74;2
289;0.03;-0.37;-0.03;1;-11;-1;19.61;2
290;0.10;-0.37;-0.10;3;-11;-3;19.41;2
291;0.17;-0.31;-0.10;5;-9;-3;19.47;2
292;-0.03;-0.24;-0.07;-1;-7;-2;19.67;2
293;0.10;-0.24;-0.10;3;-7;-3;19.61;2
294;-0.03;-0.37;0.00;-1;-11;0;19.93;2
295;0.17;-0.51;-0.10;5;-15;-3;19.80;2
296;0.10;-0.34;-0.03;3;-10;-1;19.28;2
297;0.07;-0.27;-0.10;2;-8;-3;19.61;2
298;0.00;-0.27;-0.10;0;-8;-3;19.34;2
299;0.14;-0.37;-0.10;4;-11;-3;19.80;2
300;0.10;-0.37;0.00;3;-11;0;19.47;2
301;0.10;-0.27;-0.10;3;-8;-3;19.87;2
302;0.10;-0.41;-0.07;3;-12;-2;19.74;2
303;0.27;-0.44;-0.03;8;-13;-1;19.54;2
304;0.07;-0.44;0.00;2;-13;0;19.74;2
305;-0.07;-0.27;-0.10;-2;-8;-3;19.93;2
306;-0.07;-0.44;-0.03;-2;-13;-1;19.54;2
307;0.10;-0.47;-0.07;3;-14;-2;19.61;2
308;0.14;-0.41;-0.07;4;-12;-2;19.47;2
309;0.10;-0.34;-0.10;3;-10;-3;19.87;2
310;0.14;-0.44;-0.07;4;-13;-2;19.80;2
311;0.17;-0.31;-0.14;5;-9;-4;19.47;2
312;0.10;-0.37;-0.03;3;-11;-1;19.61;2
313;0.07;-0.24;-0.10;2;-7;-3;19.54;2
314;0.27;-0.37;-0.17;8;-11;-5;19.61;2
315;0.20;-0.44;-0.07;6;-13;-2;19.87;2
316;0.17;-0.34;-0.07;5;-10;-2;19.80;2
317;0.17;-0.34;-0.10;5;-10;-3;19.61;2
318;0.00;-0.44;-0.07;0;-13;-2;19.61;2
319;0.07;-0.34;-0.07;2;-10;-2;19.74;2
320;0.14;-0.27;-0.10;4;-8;-3;19.74;2
321;0.07;-0.34;-0.07;2;-10;-2;19.54;2
322;0.03;-0.20;-0.07;1;-6;-2;19.74;2
323;0.24;-0.24;-0.07;7;-7;-2;19.41;2
324;0.14;-0.31;-0.14;4;-9;-4;19.80;2
325;-0.03;-0.41;0.00;-1;-12;0;19.61;2
326;0.17;-0.34;-0.07;5;-10;-2;19.80;2
327;0.17;-0.37;-0.14;5;-11;-4;19.74;2
328;0.07;-0.47;-0.03;2;-14;-1;19.47;2
329;0.03;-0.34;-0.10;1;-10;-3;19.47;2
330;0.17;-0.37;0.00;5;-11;0;19.80;2
331;0.03;-0.24;-0.10;1;-7;-3;19.67;2
332;0.00;-0.37;-0.07;0;-11;-2;19.61;2
333;0.03;-0.44;-0.03;1;-13;-1;19.74;2
334;0.10;-0.34;-0.03;3;-10;-1;19.80;2
335;0.17;-0.31;-0.07;5;-9;-2;19.80;2
336;0.10;-0.41;-0.07;3;-12;-2;19.41;2
337;0.14;-0.47;-0.10;4;-14;-3;19.41;2
338;0.10;-0.44;-0.07;3;-13;-2;19.41;2
339;0.20;-0.44;-0.07;6;-13;-2;19.61;2
340;0.10;-0.31;0.00;3;-9;0;19.74;2
341;0.07;-0.27;-0.03;2;-8;-1;19.47;2
342;0.17;-0.41;-0.10;5;-12;-3;19.61;2
343;0.00;-0.47;-0.07;0;-14;-2;19.74;2
344;0.17;-0.27;0.00;5;-8;0;19.67;2
345;-0.10;-0.34;-0.17;-3;-10;-5;19.54;2
346;0.17;-0.41;-0.03;5;-12;-1;19.74;2
347;0.07;-0.37;-0.07;2;-11;-2;20.13;2
348;0.03;-0.47;-0.03;1;-14;-1;19.54;2
349;0.07;-0.37;-0.14;2;-11;-4;19.80;2
350;0.00;-0.37;-0.17;0;-11;-5;19.47;2
351;0.03;-0.41;-0.07;1;-12;-2;19.74;2
352;0.14;-0.41;-0.07;4;-12;-2;19.67;2
353;0.10;-0.37;-0.03;3;-11;-1;19.61;2
354;0.14;-0.31;-0.14;4;-9;-4;19.41;2
355;0.07;-0.37;-0.07;2;-11;-2;19.54;2
356;0.10;-0.51;-0.03;3;-15;-1;19.67;2
357;0.07;-0.31;-0.07;2;-9;-2;19.80;2
358;0.17;-0.27;-0.10;5;-8;-3;19.61;2
359;0.14;-0.34;-0.03;4;-10;-1;19.87;2
360;0.14;-0.37;-0.03;4;-11;-1;19.74;2
361;0.24;-0.27;-0.14;7;-8;-4;19.67;2
362;0.07;-0.37;-0.07;2;-11;-2;19.80;2
363;0.07;-0.31;0.00;2;-9;0;19.74;2
364;0.03;-0.41;-0.03;1;-12;-1;19.61;2
365;0.14;-0.41;-0.17;4;-12;-5;19.61;2
366;0.14;-0.41;-0.03;4;-12;-1;19.61;2
367;0.07;-0.31;-0.07;2;-9;-2;19.61;2
368;0.14;-0.47;-0.10;4;-14;-3;19.54;2
369;0.07;-0.27;-0.07;2;-8;-2;19.74;2
370;-0.03;-0.34;-0.07;-1;-10;-2;19.47;2
371;0.17;-0.37;0.00;5;-11;0;19.54;2
372;0.03;-0.37;-0.10;1;-11;-3;19.61;2
373;0.00;-0.37;0.00;0;-11;0;19.54;2
374;0.07;-0.41;-0.10;2;-12;-3;19.61;2
375;0.10;-0.31;-0.07;3;-9;-2;19.61;2
376;0.00;-0.47;-0.03;0;-14;-1;19.54;2
377;0.14;-0.34;-0.07;4;-10;-2;19.67;2
378;0.07;-0.34;-0.07;2;-10;-2;19.67;2
379;0.03;-0.37;-0.07;1;-11;-2;19.34;2
380;0.17;-0.34;-0.14;5;-10;-4;19.54;2
381;0.10;-0.17;-0.03;3;-5;-1;19.74;2
382;0.07;-0.41;-0.07;2;-12;-2;19.80;2
383;0.07;-0.34;-0.07;2;-10;-2;19.80;2
384;0.20;-0.31;-0.07;6;-9;-2;19.47;2
385;0.17;-0.24;-0.07;5;-7;-2;19.54;2
386;0.07;-0.37;-0.07;2;-11;-2;19.54;2
387;0.03;-0.31;0.00;1;-9;0;19.47;2
388;0.07;-0.34;-0.07;2;-10;-2;19.54;2
389;0.10;-0.31;-0.07;3;-9;-2;19.61;2
390;0.07;-0.24;-0.07;2;-7;-2;19.67;2
391;0.10;-0.31;-0.03;3;-9;-1;19.47;2
392;0.17;-0.54;-0.03;5;-16;-1;19.67;2
393;0.20;-0.44;-0.14;6;-13;-4;19.61;2
394;-0.03;-0.41;-0.07;-1;-12;-2;19.87;2
395;0.07;-0.41;-0.03;2;-12;-1;19.61;2
396;0.14;-0.44;-0.07;4;-13;-2;19.74;2
397;0.07;-0.41;-0.17;2;-12;-5;19.41;2
398;0.14;-0.34;-0.07;4;-10;-2;19.54;2
399;0.07;-0.34;-0.07;2;-10;-2;19.67;2
400;0.17;-0.34;-0.07;5;-10;-2;19.74;2
401;0.07;-0.41;-0.03;2;-12;-1;19.67;2
402;0.24;-0.20;0.00;7;-6;0;19.67;2
403;0.24;-0.37;-0.07;7;-11;-2;19.54;2
404;-0.14;-0.34;-0.07;-4;-10;-2;19.61;2
405;-0.03;-0.58;-0.10;-1;-17;-3;19.74;2
406;0.07;-0.41;-0.14;2;-12;-4;19.54;2
407;0.00;-0.34;-0.03;0;-10;-1;19.80;2
408;0.31;-0.24;-0.07;9;-7;-2;19.80;2
409;0.20;-0.37;-0.14;6;-11;-4;19.87;2
410;0.14;-0.44;-0.07;4;-13;-2;19.80;2
411;0.14;-0.41;-0.07;4;-12;-2;19.87;2
412;0.10;-0.51;-0.07;3;-15;-2;19.74;2
413;0.14;-0.24;-0.03;4;-7;-1;19.74;2
414;0.14;-0.31;-0.10;4;-9;-3;19.74;2
415;0.00;-0.31;-0.14;0;-9;-4;19.87;2
416;0.17;-0.51;-0.07;5;-15;-2;19.67;2
417;0.03;-0.47;-0.10;1;-14;-3;19.54;2
418;0.14;-0.44;-0.03;4;-13;-1;19.80;2
419;0.07;-0.34;0.00;2;-10;0;19.61;2
420;0.10;-0.31;-0.10;3;-9;-3;19.41;2
421;0.14;-0.27;0.00;4;-8;0;19.67;2
422;0.27;-0.41;-0.10;8;-12;-3;19.67;2
423;0.00;-0.27;-0.07;0;-8;-2;19.80;2
424;0.00;-0.31;-0.10;0;-9;-3;19.54;2
425;0.14;-0.41;-0.14;4;-12;-4;19.74;2
426;0.07;-0.47;0.00;2;-14;0;19.28;2
427;0.07;-0.37;-0.07;2;-11;-2;19.47;2
428;0.14;-0.34;-0.07;4;-10;-2;19.67;2
429;0.10;-0.37;-0.07;3;-11;-2;19.47;2
430;0.07;-0.27;0.00;2;-8;0;19.41;2
431;0.14;-0.27;-0.10;4;-8;-3;19.21;2
432;0.07;-0.27;-0.07;2;-8;-2;19.74;2
433;0.07;-0.44;0.00;2;-13;0;19.61;2
434;0.20;-0.44;-0.10;6;-13;-3;19.87;2
435;0.20;-0.41;0.00;6;-12;0;19.61;2
436;0.20;-0.37;-0.07;6;-11;-2;19.67;2
437;0.20;-0.41;-0.07;6;-12;-2;19.61;2
438;0.14;-0.31;-0.03;4;-9;-1;19.61;2
439;-0.07;-0.27;-0.07;-2;-8;-2;19.67;2
440;0.07;-0.37;0.00;2;-11;0;19.74;2
441;0.10;-0.34;-0.07;3;-10;-2;19.67;2
442;0.03;-0.27;-0.10;1;-8;-3;19.80;2
443;0.00;-0.54;-0.03;0;-16;-1;19.54;2
444;0.10;-0.27;-0.10;3;-8;-3;19.41;2
445;0.17;-0.31;-0.10;5;-9;-3;19.61;2
446;0.00;-0.34;-0.07;0;-10;-2;19.74;2
447;0.14;-0.27;0.03;4;-8;1;19.34;2
448;-0.03;-0.24;-0.10;-1;-7;-3;19.54;2
449;0.20;-0.47;-0.03;6;-14;-1;19.61;2
450;0.00;-0.41;-0.07;0;-12;-2;19.87;2
451;0.00;-0.27;-0.07;0;-8;-2;19.93;2
452;0.00;-0.27;-0.07;0;-8;-2;19.74;2
453;-0.07;-0.24;0.03;-2;-7;1;19.67;2
454;0.14;-0.37;-0.07;4;-11;-2;19.41;2
455;0.24;-0.34;-0.07;7;-10;-2;19.54;2
456;0.10;-0.41;-0.10;3;-12;-3;19.61;2
457;0.10;-0.34;-0.07;3;-10;-2;19.74;2
458;0.17;-0.41;-0.03;5;-12;-1;19.54;2
459;0.07;-0.27;-0.07;2;-8;-2;19.54;2
460;0.10;-0.41;-0.07;3;-12;-2;19.67;2
