Date;30.10.2025
Time;17.10.33
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
33;-0.03;-3.02;-0.14;-1;-89;-4;19.61;2
34;-0.07;-3.05;-0.10;-2;-90;-3;19.67;2
35;0.07;-3.02;-0.17;2;-89;-5;19.41;2
36;-0.03;-3.02;-0.14;-1;-89;-4;19.74;2
37;-0.03;-3.15;-0.17;-1;-93;-5;19.93;2
38;-0.14;-2.98;-0.17;-4;-88;-5;19.54;2
39;0.00;-3.22;-0.10;0;-95;-3;19.41;2
40;-0.03;-3.05;-0.24;-1;-90;-7;19.80;2
41;0.00;-2.98;-0.20;0;-88;-6;19.47;2
42;0.03;-3.05;-0.20;1;-90;-6;19.54;2
43;0.10;-3.05;-0.14;3;-90;-4;19.61;2
44;0.00;-3.12;-0.17;0;-92;-5;19.67;2
45;0.03;-3.02;-0.24;1;-89;-7;19.47;2
46;-0.03;-3.15;-0.14;-1;-93;-4;19.54;2
47;0.00;-2.95;-0.24;0;-87;-7;19.41;2
48;0.03;-3.08;-0.24;1;-91;-7;19.54;2
49;0.00;-2.92;-0.20;0;-86;-6;19.28;2
50;-0.14;-3.05;-0.10;-4;-90;-3;19.67;2
51;-0.07;-2.98;-0.14;-2;-88;-4;19.41;2
52;0.10;-3.12;-0.17;3;-92;-5;19.54;2
53;-0.10;-3.02;-0.20;-3;-89;-6;19.67;2
54;0.03;-3.08;-0.07;1;-91;-2;19.61;2
55;0.03;-3.02;-0.14;1;-89;-4;19.67;2
56;0.00;-3.08;-0.17;0;-91;-5;19.67;2
57;0.14;-2.98;-0.14;4;-88;-4;19.61;2
58;0.03;-2.98;-0.24;1;-88;-7;19.61;2
59;-0.14;-3.08;-0.17;-4;-91;-5;19.54;2
60;0.14;-3.08;-0.17;4;-91;-5;19.67;2
61;0.17;-3.05;-0.14;5;-90;-4;19.34;2
62;0.10;-3.02;-0.10;3;-89;-3;19.61;2
63;-0.03;-2.95;-0.17;-1;-87;-5;19.54;2
64;0.07;-3.08;-0.20;2;-91;-6;19.54;2
65;-0.03;-2.98;-0.20;-1;-88;-6;19.61;2
66;-0.07;-3.08;-0.20;-2;-91;-6;19.61;2
67;0.14;-3.08;-0.17;4;-91;-5;19.67;2
68;0.07;-3.05;-0.10;2;-90;-3;19.54;2
69;-0.07;-3.05;-0.10;-2;-90;-3;19.74;2
70;0.03;-3.12;-0.14;1;-92;-4;19.87;2
71;-0.10;-3.12;-0.10;-3;-92;-3;19.47;2
72;0.07;-3.05;-0.10;2;-90;-3;19.61;2
73;0.00;-3.02;-0.07;0;-89;-2;19.54;2
74;0.00;-3.08;-0.14;0;-91;-4;19.34;2
75;-0.07;-3.19;-0.14;-2;-94;-4;19.61;2
76;0.00;-3.12;-0.14;0;-92;-4;19.34;2
77;-0.03;-3.08;-0.07;-1;-91;-2;19.74;2
78;0.00;-3.12;-0.17;0;-92;-5;19.54;2
79;0.03;-2.98;-0.20;1;-88;-6;19.41;2
80;0.10;-2.98;-0.17;3;-88;-5;19.80;2
81;0.03;-3.05;-0.17;1;-90;-5;19.61;2
82;-0.03;-3.05;-0.17;-1;-90;-5;19.61;2
83;0.03;-3.15;-0.07;1;-93;-2;19.61;2
84;-0.03;-3.02;-0.14;-1;-89;-4;19.41;2
85;0.07;-3.05;-0.17;2;-90;-5;19.61;2
86;0.03;-2.88;-0.17;1;-85;-5;19.61;2
87;0.00;-3.08;-0.17;0;-91;-5;19.47;2
88;0.03;-2.98;-0.17;1;-88;-5;19.41;2
89;-0.03;-3.02;-0.20;-1;-89;-6;19.34;2
90;0.10;-3.05;-0.14;3;-90;-4;19.67;2
91;-0.14;-2.98;-0.20;-4;-88;-6;19.47;2
92;-0.10;-3.08;-0.10;-3;-91;-3;19.74;2
93;0.00;-3.19;-0.14;0;-94;-4;19.87;2
94;0.17;-3.02;-0.07;5;-89;-2;19.54;2
95;0.03;-3.08;-0.20;1;-91;-6;19.54;2
96;0.07;-3.05;-0.14;2;-90;-4;19.34;2
97;0.07;-2.92;-0.14;2;-86;-4;19.87;2
98;0.03;-3.12;-0.20;1;-92;-6;19.74;2
99;0.00;-3.05;-0.20;0;-90;-6;19.54;2
100;-0.10;-3.08;-0.14;-3;-91;-4;19.67;2
101;-0.07;-3.15;-0.17;-2;-93;-5;19.34;2
102;0.03;-3.08;-0.14;1;-91;-4;19.54;2
103;0.00;-2.98;-0.14;0;-88;-4;19.54;2
104;0.07;-3.15;-0.20;2;-93;-6;19.41;2
105;0.07;-3.02;-0.10;2;-89;-3;19.54;2
106;0.03;-3.15;-0.10;1;-93;-3;19.80;2
107;-0.03;-3.08;-0.07;-1;-91;-2;19.80;2
108;0.00;-3.19;-0.17;0;-94;-5;19.54;2
109;-0.10;-3.05;-0.17;-3;-90;-5;19.61;2
110;0.03;-3.08;-0.17;1;-91;-5;19.80;2
111;-0.03;-3.08;-0.20;-1;-91;-6;19.47;2
112;0.14;-3.02;-0.20;4;-89;-6;19.54;2
113;-0.07;-3.12;-0.20;-2;-92;-6;19.41;2
114;-0.03;-3.12;-0.17;-1;-92;-5;19.47;2
115;-0.03;-3.02;-0.20;-1;-89;-6;19.54;2
116;-0.10;-2.88;-0.10;-3;-85;-3;19.47;2
117;0.17;-3.12;-0.17;5;-92;-5;19.87;2
118;-0.10;-3.08;-0.17;-3;-91;-5;19.67;2
119;0.00;-3.02;-0.14;0;-89;-4;19.61;2
120;-0.07;-3.05;-0.10;-2;-90;-3;19.74;2
121;-0.14;-3.05;-0.14;-4;-90;-4;19.47;2
122;-0.03;-3.05;-0.20;-1;-90;-6;19.61;2
123;0.03;-3.12;-0.14;1;-92;-4;19.41;2
124;0.00;-3.02;-0.17;0;-89;-5;19.74;2
125;0.17;-2.92;-0.07;5;-86;-2;19.61;2
126;-0.14;-3.05;-0.17;-4;-90;-5;19.54;2
127;-0.07;-3.02;-0.17;-2;-89;-5;19.47;2
128;0.07;-3.02;-0.17;2;-89;-5;19.54;2
129;0.00;-2.98;-0.14;0;-88;-4;19.47;2
130;0.00;-2.95;-0.10;0;-87;-3;19.47;2
131;0.03;-3.02;-0.14;1;-89;-4;19.80;2
132;0.07;-2.95;-0.17;2;-87;-5;19.67;2
133;0.10;-3.19;-0.14;3;-94;-4;19.80;2
134;-0.03;-3.02;-0.10;-1;-89;-3;19.47;2
135;-0.03;-3.22;-0.17;-1;-95;-5;19.67;2
136;0.00;-3.12;-0.20;0;-92;-6;19.61;2
137;-0.10;-2.95;-0.17;-3;-87;-5;19.67;2
138;0.07;-2.98;-0.14;2;-88;-4;19.21;2
139;-0.07;-2.92;-0.17;-2;-86;-5;19.54;2
140;-0.07;-3.02;-0.17;-2;-89;-5;19.47;2
141;0.00;-3.12;-0.17;0;-92;-5;19.54;2
142;0.03;-3.12;-0.17;1;-92;-5;19.54;2
143;-0.27;-3.12;-0.14;-8;-92;-4;19.61;2
144;0.10;-2.98;-0.10;3;-88;-3;19.87;2
145;0.00;-2.95;-0.17;0;-87;-5;19.61;2
146;-0.10;-3.05;-0.20;-3;-90;-6;19.28;2
147;0.00;-3.12;-0.17;0;-92;-5;19.41;2
148;0.07;-2.95;-0.20;2;-87;-6;19.61;2
149;0.10;-2.95;-0.24;3;-87;-7;19.54;2
150;0.07;-2.92;-0.17;2;-86;-5;19.67;2
151;0.20;-3.02;-0.20;6;-89;-6;19.74;2
152;-0.03;-2.95;-0.17;-1;-87;-5;19.67;2
153;0.00;-3.12;-0.10;0;-92;-3;19.47;2
154;0.24;-3.02;-0.17;7;-89;-5;19.54;2
155;-0.03;-3.02;-0.20;-1;-89;-6;19.47;2
156;-0.17;-3.02;-0.20;-5;-89;-6;19.67;2
157;0.03;-2.81;-0.14;1;-83;-4;19.47;2
158;-0.10;-3.19;-0.24;-3;-94;-7;19.47;2
159;-0.10;-2.81;-0.17;-3;-83;-5;19.41;2
160;-0.14;-2.92;-0.17;-4;-86;-5;19.74;2
161;0.03;-3.22;-0.14;1;-95;-4;19.47;2
162;-0.10;-3.05;-0.20;-3;-90;-6;19.74;2
163;0.00;-3.08;-0.17;0;-91;-5;19.28;2
164;0.00;-3.05;-0.10;0;-90;-3;19.54;2
165;-0.17;-3.08;-0.10;-5;-91;-3;19.61;2
166;0.10;-3.08;-0.14;3;-91;-4;19.67;2
167;-0.03;-3.05;-0.07;-1;-90;-2;19.61;2
168;0.07;-2.95;-0.10;2;-87;-3;19.54;2
169;-0.07;-2.98;-0.17;-2;-88;-5;20.07;2
170;0.00;-2.95;-0.14;0;-87;-4;19.67;2
171;-0.03;-2.98;-0.10;-1;-88;-3;19.61;2
172;0.10;-2.98;0.00;3;-88;0;19.87;2
173;0.14;-3.05;-0.17;4;-90;-5;19.67;2
174;0.00;-3.12;-0.14;0;-92;-4;19.61;2
175;0.07;-3.08;-0.14;2;-91;-4;19.47;2
176;-0.10;-2.98;-0.10;-3;-88;-3;19.41;2
177;-0.07;-2.92;-0.07;-2;-86;-2;19.47;2
178;0.07;-2.98;-0.10;2;-88;-3;19.80;2
179;-0.14;-2.98;-0.20;-4;-88;-6;19.87;2
180;0.03;-3.05;-0.17;1;-90;-5;19.54;2
181;0.07;-3.19;-0.07;2;-94;-2;19.67;2
182;0.03;-3.15;-0.20;1;-93;-6;19.74;2
183;0.03;-3.05;-0.20;1;-90;-6;19.34;2
184;-0.03;-3.08;-0.17;-1;-91;-5;19.87;2
185;0.00;-3.08;-0.07;0;-91;-2;19.54;2
186;-0.07;-2.95;-0.17;-2;-87;-5;19.93;2
187;-0.07;-2.98;-0.24;-2;-88;-7;19.47;2
188;0.00;-2.95;-0.17;0;-87;-5;19.54;2
189;0.00;-2.98;-0.20;0;-88;-6;19.47;2
190;0.03;-2.98;-0.20;1;-88;-6;19.80;2
191;0.07;-2.95;-0.14;2;-87;-4;19.87;2
192;0.00;-3.02;-0.10;0;-89;-3;19.28;2
193;-0.03;-3.12;-0.14;-1;-92;-4;19.61;2
194;-0.14;-3.08;-0.10;-4;-91;-3;19.80;2
195;-0.03;-2.92;-0.17;-1;-86;-5;19.54;2
196;0.00;-3.12;-0.24;0;-92;-7;19.93;2
197;-0.10;-3.12;-0.17;-3;-92;-5;19.54;2
198;-0.07;-3.15;-0.10;-2;-93;-3;19.54;2
199;0.07;-3.05;-0.10;2;-90;-3;19.54;2
200;0.20;-2.95;-0.24;6;-87;-7;19.47;2
201;0.07;-3.08;-0.20;2;-91;-6;19.47;2
202;0.10;-2.95;-0.24;3;-87;-7;19.54;2
203;-0.03;-3.15;-0.20;-1;-93;-6;19.54;2
204;-0.03;-3.12;-0.20;-1;-92;-6;19.47;2
205;-0.10;-3.05;-0.20;-3;-90;-6;19.67;2
206;-0.07;-3.12;-0.10;-2;-92;-3;19.67;2
207;0.00;-3.15;-0.20;0;-93;-6;19.80;2
208;0.00;-2.98;-0.10;0;-88;-3;19.80;2
209;-0.07;-3.05;-0.14;-2;-90;-4;19.61;2
210;0.03;-3.02;-0.07;1;-89;-2;19.54;2
211;-0.10;-2.95;-0.10;-3;-87;-3;19.61;2
212;-0.07;-2.98;-0.14;-2;-88;-4;19.74;2
213;0.07;-3.08;-0.10;2;-91;-3;19.61;2
214;0.03;-3.08;-0.24;1;-91;-7;19.74;2
215;0.03;-3.08;-0.20;1;-91;-6;19.61;2
216;0.03;-2.95;-0.07;1;-87;-2;19.47;2
217;0.10;-3.08;-0.20;3;-91;-6;19.54;2
218;0.00;-3.12;-0.17;0;-92;-5;19.61;2
219;0.03;-3.12;-0.17;1;-92;-5;19.61;2
220;0.07;-2.98;-0.07;2;-88;-2;19.47;2
221;0.00;-3.02;-0.14;0;-89;-4;19.54;2
222;0.03;-3.12;-0.17;1;-92;-5;19.54;2
223;-0.10;-3.08;-0.20;-3;-91;-6;19.74;2
224;0.03;-3.05;-0.20;1;-90;-6;19.74;2
225;-0.10;-3.05;-0.10;-3;-90;-3;19.54;2
226;0.00;-3.05;-0.20;0;-90;-6;19.41;2
227;0.03;-3.08;-0.17;1;-91;-5;19.61;2
228;-0.14;-2.98;-0.20;-4;-88;-6;19.61;2
229;0.00;-3.02;-0.17;0;-89;-5;19.41;2
230;0.03;-2.98;-0.17;1;-88;-5;19.67;2
231;0.00;-3.05;-0.20;0;-90;-6;19.54;2
232;-0.14;-2.98;-0.10;-4;-88;-3;19.74;2
233;0.07;-2.98;-0.17;2;-88;-5;19.67;2
234;0.07;-3.19;-0.14;2;-94;-4;19.61;2
235;0.07;-2.98;-0.10;2;-88;-3;19.47;2
236;0.10;-2.95;-0.14;3;-87;-4;19.87;2
237;0.00;-3.05;-0.14;0;-90;-4;19.74;2
238;-0.24;-3.05;-0.17;-7;-90;-5;19.67;2
239;-0.03;-3.02;-0.17;-1;-89;-5;19.54;2
240;0.00;-2.98;-0.10;0;-88;-3;19.61;2
241;0.10;-3.12;-0.07;3;-92;-2;19.54;2
242;0.10;-3.05;-0.20;3;-90;-6;19.74;2
243;-0.10;-2.98;-0.20;-3;-88;-6;19.61;2
244;0.00;-3.12;-0.17;0;-92;-5;19.47;2
245;0.00;-3.08;-0.17;0;-91;-5;19.54;2
246;0.00;-3.08;-0.17;0;-91;-5;19.80;2
247;-0.17;-3.02;-0.17;-5;-89;-5;19.61;2
248;0.10;-3.05;-0.17;3;-90;-5;19.61;2
249;0.03;-3.05;-0.20;1;-90;-6;19.54;2
250;-0.10;-3.15;-0.17;-3;-93;-5;19.61;2
251;0.07;-3.19;-0.17;2;-94;-5;19.93;2
252;0.00;-3.05;-0.24;0;-90;-7;19.61;2
253;-0.07;-3.05;-0.20;-2;-90;-6;19.34;2
254;0.03;-3.08;-0.20;1;-91;-6;19.87;2
255;-0.10;-3.02;-0.24;-3;-89;-7;19.41;2
256;0.03;-3.05;-0.20;1;-90;-6;19.74;2
257;-0.03;-3.02;-0.10;-1;-89;-3;19.74;2
258;-0.07;-3.12;-0.20;-2;-92;-6;19.80;2
259;0.03;-3.12;-0.03;1;-92;-1;19.74;2
260;-0.07;-2.98;-0.17;-2;-88;-5;19.61;2
261;-0.03;-3.12;-0.10;-1;-92;-3;19.54;2
262;0.03;-3.02;-0.14;1;-89;-4;19.67;2
263;0.07;-3.08;-0.17;2;-91;-5;19.54;2
264;0.10;-2.95;-0.24;3;-87;-7;19.41;2
265;0.00;-2.95;-0.20;0;-87;-6;19.74;2
266;0.03;-3.05;-0.20;1;-90;-6;19.67;2
267;0.00;-2.98;-0.17;0;-88;-5;19.47;2
268;0.03;-3.12;-0.17;1;-92;-5;19.41;2
269;-0.10;-2.95;-0.14;-3;-87;-4;19.47;2
270;0.00;-3.12;-0.14;0;-92;-4;19.34;2
271;-0.14;-3.08;-0.20;-4;-91;-6;19.54;2
272;-0.07;-3.05;-0.17;-2;-90;-5;19.41;2
273;-0.03;-2.98;-0.24;-1;-88;-7;19.67;2
274;-0.07;-3.08;-0.17;-2;-91;-5;19.67;2
275;0.07;-3.22;-0.07;2;-95;-2;19.74;2
276;0.07;-3.15;-0.17;2;-93;-5;19.41;2
277;0.03;-3.12;-0.14;1;-92;-4;19.67;2
278;0.03;-3.02;-0.20;1;-89;-6;19.41;2
279;0.03;-3.12;-0.17;1;-92;-5;19.61;2
280;-0.03;-3.02;-0.14;-1;-89;-4;19.41;2
281;0.10;-3.15;-0.14;3;-93;-4;19.80;2
282;-0.03;-2.98;-0.10;-1;-88;-3;19.54;2
283;0.00;-2.95;-0.07;0;-87;-2;19.28;2
284;-0.14;-3.29;-0.07;-4;-97;-2;19.54;2
285;0.10;-3.05;-0.20;3;-90;-6;19.47;2
286;0.03;-3.12;-0.17;1;-92;-5;19.54;2
287;-0.03;-3.02;-0.20;-1;-89;-6;19.54;2
288;-0.07;-3.05;-0.17;-2;-90;-5;19.61;2
289;0.03;-3.05;-0.17;1;-90;-5;19.54;2
290;0.03;-3.08;-0.17;1;-91;-5;19.47;2
291;-0.03;-3.02;-0.17;-1;-89;-5;19.47;2
292;-0.03;-3.02;-0.14;-1;-89;-4;19.80;2
293;0.03;-3.02;-0.14;1;-89;-4;19.41;2
294;0.00;-3.05;-0.10;0;-90;-3;19.67;2
295;-0.03;-3.08;-0.07;-1;-91;-2;19.87;2
296;-0.17;-3.08;-0.17;-5;-91;-5;19.54;2
297;-0.03;-3.08;-0.20;-1;-91;-6;19.41;2
298;-0.03;-3.02;-0.14;-1;-89;-4;19.41;2
299;0.10;-2.88;-0.10;3;-85;-3;19.67;2
300;0.00;-2.98;-0.14;0;-88;-4;19.28;2
301;0.10;-2.92;-0.20;3;-86;-6;19.61;2
302;0.10;-3.08;-0.14;3;-91;-4;19.61;2
303;-0.17;-3.12;-0.24;-5;-92;-7;19.47;2
304;-0.07;-3.15;-0.20;-2;-93;-6;19.67;2
305;0.17;-3.02;-0.20;5;-89;-6;19.74;2
306;-0.10;-2.98;-0.10;-3;-88;-3;19.47;2
307;-0.03;-2.98;-0.07;-1;-88;-2;19.61;2
308;-0.10;-2.95;-0.17;-3;-87;-5;19.54;2
309;-0.07;-3.08;-0.10;-2;-91;-3;19.54;2
310;0.03;-3.15;-0.10;1;-93;-3;19.41;2
311;0.10;-3.12;-0.17;3;-92;-5;19.47;2
312;-0.10;-3.02;-0.10;-3;-89;-3;19.54;2
313;-0.03;-3.15;-0.20;-1;-93;-6;19.74;2
314;-0.10;-3.05;-0.17;-3;-90;-5;19.93;2
315;-0.10;-2.95;-0.20;-3;-87;-6;19.67;2
316;0.07;-3.08;-0.20;2;-91;-6;19.47;2
317;-0.03;-3.08;-0.14;-1;-91;-4;19.67;2
318;-0.10;-3.02;-0.14;-3;-89;-4;19.80;2
319;0.07;-2.98;-0.17;2;-88;-5;19.74;2
320;0.00;-3.02;-0.20;0;-89;-6;19.54;2
321;0.00;-3.12;-0.14;0;-92;-4;19.67;2
322;-0.07;-2.98;-0.17;-2;-88;-5;19.47;2
323;0.10;-3.02;-0.07;3;-89;-2;19.61;2
324;-0.14;-3.02;-0.17;-4;-89;-5;20.00;2
325;-0.14;-3.05;-0.14;-4;-90;-4;19.80;2
326;0.03;-3.08;-0.24;1;-91;-7;19.67;2
327;0.07;-3.05;-0.27;2;-90;-8;19.74;2
328;-0.03;-3.05;-0.24;-1;-90;-7;19.61;2
329;0.03;-3.02;-0.10;1;-89;-3;19.41;2
330;0.03;-3.02;-0.14;1;-89;-4;19.61;2
331;-0.10;-3.12;-0.24;-3;-92;-7;19.80;2
332;0.10;-2.98;-0.17;3;-88;-5;19.80;2
333;-0.17;-3.08;-0.07;-5;-91;-2;19.67;2
334;0.07;-3.08;-0.17;2;-91;-5;19.61;2
335;0.07;-2.98;-0.24;2;-88;-7;19.67;2
336;-0.03;-3.05;-0.20;-1;-90;-6;19.74;2
337;-0.07;-2.98;-0.17;-2;-88;-5;19.74;2
338;-0.03;-3.05;-0.17;-1;-90;-5;19.54;2
339;-0.03;-3.08;-0.27;-1;-91;-8;19.41;2
340;0.00;-3.08;-0.17;0;-91;-5;19.61;2
341;-0.07;-3.08;-0.14;-2;-91;-4;20.07;2
342;0.00;-3.15;-0.14;0;-93;-4;19.61;2
343;-0.10;-2.98;-0.14;-3;-88;-4;19.80;2
344;-0.07;-3.22;-0.07;-2;-95;-2;19.67;2
345;0.00;-2.98;-0.17;0;-88;-5;19.47;2
346;-0.07;-2.98;-0.07;-2;-88;-2;19.74;2
347;-0.03;-3.05;-0.07;-1;-90;-2;19.47;2
348;-0.03;-2.88;-0.07;-1;-85;-2;19.74;2
349;-0.03;-3.05;-0.10;-1;-90;-3;19.47;2
350;0.07;-2.98;-0.03;2;-88;-1;19.41;2
351;0.14;-2.85;-0.10;4;-84;-3;19.74;2
352;0.00;-3.12;-0.10;0;-92;-3;19.54;2
353;-0.03;-2.98;-0.20;-1;-88;-6;19.67;2
354;0.07;-3.02;-0.20;2;-89;-6;19.61;2
355;0.07;-2.98;-0.17;2;-88;-5;19.61;2
356;0.10;-3.08;-0.20;3;-91;-6;19.34;2
357;0.17;-3.02;-0.10;5;-89;-3;19.74;2
358;0.03;-2.92;-0.10;1;-86;-3;19.47;2
359;0.00;-3.19;-0.14;0;-94;-4;19.47;2
360;-0.03;-3.08;-0.07;-1;-91;-2;19.80;2
361;0.07;-3.08;-0.17;2;-91;-5;19.61;2
362;-0.03;-3.05;-0.20;-1;-90;-6;19.54;2
363;-0.03;-3.15;-0.24;-1;-93;-7;19.67;2
364;0.03;-3.12;-0.24;1;-92;-7;19.67;2
365;0.14;-3.08;-0.24;4;-91;-7;19.54;2
366;0.20;-3.05;-0.10;6;-90;-3;19.61;2
367;0.00;-3.08;-0.14;0;-91;-4;19.47;2
368;-0.10;-3.12;-0.17;-3;-92;-5;19.47;2
369;0.00;-2.98;-0.27;0;-88;-8;19.93;2
370;-0.20;-2.95;-0.14;-6;-87;-4;19.61;2
371;0.03;-3.02;-0.10;1;-89;-3;19.61;2
372;0.00;-3.05;-0.20;0;-90;-6;19.54;2
373;-0.14;-3.08;-0.10;-4;-91;-3;19.54;2
374;0.00;-2.98;-0.14;0;-88;-4;19.47;2
375;-0.10;-3.08;-0.17;-3;-91;-5;19.80;2
376;-0.10;-3.02;-0.14;-3;-89;-4;19.54;2
377;-0.07;-2.98;-0.17;-2;-88;-5;19.67;2
378;-0.03;-3.08;-0.20;-1;-91;-6;19.74;2
379;0.10;-3.05;-0.14;3;-90;-4;19.67;2
380;0.00;-2.98;-0.20;0;-88;-6;19.47;2
381;-0.03;-2.92;-0.27;-1;-86;-8;19.54;2
382;0.07;-3.08;-0.10;2;-91;-3;19.61;2
383;0.00;-3.08;-0.17;0;-91;-5;19.47;2
384;0.03;-2.92;-0.17;1;-86;-5;19.61;2
385;-0.07;-3.12;-0.14;-2;-92;-4;19.61;2
386;-0.10;-2.95;-0.17;-3;-87;-5;19.54;2
387;-0.07;-3.08;-0.17;-2;-91;-5;19.67;2
388;-0.03;-3.05;-0.14;-1;-90;-4;19.67;2
389;0.00;-2.98;-0.17;0;-88;-5;19.61;2
390;-0.03;-3.02;-0.24;-1;-89;-7;19.34;2
391;0.10;-3.19;-0.10;3;-94;-3;19.41;2
392;0.03;-3.12;-0.17;1;-92;-5;19.54;2
393;0.00;-3.15;-0.10;0;-93;-3;19.67;2
394;0.03;-3.02;-0.03;1;-89;-1;19.54;2
395;0.00;-2.98;-0.14;0;-88;-4;19.47;2
396;-0.03;-3.19;-0.14;-1;-94;-4;19.74;2
397;0.07;-3.05;-0.10;2;-90;-3;19.54;2
398;0.00;-3.08;-0.17;0;-91;-5;19.67;2
399;0.03;-3.08;-0.20;1;-91;-6;19.47;2
400;-0.10;-3.08;-0.20;-3;-91;-6;19.67;2
401;-0.03;-3.08;-0.20;-1;-91;-6;19.54;2
402;-0.07;-3.05;-0.10;-2;-90;-3;19.54;2
403;-0.07;-3.15;-0.17;-2;-93;-5;19.61;2
404;0.00;-2.95;-0.14;0;-87;-4;19.61;2
405;0.03;-3.12;-0.14;1;-92;-4;19.67;2
406;0.00;-2.95;-0.20;0;-87;-6;19.67;2
407;0.03;-3.05;-0.20;1;-90;-6;19.54;2
408;-0.03;-3.12;-0.07;-1;-92;-2;19.67;2
409;0.00;-3.02;-0.07;0;-89;-2;19.61;2
410;0.10;-3.22;-0.10;3;-95;-3;19.67;2
411;0.07;-3.02;-0.14;2;-89;-4;19.67;2
412;0.10;-2.98;-0.10;3;-88;-3;19.41;2
413;0.00;-2.88;-0.24;0;-85;-7;19.47;2
414;0.14;-3.08;-0.20;4;-91;-6;19.61;2
415;0.00;-3.05;-0.20;0;-90;-6;19.41;2
416;0.10;-3.05;-0.20;3;-90;-6;19.54;2
417;-0.14;-3.05;-0.10;-4;-90;-3;19.47;2
418;0.03;-3.19;-0.20;1;-94;-6;19.74;2
419;0.07;-3.12;-0.20;2;-92;-6;19.67;2
420;-0.14;-3.08;-0.17;-4;-91;-5;19.74;2
421;-0.07;-3.05;-0.17;-2;-90;-5;19.74;2
422;-0.03;-3.15;-0.20;-1;-93;-6;19.74;2
423;-0.03;-3.05;-0.20;-1;-90;-6;19.61;2
424;-0.03;-3.02;-0.20;-1;-89;-6;19.61;2
425;-0.07;-3.02;-0.17;-2;-89;-5;19.80;2
426;0.03;-2.98;-0.10;1;-88;-3;19.67;2
427;0.17;-3.05;-0.10;5;-90;-3;19.34;2
428;0.03;-3.05;-0.17;1;-90;-5;19.67;2
429;0.00;-3.05;-0.20;0;-90;-6;19.61;2
430;0.07;-2.98;-0.27;2;-88;-8;19.54;2
431;0.14;-3.02;-0.17;4;-89;-5;19.80;2
432;-0.14;-3.05;-0.17;-4;-90;-5;19.67;2
433;-0.07;-2.88;-0.10;-2;-85;-3;19.61;2
434;0.03;-2.78;-0.20;1;-82;-6;19.41;2
435;-0.03;-3.05;-0.10;-1;-90;-3;19.61;2
436;0.03;-2.95;-0.10;1;-87;-3;19.47;2
437;-0.07;-3.02;-0.24;-2;-89;-7;19.80;2
438;0.00;-2.95;-0.20;0;-87;-6;19.47;2
439;-0.07;-2.98;-0.24;-2;-88;-7;19.80;2
440;-0.10;-2.98;-0.24;-3;-88;-7;19.67;2
441;0.17;-3.02;-0.10;5;-89;-3;19.61;2
442;0.03;-3.08;-0.14;1;-91;-4;19.28;2
443;0.00;-3.22;-0.14;0;-95;-4;19.41;2
444;0.00;-3.05;-0.17;0;-90;-5;19.41;2
445;0.03;-3.02;-0.14;1;-89;-4;19.54;2
