Date;30.10.2025
Time;17.05.34
Sensor name:;TLE493D-P3I8

Comment:;


Index;Bx[mT];By[mT];Bz[mT];Bx[LSB];By[LSB];Bz[LSB];Temperature[C];Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]
74;-5.02;-33.93;0.54;-148;-1001;16;19.67;2
75;-5.08;-33.97;0.54;-150;-1002;16;19.67;2
76;-5.05;-33.90;0.51;-149;-1000;15;20.07;2
77;-5.02;-33.93;0.54;-148;-1001;16;20.07;2
78;-4.95;-34.07;0.47;-146;-1005;14;20.00;2
79;-5.08;-33.80;0.51;-150;-997;15;19.87;2
80;-5.08;-33.86;0.51;-150;-999;15;19.87;2
81;-5.02;-34.00;0.61;-148;-1003;18;19.61;2
82;-4.95;-33.80;0.58;-146;-997;17;19.87;2
83;-5.19;-33.97;0.54;-153;-1002;16;19.80;2
84;-5.05;-33.93;0.54;-149;-1001;16;19.87;2
85;-5.02;-33.80;0.54;-148;-997;16;19.61;2
86;-5.08;-33.97;0.54;-150;-1002;16;19.93;2
87;-5.05;-34.07;0.54;-149;-1005;16;19.80;2
88;-5.08;-34.00;0.54;-150;-1003;16;19.87;2
89;-5.02;-33.93;0.41;-148;-1001;12;19.67;2
90;-5.05;-33.86;0.54;-149;-999;16;19.74;2
91;-5.02;-34.07;0.47;-148;-1005;14;19.87;2
92;-5.05;-33.93;0.54;-149;-1001;16;20.00;2
93;-4.98;-33.93;0.44;-147;-1001;13;19.87;2
94;-4.98;-33.83;0.58;-147;-998;17;19.87;2
95;-4.88;-33.93;0.54;-144;-1001;16;19.80;2
96;-5.12;-33.97;0.51;-151;-1002;15;19.74;2
97;-5.02;-33.76;0.58;-148;-996;17;19.87;2
98;-5.15;-34.00;0.47;-152;-1003;14;19.47;2
99;-5.12;-33.90;0.61;-151;-1000;18;19.80;2
100;-5.08;-33.97;0.58;-150;-1002;17;19.74;2
101;-4.98;-33.83;0.58;-147;-998;17;19.74;2
102;-5.05;-33.80;0.54;-149;-997;16;19.67;2
103;-5.05;-33.80;0.51;-149;-997;15;19.93;2
104;-4.98;-33.97;0.47;-147;-1002;14;19.93;2
105;-5.08;-33.90;0.47;-150;-1000;14;19.80;2
106;-4.95;-33.83;0.47;-146;-998;14;20.00;2
107;-4.92;-33.90;0.54;-145;-1000;16;19.80;2
108;-4.98;-33.83;0.54;-147;-998;16;19.74;2
109;-4.92;-33.90;0.47;-145;-1000;14;19.74;2
110;-5.02;-34.03;0.47;-148;-1004;14;19.74;2
111;-5.29;-33.93;0.51;-156;-1001;15;19.74;2
112;-5.02;-33.97;0.58;-148;-1002;17;20.07;2
113;-5.08;-33.93;0.58;-150;-1001;17;19.87;2
114;-5.08;-33.90;0.54;-150;-1000;16;19.87;2
115;-4.98;-33.90;0.54;-147;-1000;16;19.80;2
116;-5.05;-33.90;0.58;-149;-1000;17;19.80;2
117;-5.02;-33.76;0.51;-148;-996;15;19.74;2
118;-5.05;-33.86;0.47;-149;-999;14;19.74;2
119;-5.15;-33.86;0.58;-152;-999;17;19.80;2
120;-4.98;-33.80;0.47;-147;-997;14;19.74;2
121;-5.05;-33.93;0.47;-149;-1001;14;19.67;2
122;-5.05;-33.97;0.47;-149;-1002;14;19.61;2
123;-5.19;-34.00;0.44;-153;-1003;13;19.93;2
124;-5.12;-34.00;0.58;-151;-1003;17;19.80;2
125;-5.08;-33.93;0.51;-150;-1001;15;20.13;2
126;-5.08;-33.93;0.51;-150;-1001;15;19.74;2
127;-5.19;-34.03;0.58;-153;-1004;17;19.87;2
128;-4.95;-33.97;0.51;-146;-1002;15;19.80;2
129;-5.12;-33.80;0.47;-151;-997;14;19.80;2
130;-5.08;-33.93;0.54;-150;-1001;16;19.93;2
131;-5.08;-33.86;0.47;-150;-999;14;19.87;2
132;-5.02;-33.86;0.47;-148;-999;14;19.80;2
133;-5.02;-33.86;0.51;-148;-999;15;20.13;2
134;-5.08;-33.90;0.51;-150;-1000;15;19.93;2
135;-5.02;-33.76;0.47;-148;-996;14;19.87;2
136;-5.15;-33.90;0.47;-152;-1000;14;19.87;2
137;-4.95;-34.00;0.51;-146;-1003;15;19.54;2
138;-5.02;-33.86;0.58;-148;-999;17;19.80;2
139;-5.05;-33.83;0.47;-149;-998;14;19.74;2
140;-5.05;-33.97;0.54;-149;-1002;16;19.87;2
141;-5.12;-33.80;0.51;-151;-997;15;19.67;2
142;-4.95;-33.90;0.54;-146;-1000;16;19.61;2
143;-4.95;-33.80;0.58;-146;-997;17;19.74;2
144;-5.15;-33.83;0.54;-152;-998;16;19.93;2
145;-5.12;-33.80;0.54;-151;-997;16;19.67;2
146;-5.15;-33.90;0.51;-152;-1000;15;19.67;2
147;-5.05;-33.86;0.44;-149;-999;13;19.80;2
148;-5.08;-34.03;0.51;-150;-1004;15;19.74;2
149;-5.05;-33.90;0.54;-149;-1000;16;19.80;2
150;-5.05;-34.00;0.47;-149;-1003;14;19.80;2
151;-5.05;-34.00;0.54;-149;-1003;16;19.74;2
152;-4.98;-33.80;0.51;-147;-997;15;19.87;2
153;-5.19;-33.97;0.61;-153;-1002;18;19.80;2
154;-5.02;-33.93;0.54;-148;-1001;16;19.80;2
155;-5.08;-33.83;0.47;-150;-998;14;19.87;2
156;-5.05;-33.90;0.54;-149;-1000;16;19.61;2
157;-5.05;-33.80;0.47;-149;-997;14;19.54;2
158;-4.98;-33.73;0.51;-147;-995;15;19.74;2
159;-5.15;-33.86;0.51;-152;-999;15;19.61;2
160;-4.95;-33.86;0.58;-146;-999;17;20.00;2
161;-5.12;-33.97;0.51;-151;-1002;15;19.54;2
162;-5.02;-33.93;0.47;-148;-1001;14;19.74;2
163;-5.05;-33.97;0.54;-149;-1002;16;19.74;2
164;-5.12;-33.76;0.54;-151;-996;16;19.74;2
165;-4.98;-33.83;0.54;-147;-998;16;19.80;2
166;-5.12;-33.83;0.54;-151;-998;16;19.80;2
167;-4.98;-34.00;0.54;-147;-1003;16;19.93;2
168;-5.08;-33.83;0.51;-150;-998;15;19.54;2
169;-5.05;-33.93;0.54;-149;-1001;16;19.80;2
170;-5.02;-33.97;0.54;-148;-1002;16;19.67;2
171;-5.02;-33.93;0.54;-148;-1001;16;19.67;2
172;-5.19;-34.00;0.54;-153;-1003;16;19.93;2
173;-4.98;-34.00;0.51;-147;-1003;15;19.67;2
174;-5.02;-33.80;0.58;-148;-997;17;19.93;2
175;-5.08;-33.80;0.61;-150;-997;18;20.13;2
176;-5.02;-34.00;0.47;-148;-1003;14;19.54;2
177;-4.95;-34.00;0.51;-146;-1003;15;19.80;2
178;-5.08;-33.97;0.54;-150;-1002;16;19.87;2
179;-5.12;-33.80;0.51;-151;-997;15;19.80;2
180;-5.02;-33.93;0.54;-148;-1001;16;19.80;2
181;-4.92;-33.90;0.54;-145;-1000;16;19.80;2
182;-5.15;-33.86;0.58;-152;-999;17;19.80;2
183;-5.12;-33.97;0.51;-151;-1002;15;19.80;2
184;-5.02;-33.97;0.58;-148;-1002;17;20.00;2
185;-4.95;-33.83;0.61;-146;-998;18;19.87;2
186;-5.05;-33.93;0.54;-149;-1001;16;20.00;2
187;-5.15;-33.83;0.47;-152;-998;14;19.67;2
188;-5.12;-33.97;0.54;-151;-1002;16;19.34;2
189;-5.08;-33.83;0.54;-150;-998;16;19.87;2
190;-4.92;-34.03;0.51;-145;-1004;15;19.74;2
191;-5.02;-33.97;0.58;-148;-1002;17;19.93;2
192;-5.15;-33.83;0.58;-152;-998;17;20.00;2
193;-5.15;-33.86;0.54;-152;-999;16;19.74;2
194;-5.08;-34.03;0.51;-150;-1004;15;19.61;2
195;-5.22;-33.97;0.47;-154;-1002;14;19.74;2
196;-5.02;-33.83;0.47;-148;-998;14;19.80;2
197;-5.12;-33.90;0.47;-151;-1000;14;19.80;2
198;-4.92;-33.86;0.54;-145;-999;16;20.00;2
199;-5.08;-33.97;0.51;-150;-1002;15;19.67;2
200;-4.92;-33.86;0.54;-145;-999;16;19.80;2
201;-5.19;-33.86;0.58;-153;-999;17;19.93;2
202;-5.12;-34.00;0.51;-151;-1003;15;19.74;2
203;-5.15;-33.97;0.47;-152;-1002;14;20.00;2
204;-5.05;-33.93;0.54;-149;-1001;16;19.67;2
205;-4.98;-33.90;0.51;-147;-1000;15;19.87;2
206;-5.15;-33.97;0.61;-152;-1002;18;19.67;2
207;-5.12;-33.83;0.54;-151;-998;16;19.80;2
208;-5.08;-33.93;0.58;-150;-1001;17;19.80;2
209;-4.95;-33.90;0.64;-146;-1000;19;20.07;2
210;-4.95;-33.90;0.54;-146;-1000;16;19.87;2
211;-5.05;-33.97;0.58;-149;-1002;17;19.67;2
212;-5.12;-33.86;0.51;-151;-999;15;19.74;2
213;-4.98;-33.76;0.54;-147;-996;16;19.74;2
214;-4.95;-33.93;0.47;-146;-1001;14;19.87;2
215;-4.92;-34.03;0.54;-145;-1004;16;19.74;2
216;-5.02;-34.07;0.47;-148;-1005;14;19.67;2
217;-4.92;-33.86;0.51;-145;-999;15;19.74;2
218;-5.05;-33.86;0.54;-149;-999;16;19.80;2
219;-5.05;-33.86;0.54;-149;-999;16;19.80;2
220;-4.98;-33.90;0.58;-147;-1000;17;19.87;2
221;-5.02;-33.97;0.54;-148;-1002;16;19.54;2
222;-5.05;-33.83;0.58;-149;-998;17;19.61;2
223;-5.05;-34.07;0.44;-149;-1005;13;19.61;2
224;-5.25;-34.00;0.44;-155;-1003;13;19.74;2
225;-5.02;-33.80;0.54;-148;-997;16;19.74;2
226;-5.08;-34.00;0.58;-150;-1003;17;20.00;2
227;-5.05;-33.83;0.58;-149;-998;17;19.74;2
228;-4.98;-33.97;0.54;-147;-1002;16;19.74;2
229;-5.02;-34.10;0.54;-148;-1006;16;19.74;2
230;-5.15;-33.93;0.47;-152;-1001;14;19.87;2
231;-5.15;-33.80;0.54;-152;-997;16;19.67;2
232;-5.02;-33.90;0.51;-148;-1000;15;19.61;2
233;-5.05;-33.86;0.61;-149;-999;18;19.74;2
234;-5.15;-33.93;0.54;-152;-1001;16;19.87;2
235;-5.08;-33.90;0.54;-150;-1000;16;19.87;2
236;-4.85;-33.93;0.58;-143;-1001;17;19.67;2
237;-4.98;-33.97;0.61;-147;-1002;18;19.61;2
238;-5.19;-33.80;0.47;-153;-997;14;19.61;2
239;-5.05;-33.90;0.61;-149;-1000;18;19.80;2
240;-5.12;-33.76;0.54;-151;-996;16;19.74;2
241;-5.08;-34.00;0.51;-150;-1003;15;19.67;2
242;-5.05;-33.83;0.58;-149;-998;17;19.74;2
243;-5.12;-33.90;0.54;-151;-1000;16;19.54;2
244;-5.08;-33.76;0.58;-150;-996;17;19.80;2
245;-4.98;-33.86;0.47;-147;-999;14;19.61;2
246;-5.02;-33.73;0.47;-148;-995;14;19.80;2
247;-5.05;-33.86;0.54;-149;-999;16;19.61;2
248;-5.08;-33.80;0.54;-150;-997;16;19.87;2
249;-5.02;-33.76;0.54;-148;-996;16;19.93;2
250;-5.08;-33.93;0.54;-150;-1001;16;19.80;2
251;-5.22;-33.86;0.47;-154;-999;14;19.61;2
252;-5.05;-33.80;0.54;-149;-997;16;19.74;2
253;-5.05;-33.93;0.58;-149;-1001;17;19.74;2
254;-5.08;-33.93;0.54;-150;-1001;16;19.74;2
255;-4.98;-33.97;0.58;-147;-1002;17;19.87;2
256;-5.12;-33.80;0.51;-151;-997;15;19.67;2
257;-4.98;-33.93;0.44;-147;-1001;13;20.07;2
258;-4.95;-33.80;0.51;-146;-997;15;19.67;2
259;-4.95;-33.83;0.47;-146;-998;14;19.87;2
260;-5.19;-33.93;0.54;-153;-1001;16;19.61;2
261;-5.15;-33.90;0.61;-152;-1000;18;19.74;2
262;-5.08;-33.83;0.51;-150;-998;15;19.80;2
263;-5.02;-33.90;0.54;-148;-1000;16;19.80;2
264;-5.05;-33.86;0.64;-149;-999;19;19.87;2
265;-5.08;-33.90;0.58;-150;-1000;17;19.93;2
266;-5.02;-34.00;0.54;-148;-1003;16;19.54;2
267;-5.15;-34.00;0.54;-152;-1003;16;19.93;2
268;-5.05;-33.86;0.54;-149;-999;16;19.80;2
269;-5.08;-34.00;0.47;-150;-1003;14;19.74;2
270;-5.12;-33.90;0.51;-151;-1000;15;19.61;2
271;-5.08;-33.86;0.54;-150;-999;16;20.00;2
272;-5.08;-34.03;0.51;-150;-1004;15;19.87;2
273;-5.02;-34.00;0.54;-148;-1003;16;19.80;2
274;-5.12;-33.90;0.51;-151;-1000;15;20.00;2
275;-5.12;-33.83;0.47;-151;-998;14;19.80;2
276;-4.95;-33.90;0.51;-146;-1000;15;19.80;2
277;-4.98;-34.00;0.47;-147;-1003;14;19.67;2
278;-5.19;-33.80;0.58;-153;-997;17;19.93;2
279;-5.15;-33.86;0.58;-152;-999;17;19.67;2
280;-4.98;-33.90;0.54;-147;-1000;16;20.07;2
281;-4.98;-33.86;0.51;-147;-999;15;19.80;2
282;-5.15;-34.00;0.54;-152;-1003;16;19.93;2
283;-5.08;-33.80;0.54;-150;-997;16;19.74;2
284;-5.08;-33.90;0.47;-150;-1000;14;20.00;2
285;-5.08;-34.00;0.61;-150;-1003;18;19.67;2
286;-5.19;-33.97;0.47;-153;-1002;14;19.93;2
287;-5.12;-33.93;0.54;-151;-1001;16;19.80;2
288;-4.98;-33.97;0.54;-147;-1002;16;20.00;2
289;-5.08;-33.80;0.58;-150;-997;17;19.74;2
290;-4.95;-33.97;0.47;-146;-1002;14;19.74;2
291;-5.05;-33.80;0.58;-149;-997;17;19.80;2
292;-5.12;-33.90;0.51;-151;-1000;15;19.54;2
293;-5.12;-33.83;0.51;-151;-998;15;20.07;2
294;-5.15;-33.93;0.51;-152;-1001;15;19.67;2
295;-5.05;-33.80;0.47;-149;-997;14;19.93;2
296;-5.02;-34.00;0.58;-148;-1003;17;19.80;2
297;-5.05;-33.86;0.44;-149;-999;13;19.87;2
298;-4.98;-34.03;0.51;-147;-1004;15;19.80;2
299;-5.05;-33.97;0.54;-149;-1002;16;19.74;2
300;-5.05;-33.86;0.51;-149;-999;15;20.00;2
301;-5.02;-34.00;0.58;-148;-1003;17;19.93;2
302;-4.95;-33.97;0.47;-146;-1002;14;19.61;2
303;-5.22;-33.97;0.54;-154;-1002;16;19.74;2
304;-5.02;-33.86;0.58;-148;-999;17;19.74;2
305;-5.15;-33.76;0.58;-152;-996;17;19.67;2
306;-4.95;-33.86;0.61;-146;-999;18;19.61;2
307;-5.05;-33.86;0.54;-149;-999;16;19.74;2
308;-5.08;-33.97;0.51;-150;-1002;15;19.74;2
309;-5.08;-33.80;0.47;-150;-997;14;19.93;2
310;-5.05;-33.93;0.51;-149;-1001;15;19.93;2
311;-5.05;-33.90;0.54;-149;-1000;16;19.87;2
312;-5.05;-33.97;0.47;-149;-1002;14;19.67;2
313;-4.88;-33.97;0.44;-144;-1002;13;19.80;2
314;-5.05;-33.93;0.58;-149;-1001;17;19.87;2
315;-5.15;-33.83;0.54;-152;-998;16;19.67;2
316;-5.12;-33.93;0.51;-151;-1001;15;19.80;2
317;-5.12;-33.93;0.47;-151;-1001;14;19.54;2
318;-5.02;-33.86;0.58;-148;-999;17;19.80;2
319;-5.02;-33.83;0.44;-148;-998;13;19.74;2
320;-5.05;-34.10;0.58;-149;-1006;17;19.80;2
321;-5.15;-33.90;0.54;-152;-1000;16;19.80;2
322;-5.19;-34.00;0.47;-153;-1003;14;20.00;2
323;-5.05;-33.93;0.44;-149;-1001;13;19.61;2
324;-5.08;-33.90;0.61;-150;-1000;18;19.80;2
325;-5.15;-33.90;0.44;-152;-1000;13;20.07;2
326;-5.08;-33.86;0.61;-150;-999;18;19.54;2
327;-5.15;-33.83;0.47;-152;-998;14;19.61;2
328;-5.08;-33.86;0.51;-150;-999;15;19.54;2
329;-5.12;-33.93;0.44;-151;-1001;13;19.61;2
330;-5.08;-33.90;0.51;-150;-1000;15;19.67;2
331;-4.98;-33.97;0.51;-147;-1002;15;19.74;2
332;-5.12;-33.83;0.47;-151;-998;14;19.87;2
333;-5.15;-33.93;0.54;-152;-1001;16;19.87;2
334;-5.08;-34.00;0.47;-150;-1003;14;19.87;2
335;-5.02;-34.00;0.47;-148;-1003;14;19.80;2
336;-5.19;-34.07;0.54;-153;-1005;16;19.93;2
337;-5.05;-33.90;0.51;-149;-1000;15;19.80;2
338;-5.12;-33.93;0.54;-151;-1001;16;19.87;2
339;-5.02;-33.90;0.54;-148;-1000;16;19.74;2
340;-5.15;-34.03;0.58;-152;-1004;17;19.61;2
341;-5.02;-34.00;0.58;-148;-1003;17;19.67;2
342;-4.95;-33.90;0.58;-146;-1000;17;19.61;2
343;-5.02;-33.90;0.54;-148;-1000;16;20.00;2
344;-5.15;-33.93;0.51;-152;-1001;15;19.74;2
345;-4.95;-33.93;0.47;-146;-1001;14;19.67;2
346;-5.02;-34.00;0.54;-148;-1003;16;19.74;2
347;-5.08;-33.97;0.58;-150;-1002;17;19.80;2
348;-5.19;-33.83;0.47;-153;-998;14;19.61;2
349;-5.02;-33.90;0.51;-148;-1000;15;19.74;2
350;-4.98;-33.83;0.51;-147;-998;15;19.93;2
351;-5.05;-34.07;0.51;-149;-1005;15;19.74;2
352;-5.15;-34.03;0.54;-152;-1004;16;19.67;2
353;-5.05;-33.83;0.54;-149;-998;16;19.54;2
354;-5.12;-33.90;0.54;-151;-1000;16;19.93;2
355;-5.29;-33.90;0.41;-156;-1000;12;19.61;2
356;-5.05;-33.86;0.47;-149;-999;14;19.74;2
357;-5.02;-33.90;0.61;-148;-1000;18;19.74;2
358;-5.05;-33.86;0.51;-149;-999;15;19.54;2
359;-5.12;-33.80;0.47;-151;-997;14;19.87;2
360;-5.05;-33.93;0.51;-149;-1001;15;19.80;2
361;-5.08;-33.80;0.51;-150;-997;15;19.74;2
362;-5.08;-33.90;0.54;-150;-1000;16;19.80;2
363;-5.22;-33.93;0.54;-154;-1001;16;19.67;2
364;-4.98;-34.00;0.54;-147;-1003;16;19.87;2
365;-5.19;-33.93;0.47;-153;-1001;14;19.74;2
366;-5.19;-33.90;0.58;-153;-1000;17;20.07;2
367;-5.02;-33.90;0.47;-148;-1000;14;19.80;2
368;-5.02;-33.97;0.54;-148;-1002;16;19.80;2
369;-5.02;-33.86;0.51;-148;-999;15;19.67;2
370;-5.05;-33.90;0.51;-149;-1000;15;19.80;2
371;-5.05;-33.97;0.47;-149;-1002;14;19.74;2
372;-5.12;-33.80;0.47;-151;-997;14;19.87;2
373;-4.98;-33.83;0.47;-147;-998;14;20.00;2
374;-5.15;-33.90;0.58;-152;-1000;17;19.74;2
375;-5.05;-33.93;0.51;-149;-1001;15;19.80;2
376;-5.02;-34.10;0.54;-148;-1006;16;19.80;2
377;-5.05;-34.00;0.47;-149;-1003;14;19.61;2
378;-5.08;-33.80;0.54;-150;-997;16;20.00;2
379;-5.05;-33.90;0.54;-149;-1000;16;19.74;2
380;-5.02;-33.90;0.54;-148;-1000;16;19.80;2
381;-5.02;-33.93;0.51;-148;-1001;15;19.54;2
382;-5.22;-33.97;0.54;-154;-1002;16;19.47;2
383;-4.98;-33.90;0.44;-147;-1000;13;19.80;2
384;-5.02;-33.97;0.54;-148;-1002;16;19.74;2
385;-5.22;-33.80;0.54;-154;-997;16;19.80;2
386;-5.15;-34.00;0.54;-152;-1003;16;19.80;2
387;-5.05;-33.69;0.54;-149;-994;16;19.93;2
388;-5.05;-33.76;0.54;-149;-996;16;19.80;2
389;-5.08;-33.86;0.54;-150;-999;16;19.61;2
390;-5.12;-33.86;0.54;-151;-999;16;19.93;2
391;-5.08;-33.90;0.58;-150;-1000;17;19.80;2
392;-5.12;-33.90;0.54;-151;-1000;16;20.00;2
393;-5.15;-34.00;0.47;-152;-1003;14;19.74;2
394;-5.15;-34.00;0.47;-152;-1003;14;19.61;2
395;-5.02;-34.07;0.47;-148;-1005;14;19.74;2
396;-5.02;-33.93;0.47;-148;-1001;14;19.67;2
397;-5.08;-33.83;0.47;-150;-998;14;19.67;2
398;-5.15;-33.90;0.47;-152;-1000;14;19.54;2
399;-5.08;-33.83;0.51;-150;-998;15;19.74;2
400;-5.08;-33.90;0.54;-150;-1000;16;19.93;2
401;-5.12;-34.03;0.44;-151;-1004;13;19.74;2
402;-5.22;-34.00;0.47;-154;-1003;14;19.74;2
403;-5.12;-33.90;0.51;-151;-1000;15;19.67;2
404;-5.12;-33.90;0.44;-151;-1000;13;19.93;2
405;-5.19;-33.86;0.61;-153;-999;18;19.61;2
406;-5.05;-33.76;0.51;-149;-996;15;19.61;2
407;-4.92;-34.03;0.47;-145;-1004;14;19.87;2
408;-4.98;-33.93;0.51;-147;-1001;15;19.67;2
409;-5.05;-33.93;0.47;-149;-1001;14;19.87;2
410;-4.98;-33.90;0.54;-147;-1000;16;19.67;2
411;-4.95;-33.90;0.54;-146;-1000;16;19.87;2
412;-5.05;-33.83;0.54;-149;-998;16;19.87;2
413;-5.02;-33.83;0.58;-148;-998;17;19.80;2
414;-5.05;-33.93;0.47;-149;-1001;14;19.87;2
415;-5.12;-33.80;0.54;-151;-997;16;19.80;2
416;-5.25;-33.90;0.61;-155;-1000;18;20.07;2
417;-5.02;-33.76;0.47;-148;-996;14;20.00;2
418;-4.98;-34.00;0.54;-147;-1003;16;19.80;2
419;-5.02;-33.97;0.47;-148;-1002;14;19.80;2
420;-5.02;-33.86;0.54;-148;-999;16;19.74;2
421;-5.05;-33.83;0.58;-149;-998;17;19.61;2
422;-5.05;-33.80;0.47;-149;-997;14;19.47;2
423;-5.02;-33.86;0.44;-148;-999;13;19.80;2
424;-4.98;-34.03;0.58;-147;-1004;17;19.74;2
425;-4.92;-33.97;0.51;-145;-1002;15;19.87;2
426;-5.15;-33.90;0.41;-152;-1000;12;19.61;2
427;-4.92;-34.10;0.54;-145;-1006;16;19.74;2
428;-5.15;-33.93;0.54;-152;-1001;16;19.74;2
429;-5.15;-34.00;0.51;-152;-1003;15;19.87;2
430;-5.15;-34.03;0.54;-152;-1004;16;19.93;2
431;-4.98;-33.86;0.54;-147;-999;16;19.93;2
432;-4.92;-33.90;0.54;-145;-1000;16;19.47;2
433;-5.02;-33.80;0.47;-148;-997;14;19.74;2
434;-5.12;-34.07;0.47;-151;-1005;14;19.80;2
435;-5.08;-33.90;0.51;-150;-1000;15;19.80;2
436;-5.08;-33.90;0.54;-150;-1000;16;19.80;2
437;-5.05;-33.93;0.54;-149;-1001;16;20.00;2
438;-4.92;-33.83;0.47;-145;-998;14;19.93;2
439;-5.02;-33.90;0.58;-148;-1000;17;19.61;2
440;-5.02;-33.86;0.58;-148;-999;17;20.00;2
441;-5.15;-33.80;0.54;-152;-997;16;19.74;2
442;-5.02;-33.90;0.51;-148;-1000;15;19.61;2
443;-5.08;-33.97;0.54;-150;-1002;16;19.87;2
444;-5.05;-33.86;0.47;-149;-999;14;19.87;2
445;-5.05;-33.90;0.58;-149;-1000;17;19.87;2
446;-5.02;-33.97;0.54;-148;-1002;16;19.67;2
447;-5.15;-33.93;0.58;-152;-1001;17;19.93;2
448;-5.08;-33.90;0.54;-150;-1000;16;19.80;2
